residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,classification,disposition,reason,context,context_sha256,source_sha256,status
ega2.residual.sha256.775210700aa91d1625549cb8a00ce36ec77b204367b1d92da69f8e4a7ee3a0fd,ega2.candidate.sha256.775210700aa91d1625549cb8a00ce36ec77b204367b1d92da69f8e4a7ee3a0fd,ega2/ega2-3.tex,75,21,3.1.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.1.4],671B383FDA405A7B6E9D693D22E55B8C9AA4387CB6325F7578F687646FA42A57,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.d3c43097851771e12ec40a7219da704d7b5a141f980f6a2837180769c0cd8d6a,ega2.candidate.sha256.d3c43097851771e12ec40a7219da704d7b5a141f980f6a2837180769c0cd8d6a,ega2/ega2-3.tex,98,19,3.1.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.1.5],C1617EE3A7B49C5B363DFEF21372D62FFA836C8C6EFB495ACDBF99406C5E0C87,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.b2960d7124f1f94550bc1328bc6da7e7d6f65bfdbe09769cfb818b487fc3a272,ega2.candidate.sha256.b2960d7124f1f94550bc1328bc6da7e7d6f65bfdbe09769cfb818b487fc3a272,ega2/ega2-3.tex,112,19,3.1.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.1.6],712403C5A0A97F0522B5158F028F69CC0CDAE615A67CFC3D99A3E68EC4087534,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.5f9bd146ace6b2a8662c01b95cc211f66d0c86e42d0f94ead0f3d3a108fbe620,ega2.candidate.sha256.5f9bd146ace6b2a8662c01b95cc211f66d0c86e42d0f94ead0f3d3a108fbe620,ega2/ega2-3.tex,122,19,3.1.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.1.7],0A58BC89AB8AB9F6B9D67008FE08AF4F04EB0A5CC1E9D772F42D36343A405498,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.3f304e085a7734250c6a90f5a29d0777d0d0e2ce6dcfbbb28c38f788f05c15b1,ega2.candidate.sha256.3f304e085a7734250c6a90f5a29d0777d0d0e2ce6dcfbbb28c38f788f05c15b1,ega2/ega2-3.tex,148,21,3.1.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.1.8],6EB5C8A944D19C9949467D3BB5962E2FF9B0B0704B3913ABC073AB3B1EEA0ACD,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.abe6ccf22d26a65fad10f9cf37728ca584b098e8ae79f7f38e58e58921a71bf6,ega2.candidate.sha256.abe6ccf22d26a65fad10f9cf37728ca584b098e8ae79f7f38e58e58921a71bf6,ega2/ega2-3.tex,178,13,3.1.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.1.9],6A6B6927349CD13818DFDB6397E093D6660A788B5BB7C7EC45AEA5EB9AC1B0CC,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.991b65339674e099f07030ef08d7adf75e04501b2c208d2aec56f90fb44bcf2a,ega2.candidate.sha256.991b65339674e099f07030ef08d7adf75e04501b2c208d2aec56f90fb44bcf2a,ega2/ega2-3.tex,184,21,3.1.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.1.10],495615F326B5822B201E0595C4EEAC56D3FDA12A7B6BBFD28E8049E0ADA4D8FD,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.3761b8f7c27fe1aed3e3b147220a77dd86f2a599bf182f64874822d39444f7df,ega2.candidate.sha256.3761b8f7c27fe1aed3e3b147220a77dd86f2a599bf182f64874822d39444f7df,ega2/ega2-3.tex,195,19,3.1.11,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.1.11],8D9381AAE8335770E6C28FFB80D55C87D151451A29DD53641219293232B1B246,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.397b3be5bb20e3260c8e4273abb45661e0a1cee5541abdb5257ec7f7aa4ca7e1,ega2.candidate.sha256.397b3be5bb20e3260c8e4273abb45661e0a1cee5541abdb5257ec7f7aa4ca7e1,ega2/ega2-3.tex,204,13,3.1.12,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.1.12],2CE6DB44B88194A7C25A483D838C306BA846DA62D0DCB6F93F10DF2505F9B0E5,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.e68e0e04d2264e5df117b3bcdfa221681021fdba2d513f03ac8bd81d07519ccd,ega2.candidate.sha256.e68e0e04d2264e5df117b3bcdfa221681021fdba2d513f03ac8bd81d07519ccd,ega2/ega2-3.tex,218,21,3.1.13,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.1.13],CC6B6685F22404972F83D1DE797C2FBBB355468CE209ED6827AC1A9B3A5DA36C,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.26f58827e05b77daa84ce30e1e4dba5928a4e42cba915f595df9a99859ed6794,ega2.candidate.sha256.26f58827e05b77daa84ce30e1e4dba5928a4e42cba915f595df9a99859ed6794,ega2/ega2-3.tex,232,21,3.1.14,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.1.14],655B6AA8CF9D09BBE40E800FC343841B0E190001374B01210A4CE0AFA82FFA67,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.7373840ab68c06f35f7fc85fc87dd0e756efe9d8edd82438f489b7991628fa26,ega2.candidate.sha256.7373840ab68c06f35f7fc85fc87dd0e756efe9d8edd82438f489b7991628fa26,ega2/ega2-3.tex,270,13,3.2.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.2.1],D84869766DDA31CF4A5E806ABEEB8E2851D9C8E56C2720CEC796DFBA6E63BD78,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.3bff453c1f517d973b0878e7100790b265464ad5532e79e93e49317dfa312516,ega2.candidate.sha256.3bff453c1f517d973b0878e7100790b265464ad5532e79e93e49317dfa312516,ega2/ega2-3.tex,278,21,3.2.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.2.2],C504EF0FD70184BC2477163582E2A842959800DCBE422C5E38315773D8991992,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.cfb39c040518aaad6a79f2d02fb324546093bc063cdf4493fe2e67105ccc3d9e,ega2.candidate.sha256.cfb39c040518aaad6a79f2d02fb324546093bc063cdf4493fe2e67105ccc3d9e,ega2/ega2-3.tex,289,21,3.2.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.2.3],D2A7EA6364B7D2B696355C054625622E17C207F5BAAE19E1DF6C1033BA7B521D,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.d204b0c5a8e5bcb2a3a9ee4188eb5f37ae743c2270d70a34ba4321d388dd71ba,ega2.candidate.sha256.d204b0c5a8e5bcb2a3a9ee4188eb5f37ae743c2270d70a34ba4321d388dd71ba,ega2/ega2-3.tex,299,21,3.2.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.2.4],91D860493C089DE18F5A651DD23E629C8B784EA35787BEFD076FEFECF6F140A9,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.0515bda408807d5c4d7b86c0d99a459efc5543c5593f505231bd6fe5c341b419,ega2.candidate.sha256.0515bda408807d5c4d7b86c0d99a459efc5543c5593f505231bd6fe5c341b419,ega2/ega2-3.tex,322,21,3.2.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.2.5],1318A0E8F9A29FBB8DBB9583956432D74899AD05099C1B11ADBFF5B13271AB83,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.daeaf5de2fe1ba328e20bf57abda03c9fb30159a9439be7ff85743786571c819,ega2.candidate.sha256.daeaf5de2fe1ba328e20bf57abda03c9fb30159a9439be7ff85743786571c819,ega2/ega2-3.tex,355,21,3.2.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.2.6],FF2EA16E35C29B79DCEE4F0EB8F7ADBB3039D29A41357D5970DD5EA42BC973AF,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.6b66fae95d377d24402856f6369db206b60aa2263c2206fadf60efb6c4d62325,ega2.candidate.sha256.6b66fae95d377d24402856f6369db206b60aa2263c2206fadf60efb6c4d62325,ega2/ega2-3.tex,380,19,3.2.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.2.7],406B2CB689D30D9BF7CDD6B1B5682EB056D599176B26D2DC34FBA7F42ED3661F,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.5bd195ea6d1cef9fb08bd46b2bd2769586660807f64f58266625c4bd940dae1b,ega2.candidate.sha256.5bd195ea6d1cef9fb08bd46b2bd2769586660807f64f58266625c4bd940dae1b,ega2/ega2-3.tex,398,19,3.2.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.2.8],DDB1A853329EDAE5032408AAD758FE1A62B0D6C944D453667EB8C681CFF8CD83,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.e519cbb171663df5a31311838ce93f6ce2e5defd0199de349c6ca64858a11510,ega2.candidate.sha256.e519cbb171663df5a31311838ce93f6ce2e5defd0199de349c6ca64858a11510,ega2/ega2-3.tex,413,17,3.2.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remarks}[3.2.9],F23F2B3687EC84EB3B8ED38124790A79F70E7FDBA46B5F5997FA5B7D37B3EC81,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.144954d1511097bce53444d00df1bfef4cdc411de3c053158cf2ac0017a0095c,ega2.candidate.sha256.144954d1511097bce53444d00df1bfef4cdc411de3c053158cf2ac0017a0095c,ega2/ega2-3.tex,429,21,3.2.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.2.10],E757D5728785BB79085BD1B707E44E65EB480F085173A0FAABEE9A6D74C7F6DE,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.37c05899e1b66376eef45dc0a96155082c9ab2991ff80fb654beb39561207ee0,ega2.candidate.sha256.37c05899e1b66376eef45dc0a96155082c9ab2991ff80fb654beb39561207ee0,ega2/ega2-3.tex,450,13,3.3.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.3.1],BCDCAEC88E1A4B2B4297BF4991AC0C1344AB1EF8EA63E00552A0FBAC15963D4C,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.b1d8ccaffa8696ef4ad8c32eee3c8b3161487ad42a3fc9b1cbefac7391fd4a4c,ega2.candidate.sha256.b1d8ccaffa8696ef4ad8c32eee3c8b3161487ad42a3fc9b1cbefac7391fd4a4c,ega2/ega2-3.tex,478,13,3.3.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.3.2],1BC3D42ABB55E7A0EE74BD7A4C16296E98D6225F626A45E8B1F7F3CC5559F718,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.c0e6dd3e2ceb9e0ba99598016f7a79d600524fd2bae2153da497cf6eed21568d,ega2.candidate.sha256.c0e6dd3e2ceb9e0ba99598016f7a79d600524fd2bae2153da497cf6eed21568d,ega2/ega2-3.tex,528,21,3.3.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.3.3],6BB204153F72F370EEA2460864237A191FB265736F883E675A33DBCDE4DB6DE2,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.77e197a5fa4f85ca69c278899aa42f33ab809bf195ba3f0f5dc0feb29911cafd,ega2.candidate.sha256.77e197a5fa4f85ca69c278899aa42f33ab809bf195ba3f0f5dc0feb29911cafd,ega2/ega2-3.tex,538,13,3.3.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.3.4],E717437BC305671B7B21E2B4ABFF4537A7AD820EDD912150E4A2D8FC5CF3B1B5,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.1613f2f5a2bc4a44c3bef57a7dfdd1e1d8936d5ad03be03bfdab7f59b0d3c5b5,ega2.candidate.sha256.1613f2f5a2bc4a44c3bef57a7dfdd1e1d8936d5ad03be03bfdab7f59b0d3c5b5,ega2/ega2-3.tex,566,21,3.3.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.3.5],07A9F03761A7E9AF4C34F535D5A17A795ED6F3339D6CE15A712689C12B75101F,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.bc3b5837d9ba22045a65a4589e1e801cbac42eca1e768f2f6ef58fdb2e0d5d18,ega2.candidate.sha256.bc3b5837d9ba22045a65a4589e1e801cbac42eca1e768f2f6ef58fdb2e0d5d18,ega2/ega2-3.tex,592,21,3.4.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.4.1],3092CCB3352F00358A3E8212C0E96E478145BC4E3BA50CF6372702FB5EFC0ADE,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.e6ae25d25bfd8d6c20deba4fd01b0004f54e4ed68c95e69bb129e81617fd6ffb,ega2.candidate.sha256.e6ae25d25bfd8d6c20deba4fd01b0004f54e4ed68c95e69bb129e81617fd6ffb,ega2/ega2-3.tex,605,13,3.4.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.4.2],CF5A1F89378B305679ECFF093D7E3F9DC289CC952B011E2D1A998283332EE856,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.2f0e18192762946a73f9e8c46891d1d58dea6621868386673aad0f23dd5b6049,ega2.candidate.sha256.2f0e18192762946a73f9e8c46891d1d58dea6621868386673aad0f23dd5b6049,ega2/ega2-3.tex,622,21,3.4.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.4.3],493C020BB66064C8730EE4C279C819446773BAB974F6509E2376ECCB24F0AB0D,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.d96505cc9ae427aaefe53da344a095eede8d6590512087c91cb3066d73f9b1ef,ega2.candidate.sha256.d96505cc9ae427aaefe53da344a095eede8d6590512087c91cb3066d73f9b1ef,ega2/ega2-3.tex,637,17,3.4.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{theorem}[3.4.4],9B985E930CDE1F58622CDDE1A28F5CDB4003E8B44DD0FE9D8A7EF1EC8E9D66E1,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.6ce10460fc5fdd3694b9f5440d902688068fe0420b14ad363fcf8e68918d4b07,ega2.candidate.sha256.6ce10460fc5fdd3694b9f5440d902688068fe0420b14ad363fcf8e68918d4b07,ega2/ega2-3.tex,650,19,3.4.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.4.5],1E986F241E02627FF265B7DE7433238747B4608D6F97C08D54D89EF29F6EBD3F,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.a001c4c2ab8b12a72cbbca48f51ed5ddbb8afe4c9e130c9ef63f211307fdb78f,ega2.candidate.sha256.a001c4c2ab8b12a72cbbca48f51ed5ddbb8afe4c9e130c9ef63f211307fdb78f,ega2/ega2-3.tex,666,19,3.4.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.4.6],C4B02A2511078E5C2DD44B40EF4950BB5B0D76B768A6045B3C7DC2E2D49815F0,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.e24c5ec8b3229d31597102e2d397ad01da62736f395fd13e5129bd0777ae28e4,ega2.candidate.sha256.e24c5ec8b3229d31597102e2d397ad01da62736f395fd13e5129bd0777ae28e4,ega2/ega2-3.tex,680,17,3.4.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remarks}[3.4.7],FF90829AEC12FEA66A849318B39FD6256F946FDC8396686C9A4CBDC0D98D23E0,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.3510105f364b7b389ffe26ded0a1fd703fa90af217564a9a4b2c15f4b896b81a,ega2.candidate.sha256.3510105f364b7b389ffe26ded0a1fd703fa90af217564a9a4b2c15f4b896b81a,ega2/ega2-3.tex,708,19,3.4.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.4.8],04D05006007FE500975AB941A964AAC8B2D6C00CA5B81E4CC3EA308082602232,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.7776d60f8068a4ad06ba30557599a065102e21333ca8bb305ac14608b3b4a0f7,ega2.candidate.sha256.7776d60f8068a4ad06ba30557599a065102e21333ca8bb305ac14608b3b4a0f7,ega2/ega2-3.tex,725,13,3.5.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.5.1],B835A5D33B8BDC3FDCD00F7AAAA54D9F2D425A8EC82D877F1E4DB4D3F200058C,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.8d984a3d416ceece7834d9d42d80ba959e87c0a9c61d381f24f33cd7a9914cde,ega2.candidate.sha256.8d984a3d416ceece7834d9d42d80ba959e87c0a9c61d381f24f33cd7a9914cde,ega2/ega2-3.tex,754,21,3.5.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.5.2],3054D9089C8A373D907F32C1CE85B1B4B7FE2CC3434DBD7F9AA0337005E17CA1,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.1f794850a741bc1e6cf2bc79d4525c9c371844489ef24d748e6e70b7131b5fe3,ega2.candidate.sha256.1f794850a741bc1e6cf2bc79d4525c9c371844489ef24d748e6e70b7131b5fe3,ega2/ega2-3.tex,775,21,3.5.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[3.5.3],A40795C6422B350C9720DA1AD0E68E9EEC631F5B267D76542C3FEDAA36A5A37E,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.a10cc476e52d2363bf55921bd3fcc14f3836bb3335f27f329e5d552ec565aab7,ega2.candidate.sha256.a10cc476e52d2363bf55921bd3fcc14f3836bb3335f27f329e5d552ec565aab7,ega2/ega2-3.tex,798,19,3.5.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[3.5.4],B072CD64A0DDC236601036B1EAB14202135C83C7A353828736AF97CCA89E99FA,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.268e74abe300a007f1f95a05bbc6d0ff56b5303b97007e3d7157321172771c1c,ega2.candidate.sha256.268e74abe300a007f1f95a05bbc6d0ff56b5303b97007e3d7157321172771c1c,ega2/ega2-3.tex,807,13,3.5.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.5.5],5DCD2A3150B3B1C17E1C5EBFAD60F5F6F66029D9C837015CBEB60516D10AB7EF,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
ega2.residual.sha256.b5225e54f234649e7dc285ba33a518b90efab86a10331c5e0a8e7392bbc9bc28,ega2.candidate.sha256.b5225e54f234649e7dc285ba33a518b90efab86a10331c5e0a8e7392bbc9bc28,ega2/ega2-3.tex,849,13,3.5.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[3.5.6],8844ECD5182BD11846C5CAF33A3921CE6A253DC5189013DB6ED9B2F00AABBB69,3B4585835040258EE1365497264E97EC70ED151740AF399FAF3C61256908CB79,adjudicated
