candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,target_label,target_id,classification,disposition,reason,source_sha256,status
ega2.candidate.sha256.558b0a082b07b242aa0a7778aea4e4fb1b6d1994ef206d70bfdf20d13f88b047,ega2/ega2-4.tex,544,19,4.4.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.cd16d2dfd3bc4dd76ddd3a41e0b6d8b1fd311651828f64965c8bf158a2725cb4,ega2/ega2-4.tex,559,21,4.4.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.fdd15746d12272d7dd122552e354c53496bb69d3b2526ff273556532132824df,ega2/ega2-4.tex,576,19,4.4.9,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.7744d844a65d7fda7b0a6dc8a8babc9dd0c98fa0a8f984cd9925518b9cbbed34,ega2/ega2-4.tex,592,21,4.4.10,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.894a2c20982f5ef8a9b77e8a132beb18d0296f0525cafb72c8925f3658666fd1,ega2/ega2-4.tex,653,17,4.4.10.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.e2148210eaa675e567101bac0aec757c76f5d2c6df7c5b04082b14f805fcf966,ega2/ega2-4.tex,676,21,4.4.11,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.9a396e250b08a52a13ec649495e7edfff4e384819f4d3a65b0d4451afa8d8aef,ega2/ega2-4.tex,693,13,4.5.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.ffe52f268735ea3e0ecc50c8de9e5c0b9d24ca8544cd7cecb340773c197f37f0,ega2/ega2-4.tex,702,17,4.5.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.29026a03188eb3b8a279dd742cac23fa3f13335094ed0f23089752cd9bdbfba0,ega2/ega2-4.tex,739,20,4.5.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.f2952727b5dce4d9a4e3d421959aa806cfdc7286248be842a1de4b46a638aacf,ega2/ega2-4.tex,749,19,4.5.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.d8d4d0fbe0726dbe5108e3cb1235e779d8ea22635ec9128595d0d92c70dea225,ega2/ega2-4.tex,764,21,4.5.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.71d30e9404049551e75882e9df3793875b2f0a4d1ed38174f1aa27369d7ea9b8,ega2/ega2-4.tex,788,21,4.5.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.4f308097420080096abcd014b7bb00a32553d4061b713f57820cb727f9154e55,ega2/ega2-4.tex,806,19,4.5.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.5e26481aa3ab44345e1bccefc9dbf57f4ed9ae4e62fafce1a951fbe4d6b8d1e8,ega2/ega2-4.tex,811,19,4.5.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.5ba91d87d276712f2b92537db8d917e4be5e48d5cc2aacb2add671533e6982b0,ega2/ega2-4.tex,822,16,4.5.9,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.ee2d2d6fe8a6cdc63cb5465f32d38c162a5215942ea14536455bf6df908e098b,ega2/ega2-4.tex,836,21,4.5.10,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.d2fe6e53ac762e2ce0c81d831db429821553b96f85c62b10ee0d7ee2c8428122,ega2/ega2-4.tex,868,15,4.5.10.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.c006d3ab9c1c69f667b2b39a3d41f7167ef61da6d160d3e90de98e6185fcde40,ega2/ega2-4.tex,878,19,4.5.11,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.beecb3f9dda9e0bdd5db644803e569ceafed25f9d8516579acdb0f0a9e1af5fd,ega2/ega2-4.tex,890,16,4.5.12,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.5bd669c5d0aa3f3537d6950ed596c4beb29e9d71c4dff1e25035b4e0c33a7bbe,ega2/ega2-4.tex,895,21,4.5.13,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.2e17445028367eb9ec252b2080b4c1c4185ca088cf7830243ea53b94f8359fdb,ega2/ega2-4.tex,909,17,4.5.13.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.91cce7e18bfc61cb564edd6344feb0f27c2ce779880be5f934555cc5a91773ba,ega2/ega2-4.tex,939,145,"II, 5.9",roman_locator,,,external_work_citation,positive_residual,locator belongs to the explicitly named external work G or T,1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.7c897d868ce2ec42eb783dc071a5d5d2967c872713779007dbeec86f87ce8107,ega2/ega2-4.tex,942,358,"II, 5.11",roman_locator,,,external_work_citation,positive_residual,locator belongs to the explicitly named external work G or T,1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.de48dbbb63657ed72f752f00a848656634e939a4b876681fc67f1ba6dc66653e,ega2/ega2-4.tex,971,19,4.5.14,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.7671dfe47231e1a0296473a18f497ca5c2956a19ebbce59a5a2e00f4f7f614a3,ega2/ega2-4.tex,985,20,4.6.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.bb1b01a3d50afd72d422fe022097cac98c7bf8ca9676d020a1ff418a467f2b9b,ega2/ega2-4.tex,993,21,4.6.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.2fa21ff30cac19f134693b2bf79f1d3f0b54b9aef8932e9d6c7a0104585bc4be,ega2/ega2-4.tex,1003,21,4.6.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.42e8476f21522d0f8fa584084bca184224041f5ec1187748b2e9adf0b36523d2,ega2/ega2-4.tex,1044,19,4.6.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.736ba44ad534033d9c923c9ccda19b902aecaf26641822055d4e755d784800c8,ega2/ega2-4.tex,1054,19,4.6.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.39dfc837bb5ac1911b8a53e2a1cf0a6adabcbfd2162e1b4d0ad9db656b4c27a5,ega2/ega2-4.tex,1064,19,4.6.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.0dcd1614e4a77a8bbf5f78394cfb3b3f09070efac91f4275023c16160b6983b2,ega2/ega2-4.tex,1074,19,4.6.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.8bfe95b42069cb114f2d75c6c4003d463f7a39675169eb9d728f9361c7c83b8f,ega2/ega2-4.tex,1086,21,4.6.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.cb185a23611c476d3e0d0cdb9541918a905ae60aa2728902285bd4324611c75a,ega2/ega2-4.tex,1108,21,4.6.9,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.639292cba50538ac5160bb81867f340cf9538cae7edb488b956c09cd0ea4d963,ega2/ega2-4.tex,1123,19,4.6.10,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.6f045d9aefb5285ba9b3332f916bd4d137e1f959b4e2d670b80da4fe0d236e11,ega2/ega2-4.tex,1128,21,4.6.11,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.ecfe9037cab6f50597e2792648fa1006f8e5669d4fd6447d94f3f8bf4e50b0f6,ega2/ega2-4.tex,1144,19,4.6.12,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.f9da9942ecfc5921bda1970ea8636e404148d5efaac08fa0a5a1691a2069c668,ega2/ega2-4.tex,1154,21,4.6.13,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.1dc0dfa07b333d52d368fbbd05963e058a0cf14399803b1894dd320ffec0680f,ega2/ega2-4.tex,1180,17,4.6.13.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.15aa04780031bc2578eaa47a743360c2c9d3a1bb58a697dca8ea73d6fe1ded59,ega2/ega2-4.tex,1235,16,4.6.14,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.8cafeb7106688f91226cb178f0c3ae05592cbc7b44b76734562c699da0c63feb,ega2/ega2-4.tex,1242,21,4.6.15,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.52392cd4f883226aa63d7ee3660d2def3b56d1e265a93f30082b604a1b1d2040,ega2/ega2-4.tex,1254,19,4.6.16,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.b009e3efbc475f76a7cbc69f999a7622859ac88eca9395c7da4ddc5a46db8c00,ega2/ega2-4.tex,1266,21,4.6.17,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.a95c025d5b378f64858fdcbd8ad10ec4185c82435fb9398ebec11c7a6b501c48,ega2/ega2-4.tex,1277,21,4.6.18,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",1AB01F2E0DD552DCF98C47CD11E5114F0F6FFCE4508CCEFA456FA79DD9AF50C9,adjudicated
ega2.candidate.sha256.44617534dcec9cf92beb5e2e31f8dd639c3b0522a329a0a99db7529811fb0dc6,ega2/ega2-5.tex,7,20,5.1.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.b955aca84a23d1d10299a37c6c03e824f11c17ee62f49d5ffabee8bbc9892412,ega2/ega2-5.tex,19,21,5.1.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.2ef95ff5df244297d9761af2173a6d7d41fc6dcee2e73152b92767a5ba7f52f1,ega2/ega2-5.tex,45,19,5.1.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.68344461616a78e8867ae0a87fb98afff9d9da6ed404487c68b84356d662c89c,ega2/ega2-5.tex,56,19,5.1.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.c029df81e9c0782cf6b7821bb681699760dc27edacf02eb466ef7304f933449d,ega2/ega2-5.tex,65,19,5.1.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.6d1b4ab3e8091deef2033216df5efd6c699199634bff05b2765f50b5ba4c2579,ega2/ega2-5.tex,75,21,5.1.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.1adcaf54133996640d20f453265712579a9d59bc479b4fae29e03b3f706320c4,ega2/ega2-5.tex,98,19,5.1.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.fabc5c9ed1d073981641e53c2c5c17a8ba5c3930687c113cb96722056b44c939,ega2/ega2-5.tex,104,19,5.1.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.f67c6c02537042e16a921a7c95f6fc877b933469e4e740f550026893dafbd6f0,ega2/ega2-5.tex,114,19,5.1.9,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.candidate.sha256.551ba5ebb9b7d27550ce2341243a9f00310e0b72a4b7a8c0c34a66072aa88d33,ega2/ega2-5.tex,126,21,5.1.10,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
