application_id,candidate_id,source_relpath,source_line,source_column,visible_text,original_tex,applied_tex,reference_form,target_label,target_id,resolution_basis,source_sha256,status
ega2.application.sha256.a944a111faca2172aa1fc3461f61eee0c6897ddb95fe70ff64439a0c604d8122,ega2.candidate.sha256.a944a111faca2172aa1fc3461f61eee0c6897ddb95fe70ff64439a0c604d8122,ega2/ega2-indexes-and-contents.tex,471,1,8.4,8.4,\hyperref[subsection:II.8.4]{8.4},backmatter_index_locator,subsection:II.8.4,ega2.c02.subsec.8-4,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.789e916a14b0998a12b04fd744db242669d768fa17b297ca0590aee01fd75a39,ega2.candidate.sha256.789e916a14b0998a12b04fd744db242669d768fa17b297ca0590aee01fd75a39,ega2/ega2-indexes-and-contents.tex,472,1,8.5,8.5,\hyperref[subsection:II.8.5]{8.5},backmatter_index_locator,subsection:II.8.5,ega2.c02.subsec.8-5,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.4f70f8fefe7969b935d046136b10111da87c5bff86bbebeb006d7b58288a9f8e,ega2.candidate.sha256.4f70f8fefe7969b935d046136b10111da87c5bff86bbebeb006d7b58288a9f8e,ega2/ega2-indexes-and-contents.tex,473,1,8.6,8.6,\hyperref[subsection:II.8.6]{8.6},backmatter_index_locator,subsection:II.8.6,ega2.c02.subsec.8-6,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.7f1f6dbc656d14685fc9134c45ccab99da0a91a72e0227f16842f65de2682d12,ega2.candidate.sha256.7f1f6dbc656d14685fc9134c45ccab99da0a91a72e0227f16842f65de2682d12,ega2/ega2-indexes-and-contents.tex,475,1,8.7,8.7,\hyperref[subsection:II.8.7]{8.7},backmatter_index_locator,subsection:II.8.7,ega2.c02.subsec.8-7,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.01200b73a5562d37fbf7e6ef3d72f18069478c4a3165ebd388c71519d49bd864,ega2.candidate.sha256.01200b73a5562d37fbf7e6ef3d72f18069478c4a3165ebd388c71519d49bd864,ega2/ega2-indexes-and-contents.tex,476,1,8.8,8.8,\hyperref[subsection:II.8.8]{8.8},backmatter_index_locator,subsection:II.8.8,ega2.c02.subsec.8-8,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.6215ef830e04098970ee94bae402ae8fe266e5659536c1c6da9f3fb27df3f713,ega2.candidate.sha256.6215ef830e04098970ee94bae402ae8fe266e5659536c1c6da9f3fb27df3f713,ega2/ega2-indexes-and-contents.tex,477,1,8.9,8.9,\hyperref[subsection:II.8.9]{8.9},backmatter_index_locator,subsection:II.8.9,ega2.c02.subsec.8-9,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.93937dda571cceefdf8ee31c775695b20f98686fffb8027b60b47615818e4427,ega2.candidate.sha256.93937dda571cceefdf8ee31c775695b20f98686fffb8027b60b47615818e4427,ega2/ega2-indexes-and-contents.tex,478,1,8.10,8.10,\hyperref[subsection:II.8.10]{8.10},backmatter_index_locator,subsection:II.8.10,ega2.c02.subsec.8-10,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.a7cb36661bd3ba1d96fdab359d2f3bb8e027d98807a579c2a9c96a403a6506bc,ega2.candidate.sha256.a7cb36661bd3ba1d96fdab359d2f3bb8e027d98807a579c2a9c96a403a6506bc,ega2/ega2-indexes-and-contents.tex,479,1,8.11,8.11,\hyperref[subsection:II.8.11]{8.11},backmatter_index_locator,subsection:II.8.11,ega2.c02.subsec.8-11,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.d44ba1fe0273cb1406ddffec51f2d4884b6b9a119929d4e5089f1144cea7498a,ega2.candidate.sha256.d44ba1fe0273cb1406ddffec51f2d4884b6b9a119929d4e5089f1144cea7498a,ega2/ega2-indexes-and-contents.tex,480,1,8.12,8.12,\hyperref[subsection:II.8.12]{8.12},backmatter_index_locator,subsection:II.8.12,ega2.c02.subsec.8-12,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.3b257d57da70e530c3fc6d0a65e1ea9ec401cb62a234c23ebe332d4eaa255403,ega2.candidate.sha256.3b257d57da70e530c3fc6d0a65e1ea9ec401cb62a234c23ebe332d4eaa255403,ega2/ega2-indexes-and-contents.tex,481,1,8.13,8.13,\hyperref[subsection:II.8.13]{8.13},backmatter_index_locator,subsection:II.8.13,ega2.c02.subsec.8-13,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
ega2.application.sha256.fde3ea6388863a9165285eb7431bc65a98097e0399e9a563711571efe1c4f950,ega2.candidate.sha256.fde3ea6388863a9165285eb7431bc65a98097e0399e9a563711571efe1c4f950,ega2/ega2-indexes-and-contents.tex,482,1,8.14,8.14,\hyperref[subsection:II.8.14]{8.14},backmatter_index_locator,subsection:II.8.14,ega2.c02.subsec.8-14,backmatter index locator resolves to the unique EGA II statement or subsection target,C81DABDF626771BFD7874BD70FD77D1BEF4183CF8612D98A31F2BF1066C6AFE5,applied
