edge_id,pdf_page,annotation_index,rectangle,visible_text,reference_form,scope,target_id,source_relpath,source_line,source_column,candidate_id,application_id,origin_class,resolution_basis,compiled_status
ega2.edge.sha256.432eb334ca3ce009e20f707637938e333d1e888a422ddbd9185de3deec208218,30,17,"135.60700,65.45900,162.16700,74.70500","(2.3.6),",sref,standalone EGA II reader,ega2.c02.prop.2-3-6,ega2/ega2-2.tex,1343,95,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.1f7069e6f482eb126f4a67d95ba0ec840850da4bcf8312a3277781bad16d7102,31,0,"323.92000,528.44100,357.95300,537.68600","(2.3.3.2),",sref,standalone EGA II reader,ega2.c02.statement.2-3-3-2,ega2/ega2-2.tex,1363,49,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6a876b09de8965ec1055e1821a1e058fdde125199a5d1f3d861d2a398b18b782,31,1,"334.71000,354.38800,361.27000,363.63300",(2.2.5)).,sref,standalone EGA II reader,ega2.c02.prop.2-2-5,ega2/ega2-2.tex,1383,54,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c4fcd58ff5799b8d1613553420ce8c26d6a4d87c4aeba04bcf3e808731a7d0b3,31,2,"310.66900,299.91700,337.22900,309.16200",(2.8.2),sref,standalone EGA II reader,ega2.c02.prop.2-8-2,ega2/ega2-2.tex,1395,42,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5ab7900c7a88b42d0c5b2ad1fa4af79bb6c1f53c9e9b3237768b1a48d1bbb6c7,31,3,"361.43900,299.91700,395.47200,309.16200",(2.8.1.1).,sref,standalone EGA II reader,ega2.c02.statement.2-8-1-1,ega2/ega2-2.tex,1395,62,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6f67af023ece6f305f9105a3d6d34028e38512d71664f4ae2cf8a3ac0d702da2,31,4,"384.89500,274.19700,411.45600,283.44200",(2.8.2),sref,standalone EGA II reader,ega2.c02.prop.2-8-2,ega2/ega2-2.tex,1397,17,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.11c2b0e685fd6d89fcdc8d3d575b48ebd554c23db5b0ec66c32a4ffc7d3c7a94,31,5,"102.72200,213.51400,129.28300,222.76000",(3.1.7));,sref,standalone EGA II reader,ega2.c02.cor.3-1-7,ega2/ega2-2.tex,1402,138,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.40a514aa466ea614dfa7c4a7694c1c826b1ea35c7020154910a61dacc3e1954c,31,6,"230.51100,181.04300,264.54400,190.28900",(2.8.1.1),sref,standalone EGA II reader,ega2.c02.statement.2-8-1-1,ega2/ega2-2.tex,1408,4,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.dd66ed7f1d8ece465b4b821e137de94d1d61ba53520dbebdd48e5c020ae26772,32,0,"435.36800,435.93500,461.92900,445.18000",((2.5.2),sref,standalone EGA II reader,ega2.c02.prop.2-5-2,ega2/ega2-2.tex,1453,152,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.821cf1296bfabf651baa9fbc23660ca9a66d305085e2a59d94a0979a7b741ed7,32,1,"375.32200,275.91400,409.35400,285.15900",(2.8.1.1),sref,standalone EGA II reader,ega2.c02.statement.2-8-1-1,ega2/ega2-2.tex,1470,91,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ba36c1cb695aa80fade66cc3b8d51adc364ad476f57dce506f5f88b3dee98068,32,2,"179.31000,182.40500,205.87000,191.65000","(2.8.4),",sref,standalone EGA II reader,ega2.c02.statement.2-8-4,ega2/ega2-2.tex,1479,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.039700197c4cd094b0d70cafe6917d1d8f1182fd9a69d7f434fee159405e4233,32,3,"295.21900,134.90900,321.77900,144.15500","(2.8.1),",sref,standalone EGA II reader,ega2.c02.statement.2-8-1,ega2/ega2-2.tex,1483,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c66aa25dacbd4d692262e17174bc8d11ad77a3c91cca7d025f0c15f0d7bf59c0,33,0,"422.36700,593.86400,453.90800,603.10900","(2.5.13),",sref,standalone EGA II reader,ega2.c02.prop.2-5-13,ega2/ega2-2.tex,1504,32,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9fde1eb88ede93696ca50158d0598ba8a387e93f5990f731ef206cb3494aa085,33,1,"228.59900,474.76300,262.63100,484.00800",(2.1.2.1),sref,standalone EGA II reader,ega2.c02.eq.2-1-2-1,ega2/ega2-2.tex,1511,32,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.dedf6ad2a8eaaf5290dd113b5dbd5320f9ec7579f64aaa6366f324ffcd3c6e38,33,2,"258.96700,379.16900,292.99900,388.41400",(2.8.5.1),sref,standalone EGA II reader,ega2.c02.statement.2-8-5-1,ega2/ega2-2.tex,1524,92,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3578b5732fdcba4c26eab0ae8ef2d8fd9e57ef08786420a674d6dd830bfe2dba,33,3,"250.35900,249.15900,284.39100,258.40500",(2.8.9.1),sref,standalone EGA II reader,ega2.c02.statement.2-8-9-1,ega2/ega2-2.tex,1544,13,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e6e4eaa72167dec82de3e5cca113b0561a107d0ff492dc120579684fea1f8c41,33,4,"310.94100,235.35800,337.50100,244.60400",(2.8.8),sref,standalone EGA II reader,ega2.c02.prop.2-8-8,ega2/ega2-2.tex,1545,86,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d78fdc89f5e6551c9df7bddee0aeddd46b8e5741cae4c5cd01eba561e5a607d8,33,5,"198.90100,72.27200,230.44200,81.51700",(2.8.10),sref,standalone EGA II reader,ega2.c02.prop.2-8-10,ega2/ega2-2.tex,1561,19,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a42c94dcdf51dd91c9225017149822fad72284329a3247a09c1154d69c7320d8,33,6,"252.29000,72.27200,283.83200,81.51700",(2.5.15).,sref,standalone EGA II reader,ega2.c02.cor.2-5-15,ega2/ega2-2.tex,1561,40,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.02f969678b4c5156ad10e0b7cd8e146ad300e69344126e3cb9a18ab5a7d8c66d,34,0,"237.20700,725.92000,263.76700,735.16600","(2.8.9),",sref,standalone EGA II reader,ega2.c02.statement.2-8-9,ega2/ega2-2.tex,1568,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9b3a7e2e5085e5daa72a4c77706f5434523b5cfb94d9ea549b33328086356d73,34,1,"106.30900,627.10800,132.86900,636.35300",(2.2.5)),sref,standalone EGA II reader,ega2.c02.prop.2-2-5,ega2/ega2-2.tex,1579,6,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8fea812b554634f49f570287481527394e40a3fa57f9f2121a6abd24eab3d54a,34,2,"292.54100,605.94700,319.10100,615.19200","(2.8.9),",sref,standalone EGA II reader,ega2.c02.statement.2-8-9,ega2/ega2-2.tex,1584,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b9d3e1bb7f1371926a36b4c6640340acccd29d62af9b35e222ed7dff960e0214,34,3,"379.38500,593.39400,410.92700,602.63900",(2.8.11),sref,standalone EGA II reader,ega2.c02.cor.2-8-11,ega2/ega2-2.tex,1585,108,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5f87ad316b6261bffeacf45abe9450751d50b065958d109058aab662460b7c51,34,4,"146.36800,363.31700,172.92900,372.56200","(2.6.2),",sref,standalone EGA II reader,ega2.c02.statement.2-6-2,ega2/ega2-2.tex,1608,96,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2d8153d7420fcc1f260b17572c16c730a01e730d9eda2734ce91aa80499caed6,34,5,"327.90500,123.87500,354.46600,133.12000","(2.8.9),",sref,standalone EGA II reader,ega2.c02.statement.2-8-9,ega2/ega2-2.tex,1638,46,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2149fbd7c8b2acc60a5d5fa717116e7809e7b3da04098ad2e24b8cdaa0083abf,34,6,"180.39000,73.66300,211.93200,82.90800",(2.8.10),sref,standalone EGA II reader,ega2.c02.prop.2-8-10,ega2/ega2-2.tex,1639,324,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ea2d87ce567fbdb480fd82facdd6401e56463171e7780be45ad1ffb6dbbfbc7e,35,0,"444.05600,627.72500,483.07000,636.97000",(2.8.14.2),sref,standalone EGA II reader,ega2.c02.eq.2-8-14-2,ega2/ega2-2.tex,1659,127,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ea9f9b7c311559c1f2c0833746c14c591fe74b9baabf2f27d5881d85885a52cb,35,1,"155.15500,615.17200,186.69700,624.41700",(2.5.13);,sref,standalone EGA II reader,ega2.c02.prop.2-5-13,ega2/ega2-2.tex,1659,168,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.393bb38eb4f8f13d2b219bddb72c0c271289e2d75f5ac3131deb0bf03ca40ec8,35,2,"304.11500,615.17200,343.12900,624.41700",(2.8.14.1).,sref,standalone EGA II reader,ega2.c02.statement.2-8-14-1,ega2/ega2-2.tex,1660,30,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a08611cb4d5487cc7999161e0fc4acc9784248932609533abf2c23914624956a,35,3,"291.82800,382.01700,318.38900,391.26200","(2.8.1),",sref,standalone EGA II reader,ega2.c02.statement.2-8-1,ega2/ega2-2.tex,1690,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3cad6283484e22fe87f1454578039f66eaec91c6d7502a7ba6dbd2111c8002a8,35,4,"392.88500,382.01700,419.44500,391.26200",(2.4.7),sref,standalone EGA II reader,ega2.c02.prop.2-4-7,ega2/ega2-2.tex,1690,70,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.39d1fca1c8df6c7cc27d983cf17a6ab5b44095fc42e59f363953ec50eff22811,35,5,"331.18200,277.27500,362.72400,286.52000",(2.8.15),sref,standalone EGA II reader,ega2.c02.statement.2-8-15,ega2/ega2-2.tex,1700,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.70d9c981cd275e4a959bb42acdcf91026840ca2f99062eb50838c9320fb6802b,35,6,"134.52300,205.29800,161.08300,214.54300",(2.8.1),sref,standalone EGA II reader,ega2.c02.statement.2-8-1,ega2/ega2-2.tex,1708,128,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9b722ab72d9c1c978ace47ce420ebc5f63394803424f15c04693e07b7f53542e,35,7,"201.86300,129.37300,228.42400,138.61900","(2.6.2),",sref,standalone EGA II reader,ega2.c02.statement.2-6-2,ega2/ega2-2.tex,1712,177,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.279d6e9080e5ebe73f9d81255138858839ea4c9b7f591ddaab150d67c9246d7b,35,8,"283.75800,76.98900,310.31800,86.23400",(2.9.1).,sref,standalone EGA II reader,ega2.c02.statement.2-9-1,ega2/ega2-2.tex,1720,61,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.dcc9a025786bc6a167832fa784eafc93f5606ea19cb75f447c099f5e9e461576,36,0,"437.91500,683.31700,469.45600,692.56200",(2.7.11).,sref,standalone EGA II reader,ega2.c02.prop.2-7-11,ega2/ega2-2.tex,1725,263,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4baf0c6dfbb0f37e280bed6b65959800a136d5ca85515b6951681962fe3ad4dd,36,1,"268.96700,636.79600,295.52700,646.04200","(2.6.2),",sref,standalone EGA II reader,ega2.c02.statement.2-6-2,ega2/ega2-2.tex,1729,209,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5e226591ea34acb90091592d5c1be665538d6271b0f56829cada658820dd4b8f,36,2,"304.97700,618.03100,345.77800,627.27600","(2.9.2, (i))",sref,standalone EGA II reader,ega2.c02.prop.2-9-2,ega2/ega2-2.tex,1733,32,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bf344de6753ca8660aa78ae8984b98012bf4f9348c89b64f8f6d5225fe052a1d,36,3,"235.09400,574.16000,261.65500,583.40500","(2.8.8),",sref,standalone EGA II reader,ega2.c02.prop.2-8-8,ega2/ega2-2.tex,1738,30,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fa47b7d98c593933ea15992bad76c72f2fd2980c18f6b56e6d1b94126b72d10b,36,4,"297.13100,574.16000,336.14500,583.40500",(2.5.10.2),sref,standalone EGA II reader,ega2.c02.statement.2-5-10-2,ega2/ega2-2.tex,1738,54,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f0e1a8129565d67d32ce41446c53a4453e2c2c10d540e84ce270862ad23989dd,36,5,"307.16500,555.04300,351.15700,564.28800","(2.9.2, (ii))",sref,standalone EGA II reader,ega2.c02.prop.2-9-2,ega2/ega2-2.tex,1743,32,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6e4b9a9e4709c3b75130fd47893f5ad93778bc6eeb1702adfc5f9f18bca92332,36,6,"417.85200,504.60700,444.41200,513.85300",(2.4.4).,sref,standalone EGA II reader,ega2.c02.prop.2-4-4,ega2/ega2-2.tex,1750,85,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ac746ec3cbc4677d337a311fcf676ddafcb887f2e78e2bd92592ec44dcaf26cc,36,7,"495.44000,419.64000,522.00100,428.88500",((2.9.3),sref,standalone EGA II reader,ega2.c02.cor.2-9-3,ega2/ega2-2.tex,1758,98,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.218dc51d9c8ad4d8bf220bfc182dd1c4cd48b6caf14c3bda346b635829f14bcc,36,8,"109.35700,407.08700,148.37100,416.33200","(2.5.14.1)),",sref,standalone EGA II reader,ega2.c02.cor.2-5-14-1,ega2/ega2-2.tex,1758,118,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e6388c54a44405a244be9a6084e768ce81baf10af05098fd4b18b30e81eded13,36,9,"398.32100,331.54600,424.88100,340.79100",(2.9.2).,sref,standalone EGA II reader,ega2.c02.prop.2-9-2,ega2/ega2-2.tex,1768,81,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e69147d3525f1fe95d5d397c6db3e4f25f6ad7cfbed93e5a619d4d7944249fea,37,0,"116.76800,700.19800,148.30900,709.44400",(2.8.10),sref,standalone EGA II reader,ega2.c02.prop.2-8-10,ega2/ega2-3.tex,26,13,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.313bc8778dc9e719b7f728c3b70994ae2c1b4db6e1c9ef68ba9c505f33999a64,37,1,"222.51200,325.64000,256.54400,334.88500",(3.1.2.1),sref,standalone EGA II reader,ega2.c02.prop.3-1-2-1,ega2/ega2-3.tex,63,57,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.683b2ad0d79df939b1218c7243de03e98345d700b55970ae4db3976e89ac8d15,37,2,"308.98400,306.43100,335.54400,315.67700",(3.1.2),sref,standalone EGA II reader,ega2.c02.prop.3-1-2,ega2/ega2-3.tex,68,42,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.78d692b0f202f70161089709cd09a8f02dc8ab15bf50b9bd8c878b4edcb09286,37,3,"162.48500,281.32500,189.04500,290.57100",((2.4.2),sref,standalone EGA II reader,ega2.c02.prop.2-4-2,ega2/ega2-3.tex,69,68,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ab89f631d1d9479355b885bf0e24f2d51854796a16f9c9739072d1b5719a1559,37,4,"167.84700,268.77200,211.82200,278.01800","((2.7.1, (ii))",sref,standalone EGA II reader,ega2.c02.prop.2-7-1,ega2/ega2-3.tex,70,135,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2afbd63e0583ce94dc6ed97ea1552a5223b42c1dde2af6621f412c4b8a41f17f,37,5,"258.79700,170.40400,285.35800,179.64900",(1.3.1).,sref,standalone EGA II reader,ega2.c02.prop.1-3-1,ega2/ega2-3.tex,81,138,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
