entry_id,lemma,english_gloss,class,variant_count,variants_sample,provenance,status,source_use,permitted_use_weight,support_path_weight,review_risk_weight,automaton_path
language-nemecky,německy,"German (language, bibliographic)",bibliographic,2,německogo; německy,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
greater-vecse,věčše,greater; more (comparative),comparison_marker,3,veče; večše; věčše,fable_pass27_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
fw-moj,moj,my (oblique forms),pronoun_reference,3,moj; moje; mojej,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
fixed-fiksovany,fiksovany,fixed,math_general,9,fiksnogo; fiksnom; fiksovan; fiksovanogo; fiksovanoj; fiksovanom; fiksovany; fiksovanyh; fiksovanym,fable_pass27_kwic;fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.3131,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[9] -> REVIEW[0.60]
always-vsegda,vsegda,always (incl. W doublet vždy),discourse_adverb,3,vsegda; vsěgda; vždy,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
problem-zadaca,zadača,problem; task,math_general,3,zadača; zadači; zadaču,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
small-maly,maly,small,modifier,5,mala; male; malo; maly; malymi,fable_pass27_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2497,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[5] -> REVIEW[0.60]
in-fact-dejstvitelnost,dějstvitelnost,in reality (v dějstvitelnosti),discourse_adverb,3,dejstvitelno; dějstvitelnost; dějstvitelnosti,fable_pass27_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
permutation,permutacija,permutation,curriculum_algebra,3,permutacij; permutacija; permutacije,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
fw-pokraj,pokraj,besides; alongside (hr),discourse_connective,1,pokraj,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
point-tocka,točka,point,math_general,4,točce; točka; točkah; točkě,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
nonintegral-necely,necěly,non-integral (own group — polarity rule),curriculum_algebra,2,necěle; necěly,fable_pass27_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
polygon-poligon,poligon,polygon,math_general,4,poligon; poligona; poligonom; poligonov,fable_pass27_kwic;fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
remark-zametiti,zamětiti,note; remark (we note that),proof_operation,4,zamětiti; zamětky; zaměčajemo; zaměčeno,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
fw-on,on,that/those (oblique demonstrative),pronoun_reference,1,onyh,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
abbreviated-skraceno,skračeno,abbreviated; for short,proof_reference,1,skračeno,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
derive-vyvesti,vyvesti,derive; deduce,proof_operation,4,vyvedeno; vyvedenogo; vyvel; vyvesti,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
perfect-sovrseno,sovršeny,perfect (perfect field!),curriculum_algebra,4,sovršeno; sovršenogo; sovršenom; sovršeny,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
clear-jasny,jasny,clear (becomes clear),discourse_adverb,3,jasna; jasne; jasny,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
associated-pridruzeny,pridruženy,associated (associated prime ideal!),noether_corpus,4,pridružen; pridružene; pridruženy; pridružiti,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
work-rabota,rabota,work; paper (E-flavored),bibliographic,2,rabot; rabota,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
build-izgraditi,izgraditi,build up; construct,proof_operation,2,izgraditi; izgradnja,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
difficulty-tezkost,těžkost,difficulty,discourse_noun,3,težkost; težkosti; trudnosti,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
quaternary-kvaternarny,kvaternarny,quaternary (binary/ternary/quaternary forms),noether_corpus,2,kvaternarnoj; kvaternarny,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
runs-bezati,běžati,runs (an index runs),proof_predicate,1,běži,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
derivative-derivacija,derivacija,derivative; derivation,math_general,4,derivacij; derivacija; derivacije; derivaciju,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
knowledge-znanje,znanje,knowledge,discourse_noun,2,znanja; znanje,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
fw-koji,koji,which (oblique forms outside stoplist),pronoun_reference,4,koja; kojem; kojih; koju,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
examine-razgledati,razgledati,examine; survey,proof_operation,1,razgled,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
partially-casticno,částično,partially,discourse_adverb,2,častično; částično,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
overfield-nadpolje,nadpolje,overfield; extension field,curriculum_algebra,2,nadpolja; nadpolje,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
look-gledati,gledati,look at; view,proof_operation,5,gleda; gledaj; gledany; gledati; glej,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2497,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[5] -> REVIEW[0.60]
decompose-razlagati,razlagati,decomposes (imperfective of razložiti),proof_predicate,1,razlaga,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
chain-cep,cěp,chain (chain conditions; doublet of veriga),noether_corpus,4,cěp; cěpa; cěpah; cěpov,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
apex-vrh,vrh,top; apex (na vrhu),math_general,2,vrh; vrha,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
aux-byvati,byvati,occurs; is (habitual),auxiliary,2,byvaje; byvajut,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
put-klasti,klasti,we put/set (cs klademe; doublet of postaviti),proof_operation,1,klademo,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
flows-tekti,tekti,flows; runs,proof_predicate,1,teče,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
desired-zelany,želany,desired,proof_reference,2,želane; želano,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
divide-razdeliti,razděliti,divide up; partition (verb),proof_operation,1,razděliti,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
makes-ciniti,činiti,makes; constitutes (hr čini),proof_predicate,2,čini; činimo,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
fw-oba,oba,both (oblique forms),quantifier,2,oboje; oboju,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
acts-dejstvovati,dějstvovati,acts (a group acts),curriculum_algebra,1,dějstvuje,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fw-vprocem,vpročem,incidentally; besides,discourse_connective,1,vpročem,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
obviously-ocito,očito,obviously; evidently (hr),discourse_adverb,2,očitno; očito,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
encompass-obejmati,obejmati,encompasses; comprises,containment_predicate,1,obejmajuče,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
measure-razmer,razměr,measure; dimension (razměr),math_general,3,razměr; razměra; razměrnosti,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
integervalued-celocislovy,celočislovy,integer-valued,math_general,3,celočislno; celočislnogo; celočislovyh,fable_pass28_kwic;fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
subfamily-podfamilija,podfamilija,subfamily,math_general,1,podfamilija,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
improper-nevlastny,nevlastny,improper (improper divisor; polarity partner of vlastny),curriculum_algebra,2,nevlastne; nevlastny,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
enters-vhoditi,vhoditi,enters; occurs in,proof_predicate,4,vchodit; vhode; vhodečih; vhodit,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.2212,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[4] -> REVIEW[0.60]
twosided-dvustranny,dvustranny,two-sided (two-sided ideal),curriculum_algebra,3,dvostronno; dvustranne; dvustranno,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
fw-toze,tože,also; too (E-flavored),discourse_connective,1,tože,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fw-dotud,dotud,until then,discourse_connective,1,dotud,fable_pass28_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
kind-vrsta,vrsta,kind; sort (prvoj vrsty = of the first kind),math_general,2,vrsta; vrsty,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
less-mensi,menši,less; smaller (comparative),comparison_marker,3,menše; menšej; menši,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
higher-vysje,vyšje,higher,comparison_marker,1,vyšje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
come-prijti,prijti,came (to),proof_sequence,1,prišlo,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
neighboring-susedny,susědny,neighboring; adjacent,math_general,2,susědny; susědnyh,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
shorter-kratse,kratše,shorter; more briefly,discourse_adverb,1,kratše,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fw-velmi,velmi,very (cs-flavored),discourse_adverb,1,velmi,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
by-way-putem,putem,by way of; via,discourse_connective,1,putem,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fw-nekotory,někotory,some (E-flavored — see consistency note),quantifier,1,někotore,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
works-rabotati,rabotati,works (verb),discourse_predicate,1,rabotaje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
requires-trebovati,trěbovati,requires; demands,proof_predicate,2,trebovati; trěbuje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
collect-sobirati,sobirati,collect; gather,proof_operation,2,sobiraju; sobrano,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
essence-suscnost,suščnost,essence (v suščnosti = in essence),discourse_noun,2,suščnost; suščnosti,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
nonappearance-nepojavjenje,nepojavjenje,non-appearance (polarity: own group),proof_grammar,1,nepojavjenje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
hypercomplex,hyperkompleksny,hypercomplex (system/numbers),noether_corpus,3,hiperkompleksny; hiperkompleksnyh; hyperkompleksny,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
jointly-sovmestno,sovměstno,jointly; compatibly,discourse_adverb,1,sovměstno,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
adjoin-prisojediniti,prisojediniti,adjoin (adjunction of elements!),curriculum_algebra,1,prisojediniti,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
remark-opazka,opazka,remark (sl; doublet of zamětka),proof_reference,2,opazka; opazku,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
war-vojna,vojna,war (biographical prose),discourse_noun,1,vojně,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
ordered-uredzeny,urędženy,ordered (ordered set/chain!),curriculum_algebra,3,uporędžene; uredžene; urędžene,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
countable-scetny,sčetny,countable; countably,math_general,2,sčetno; sčetny,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
viewpoint-pogled,pogled,view; standpoint (s pogleda),discourse_noun,1,pogled,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fw-nije,nije,is not (hr-flavored — see consistency note),auxiliary,1,nije,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
multiply-pomnoziti,pomnožiti,multiply (by),proof_operation,2,pomnoženje; pomnoženjem,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
summation-sumovanje,sumovanje,summation,math_general,1,sumovanje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fw-raneje,raneje,earlier (E-flavored),proof_reference,1,raneje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fact-cinjenica,činjenica,fact (hr; doublet of fakt),discourse_noun,2,činjenica; činjenice,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
treatise-rasprava,rasprava,treatise; paper,bibliographic,3,rasprava; raspravi; raspravy,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
approximate-aproksimovati,aproksimovati,approximate,proof_operation,1,aproksimovati,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
nonnegative,nenegativny,non-negative,math_general,2,nenegativny; nenegativnymi,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
formation-tvorba,tvorba,formation; construct (pojmovyh tvorb),proof_grammar,3,tvorb; tvorba; tvorby,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1847,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[3] -> REVIEW[0.60]
nonvanishing-nezanuljenje,nezanuljenje,non-vanishing (polarity: own group),math_general,1,nezanuljenje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
reasoning-razsudzivanje,razsudžanje,reasoning (hr razsuđivanje),proof_grammar,1,razsuđivanja,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
prime-number-prvocislo,prvočislo,prime number (W-flavored cs prvočíslo),curriculum_algebra,2,prvočisla; prvočislo,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
mapping-preslikanje,preslikanje,mapping (hr-flavored preslikavanje),curriculum_algebra,1,preslikanje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
ibid-tamze,tamže,ibid.; in the same place,bibliographic,1,tamže,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
fw-jesmo,jesmo,we are (hr-flavored),auxiliary,1,jesmo,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
introduced-uvedeny,uvedeny,introduced (cs-flavored participle),proof_reference,2,uvedeny; uvedenymi,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.1377,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[2] -> REVIEW[0.60]
concerns-dotykati,dotykati,touches; concerns (dotyka se),proof_predicate,1,dotyka,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
insertion-vstavjenje,vstavjenje,insertion,proof_operation,1,vstavjenje,fable_pass29_kwic,proposed_internal_insert; needs linguistic review,generated_internal_consistency,0.35,0.0774,0.4,START -> PROOF_REGISTER[0.35] -> LEMMA -> VARIANT_SET[1] -> REVIEW[0.60]
