term_id,from_state,to_state,transition_type,semiring,weight,evidence
ISV-idempotente_komplementäre_basen--idempotenty_kompleme,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-4; trap=False
ISV-idempotente_komplementäre_basen--idempotenty_kompleme,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.8,no route
ISV-idempotente_komplementäre_basen--idempotenty_kompleme,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.06938,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-identität_der_körper--identičnost_polj,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-identität_der_körper--identičnost_polj,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-identität_der_körper--identičnost_polj,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-identität_der_körper--identičnost_polj,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-identität_der_körper--identičnost_polj,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-identitätssatz--teorema_identičnosti,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-identitätssatz--teorema_identičnosti,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-identitätssatz--teorema_identičnosti,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.85,international
ISV-identitätssatz--teorema_identičnosti,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-identitätssatz--teorema_identičnosti,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-identitätssatz--teorema_identičnosti,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-identitätssatz--teorema_identičnosti,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-identitätssatz--teorema_identičnosti,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-identitätssatz--teorema_identičnosti,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-identitätssatz--teorema_identičnosti,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-identitätssatz--teorema_identičnosti,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.0871,REVIEW_OR_CONTEXT_CHECK
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,coefficient
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.47,unstated
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.5,A_probe_covered_concept
ISV-in_den_koeffizienten_niedrigsten_formen--najnižše_po_koeficie,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.14986,MISSING_WITNESS_BACKFILL
ISV-integritätsbasis--integralna_baza,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-integritätsbasis--integralna_baza,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,basis
ISV-integritätsbasis--integralna_baza,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-integritätsbasis--integralna_baza,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-integritätsbasis--integralna_baza,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.19395,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-integritätsbereich--oblast_cělosti,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-integritätsbereich--oblast_cělosti,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-integritätsbereich--oblast_cělosti,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.95,pan_slavic_native;international
ISV-integritätsbereich--oblast_cělosti,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-integritätsbereich--oblast_cělosti,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-integritätsbereich--oblast_cělosti,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-integritätsbereich--oblast_cělosti,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-integritätsbereich--oblast_cělosti,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-integritätsbereich--oblast_cělosti,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-integritätsbereich--oblast_cělosti,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-integritätsbereich--oblast_cělosti,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.06898,REVIEW_OR_CONTEXT_CHECK
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.35,integral domain
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.5,C_concept_linked_shelf_plausible
ISV-integritätsbereich_bereich_der_integritä--oblast_cělosti,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.05333,MISSING_WITNESS_BACKFILL
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.6,pan_slavic_native;international
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-3; trap=False
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.8,no route
ISV-integritätsbereich_ring_ohne_nullteiler--integritetna_oblast_,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.03713,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-integritätsbereiche--integralne_oblasti,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-integritätsbereiche--integralne_oblasti,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.45,integral
ISV-integritätsbereiche--integralne_oblasti,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-integritätsbereiche--integralne_oblasti,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-integritätsbereiche--integralne_oblasti,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-integritätsbereiche--integralne_oblasti,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-integritätsbereiche--integralne_oblasti,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-integritätsbereiche--integralne_oblasti,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-integritätsbereiche--integralne_oblasti,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-integritätsbereiche--integralne_oblasti,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.5,B_intl_stem_probeable
ISV-integritätsbereiche--integralne_oblasti,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.08915,MISSING_WITNESS_BACKFILL
ISV-invariantenkörper--invariantno_polje,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-invariantenkörper--invariantno_polje,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-invariantenkörper--invariantno_polje,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.67,unstated
ISV-invariantenkörper--invariantno_polje,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-invariantenkörper--invariantno_polje,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-invariantenkörper--invariantno_polje,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-invariantenkörper--invariantno_polje,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-invariantenkörper--invariantno_polje,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-invariantenkörper--invariantno_polje,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-invariantenkörper--invariantno_polje,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-invariantenkörper--invariantno_polje,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.05623,ACCEPTABLE_LOW_PRIORITY
ISV-involutionsbasis--involucijska_baza,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-involutionsbasis--involucijska_baza,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,basis
ISV-involutionsbasis--involucijska_baza,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-involutionsbasis--involucijska_baza,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-involutionsbasis--involucijska_baza,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.19395,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-involutionsform--involucijska_forma,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-involutionsform--involucijska_forma,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.45,form
ISV-involutionsform--involucijska_forma,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-involutionsform--involucijska_forma,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-involutionsform--involucijska_forma,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-involutionsform--involucijska_forma,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-involutionsform--involucijska_forma,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-involutionsform--involucijska_forma,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-involutionsform--involucijska_forma,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-involutionsform--involucijska_forma,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.5,B_intl_stem_probeable
ISV-involutionsform--involucijska_forma,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.06891,MISSING_WITNESS_BACKFILL
ISV-irreducible_polynomials--nerazložimy_polinomy,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-irreducible_polynomials--nerazložimy_polinomy,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,polynomial
ISV-irreducible_polynomials--nerazložimy_polinomy,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.7,pan_slavic_native
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.5,support_plus_competitor / support_only; flag=F10-1; trap=False
ISV-irreducible_polynomials--nerazložimy_polinomy,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-irreducible_polynomials--nerazložimy_polinomy,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.22225,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-irreduzibel--nerazložimy_nerazlož,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-irreduzibel--nerazložimy_nerazlož,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.35,irreducible
ISV-irreduzibel--nerazložimy_nerazlož,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.7,pan_slavic_native
ISV-irreduzibel--nerazložimy_nerazlož,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-irreduzibel--nerazložimy_nerazlož,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-irreduzibel--nerazložimy_nerazlož,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-irreduzibel--nerazložimy_nerazlož,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-irreduzibel--nerazložimy_nerazlož,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-irreduzibel--nerazložimy_nerazlož,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-irreduzibel--nerazložimy_nerazlož,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.5,C_concept_linked_shelf_plausible
ISV-irreduzibel--nerazložimy_nerazlož,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.09044,MISSING_WITNESS_BACKFILL
ISV-irreduzible_formen--nereducibilne_formy,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-irreduzible_formen--nereducibilne_formy,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-irreduzible_formen--nereducibilne_formy,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.75,pan_slavic_native;international;coinage
ISV-irreduzible_formen--nereducibilne_formy,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-irreduzible_formen--nereducibilne_formy,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-irreduzible_formen--nereducibilne_formy,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-irreduzible_formen--nereducibilne_formy,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
