concept_id,unit_id,item,unit_type,fr_count,en_count,source_pages,evidence,scope
representability,fga.221.s3,221,section,9,8,258--266,"catégorie des S -préschémas localement noethériens est représentable par un S -préschéma Quot_ F/X/S , somme d'une suite de S -schémas projectifs (a fortiori Quot_",aggregate
representability,fga.221.s3.theorem.3-1,221,theorem,2,3,259--260,"catégorie des S -préschémas localement noethériens est représentable par un S -préschéma Quot_ F/X/S , somme d'une suite de S -schémas projectifs (a fortiori Quot_",precise
representability,fga.221.s3.theorem.3-2,221,theorem,3,2,260--261," notations précédentes, le foncteur Quot ^P_ F/X/S est représentable par un S -préschéma projectif Quot^P_ F/X/S . La suite de ce numéro est consacrée à la démonst",precise
representability,fga.221.s3.lemma.3-3,221,lemma,1,1,261--262,"LEMME 3.3 A_ (S') est un foncteur représentable, et le morphisme Q_ _ P( ) (M_ ) qui représente l'homomorphisme i_ est une immersion (ce qui i",precise
representability,fga.221.s3.lemma.3-6,221,lemma,1,0,263--264,elle de (3.3). On a donc prouvé que Quot ^P_ F/X/S est représentable par un S -préschéma Q qui est une réunion croissante de sous-préschémas ouverts Q_ quasi-proje,precise
representability,fga.221.s3.proposition.3-8,221,proposition,2,2,265--266,"yant le polynôme de Hilbert relatif P , tel que (Q, G) représente le foncteur Quot ^P_ F/X/S . Il existe un entier tel que, pour n , (f_Q)_*( G(n)) soit un Module sur Q loc",precise
representability,fga.221.s4,221,section,4,1,266--268,port est contenu dans U' . On voit aussitôt que A' est représentable par une partie ouverte du préschéma Quot_ F/X/S qui représente A . Il s'ensuit que les théorèm,aggregate
representability,fga.221.s6,221,section,1,0,273--275,"_ S' qui sont plats sur S' et de rang relatif n , soit représentable par un S -préschéma Quot^n_ F/X/S . (Lorsque X est quasi-projectif sur S , alors Quot^n_ F/X/S",aggregate
representability,fga.232,232,expose,28,21,143--161,"ce qui précède. Ce foncteur n'a aucune chance d'être « représentable » ([4], II, A), car, par suite de l'existence d'automorphismes non triviaux des Modules invers",aggregate
representability,fga.232.s1,232,section,6,6,143--146,"ce qui précède. Ce foncteur n'a aucune chance d'être « représentable » ([4], II, A), car, par suite de l'existence d'automorphismes non triviaux des Modules invers",aggregate
representability,fga.232.s4,232,section,8,5,150--154,"et le morphisme d'inclusion \[ Div_ X/S _ X/S \] est « représentable par des immersions ouvertes » (cf. [5], IV, 3.13) en vertu des remarques qui précèdent. Utilis",aggregate
representability,fga.232.s4.proposition.4-1,232,proposition,4,3,152--153,":X S projectif et plat. Alors le foncteur Div_ X/S est représentable, et, de façon précise, est représentable par un ouvert de Hilb_ X/S . Utilisant (pour un faisc",precise
representability,fga.232.s4.theorem.4-3,232,theorem,1,0,153--153,"n isomorphisme unique près, tel que le foncteur T soit représentable par le fibré projectif P( Q) .",precise
representability,fga.232.s4.corollary.4-4,232,corollary,2,1,153--153,"f, alors l'homomorphisme fonctoriel Div_ X/S _ X/S est représentable par morphismes projectifs. En fait, lorsque X admet une section (resp. localement une section)",precise
representability,fga.232.s5,232,section,7,3,154--157,"généralités ([5], IV, 5), on voit facilement que P est représentable si et seulement si P^+ l'est, et alors P^+ sera représentable par un ouvert U du préschéma Pic",aggregate
representability,fga.232.s5.remark.5-2,232,remark,1,0,155--156,"tègres, alors le foncteur envisagé dans 4.3 n'est plus représentable par le fibré projectif P( Q) lui-même, mais par un ouvert dudit, ce qui conduit à la question ",precise
representability,fga.232.s6,232,section,7,7,157--161,"S' , \] on utilise 3.1, qui implique que Pic_ X/S' est représentable, et on utilise la structure signalée dans le no 3 de Pic_ X/S' (impliquant que toute partie fi",aggregate
representability,fga.232.s6.proposition.6-1,232,proposition,1,1,157--158,"S' , \] on utilise 3.1, qui implique que Pic_ X/S' est représentable, et on utilise la structure signalée dans le no 3 de Pic_ X/S' (impliquant que toute partie fi",precise
representability,fga.232.s6.proposition.6-3,232,proposition,1,1,158--159,"rel de foncteurs \[ Pic_ X/S Pic_ X_1/S _ X_2/S \] est représentable par des morphismes affines, donc si Pic_ X_1/S et Pic_ X_2/S existent, il en est de même de Pi",precise
representability,fga.232.s6.proposition.6-5,232,proposition,1,1,159--159,"ors le morphisme fonctoriel \[ Pic_ X/k _ X_0/k \] est représentable par morphismes affines. En particulier, si Pic_ X_0/k existe, il en est de même de Pic_ X/k , ",precise
representability,fga.232.s6.remark.6-6,232,remark,4,4,159--160,"sme fonctoriel correspondant \[ Pic_ X/k _ X'/k \] est représentable (et sans doute, représentable par morphismes affines), puisqu'on sait par ailleurs que Pic_ X'",precise
representability,fga.236,236,expose,3,2,221--243,"urs ainsi de G^ ; ainsi, du point de vue des foncteurs représentables, en particulier du point de vue « spécialisations », l'équivalence numérique se comporte de f",aggregate
representability,fga.236.s1,236,section,2,2,222--231,"urs ainsi de G^ ; ainsi, du point de vue des foncteurs représentables, en particulier du point de vue « spécialisations », l'équivalence numérique se comporte de f",aggregate
representability,fga.236.s1.remark.u.n01,236,remark,1,1,223--224,"urs ainsi de G^ ; ainsi, du point de vue des foncteurs représentables, en particulier du point de vue « spécialisations », l'équivalence numérique se comporte de f",precise
representability,fga.236.s1.remark.1-9,236,remark,1,1,229--230,"r que, par définition, le « groupe additif » G_a sur S représente le foncteur S' (S', O_ S' ) .) Alors, en tant que S -schéma, \[ G=SpecV[x]/(x^p-tx) \] est réunion de p « ",precise
representability,fga.236.s3,236,section,1,0,236--241,"s-schémas abéliens canoniques de (Pic_ X/S ) _S S' est représentable par un schéma de type fini T sur S . En vertu de (i), T S est un monomorphisme, et en vertu de",aggregate
representability,fga.236.s3.theorem.3-3,236,theorem,1,0,237--238,"s-schémas abéliens canoniques de (Pic_ X/S ) _S S' est représentable par un schéma de type fini T sur S . En vertu de (i), T S est un monomorphisme, et en vertu de",precise
hilbert-scheme,fga.195,195,expose,1,1,369--390,"se que le cas projectif est entièrement résolu par les schémas de Hilbert (TDTE IV), tandis que des exemples de Nagata et Hironaka montrent que, sans hypothèse projecti",aggregate
hilbert-scheme,fga.195.sc,195,section,1,1,378--390,"se que le cas projectif est entièrement résolu par les schémas de Hilbert (TDTE IV), tandis que des exemples de Nagata et Hironaka montrent que, sans hypothèse projecti",aggregate
hilbert-scheme,fga.195.sc.remark.u.n01,195,remark,1,1,382--383,"se que le cas projectif est entièrement résolu par les schémas de Hilbert (TDTE IV), tandis que des exemples de Nagata et Hironaka montrent que, sans hypothèse projecti",precise
hilbert-scheme,fga.e195,e195,erratum,1,1,300--301,t complètement résolus dans le cas projectif par les « schémas de Hilbert » (cf. TDTE IV). Des exemples de Nagata et Hironaka montrent par contre que les foncteurs envi,aggregate
hilbert-scheme,fga.212,212,expose,1,1,99--118,"oupe projectif opérant sur certains sous-schémas des « schémas de Hilbert » (ces derniers remplaçant, en théorie des schémas, les variétés de Chow). Soient S un présché",aggregate
hilbert-scheme,fga.212.s8,212,section,1,1,116--118,"oupe projectif opérant sur certains sous-schémas des « schémas de Hilbert » (ces derniers remplaçant, en théorie des schémas, les variétés de Chow). Soient S un présché",aggregate
hilbert-scheme,fga.e212,e212,erratum,1,1,301--302,"remplacer également par une utilisation convenable des schémas de Hilbert (cf. SHMT). Comme il a été dit dans le § 8, la lacune la plus importante de la théorie, présen",aggregate
hilbert-scheme,fga.221,221,expose,17,13,249--276,"Exposé 221 – Les schémas de Hilbert 221 249 13e année, 1960/61, no 221\ 1961 TECHNIQUES DE CONSTRUCTION ET THÉORÈMES D'EXISTENCE E",aggregate
hilbert-scheme,fga.221.s3,221,section,5,3,258--266,"3 Schémas de Hilbert : définition, théorème d'existence Soient X un préschéma sur un autre S , et F un Module quasi",aggregate
hilbert-scheme,fga.221.s3.proposition.3-8,221,proposition,2,0,265--266,"bert donné P . Ces préschémas sont aussi appelés le préschéma de Hilbert de X sur S , respectivement le préschéma de Hilbert d'indice P . La terminologie est justifiée",precise
hilbert-scheme,fga.221.s3.remark.3-9,221,remark,2,2,266--266,"^N/ P^r_ Z /Spec( Z) , \] et plus particulièrement les schémas de Hilbert absolus : \[ Hilb^P_r= Q^P_ r,1 . \] Une étude plus détaillée de ces schémas, à commencer par ",precise
hilbert-scheme,fga.221.s4,221,section,1,0,266--268,"enables, et se réalisent comme des ouverts dans des préschémas de Hilbert convenables. Comme on a \[ Hom_S(X,Y)= _ X/S ((X _SY)/X), \] le cas de Hom_S(X,Y) se ramène à ",aggregate
hilbert-scheme,fga.221.s5,221,section,4,3,268--273,"5 Étude différentielle des schémas de Hilbert Elle découle du résultat suivant : 269 PROPOSITION 5.1 Soient S un préschéma, S_0 un sous-prés",aggregate
hilbert-scheme,fga.221.s5.corollary.5-4,221,corollary,1,0,271--271,"_ Y_0/X_0 ) . Si H^1(Y_0, N_ Y_0/X_0 )=0 , alors le préschéma de Hilbert Hilb_ X/S est simple sur S en le point x . ( N_ Y_0/X_0 est le faisceau normal à Y_0 dans X_0 ",precise
hilbert-scheme,fga.221.s5.remark.5-5,221,remark,1,1,271--272,"rd venait de construire une composante irréductible du schéma de Hilbert de P^3_ C , dont les points généraux représentent des courbes non singulières de degré 14 et d",precise
hilbert-scheme,fga.221.s5.proposition.5-7,221,proposition,1,1,272--273,"très élémentairement, sans 273 utiliser la théorie des schémas de Hilbert. On trouve par exemple que si X est radiciel sur S , alors _ X/S (Z/X) existe sans aucune rest",precise
hilbert-scheme,fga.221.s6,221,section,1,1,273--275,"iculier, la variété de Chow donne la même chose que le schéma de Hilbert).",aggregate
hilbert-scheme,fga.221.s7,221,section,2,2,275--276,S (X/S') n'existe pas. Cela implique a fortiori que le schéma de Hilbert Hilb^2_ X/S n'existe pas (ni même le k -schéma qui représenterait les revêtements étales de ra,aggregate
hilbert-scheme,fga.e221,e221,erratum,3,4,302--302,"atum à l'exposé no 221 footnote 3 302 6. TDTE IV : Les schémas de Hilbert. center [Séminaire Bourbaki, t. 13, 1960/61, no 221, 28 p.] center Page 6, théorème 2.1, 3e li",aggregate
hilbert-scheme,fga.232,232,expose,2,2,143--161,"ynômes de Hilbert Q Q[t] permet, comme dans le cas des schémas de Hilbert ([4], IV), de donner une décomposition de Pic_ X/S en somme disjointe d'ouverts Pic^ Q _ X/S ,",aggregate
hilbert-scheme,fga.232.s3,232,section,1,1,148--150,"ynômes de Hilbert Q Q[t] permet, comme dans le cas des schémas de Hilbert ([4], IV), de donner une décomposition de Pic_ X/S en somme disjointe d'ouverts Pic^ Q _ X/S ,",aggregate
hilbert-scheme,fga.232.s3.remark.3-3,232,remark,1,1,149--150,"ynômes de Hilbert Q Q[t] permet, comme dans le cas des schémas de Hilbert ([4], IV), de donner une décomposition de Pic_ X/S en somme disjointe d'ouverts Pic^ Q _ X/S ,",precise
hilbert-scheme,fga.232.s5,232,section,1,1,154--157,"e déduire facilement aussi du théorème d'existence des schémas de Hilbert (cf. par exemple [6]) (classiquement, ces quotients se construisaient par utilisation des coor",aggregate
hilbert-scheme,fga.232.s5.remark.5-1,232,remark,1,1,155--155,"e déduire facilement aussi du théorème d'existence des schémas de Hilbert (cf. par exemple [6]) (classiquement, ces quotients se construisaient par utilisation des coor",precise
hilbert-scheme,fga.236,236,expose,1,1,221--243,"ise un classique théorème de Chow.) (ii) Utilisant les schémas de Hilbert, on voit que le foncteur qui, à tout S' sur S , associe l'ensemble (réduit à 1 ou 0 éléments) ",aggregate
hilbert-scheme,fga.236.s3,236,section,1,1,236--241,"ise un classique théorème de Chow.) (ii) Utilisant les schémas de Hilbert, on voit que le foncteur qui, à tout S' sur S , associe l'ensemble (réduit à 1 ou 0 éléments) ",aggregate
hilbert-scheme,fga.236.s3.theorem.3-3,236,theorem,1,1,237--238,"ise un classique théorème de Chow.) (ii) Utilisant les schémas de Hilbert, on voit que le foncteur qui, à tout S' sur S , associe l'ensemble (réduit à 1 ou 0 éléments) ",precise
picard-functor,fga.195,195,expose,4,4,369--390,"t un foncteur covariant en T , qu'on pourra appeler le foncteur de Picard de X/S ; si ce foncteur est représentable, le pré-schéma sur S qui le représente sera appelé l",aggregate
picard-functor,fga.195.sc,195,section,4,4,378--390,"t un foncteur covariant en T , qu'on pourra appeler le foncteur de Picard de X/S ; si ce foncteur est représentable, le pré-schéma sur S qui le représente sera appelé l",aggregate
picard-functor,fga.195.sc.remark.u.n01,195,remark,1,1,382--383,"t un foncteur covariant en T , qu'on pourra appeler le foncteur de Picard de X/S ; si ce foncteur est représentable, le pré-schéma sur S qui le représente sera appelé l",precise
picard-functor,fga.195.sc.remark.u.n02,195,remark,1,1,383--384," cas général, il faut modifier un peu la définition du foncteur de Picard, pour pouvoir obtenir encore un théorème d'existence. Ici, les conditions plausibles d'existen",precise
picard-functor,fga.195.sc.proposition.3-1,195,proposition,1,1,384--384,"rnière condition équivaut à f_*( O_X)= O_S ). Alors le foncteur de Picard de X/S sur la catégorie des -algèbres artiniennes est pro-représentable. De plus, on aura ici ",precise
picard-functor,fga.195.sc.corollary.u.n02,195,corollary,1,1,384--384,s locaux de la -algèbre topologique O correspondant au foncteur de Picard sont noethériens.,precise
picard-functor,fga.232,232,expose,3,3,143--161,"ontravariant sur ( Sch )/S défini par (1.6) est appelé foncteur de Picard relatif de X sur S , et noté Pic_ X/S , et on appelle groupe de Picard relatif de X sur S , et",aggregate
picard-functor,fga.232.s1,232,section,1,1,143--146,"ontravariant sur ( Sch )/S défini par (1.6) est appelé foncteur de Picard relatif de X sur S , et noté Pic_ X/S , et on appelle groupe de Picard relatif de X sur S , et",aggregate
