ref_id,language,source_unit,file,line,raw,ref_kind,status,selected_target,candidate_count
ref.en.001031,en,fga.221.s5.proposition.5-7,en/221.tex,1182,(5.7),numeric_label,RESOLVED,fga.221.s5.proposition.5-7,1
ref.en.001032,en,fga.221.s7,en/221.tex,1306,(3.1),numeric_label,RESOLVED,fga.221.s3.theorem.3-1,1
ref.en.001033,en,fga.221,en/221.tex,1,Exposé 221,expose,RESOLVED,fga.221,1
ref.en.001034,en,fga.221.s2.theorem.2-1,en/221.tex,241,Exposé 221,expose,RESOLVED,fga.221,1
ref.fr.001035,fr,fga.e221.item.u.n02,fr/e221.tex,13,théorème 2.1,explicit_theorem,UNRESOLVED,,0
ref.fr.001036,fr,fga.e221.item.u.n07,fr/e221.tex,28,remarque 3.9,explicit_remark,UNRESOLVED,,0
ref.fr.001037,fr,fga.e221.item.u.n09,fr/e221.tex,38,remarque 5.5,explicit_remark,UNRESOLVED,,0
ref.fr.001038,fr,fga.e221.item.u.n01,fr/e221.tex,7,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.001039,fr,fga.e221,fr/e221.tex,2,exposé no 221,expose,RESOLVED,fga.221,1
ref.fr.001040,fr,fga.e221,fr/e221.tex,3,exposé no 221,expose,RESOLVED,fga.221,1
ref.en.001041,en,fga.e221.item.u.n02,en/e221.tex,13,Theorem 2.1,explicit_theorem,UNRESOLVED,,0
ref.en.001042,en,fga.e221.item.u.n07,en/e221.tex,26,Remark 3.9,explicit_remark,UNRESOLVED,,0
ref.en.001043,en,fga.e221.item.u.n09,en/e221.tex,36,Remark 5.5,explicit_remark,UNRESOLVED,,0
ref.en.001044,en,fga.e221.item.u.n01,en/e221.tex,7,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.001045,en,fga.e221,en/e221.tex,2,Exposé no. 221,expose,RESOLVED,fga.221,1
ref.en.001046,en,fga.e221,en/e221.tex,3,Exposé no. 221,expose,RESOLVED,fga.221,1
ref.fr.001047,fr,fga.232.s1,fr/232.tex,29,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001048,fr,fga.232.s1,fr/232.tex,32,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.fr.001049,fr,fga.232.s1,fr/232.tex,39,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001050,fr,fga.232.s1,fr/232.tex,91,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001051,fr,fga.232.s1,fr/232.tex,110,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001052,fr,fga.232.s2.proposition.2-2,fr/232.tex,231,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001053,fr,fga.232.s3.remark.3-3,fr/232.tex,364,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001054,fr,fga.232.s4,fr/232.tex,469,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001055,fr,fga.232.s4,fr/232.tex,473,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.fr.001056,fr,fga.232.s4,fr/232.tex,475,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001057,fr,fga.232.s4.proposition.4-1,fr/232.tex,499,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.fr.001058,fr,fga.232.s4.proposition.4-1,fr/232.tex,505,[2],bibliography,RESOLVED,fga.232.bib.ref.2,1
ref.fr.001059,fr,fga.232.s4.proposition.4-1,fr/232.tex,515,[6],bibliography,RESOLVED,fga.232.bib.ref.6,1
ref.fr.001060,fr,fga.232.s4.proposition.4-1,fr/232.tex,540,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.fr.001061,fr,fga.232.s5,fr/232.tex,607,[2],bibliography,RESOLVED,fga.232.bib.ref.2,1
ref.fr.001062,fr,fga.232.s5,fr/232.tex,608,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.fr.001063,fr,fga.232.s5,fr/232.tex,629,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.fr.001064,fr,fga.232.s5,fr/232.tex,635,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001065,fr,fga.232.s5,fr/232.tex,649,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001066,fr,fga.232.s5.remark.5-1,fr/232.tex,658,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001067,fr,fga.232.s5.remark.5-1,fr/232.tex,660,[6],bibliography,RESOLVED,fga.232.bib.ref.6,1
ref.fr.001068,fr,fga.232.s5.remark.5-2,fr/232.tex,679,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.fr.001069,fr,fga.232.s5.remark.5-2,fr/232.tex,689,[8],bibliography,RESOLVED,fga.232.bib.ref.8,1
ref.fr.001070,fr,fga.232.s5.remark.5-3,fr/232.tex,709,[7],bibliography,RESOLVED,fga.232.bib.ref.7,1
ref.fr.001071,fr,fga.232.s5.remark.5-3,fr/232.tex,709,[1],bibliography,RESOLVED,fga.232.bib.ref.1,1
ref.fr.001072,fr,fga.232.s5.remark.5-3,fr/232.tex,725,[10],bibliography,RESOLVED,fga.232.bib.ref.10,1
ref.fr.001073,fr,fga.232.s6.proposition.6-1,fr/232.tex,755,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001074,fr,fga.232.s6.corollary.6-2,fr/232.tex,793,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.fr.001075,fr,fga.232.s6.corollary.6-4,fr/232.tex,851,[11],bibliography,RESOLVED,fga.232.bib.ref.11,1
ref.fr.001076,fr,fga.232.s6.remark.6-6,fr/232.tex,892,[1],bibliography,RESOLVED,fga.232.bib.ref.1,1
ref.fr.001077,fr,fga.232.s6.remark.6-6,fr/232.tex,892,[12],bibliography,RESOLVED,fga.232.bib.ref.12,1
ref.fr.001078,fr,fga.232.s6.remark.6-8,fr/232.tex,929,[3],bibliography,RESOLVED,fga.232.bib.ref.3,1
ref.fr.001079,fr,fga.232.s1,fr/232.tex,165,formule (1.8,explicit_equation,RESOLVED,fga.232.s1.eq.1-8,1
ref.fr.001080,fr,fga.232.s1,fr/232.tex,23,(1.1),numeric_label,RESOLVED,fga.232.s1.eq.1-1,1
ref.fr.001081,fr,fga.232.s1,fr/232.tex,54,(1.3),numeric_label,RESOLVED,fga.232.s1.eq.1-3,1
ref.fr.001082,fr,fga.232.s1,fr/232.tex,92,(1.5),numeric_label,RESOLVED,fga.232.s1.eq.1-5,1
ref.fr.001083,fr,fga.232.s1,fr/232.tex,124,(1.6),numeric_label,RESOLVED,fga.232.s1.eq.1-6,1
ref.fr.001084,fr,fga.232.s1,fr/232.tex,165,(1.8),numeric_label,RESOLVED,fga.232.s1.eq.1-8,1
ref.fr.001085,fr,fga.232.s1,fr/232.tex,172,(1.4),numeric_label,RESOLVED,fga.232.s1.eq.1-4,1
ref.fr.001086,fr,fga.232.s2.corollary.2-3,fr/232.tex,236,(1.9),numeric_label,RESOLVED,fga.232.s1.eq.1-9,1
ref.fr.001087,fr,fga.232,fr/232.tex,1,Exposé 232,expose,RESOLVED,fga.232,1
ref.en.001088,en,fga.232.s1,en/232.tex,28,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001089,en,fga.232.s1,en/232.tex,30,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.en.001090,en,fga.232.s1,en/232.tex,36,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001091,en,fga.232.s1,en/232.tex,88,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001092,en,fga.232.s1,en/232.tex,105,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001093,en,fga.232.s2.proposition.2-2,en/232.tex,225,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001094,en,fga.232.s3.remark.3-3,en/232.tex,353,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001095,en,fga.232.s4,en/232.tex,454,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001096,en,fga.232.s4,en/232.tex,458,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.en.001097,en,fga.232.s4,en/232.tex,459,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001098,en,fga.232.s4.proposition.4-1,en/232.tex,484,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.en.001099,en,fga.232.s4.proposition.4-1,en/232.tex,489,[2],bibliography,RESOLVED,fga.232.bib.ref.2,1
ref.en.001100,en,fga.232.s4.proposition.4-1,en/232.tex,499,[6],bibliography,RESOLVED,fga.232.bib.ref.6,1
ref.en.001101,en,fga.232.s4.proposition.4-1,en/232.tex,523,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.en.001102,en,fga.232.s5,en/232.tex,587,[2],bibliography,RESOLVED,fga.232.bib.ref.2,1
ref.en.001103,en,fga.232.s5,en/232.tex,587,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.en.001104,en,fga.232.s5,en/232.tex,609,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.en.001105,en,fga.232.s5,en/232.tex,614,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001106,en,fga.232.s5,en/232.tex,627,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001107,en,fga.232.s5.remark.5-1,en/232.tex,635,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001108,en,fga.232.s5.remark.5-1,en/232.tex,637,[6],bibliography,RESOLVED,fga.232.bib.ref.6,1
ref.en.001109,en,fga.232.s5.remark.5-2,en/232.tex,654,[5],bibliography,RESOLVED,fga.232.bib.ref.5,1
ref.en.001110,en,fga.232.s5.remark.5-2,en/232.tex,664,[8],bibliography,RESOLVED,fga.232.bib.ref.8,1
ref.en.001111,en,fga.232.s5.remark.5-3,en/232.tex,681,[7],bibliography,RESOLVED,fga.232.bib.ref.7,1
ref.en.001112,en,fga.232.s5.remark.5-3,en/232.tex,682,[1],bibliography,RESOLVED,fga.232.bib.ref.1,1
ref.en.001113,en,fga.232.s5.remark.5-3,en/232.tex,695,[10],bibliography,RESOLVED,fga.232.bib.ref.10,1
ref.en.001114,en,fga.232.s6.proposition.6-1,en/232.tex,724,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001115,en,fga.232.s6.corollary.6-2,en/232.tex,762,[4],bibliography,RESOLVED,fga.232.bib.ref.4,1
ref.en.001116,en,fga.232.s6.corollary.6-4,en/232.tex,819,[11],bibliography,RESOLVED,fga.232.bib.ref.11,1
ref.en.001117,en,fga.232.s6.remark.6-6,en/232.tex,860,[1],bibliography,RESOLVED,fga.232.bib.ref.1,1
ref.en.001118,en,fga.232.s6.remark.6-6,en/232.tex,861,[12],bibliography,RESOLVED,fga.232.bib.ref.12,1
ref.en.001119,en,fga.232.s6.remark.6-8,en/232.tex,896,[3],bibliography,RESOLVED,fga.232.bib.ref.3,1
ref.en.001120,en,fga.232.s5.remark.5-3,en/232.tex,685,Section 1,explicit_section,RESOLVED,fga.232.s1,1
ref.en.001121,en,fga.232.s5.remark.5-4,en/232.tex,702,theorem 3.1,explicit_theorem,RESOLVED,fga.232.s3.theorem.3-1,1
ref.en.001122,en,fga.232.s6,en/232.tex,717,theorem 3.1,explicit_theorem,RESOLVED,fga.232.s3.theorem.3-1,1
ref.en.001123,en,fga.232.s6.proposition.6-1,en/232.tex,736,Section 3,explicit_section,RESOLVED,fga.232.s3,1
ref.en.001124,en,fga.232.s6.corollary.6-2,en/232.tex,756,Section 3,explicit_section,RESOLVED,fga.232.s3,1
ref.en.001125,en,fga.232.s1,en/232.tex,22,(1.1),numeric_label,RESOLVED,fga.232.s1.eq.1-1,1
ref.en.001126,en,fga.232.s1,en/232.tex,52,(1.3),numeric_label,RESOLVED,fga.232.s1.eq.1-3,1
ref.en.001127,en,fga.232.s1,en/232.tex,88,(1.5),numeric_label,RESOLVED,fga.232.s1.eq.1-5,1
ref.en.001128,en,fga.232.s1,en/232.tex,119,(1.6),numeric_label,RESOLVED,fga.232.s1.eq.1-6,1
ref.en.001129,en,fga.232.s1,en/232.tex,160,(1.8),numeric_label,RESOLVED,fga.232.s1.eq.1-8,1
ref.en.001130,en,fga.232.s1,en/232.tex,167,(1.4),numeric_label,RESOLVED,fga.232.s1.eq.1-4,1
ref.en.001131,en,fga.232.s2.corollary.2-3,en/232.tex,231,(1.9),numeric_label,RESOLVED,fga.232.s1.eq.1-9,1
ref.en.001132,en,fga.232,en/232.tex,1,Exposé 232,expose,RESOLVED,fga.232,1
ref.fr.001133,fr,fga.e232.item.u.n02,fr/e232.tex,12,remarque 3.3,explicit_remark,UNRESOLVED,,0
ref.fr.001134,fr,fga.e232.item.u.n03,fr/e232.tex,15,remarque 5.2,explicit_remark,UNRESOLVED,,0
ref.fr.001135,fr,fga.e232.item.u.n05,fr/e232.tex,23,remarque 6.6,explicit_remark,UNRESOLVED,,0
ref.fr.001136,fr,fga.e232.item.u.n06,fr/e232.tex,27,remarque 6.7,explicit_remark,UNRESOLVED,,0
ref.fr.001137,fr,fga.e232.item.u.n07,fr/e232.tex,30,remarque 6.8,explicit_remark,UNRESOLVED,,0
ref.fr.001138,fr,fga.e232.item.u.n01,fr/e232.tex,6,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.001139,fr,fga.e232,fr/e232.tex,2,exposé no 232,expose,RESOLVED,fga.232,1
ref.fr.001140,fr,fga.e232,fr/e232.tex,3,exposé no 232,expose,RESOLVED,fga.232,1
ref.en.001141,en,fga.e232.item.u.n02,en/e232.tex,12,Remark 3.3,explicit_remark,UNRESOLVED,,0
ref.en.001142,en,fga.e232.item.u.n03,en/e232.tex,15,Remark 5.2,explicit_remark,UNRESOLVED,,0
ref.en.001143,en,fga.e232.item.u.n05,en/e232.tex,23,Remark 6.6,explicit_remark,UNRESOLVED,,0
ref.en.001144,en,fga.e232.item.u.n06,en/e232.tex,27,Remark 6.7,explicit_remark,UNRESOLVED,,0
ref.en.001145,en,fga.e232.item.u.n07,en/e232.tex,31,Remark 6.8,explicit_remark,UNRESOLVED,,0
ref.en.001146,en,fga.e232.item.u.n01,en/e232.tex,6,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.001147,en,fga.e232,en/e232.tex,2,Exposé no. 232,expose,RESOLVED,fga.232,1
ref.en.001148,en,fga.e232,en/e232.tex,3,Exposé no. 232,expose,RESOLVED,fga.232,1
ref.fr.001149,fr,fga.236.s0,fr/236.tex,9,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.fr.001150,fr,fga.236.s0,fr/236.tex,12,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.fr.001151,fr,fga.236.s0,fr/236.tex,43,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.fr.001152,fr,fga.236.s0,fr/236.tex,51,[1],bibliography,RESOLVED,fga.236.bib.ref.1,1
ref.fr.001153,fr,fga.236.s0,fr/236.tex,56,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.fr.001154,fr,fga.236.s0,fr/236.tex,59,[5],bibliography,RESOLVED,fga.236.bib.ref.5,1
ref.fr.001155,fr,fga.236.s1.remark.u.n01,fr/236.tex,110,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.fr.001156,fr,fga.236.s1.lemma.1-3,fr/236.tex,215,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.fr.001157,fr,fga.236.s1.lemma.1-3,fr/236.tex,220,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.fr.001158,fr,fga.236.s1.corollary.1-7,fr/236.tex,415,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.fr.001159,fr,fga.236.s2.theorem.2-1,fr/236.tex,526,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.fr.001160,fr,fga.236.s2.remark.2-2,fr/236.tex,547,[5],bibliography,RESOLVED,fga.236.bib.ref.5,1
ref.fr.001161,fr,fga.236.s2.corollary.2-4,fr/236.tex,598,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.fr.001162,fr,fga.236.s2.remark.2-8,fr/236.tex,697,[4],bibliography,RESOLVED,fga.236.bib.ref.4,1
ref.fr.001163,fr,fga.236.s2.remark.2-8,fr/236.tex,699,[4],bibliography,RESOLVED,fga.236.bib.ref.4,1
ref.fr.001164,fr,fga.236.s3.theorem.3-3,fr/236.tex,860,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.fr.001165,fr,fga.236.s3.theorem.3-3,fr/236.tex,876,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.fr.001166,fr,fga.236.s3.theorem.3-5,fr/236.tex,981,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.fr.001167,fr,fga.236.s3.theorem.3-5,fr/236.tex,1007,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.fr.001168,fr,fga.236.s3.remark.3-8,fr/236.tex,1040,[8],bibliography,RESOLVED,fga.236.bib.ref.8,1
ref.fr.001169,fr,fga.236.s4,fr/236.tex,1103,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.fr.001170,fr,fga.236.s4,fr/236.tex,1111,[6],bibliography,RESOLVED,fga.236.bib.ref.6,1
ref.fr.001171,fr,fga.236.s1.theorem.1-1,fr/236.tex,170,corollaire 1.5,explicit_corollary,RESOLVED,fga.236.s1.corollary.1-5,1
ref.fr.001172,fr,fga.236.s1.corollary.1-7,fr/236.tex,415,paragraphe 7,explicit_section,UNRESOLVED,,0
ref.fr.001173,fr,fga.236.s1.corollary.1-7,fr/236.tex,418,paragraphe 5,explicit_section,UNRESOLVED,,0
ref.fr.001174,fr,fga.236.s2.theorem.2-1,fr/236.tex,526,paragraphe 7,explicit_section,UNRESOLVED,,0
ref.fr.001175,fr,fga.236.s3.remark.3-10,fr/236.tex,1074,remarque (2.9,explicit_remark,RESOLVED,fga.236.s2.remark.2-9,1
ref.fr.001176,fr,fga.236.s1.lemma.1-4,fr/236.tex,340,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.fr.001177,fr,fga.236.s1.corollary.1-5,fr/236.tex,361,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.fr.001178,fr,fga.236.s1.remark.1-6,fr/236.tex,395,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.fr.001179,fr,fga.236.s1.corollary.1-7,fr/236.tex,404,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.fr.001180,fr,fga.236.s1.corollary.1-7,fr/236.tex,416,(1.7),numeric_label,RESOLVED,fga.236.s1.corollary.1-7,1
ref.fr.001181,fr,fga.236.s1.corollary.1-8,fr/236.tex,423,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.fr.001182,fr,fga.236.s1.remark.1-9,fr/236.tex,478,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.fr.001183,fr,fga.236.s2.corollary.2-3,fr/236.tex,594,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.fr.001184,fr,fga.236.s2.corollary.2-3,fr/236.tex,594,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.fr.001185,fr,fga.236.s2.corollary.2-4,fr/236.tex,601,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.fr.001186,fr,fga.236.s2.corollary.2-4,fr/236.tex,601,(2.2),numeric_label,RESOLVED,fga.236.s2.remark.2-2,1
ref.fr.001187,fr,fga.236.s2.corollary.u.n01,fr/236.tex,660,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.fr.001188,fr,fga.236.s2.corollary.u.n01,fr/236.tex,662,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.fr.001189,fr,fga.236.s2.corollary.u.n01,fr/236.tex,666,(2.3),numeric_label,RESOLVED,fga.236.s2.corollary.2-3,1
ref.fr.001190,fr,fga.236.s2.corollary.u.n01,fr/236.tex,671,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.fr.001191,fr,fga.236.s2.corollary.u.n01,fr/236.tex,671,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.fr.001192,fr,fga.236.s2.corollary.2-7,fr/236.tex,689,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.fr.001193,fr,fga.236.s2.remark.2-8,fr/236.tex,692,(2.7),numeric_label,RESOLVED,fga.236.s2.corollary.2-7,1
ref.fr.001194,fr,fga.236.s2.remark.2-8,fr/236.tex,723,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.fr.001195,fr,fga.236.s2.remark.2-8,fr/236.tex,730,(1.3),numeric_label,RESOLVED,fga.236.s1.lemma.1-3,1
ref.fr.001196,fr,fga.236.s2.remark.2-9,fr/236.tex,751,(2.8),numeric_label,RESOLVED,fga.236.s2.remark.2-8,1
ref.fr.001197,fr,fga.236.s2.remark.2-9,fr/236.tex,755,(1.8),numeric_label,RESOLVED,fga.236.s1.corollary.1-8,1
ref.fr.001198,fr,fga.236.s2.remark.2-9,fr/236.tex,755,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.fr.001199,fr,fga.236.s2.remark.2-9,fr/236.tex,759,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.fr.001200,fr,fga.236.s2.proposition.2-10,fr/236.tex,783,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.fr.001201,fr,fga.236.s2.proposition.2-10,fr/236.tex,783,(1.12),numeric_label,RESOLVED,fga.236.s1.corollary.1-12,1
ref.fr.001202,fr,fga.236.s3.corollary.3-2,fr/236.tex,816,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.fr.001203,fr,fga.236.s3.corollary.3-2,fr/236.tex,817,(3.1),numeric_label,RESOLVED,fga.236.s3.proposition.3-1,1
ref.fr.001204,fr,fga.236.s3.corollary.3-2,fr/236.tex,831,(3.3),numeric_label,RESOLVED,fga.236.s3.theorem.3-3,1
ref.fr.001205,fr,fga.236.s3.theorem.3-3,fr/236.tex,882,(3.2),numeric_label,RESOLVED,fga.236.s3.corollary.3-2,1
ref.fr.001206,fr,fga.236.s3.remark.3-4,fr/236.tex,913,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.fr.001207,fr,fga.236.s3.remark.3-4,fr/236.tex,943,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.fr.001208,fr,fga.236.s3.remark.3-4,fr/236.tex,947,(1.7),numeric_label,RESOLVED,fga.236.s1.corollary.1-7,1
ref.fr.001209,fr,fga.236.s3.theorem.3-5,fr/236.tex,952,(3.3),numeric_label,RESOLVED,fga.236.s3.theorem.3-3,1
ref.fr.001210,fr,fga.236.s3.corollary.3-6,fr/236.tex,1011,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.fr.001211,fr,fga.236.s3.remark.3-7,fr/236.tex,1018,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.fr.001212,fr,fga.236.s3.remark.3-7,fr/236.tex,1026,(3.6),numeric_label,RESOLVED,fga.236.s3.corollary.3-6,1
ref.fr.001213,fr,fga.236.s3.remark.3-8,fr/236.tex,1034,(3.6),numeric_label,RESOLVED,fga.236.s3.corollary.3-6,1
ref.fr.001214,fr,fga.236.s3.corollary.3-8,fr/236.tex,1043,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.fr.001215,fr,fga.236.s3.corollary.3-8,fr/236.tex,1047,(2.10),numeric_label,RESOLVED,fga.236.s2.proposition.2-10,1
ref.fr.001216,fr,fga.236.s3.corollary.3-8,fr/236.tex,1047,(2.10),numeric_label,RESOLVED,fga.236.s2.proposition.2-10,1
ref.fr.001217,fr,fga.236.s3.remark.3-10,fr/236.tex,1057,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.fr.001218,fr,fga.236.s3.remark.3-10,fr/236.tex,1074,(2.9),numeric_label,RESOLVED,fga.236.s2.remark.2-9,1
ref.fr.001219,fr,fga.236.s3.remark.3-10,fr/236.tex,1074,(3.4),numeric_label,RESOLVED,fga.236.s3.remark.3-4,1
ref.fr.001220,fr,fga.236.s4.corollary.4-2,fr/236.tex,1158,(4.1),numeric_label,RESOLVED,fga.236.s4.theorem.4-1,1
ref.fr.001221,fr,fga.236.s4.corollary.4-2,fr/236.tex,1158,(2.4),numeric_label,RESOLVED,fga.236.s2.corollary.2-4,1
ref.fr.001222,fr,fga.236,fr/236.tex,1,Exposé 236,expose,RESOLVED,fga.236,1
ref.en.001223,en,fga.236.s0,en/236.tex,9,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.en.001224,en,fga.236.s0,en/236.tex,12,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.en.001225,en,fga.236.s0,en/236.tex,41,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.en.001226,en,fga.236.s0,en/236.tex,49,[1],bibliography,RESOLVED,fga.236.bib.ref.1,1
ref.en.001227,en,fga.236.s0,en/236.tex,52,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.en.001228,en,fga.236.s0,en/236.tex,56,[5],bibliography,RESOLVED,fga.236.bib.ref.5,1
ref.en.001229,en,fga.236.s1.remark.u.n01,en/236.tex,104,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.en.001230,en,fga.236.s1.lemma.1-3,en/236.tex,203,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.en.001231,en,fga.236.s1.lemma.1-3,en/236.tex,207,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.en.001232,en,fga.236.s1.corollary.1-7,en/236.tex,395,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.en.001233,en,fga.236.s2.theorem.2-1,en/236.tex,502,[2],bibliography,RESOLVED,fga.236.bib.ref.2,1
ref.en.001234,en,fga.236.s2.remark.2-2,en/236.tex,522,[5],bibliography,RESOLVED,fga.236.bib.ref.5,1
ref.en.001235,en,fga.236.s2.corollary.2-4,en/236.tex,568,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.en.001236,en,fga.236.s2.remark.2-8,en/236.tex,661,[4],bibliography,RESOLVED,fga.236.bib.ref.4,1
ref.en.001237,en,fga.236.s2.remark.2-8,en/236.tex,663,[4],bibliography,RESOLVED,fga.236.bib.ref.4,1
ref.en.001238,en,fga.236.s3.theorem.3-3,en/236.tex,823,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.en.001239,en,fga.236.s3.theorem.3-3,en/236.tex,838,[7],bibliography,RESOLVED,fga.236.bib.ref.7,1
ref.en.001240,en,fga.236.s3.theorem.3-5,en/236.tex,939,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.en.001241,en,fga.236.s3.theorem.3-5,en/236.tex,962,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.en.001242,en,fga.236.s3.remark.3-8,en/236.tex,994,[8],bibliography,RESOLVED,fga.236.bib.ref.8,1
ref.en.001243,en,fga.236.s4,en/236.tex,1053,[3],bibliography,RESOLVED,fga.236.bib.ref.3,1
ref.en.001244,en,fga.236.s4,en/236.tex,1061,[6],bibliography,RESOLVED,fga.236.bib.ref.6,1
