target_id,target_type,display_fr,display_en,scope,item,label,source_pages,authority
fga.190.sa.definition.1-5.eq.i,equation,Équation i,Equation i,internal,190,i,302--302,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-5.eq.ii,equation,Équation ii,Equation ii,internal,190,ii,302--302,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-6,definition,Définition 1.6,Definition 1.6,internal,190,1.6,303--303,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-7,definition,Définition 1.7,Definition 1.7,internal,190,1.7,303--304,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-7.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,303--303,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-7.item.d,subitem,Sous-item d.,Subitem d.,internal,190,d.,303--303,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-7.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,303--303,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-7.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,303--303,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-7.eq.i-bis,equation,Équation i bis,Equation i bis,internal,190,i bis,303--303,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.1-7.eq.ii-bis,equation,Équation ii bis,Equation ii bis,internal,190,ii bis,304--304,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2-1,result,A. Définition 2.1,A. Definition 2.1,internal,190,2.1,304--304,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2-1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,304--304,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2-1.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,304--304,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2-1.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,304--304,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.2-2,definition,Définition 2.2,Definition 2.2,internal,190,2.2,304--305,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.2-2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,304--304,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.2-3,definition,Définition 2.3,Definition 2.3,internal,190,2.3,305--305,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.definition.2-4,definition,Définition 2.4,Definition 2.4,internal,190,2.4,305--305,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.proposition.2-1,proposition,Proposition 2.1,Proposition 2.1,internal,190,2.1,305--305,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n01,result,B. Exemples,B. Examples,internal,190,,305--306,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n01.eq.plus,equation,Équation +,Equation +,internal,190,+,305--305,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n01.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,306--306,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n01.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,306--306,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n01.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,306--306,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n02,result,C,C,internal,190,,306--307,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n02.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,306--306,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n02.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,307--307,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n02.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,307--307,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.u.n02.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,190,,307--307,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01,remark,Remarque,Remark,internal,190,,307--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.item.i,subitem,Sous-item (i),Subitem (i),internal,190,(i),308--308,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,190,(ii),308--308,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,308--308,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,309--309,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,309--309,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.item.a,subitem,Sous-item a.,Subitem a.,internal,190,a.,310--310,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,190,,310--310,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,190,,310--310,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n07,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n08,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n09,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n10,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.item.b,subitem,Sous-item b.,Subitem b.,internal,190,b.,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n11,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n12,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.item.c,subitem,Sous-item c.,Subitem c.,internal,190,c.,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n01.eq.u.n13,equation,Équation non numérotée,Equation unnumbered,internal,190,,311--311,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n02,remark,Remarque,Remark,internal,190,,312--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n02.item.d,subitem,Sous-item d.,Subitem d.,internal,190,d.,312--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.1.n02,result,Exemple 1,Example 1,internal,190,1,312--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.1.n02.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,312--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.1.n02.item.e,subitem,Sous-item e.,Subitem e.,internal,190,e.,312--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02,result,Exemple 2,Example 2,internal,190,2,312--314,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,312--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,312--312,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.item.i,subitem,Sous-item (i),Subitem (i),internal,190,(i),313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,190,(ii),313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.item.iii,subitem,Sous-item (iii),Subitem (iii),internal,190,(iii),313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n07,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n08,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n09,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n10,equation,Équation non numérotée,Equation unnumbered,internal,190,,313--313,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.eq.u.n11,equation,Équation non numérotée,Equation unnumbered,internal,190,,314--314,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.item.i.n02,subitem,Sous-item (i),Subitem (i),internal,190,(i),314--314,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.item.ii.n02,subitem,Sous-item (ii),Subitem (ii),internal,190,(ii),314--314,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.result.2.n02.item.iii.n02,subitem,Sous-item (iii),Subitem (iii),internal,190,(iii),314--314,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sa.remark.u.n03,remark,Remarque,Remark,internal,190,,314--314,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb,section,Descente par morphismes fidèlement plats,Descent by faithfully flat morphisms,internal,190,B,314--327,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.definition.1-1,definition,Définition 1.1,Definition 1.1,internal,190,1.1,314--315,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.definition.1-2,definition,Définition 1.2,Definition 1.2,internal,190,1.2,315--315,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.theorem.1,theorem,Théorème 1,Theorem 1,internal,190,1,315--315,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.theorem.1.item.i,subitem,Sous-item (i),Subitem (i),internal,190,(i),315--315,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.theorem.1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,315--315,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.theorem.1.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,190,(ii),315--315,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.corollary.1,corollary,Corollaire 1,Corollary 1,internal,190,1,315--316,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.corollary.1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,316--316,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.corollary.2,corollary,Corollaire 2,Corollary 2,internal,190,2,316--316,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.corollary.2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,316--316,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.lemma.1-1,lemma,Lemme 1.1,Lemma 1.1,internal,190,1.1,316--316,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.corollary.u.n01,corollary,Corollaire,Corollary,internal,190,,316--317,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.corollary.u.n01.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,316--316,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.theorem.2,theorem,Théorème 2,Theorem 2,internal,190,2,317--317,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.theorem.2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,317--317,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.lemma.1-2,lemma,Lemme 1.2,Lemma 1.2,internal,190,1.2,317--318,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.theorem.3,theorem,Théorème 3,Theorem 3,internal,190,3,318--318,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01,remark,Remarque,Remark,internal,190,,318--324,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,319--319,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,319--319,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.3-1,equation,Équation 3.1,Equation 3.1,internal,190,3.1,319--319,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.3-2,equation,Équation 3.2,Equation 3.2,internal,190,3.2,319--319,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.3-3,equation,Équation 3.3,Equation 3.3,internal,190,3.3,319--319,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,319--319,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,190,,320--320,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,190,,320--320,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,190,,320--320,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.3-4,equation,Équation 3.4,Equation 3.4,internal,190,3.4,320--320,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n07,equation,Équation non numérotée,Equation unnumbered,internal,190,,320--320,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n08,equation,Équation non numérotée,Equation unnumbered,internal,190,,320--320,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.3-5,equation,Équation 3.5,Equation 3.5,internal,190,3.5,321--321,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.3-6,equation,Équation 3.6,Equation 3.6,internal,190,3.6,321--321,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.3-7,equation,Équation 3.7,Equation 3.7,internal,190,3.7,321--321,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n09,equation,Équation non numérotée,Equation unnumbered,internal,190,,323--323,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n10,equation,Équation non numérotée,Equation unnumbered,internal,190,,323--323,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n11,equation,Équation non numérotée,Equation unnumbered,internal,190,,323--323,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n12,equation,Équation non numérotée,Equation unnumbered,internal,190,,323--323,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n01.eq.u.n13,equation,Équation non numérotée,Equation unnumbered,internal,190,,323--323,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.proposition.5-1,proposition,Proposition 5.1,Proposition 5.1,internal,190,5.1,324--324,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n02,remark,Remarque,Remark,internal,190,,324--326,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n02.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,190,,324--324,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n02.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,190,,325--325,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n02.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,190,,325--325,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
fga.190.sb.remark.u.n02.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,190,,326--326,SB_1958-1960__5__299_0 D4B1565D97958A168CC0DA0A873BA40FF466497D555871869F47916DB620C1B5
