edge_id,source_id,relation,target_id,confidence,evidence,provenance,official_stacks_tag
edge.002062,fga.221.s3.proposition.3-8,references,fga.221.s3.theorem.3-2,high,(3.2),fr/221.tex:827,
edge.002063,fga.221.s3.proposition.3-8,references,fga.221.s3.theorem.3-2,high,(3.2),fr/221.tex:843,
edge.002064,fga.221.s3.proposition.3-8,references,fga.221.s3.theorem.3-2,high,(3.2),fr/221.tex:847,
edge.002065,fga.221.s4,references,fga.221.s3.theorem.3-1,high,(3.1),fr/221.tex:913,
edge.002066,fga.221.s4,references,fga.221.s3.theorem.3-1,high,(3.1),fr/221.tex:920,
edge.002067,fga.221.s4,references,fga.221.s3.theorem.3-2,high,(3.2),fr/221.tex:920,
edge.002068,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),fr/221.tex:1074,
edge.002069,fga.221.s5.corollary.5-3,references,fga.221.s5.corollary.5-2,high,(5.2),fr/221.tex:1074,
edge.002070,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),fr/221.tex:1113,
edge.002071,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),fr/221.tex:1117,
edge.002072,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),fr/221.tex:1131,
edge.002073,fga.221.s5.corollary.5-4,references,fga.221.s5.corollary.5-3,high,(5.3),fr/221.tex:1141,
edge.002074,fga.221.s5.remark.5-5,references,fga.221.s5.corollary.5-4,high,(5.4),fr/221.tex:1184,
edge.002075,fga.221.s5.proposition.5-7,references,fga.221.s5.proposition.5-7,high,(5.7),fr/221.tex:1221,
edge.002076,fga.221.s7,references,fga.221.s3.theorem.3-1,high,(3.1),fr/221.tex:1349,
edge.002077,fga.221,references,fga.221,high,Exposé 221,fr/221.tex:1,
edge.002078,fga.221.s2.theorem.2-1,references,fga.221,high,Exposé 221,fr/221.tex:254,
edge.002079,fga.221,references,fga.221.bib.ref.2,high,[2],en/221.tex:12,
edge.002080,fga.221,references,fga.221.bib.ref.2,high,[2],en/221.tex:15,
edge.002081,fga.221,references,fga.221.bib.ref.2,high,[2],en/221.tex:18,
edge.002082,fga.221,references,fga.221.bib.ref.2,high,[2],en/221.tex:19,
edge.002083,fga.221,references,fga.221.bib.ref.2,high,[2],en/221.tex:22,
edge.002084,fga.221,references,fga.221.bib.ref.2,high,[2],en/221.tex:28,
edge.002085,fga.221.s1.definition.1-1,references,fga.221.bib.ref.3,high,[3],en/221.tex:132,
edge.002086,fga.221.s1.definition.1-1,references,fga.221.bib.ref.5,high,[5],en/221.tex:141,
edge.002087,fga.221.s1.definition.1-1,references,fga.221.bib.ref.5,high,[5],en/221.tex:148,
edge.002088,fga.221.s2,references,fga.221.bib.ref.5,high,[5],en/221.tex:225,
edge.002089,fga.221.s3.theorem.3-2,references,fga.221.bib.ref.5,high,[5],en/221.tex:569,
edge.002090,fga.221.s3.theorem.3-2,references,fga.221.bib.ref.5,high,[5],en/221.tex:578,
edge.002091,fga.221.s3.theorem.3-2,references,fga.221.bib.ref.5,high,[5],en/221.tex:586,
edge.002092,fga.221.s3.theorem.3-2,references,fga.221.bib.ref.5,high,[5],en/221.tex:591,
edge.002093,fga.221.s3.theorem.3-2,references,fga.221.bib.ref.4,high,[4],en/221.tex:592,
edge.002094,fga.221.s3.theorem.3-2,references,fga.221.bib.ref.5,high,[5],en/221.tex:609,
edge.002095,fga.221.s3.theorem.3-2,references,fga.221.bib.ref.4,high,[4],en/221.tex:627,
edge.002096,fga.221.s3.lemma.3-3,references,fga.221.bib.ref.4,high,[4],en/221.tex:635,
edge.002097,fga.221.s3.lemma.3-3,references,fga.221.bib.ref.5,high,[5],en/221.tex:657,
edge.002098,fga.221.s3.lemma.3-5,references,fga.221.bib.ref.3,high,[3],en/221.tex:710,
edge.002099,fga.221.s3.lemma.3-5,references,fga.221.bib.ref.5,high,[5],en/221.tex:720,
edge.002100,fga.221.s3.lemma.3-6,references,fga.221.bib.ref.5,high,[5],en/221.tex:782,
edge.002101,fga.221.s3.lemma.3-7,references,fga.221.bib.ref.5,high,[5],en/221.tex:794,
edge.002102,fga.221.s3.proposition.3-8,references,fga.221.bib.ref.1,high,[1],en/221.tex:845,
edge.002103,fga.221.s3.remark.3-9,references,fga.221.bib.ref.7,high,[7],en/221.tex:875,
edge.002104,fga.221.s4,references,fga.221.bib.ref.3,high,[3],en/221.tex:919,
edge.002105,fga.221.s4,references,fga.221.bib.ref.3,high,[3],en/221.tex:930,
edge.002106,fga.221.s4,references,fga.221.bib.ref.2,high,[2],en/221.tex:935,
edge.002107,fga.221.s5.corollary.5-3,references,fga.221.bib.ref.3,high,[3],en/221.tex:1101,
edge.002108,fga.221.s5.remark.5-5,references,fga.221.bib.ref.8,high,[8],en/221.tex:1130,
edge.002109,fga.221.s5.remark.5-5,references,fga.221.bib.ref.6,high,[6],en/221.tex:1147,
edge.002110,fga.221.s5.remark.5-5,references,fga.221.bib.ref.6,high,[6],en/221.tex:1150,
edge.002111,fga.221.s5.proposition.5-7,references,fga.221.bib.ref.3,high,[3],en/221.tex:1180,
edge.002112,fga.221.s7,references,fga.221.bib.ref.2,high,[2],en/221.tex:1302,
edge.002113,fga.221.s7,references,fga.221.bib.ref.2,high,[2],en/221.tex:1309,
edge.002114,fga.221.add,references,fga.221.bib.ref.2,high,[2],en/221.tex:1370,
edge.002115,fga.221.s2.lemma.2-6,references,fga.221.s2.lemma.2-6,high,Lemma 2.6,en/221.tex:469,
edge.002116,fga.221.s3.theorem.3-1,references,fga.221.s2,high,Section 2,en/221.tex:533,
edge.002117,fga.221.s3.lemma.3-3,references,fga.221.s3.lemma.3-3,high,Lemma 3.3,en/221.tex:687,
edge.002118,fga.221.s3.lemma.3-6,references,fga.221.s2.theorem.2-1,high,Theorem 2.1,en/221.tex:776,
edge.002119,fga.221.s3.lemma.3-7,references,fga.221.s3.theorem.3-2,high,Theorem 3.2,en/221.tex:798,
edge.002120,fga.221.s5.corollary.5-3,references,fga.221.s5,high,Section 5,en/221.tex:1037,
edge.002121,fga.221.s5.proposition.5-7,references,fga.221.s5.proposition.5-7,high,Proposition 5.7,en/221.tex:1197,
edge.002122,fga.221.s6,references,fga.221.s3,high,Section 3,en/221.tex:1243,
edge.002123,fga.221.s1.proposition.1-3,references,fga.221.s1.proposition.1-3,high,(1.3),en/221.tex:197,
edge.002124,fga.221.s2.theorem.2-2,references,fga.221.s2.theorem.2-1,high,(2.1),en/221.tex:274,
edge.002125,fga.221.s2.corollary.2-3,references,fga.221.s2.theorem.2-1,high,(2.1),en/221.tex:291,
edge.002126,fga.221.s2.corollary.2-3,references,fga.221.s2.theorem.2-2,high,(2.2),en/221.tex:294,
edge.002127,fga.221.s2.lemma.2-5,references,fga.221.s1.proposition.1-2,high,(1.2),en/221.tex:411,
edge.002128,fga.221.s2.lemma.2-6,references,fga.221.s2.theorem.2-1,high,(2.1),en/221.tex:415,
edge.002129,fga.221.s2.lemma.2-6,references,fga.221.s2.lemma.2-5,high,(2.5),en/221.tex:442,
edge.002130,fga.221.s2.lemma.2-6,references,fga.221.s2.theorem.2-2,high,(2.2),en/221.tex:445,
edge.002131,fga.221.s2.lemma.2-6,references,fga.221.s2.lemma.2-6,high,(2.6),en/221.tex:448,
edge.002132,fga.221.s2.lemma.2-6,references,fga.221.s1.proposition.1-2,high,(1.2),en/221.tex:448,
edge.002133,fga.221.s2.lemma.2-6,references,fga.221.s1.proposition.1-2,high,(1.2),en/221.tex:465,
edge.002134,fga.221.s2.lemma.2-6,references,fga.221.s2.theorem.2-2,high,(2.2),en/221.tex:466,
edge.002135,fga.221.s2.lemma.2-6,references,fga.221.s1.proposition.1-2,high,(1.2),en/221.tex:467,
edge.002136,fga.221.s3.theorem.3-1,references,fga.221.s3.theorem.3-1,high,(3.1),en/221.tex:539,
edge.002137,fga.221.s3.theorem.3-2,references,fga.221.s3.theorem.3-2,high,(3.2),en/221.tex:546,
edge.002138,fga.221.s3.theorem.3-2,references,fga.221.s3.theorem.3-2,high,(3.2),en/221.tex:562,
edge.002139,fga.221.s3.lemma.3-5,references,fga.221.s3.lemma.3-4,high,(3.4),en/221.tex:735,
edge.002140,fga.221.s3.lemma.3-6,references,fga.221.s3.lemma.3-4,high,(3.4),en/221.tex:766,
edge.002141,fga.221.s3.lemma.3-6,references,fga.221.s3.lemma.3-6,high,(3.6),en/221.tex:767,
edge.002142,fga.221.s3.lemma.3-6,references,fga.221.s3.lemma.3-4,high,(3.4),en/221.tex:771,
edge.002143,fga.221.s3.lemma.3-6,references,fga.221.s3.lemma.3-4,high,(3.4),en/221.tex:771,
edge.002144,fga.221.s3.lemma.3-6,references,fga.221.s3.lemma.3-3,high,(3.3),en/221.tex:771,
edge.002145,fga.221.s3.lemma.3-7,references,fga.221.s3.theorem.3-1,high,(3.1),en/221.tex:798,
edge.002146,fga.221.s3.proposition.3-8,references,fga.221.s3.theorem.3-2,high,(3.2),en/221.tex:802,
edge.002147,fga.221.s3.proposition.3-8,references,fga.221.s3.theorem.3-2,high,(3.2),en/221.tex:818,
edge.002148,fga.221.s3.proposition.3-8,references,fga.221.s3.theorem.3-2,high,(3.2),en/221.tex:822,
edge.002149,fga.221.s4,references,fga.221.s3.theorem.3-1,high,(3.1),en/221.tex:885,
edge.002150,fga.221.s4,references,fga.221.s3.theorem.3-1,high,(3.1),en/221.tex:891,
edge.002151,fga.221.s4,references,fga.221.s3.theorem.3-2,high,(3.2),en/221.tex:891,
edge.002152,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),en/221.tex:1037,
edge.002153,fga.221.s5.corollary.5-3,references,fga.221.s5.corollary.5-2,high,(5.2),en/221.tex:1037,
edge.002154,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),en/221.tex:1077,
edge.002155,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),en/221.tex:1081,
edge.002156,fga.221.s5.corollary.5-3,references,fga.221.s5.proposition.5-1,high,(5.1),en/221.tex:1095,
edge.002157,fga.221.s5.corollary.5-4,references,fga.221.s5.corollary.5-3,high,(5.3),en/221.tex:1104,
edge.002158,fga.221.s5.remark.5-5,references,fga.221.s5.corollary.5-4,high,(5.4),en/221.tex:1146,
edge.002159,fga.221.s5.proposition.5-7,references,fga.221.s5.proposition.5-7,high,(5.7),en/221.tex:1182,
edge.002160,fga.221.s7,references,fga.221.s3.theorem.3-1,high,(3.1),en/221.tex:1306,
edge.002161,fga.221,references,fga.221,high,Exposé 221,en/221.tex:1,
edge.002162,fga.221.s2.theorem.2-1,references,fga.221,high,Exposé 221,en/221.tex:241,
edge.002163,fga.e221.item.u.n01,references,ext.tdte,high,TDTE,fr/e221.tex:7,
edge.002164,fga.e221,references,fga.221,high,exposé no 221,fr/e221.tex:2,
edge.002165,fga.e221,references,fga.221,high,exposé no 221,fr/e221.tex:3,
edge.002166,fga.e221.item.u.n01,references,ext.tdte,high,TDTE,en/e221.tex:7,
edge.002167,fga.e221,references,fga.221,high,Exposé no. 221,en/e221.tex:2,
edge.002168,fga.e221,references,fga.221,high,Exposé no. 221,en/e221.tex:3,
edge.002169,fga.232.s1,references,fga.232.bib.ref.4,high,[4],fr/232.tex:29,
edge.002170,fga.232.s1,references,fga.232.bib.ref.5,high,[5],fr/232.tex:32,
edge.002171,fga.232.s1,references,fga.232.bib.ref.4,high,[4],fr/232.tex:39,
edge.002172,fga.232.s1,references,fga.232.bib.ref.4,high,[4],fr/232.tex:91,
edge.002173,fga.232.s1,references,fga.232.bib.ref.4,high,[4],fr/232.tex:110,
edge.002174,fga.232.s2.proposition.2-2,references,fga.232.bib.ref.4,high,[4],fr/232.tex:231,
edge.002175,fga.232.s3.remark.3-3,references,fga.232.bib.ref.4,high,[4],fr/232.tex:364,
edge.002176,fga.232.s4,references,fga.232.bib.ref.4,high,[4],fr/232.tex:469,
edge.002177,fga.232.s4,references,fga.232.bib.ref.5,high,[5],fr/232.tex:473,
edge.002178,fga.232.s4,references,fga.232.bib.ref.4,high,[4],fr/232.tex:475,
edge.002179,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.5,high,[5],fr/232.tex:499,
edge.002180,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.2,high,[2],fr/232.tex:505,
edge.002181,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.6,high,[6],fr/232.tex:515,
edge.002182,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.5,high,[5],fr/232.tex:540,
edge.002183,fga.232.s5,references,fga.232.bib.ref.2,high,[2],fr/232.tex:607,
edge.002184,fga.232.s5,references,fga.232.bib.ref.5,high,[5],fr/232.tex:608,
edge.002185,fga.232.s5,references,fga.232.bib.ref.5,high,[5],fr/232.tex:629,
edge.002186,fga.232.s5,references,fga.232.bib.ref.4,high,[4],fr/232.tex:635,
edge.002187,fga.232.s5,references,fga.232.bib.ref.4,high,[4],fr/232.tex:649,
edge.002188,fga.232.s5.remark.5-1,references,fga.232.bib.ref.4,high,[4],fr/232.tex:658,
edge.002189,fga.232.s5.remark.5-1,references,fga.232.bib.ref.6,high,[6],fr/232.tex:660,
edge.002190,fga.232.s5.remark.5-2,references,fga.232.bib.ref.5,high,[5],fr/232.tex:679,
edge.002191,fga.232.s5.remark.5-2,references,fga.232.bib.ref.8,high,[8],fr/232.tex:689,
edge.002192,fga.232.s5.remark.5-3,references,fga.232.bib.ref.7,high,[7],fr/232.tex:709,
edge.002193,fga.232.s5.remark.5-3,references,fga.232.bib.ref.1,high,[1],fr/232.tex:709,
edge.002194,fga.232.s5.remark.5-3,references,fga.232.bib.ref.10,high,[10],fr/232.tex:725,
edge.002195,fga.232.s6.proposition.6-1,references,fga.232.bib.ref.4,high,[4],fr/232.tex:755,
edge.002196,fga.232.s6.corollary.6-2,references,fga.232.bib.ref.4,high,[4],fr/232.tex:793,
edge.002197,fga.232.s6.corollary.6-4,references,fga.232.bib.ref.11,high,[11],fr/232.tex:851,
edge.002198,fga.232.s6.remark.6-6,references,fga.232.bib.ref.1,high,[1],fr/232.tex:892,
edge.002199,fga.232.s6.remark.6-6,references,fga.232.bib.ref.12,high,[12],fr/232.tex:892,
edge.002200,fga.232.s6.remark.6-8,references,fga.232.bib.ref.3,high,[3],fr/232.tex:929,
edge.002201,fga.232.s1,references,fga.232.s1.eq.1-8,high,formule (1.8,fr/232.tex:165,
edge.002202,fga.232.s1,references,fga.232.s1.eq.1-1,high,(1.1),fr/232.tex:23,
edge.002203,fga.232.s1,references,fga.232.s1.eq.1-3,high,(1.3),fr/232.tex:54,
edge.002204,fga.232.s1,references,fga.232.s1.eq.1-5,high,(1.5),fr/232.tex:92,
edge.002205,fga.232.s1,references,fga.232.s1.eq.1-6,high,(1.6),fr/232.tex:124,
edge.002206,fga.232.s1,references,fga.232.s1.eq.1-8,high,(1.8),fr/232.tex:165,
edge.002207,fga.232.s1,references,fga.232.s1.eq.1-4,high,(1.4),fr/232.tex:172,
edge.002208,fga.232.s2.corollary.2-3,references,fga.232.s1.eq.1-9,high,(1.9),fr/232.tex:236,
edge.002209,fga.232,references,fga.232,high,Exposé 232,fr/232.tex:1,
edge.002210,fga.232.s1,references,fga.232.bib.ref.4,high,[4],en/232.tex:28,
edge.002211,fga.232.s1,references,fga.232.bib.ref.5,high,[5],en/232.tex:30,
edge.002212,fga.232.s1,references,fga.232.bib.ref.4,high,[4],en/232.tex:36,
edge.002213,fga.232.s1,references,fga.232.bib.ref.4,high,[4],en/232.tex:88,
edge.002214,fga.232.s1,references,fga.232.bib.ref.4,high,[4],en/232.tex:105,
edge.002215,fga.232.s2.proposition.2-2,references,fga.232.bib.ref.4,high,[4],en/232.tex:225,
edge.002216,fga.232.s3.remark.3-3,references,fga.232.bib.ref.4,high,[4],en/232.tex:353,
edge.002217,fga.232.s4,references,fga.232.bib.ref.4,high,[4],en/232.tex:454,
edge.002218,fga.232.s4,references,fga.232.bib.ref.5,high,[5],en/232.tex:458,
edge.002219,fga.232.s4,references,fga.232.bib.ref.4,high,[4],en/232.tex:459,
edge.002220,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.5,high,[5],en/232.tex:484,
edge.002221,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.2,high,[2],en/232.tex:489,
edge.002222,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.6,high,[6],en/232.tex:499,
edge.002223,fga.232.s4.proposition.4-1,references,fga.232.bib.ref.5,high,[5],en/232.tex:523,
edge.002224,fga.232.s5,references,fga.232.bib.ref.2,high,[2],en/232.tex:587,
edge.002225,fga.232.s5,references,fga.232.bib.ref.5,high,[5],en/232.tex:587,
edge.002226,fga.232.s5,references,fga.232.bib.ref.5,high,[5],en/232.tex:609,
edge.002227,fga.232.s5,references,fga.232.bib.ref.4,high,[4],en/232.tex:614,
edge.002228,fga.232.s5,references,fga.232.bib.ref.4,high,[4],en/232.tex:627,
edge.002229,fga.232.s5.remark.5-1,references,fga.232.bib.ref.4,high,[4],en/232.tex:635,
edge.002230,fga.232.s5.remark.5-1,references,fga.232.bib.ref.6,high,[6],en/232.tex:637,
edge.002231,fga.232.s5.remark.5-2,references,fga.232.bib.ref.5,high,[5],en/232.tex:654,
edge.002232,fga.232.s5.remark.5-2,references,fga.232.bib.ref.8,high,[8],en/232.tex:664,
edge.002233,fga.232.s5.remark.5-3,references,fga.232.bib.ref.7,high,[7],en/232.tex:681,
edge.002234,fga.232.s5.remark.5-3,references,fga.232.bib.ref.1,high,[1],en/232.tex:682,
edge.002235,fga.232.s5.remark.5-3,references,fga.232.bib.ref.10,high,[10],en/232.tex:695,
edge.002236,fga.232.s6.proposition.6-1,references,fga.232.bib.ref.4,high,[4],en/232.tex:724,
edge.002237,fga.232.s6.corollary.6-2,references,fga.232.bib.ref.4,high,[4],en/232.tex:762,
edge.002238,fga.232.s6.corollary.6-4,references,fga.232.bib.ref.11,high,[11],en/232.tex:819,
edge.002239,fga.232.s6.remark.6-6,references,fga.232.bib.ref.1,high,[1],en/232.tex:860,
edge.002240,fga.232.s6.remark.6-6,references,fga.232.bib.ref.12,high,[12],en/232.tex:861,
edge.002241,fga.232.s6.remark.6-8,references,fga.232.bib.ref.3,high,[3],en/232.tex:896,
edge.002242,fga.232.s5.remark.5-3,references,fga.232.s1,high,Section 1,en/232.tex:685,
edge.002243,fga.232.s5.remark.5-4,references,fga.232.s3.theorem.3-1,high,theorem 3.1,en/232.tex:702,
edge.002244,fga.232.s6,references,fga.232.s3.theorem.3-1,high,theorem 3.1,en/232.tex:717,
edge.002245,fga.232.s6.proposition.6-1,references,fga.232.s3,high,Section 3,en/232.tex:736,
edge.002246,fga.232.s6.corollary.6-2,references,fga.232.s3,high,Section 3,en/232.tex:756,
edge.002247,fga.232.s1,references,fga.232.s1.eq.1-1,high,(1.1),en/232.tex:22,
edge.002248,fga.232.s1,references,fga.232.s1.eq.1-3,high,(1.3),en/232.tex:52,
edge.002249,fga.232.s1,references,fga.232.s1.eq.1-5,high,(1.5),en/232.tex:88,
edge.002250,fga.232.s1,references,fga.232.s1.eq.1-6,high,(1.6),en/232.tex:119,
edge.002251,fga.232.s1,references,fga.232.s1.eq.1-8,high,(1.8),en/232.tex:160,
edge.002252,fga.232.s1,references,fga.232.s1.eq.1-4,high,(1.4),en/232.tex:167,
edge.002253,fga.232.s2.corollary.2-3,references,fga.232.s1.eq.1-9,high,(1.9),en/232.tex:231,
edge.002254,fga.232,references,fga.232,high,Exposé 232,en/232.tex:1,
edge.002255,fga.e232.item.u.n01,references,ext.tdte,high,TDTE,fr/e232.tex:6,
edge.002256,fga.e232,references,fga.232,high,exposé no 232,fr/e232.tex:2,
edge.002257,fga.e232,references,fga.232,high,exposé no 232,fr/e232.tex:3,
edge.002258,fga.e232.item.u.n01,references,ext.tdte,high,TDTE,en/e232.tex:6,
edge.002259,fga.e232,references,fga.232,high,Exposé no. 232,en/e232.tex:2,
edge.002260,fga.e232,references,fga.232,high,Exposé no. 232,en/e232.tex:3,
edge.002261,fga.236.s0,references,fga.236.bib.ref.3,high,[3],fr/236.tex:9,
edge.002262,fga.236.s0,references,fga.236.bib.ref.3,high,[3],fr/236.tex:12,
edge.002263,fga.236.s0,references,fga.236.bib.ref.7,high,[7],fr/236.tex:43,
edge.002264,fga.236.s0,references,fga.236.bib.ref.1,high,[1],fr/236.tex:51,
edge.002265,fga.236.s0,references,fga.236.bib.ref.7,high,[7],fr/236.tex:56,
edge.002266,fga.236.s0,references,fga.236.bib.ref.5,high,[5],fr/236.tex:59,
edge.002267,fga.236.s1.remark.u.n01,references,fga.236.bib.ref.3,high,[3],fr/236.tex:110,
edge.002268,fga.236.s1.lemma.1-3,references,fga.236.bib.ref.2,high,[2],fr/236.tex:215,
edge.002269,fga.236.s1.lemma.1-3,references,fga.236.bib.ref.2,high,[2],fr/236.tex:220,
edge.002270,fga.236.s1.corollary.1-7,references,fga.236.bib.ref.2,high,[2],fr/236.tex:415,
edge.002271,fga.236.s2.theorem.2-1,references,fga.236.bib.ref.2,high,[2],fr/236.tex:526,
edge.002272,fga.236.s2.remark.2-2,references,fga.236.bib.ref.5,high,[5],fr/236.tex:547,
edge.002273,fga.236.s2.corollary.2-4,references,fga.236.bib.ref.3,high,[3],fr/236.tex:598,
edge.002274,fga.236.s2.remark.2-8,references,fga.236.bib.ref.4,high,[4],fr/236.tex:697,
edge.002275,fga.236.s2.remark.2-8,references,fga.236.bib.ref.4,high,[4],fr/236.tex:699,
edge.002276,fga.236.s3.theorem.3-3,references,fga.236.bib.ref.7,high,[7],fr/236.tex:860,
edge.002277,fga.236.s3.theorem.3-3,references,fga.236.bib.ref.7,high,[7],fr/236.tex:876,
edge.002278,fga.236.s3.theorem.3-5,references,fga.236.bib.ref.3,high,[3],fr/236.tex:981,
edge.002279,fga.236.s3.theorem.3-5,references,fga.236.bib.ref.3,high,[3],fr/236.tex:1007,
edge.002280,fga.236.s3.remark.3-8,references,fga.236.bib.ref.8,high,[8],fr/236.tex:1040,
edge.002281,fga.236.s4,references,fga.236.bib.ref.3,high,[3],fr/236.tex:1103,
edge.002282,fga.236.s4,references,fga.236.bib.ref.6,high,[6],fr/236.tex:1111,
edge.002283,fga.236.s1.theorem.1-1,references,fga.236.s1.corollary.1-5,high,corollaire 1.5,fr/236.tex:170,
edge.002284,fga.236.s3.remark.3-10,references,fga.236.s2.remark.2-9,high,remarque (2.9,fr/236.tex:1074,
edge.002285,fga.236.s1.lemma.1-4,references,fga.236.s1.theorem.1-1,high,(1.1),fr/236.tex:340,
edge.002286,fga.236.s1.corollary.1-5,references,fga.236.s1.theorem.1-1,high,(1.1),fr/236.tex:361,
edge.002287,fga.236.s1.remark.1-6,references,fga.236.s1.corollary.1-5,high,(1.5),fr/236.tex:395,
edge.002288,fga.236.s1.corollary.1-7,references,fga.236.s1.corollary.1-5,high,(1.5),fr/236.tex:404,
edge.002289,fga.236.s1.corollary.1-7,references,fga.236.s1.corollary.1-7,high,(1.7),fr/236.tex:416,
edge.002290,fga.236.s1.corollary.1-8,references,fga.236.s1.corollary.1-5,high,(1.5),fr/236.tex:423,
edge.002291,fga.236.s1.remark.1-9,references,fga.236.s1.theorem.1-1,high,(1.1),fr/236.tex:478,
edge.002292,fga.236.s2.corollary.2-3,references,fga.236.s1.theorem.1-1,high,(1.1),fr/236.tex:594,
edge.002293,fga.236.s2.corollary.2-3,references,fga.236.s2.theorem.2-1,high,(2.1),fr/236.tex:594,
edge.002294,fga.236.s2.corollary.2-4,references,fga.236.s2.theorem.2-1,high,(2.1),fr/236.tex:601,
edge.002295,fga.236.s2.corollary.2-4,references,fga.236.s2.remark.2-2,high,(2.2),fr/236.tex:601,
edge.002296,fga.236.s2.corollary.u.n01,references,fga.236.s2.theorem.2-5,high,(2.5),fr/236.tex:660,
edge.002297,fga.236.s2.corollary.u.n01,references,fga.236.s2.theorem.2-1,high,(2.1),fr/236.tex:662,
edge.002298,fga.236.s2.corollary.u.n01,references,fga.236.s2.corollary.2-3,high,(2.3),fr/236.tex:666,
edge.002299,fga.236.s2.corollary.u.n01,references,fga.236.s1.corollary.1-5,high,(1.5),fr/236.tex:671,
