application_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,target_label,target_id,resolution_basis,source_sha256,status
ega1.application.sha256.b17612ef7034c0a340f6e3b4b658cb2c8f4373cdc00ddcfc0db259d9753ee558,ega1.candidate.sha256.b17612ef7034c0a340f6e3b4b658cb2c8f4373cdc00ddcfc0db259d9753ee558,ega1/ega1-5.tex,639,10,I.5.3.15,\sref{I.5.3.15},sref,I.5.3.15,ega1.c01.prop.5-3-15,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.fe5104db4aa762977fa233cf8d53bd7412b94ad66fcf454dce12ee42e30b5a34,ega1.candidate.sha256.fe5104db4aa762977fa233cf8d53bd7412b94ad66fcf454dce12ee42e30b5a34,ega1/ega1-5.tex,639,138,I.4.3.1,\sref{I.4.3.1},sref,I.4.3.1,ega1.c01.prop.4-3-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.ebca0d35b7b62b100af45192eb0ef5e8bfbf83de79e78979d24aa1d23fbc8e45,ega1.candidate.sha256.ebca0d35b7b62b100af45192eb0ef5e8bfbf83de79e78979d24aa1d23fbc8e45,ega1/ega1-5.tex,648,19,I.5.5.1[i and ii],\sref{I.5.5.1}[i and ii],sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.c9f14080b85a6269e98fc43b3c20e0476edbddb3a5be272fd784844dc503e51d,ega1.candidate.sha256.c9f14080b85a6269e98fc43b3c20e0476edbddb3a5be272fd784844dc503e51d,ega1/ega1-5.tex,657,30,I.5.5.1[iv],\sref{I.5.5.1}[iv],sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.511d873493a4c523a781aeee7ddaec8e1f2c7550e275fdd54361b58056b000f0,ega1.candidate.sha256.511d873493a4c523a781aeee7ddaec8e1f2c7550e275fdd54361b58056b000f0,ega1/ega1-5.tex,663,95,I.5.2.1,\sref{I.5.2.1},sref,I.5.2.1,ega1.c01.prop.5-2-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.9b85b4c72738d464bc07ec8020d15dd32a7707b8bb97d6a7ca2f35fb9123163f,ega1.candidate.sha256.9b85b4c72738d464bc07ec8020d15dd32a7707b8bb97d6a7ca2f35fb9123163f,ega1/ega1-5.tex,665,191,I.5.2.2,\sref{I.5.2.2},sref,I.5.2.2,ega1.c01.prop.5-2-2,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.934b81661e12917e199bc6011d4a8874c3c7f7a6418b16b6a68748876a80af7b,ega1.candidate.sha256.934b81661e12917e199bc6011d4a8874c3c7f7a6418b16b6a68748876a80af7b,ega1/ega1-5.tex,670,28,"I.5.5.1[i, ii, and v]","\sref{I.5.5.1}[i, ii, and v]",sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.dbe1440cb7a0059e512875ffb284c51a334dd9b94c442cba5a5d36d1ee2be925,ega1.candidate.sha256.dbe1440cb7a0059e512875ffb284c51a334dd9b94c442cba5a5d36d1ee2be925,ega1/ega1-5.tex,671,122,"(5.5.1, (i) and (ii))","\hyperref[I.5.5.1]{(5.5.1, (i) and (ii))}",hyperref,I.5.5.1,ega1.c01.prop.5-5-1,explicit local hyperref to exact unique source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.3d1ea786643e2049e60b3c637247583a972319bdb13bc7636e85bdc33038ab29,ega1.candidate.sha256.3d1ea786643e2049e60b3c637247583a972319bdb13bc7636e85bdc33038ab29,ega1/ega1-5.tex,672,205,I.5.3.16,\sref{I.5.3.16},sref,I.5.3.16,ega1.c01.cor.5-3-16,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.99073f3417023c55c88cca5f3f9ed7c8cf625492c6071055dff74c9a58e7c6ca,ega1.candidate.sha256.99073f3417023c55c88cca5f3f9ed7c8cf625492c6071055dff74c9a58e7c6ca,ega1/ega1-5.tex,678,13,I.5.5.4,\sref{I.5.5.4},sref,I.5.5.4,ega1.c01.prop.5-5-4,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.63638a9db1b15d4eba6f60ec98dcb9dae44b465ef07c1d25e4c901278f0f7553,ega1.candidate.sha256.63638a9db1b15d4eba6f60ec98dcb9dae44b465ef07c1d25e4c901278f0f7553,ega1/ega1-5.tex,678,122,I.2.1.7,\sref{I.2.1.7},sref,I.2.1.7,ega1.c01.prop.2-1-7,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.91a698671ad982f1a157e59ef3b1ac8b82e9d42f30e2fa26c107a74d73ed421f,ega1.candidate.sha256.91a698671ad982f1a157e59ef3b1ac8b82e9d42f30e2fa26c107a74d73ed421f,ega1/ega1-5.tex,688,72,I.4.2.4[b],\sref{I.4.2.4}[b],sref,I.4.2.4,ega1.c01.cor.4-2-4,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.c740c364e926ac9c16bae81c1596febf337c235cb828315c3151b493ea05920f,ega1.candidate.sha256.c740c364e926ac9c16bae81c1596febf337c235cb828315c3151b493ea05920f,ega1/ega1-5.tex,689,237,I.3.2.6.4,\sref{I.3.2.6.4},sref,I.3.2.6.4,ega1.c01.lem.3-2-6-4,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.f9cc4977c22f610488242f2214cbf46c28e026259acf14a4f589d8b5f3b17b24,ega1.candidate.sha256.f9cc4977c22f610488242f2214cbf46c28e026259acf14a4f589d8b5f3b17b24,ega1/ega1-5.tex,689,312,I.3.2.5,\sref{I.3.2.5},sref,I.3.2.5,ega1.c01.cor.3-2-5,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.385d55f1cf8eb9f3189134bd300c8756c7e4afa3ac32071ceabe9024a3b3763c,ega1.candidate.sha256.385d55f1cf8eb9f3189134bd300c8756c7e4afa3ac32071ceabe9024a3b3763c,ega1/ega1-5.tex,689,417,I.3.2.7,\sref{I.3.2.7},sref,I.3.2.7,ega1.c01.cor.3-2-7,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.d338d7c80009371f31fb6909c3ae8f571912b6b54949e9dccd6088b8069a2c19,ega1.candidate.sha256.d338d7c80009371f31fb6909c3ae8f571912b6b54949e9dccd6088b8069a2c19,ega1/ega1-5.tex,692,13,I.5.5.4,\sref{I.5.5.4},sref,I.5.5.4,ega1.c01.prop.5-5-4,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.84fbf71100c85635a936d65836e748c6d2bfcf199ffc48eb08215a86ad032000,ega1.candidate.sha256.84fbf71100c85635a936d65836e748c6d2bfcf199ffc48eb08215a86ad032000,ega1/ega1-5.tex,701,68,I.3.2.7,\sref{I.3.2.7},sref,I.3.2.7,ega1.c01.cor.3-2-7,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.aa8c8e9df08352649263488b0a4f72085074f4843f1868a6f297a6e78705b9f5,ega1.candidate.sha256.aa8c8e9df08352649263488b0a4f72085074f4843f1868a6f297a6e78705b9f5,ega1/ega1-5.tex,709,174,I.3.2.2,\sref{I.3.2.2},sref,I.3.2.2,ega1.c01.prop.3-2-2,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.7513b4667b9411baf6d56f58f2afc4e30596048d4e27840372b47a1f5fed0f57,ega1.candidate.sha256.7513b4667b9411baf6d56f58f2afc4e30596048d4e27840372b47a1f5fed0f57,ega1/ega1-5.tex,709,424,I.4.2.3,\sref{I.4.2.3},sref,I.4.2.3,ega1.c01.cor.4-2-3,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.c6ef2efa97bda6836703fa349ec2d79dc00fa502f7de90fa3a177f7e6983ce0b,ega1.candidate.sha256.c6ef2efa97bda6836703fa349ec2d79dc00fa502f7de90fa3a177f7e6983ce0b,ega1/ega1-5.tex,714,102,I.5.4.1,\sref{I.5.4.1},sref,I.5.4.1,ega1.c01.def.5-4-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.bf7a924835c43ace2b6edc122c91f2acfc08884c9d5f0cf352ce23e0178962b5,ega1.candidate.sha256.bf7a924835c43ace2b6edc122c91f2acfc08884c9d5f0cf352ce23e0178962b5,ega1/ega1-5.tex,724,37,I.5.5.6,\sref{I.5.5.6},sref,I.5.5.6,ega1.c01.prop.5-5-6,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.3e3eb3f6ab7002939475bda4fc944b8c609a81f2b94c3ea32c2c29c36a107d78,ega1.candidate.sha256.3e3eb3f6ab7002939475bda4fc944b8c609a81f2b94c3ea32c2c29c36a107d78,ega1/ega1-5.tex,733,45,I.5.5.4,\sref{I.5.5.4},sref,I.5.5.4,ega1.c01.prop.5-5-4,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.85d897fb797963ac432efe9f8688789cf806375254ab0567b26273c32c7a420e,ega1.candidate.sha256.85d897fb797963ac432efe9f8688789cf806375254ab0567b26273c32c7a420e,ega1/ega1-5.tex,733,64,I.5.5.1[ii],\sref{I.5.5.1}[ii],sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.2f84b303fc69ded0e5ff1d519f0574dc87ff343da791c72b4ae06fa1b07dd1b0,ega1.candidate.sha256.2f84b303fc69ded0e5ff1d519f0574dc87ff343da791c72b4ae06fa1b07dd1b0,ega1/ega1-5.tex,734,30,I.5.5.4,\sref{I.5.5.4},sref,I.5.5.4,ega1.c01.prop.5-5-4,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.6f199db5b543773f3b34c365998f4922e6a4a3adde4ea8c36a1af3aaa2f3d37f,ega1.candidate.sha256.6f199db5b543773f3b34c365998f4922e6a4a3adde4ea8c36a1af3aaa2f3d37f,ega1/ega1-5.tex,734,49,I.5.5.8,\sref{I.5.5.8},sref,I.5.5.8,ega1.c01.cor.5-5-8,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.c541ab590ff58239ba1e3b402f7a0e322035bf30096d6a7ec2facc12ea78ea4d,ega1.candidate.sha256.c541ab590ff58239ba1e3b402f7a0e322035bf30096d6a7ec2facc12ea78ea4d,ega1/ega1-5.tex,750,29,I.3.2.7,\sref{I.3.2.7},sref,I.3.2.7,ega1.c01.cor.3-2-7,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.923af28f33ac0c9e0d3762c1a032652e8ce7f8968af20101c4faec5ebc579b72,ega1.candidate.sha256.923af28f33ac0c9e0d3762c1a032652e8ce7f8968af20101c4faec5ebc579b72,ega1/ega1-5.tex,750,74,I.3.2.2,\sref{I.3.2.2},sref,I.3.2.2,ega1.c01.prop.3-2-2,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.61bd0b084e0b7f85a4ad593347cf4a8f36f59d5e8e23451bfb7d2cab1d035386,ega1.candidate.sha256.61bd0b084e0b7f85a4ad593347cf4a8f36f59d5e8e23451bfb7d2cab1d035386,ega1/ega1-5.tex,751,52,I.5.4.3,\sref{I.5.4.3},sref,I.5.4.3,ega1.c01.cor.5-4-3,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.0f5be3333425f76fe3b111bb9c1204e1b968a4a683215143722e02923f415994,ega1.candidate.sha256.0f5be3333425f76fe3b111bb9c1204e1b968a4a683215143722e02923f415994,ega1/ega1-5.tex,751,242,I.4.2.1,\sref{I.4.2.1},sref,I.4.2.1,ega1.c01.def.4-2-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.cdbc385556d6f327fb1c38b9ca5d6c7dab009f142e6062db2e4b56ec8f6955dc,ega1.candidate.sha256.cdbc385556d6f327fb1c38b9ca5d6c7dab009f142e6062db2e4b56ec8f6955dc,ega1/ega1-5.tex,751,418,I.4.2.3,\sref{I.4.2.3},sref,I.4.2.3,ega1.c01.cor.4-2-3,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.a86ff9c42a462a7e3d89848ba96a09f0470887779eeb0dd400a9e5fc8a8b6ef4,ega1.candidate.sha256.a86ff9c42a462a7e3d89848ba96a09f0470887779eeb0dd400a9e5fc8a8b6ef4,ega1/ega1-5.tex,757,28,I.2.3.2,\sref{I.2.3.2},sref,I.2.3.2,ega1.c01.ex.2-3-2,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.9d8cffd01dc13a71c0f55a5bc995ee7bdfa2990de659d5a487d9ab89e8bf21fb,ega1.candidate.sha256.9d8cffd01dc13a71c0f55a5bc995ee7bdfa2990de659d5a487d9ab89e8bf21fb,ega1/ega1-5.tex,757,363,I.5.5.6,\sref{I.5.5.6},sref,I.5.5.6,ega1.c01.prop.5-5-6,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.2d6caa0928afd992f5d2463eaea2bd3d1ad8c817657984050138afe8780301d9,ega1.candidate.sha256.2d6caa0928afd992f5d2463eaea2bd3d1ad8c817657984050138afe8780301d9,ega1/ega1-5.tex,759,76,I.2.3.2,\sref{I.2.3.2},sref,I.2.3.2,ega1.c01.ex.2-3-2,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.e7b5b1c18988c1799e2c2ef6a91ea12665e9449c1f9d9ad0110246fb55306b79,ega1.candidate.sha256.e7b5b1c18988c1799e2c2ef6a91ea12665e9449c1f9d9ad0110246fb55306b79,ega1/ega1-5.tex,760,105,I.5.5.6,\sref{I.5.5.6},sref,I.5.5.6,ega1.c01.prop.5-5-6,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.d160395fa03606725dfa8bf3e3b132515059039d15107b762ced6dbbc8b83418,ega1.candidate.sha256.d160395fa03606725dfa8bf3e3b132515059039d15107b762ced6dbbc8b83418,ega1/ega1-5.tex,764,73,I.5.5.6,\sref{I.5.5.6},sref,I.5.5.6,ega1.c01.prop.5-5-6,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.40567f8aece23ca1841470646f322dd2724e348ecffa8113705d4311c7333909,ega1.candidate.sha256.40567f8aece23ca1841470646f322dd2724e348ecffa8113705d4311c7333909,ega1/ega1-5.tex,766,175,I.1.4.1,\sref{I.1.4.1},sref,I.1.4.1,ega1.c01.thm.1-4-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.bb03cef828701ba1f15e27342a356e58a2e88d316d556b194f0bf80907b8edb3,ega1.candidate.sha256.bb03cef828701ba1f15e27342a356e58a2e88d316d556b194f0bf80907b8edb3,ega1/ega1-5.tex,767,97,I.1.7.3,\sref{I.1.7.3},sref,I.1.7.3,ega1.c01.thm.1-7-3,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.9a2fec7db63373b18b4e513dbdf808a61a83d85faf86876de1c56c8cd8c3a01e,ega1.candidate.sha256.9a2fec7db63373b18b4e513dbdf808a61a83d85faf86876de1c56c8cd8c3a01e,ega1/ega1-5.tex,771,49,I.5.5.6,\sref{I.5.5.6},sref,I.5.5.6,ega1.c01.prop.5-5-6,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.f4a1be936b1d990c023a0f40f946c39aa0458c77d78cacce71980a2214ca00ec,ega1.candidate.sha256.f4a1be936b1d990c023a0f40f946c39aa0458c77d78cacce71980a2214ca00ec,ega1/ega1-5.tex,784,97,I.5.1.5,\sref{I.5.1.5},sref,I.5.1.5,ega1.c01.statement.5-1-5,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.2b87928a2e5f3929e891bcb9b36a9bbcb4d6d3ac7595aa6143d876ca8b28af58,ega1.candidate.sha256.2b87928a2e5f3929e891bcb9b36a9bbcb4d6d3ac7595aa6143d876ca8b28af58,ega1/ega1-5.tex,788,40,I.3.5.1,\sref{I.3.5.1},sref,I.3.5.1,ega1.c01.statement.3-5-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.a564b3606e7098708981a54c3335579948e77aa847369edbdc154ab4a4110c99,ega1.candidate.sha256.a564b3606e7098708981a54c3335579948e77aa847369edbdc154ab4a4110c99,ega1/ega1-5.tex,789,28,I.5.3.13,\sref{I.5.3.13},sref,I.5.3.13,ega1.c01.cor.5-3-13,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.b1b2ef341dee540dae4105bb5936e4b6a183aacaef6f22d4b6c9439beb504a5b,ega1.candidate.sha256.b1b2ef341dee540dae4105bb5936e4b6a183aacaef6f22d4b6c9439beb504a5b,ega1/ega1-5.tex,791,60,I.5.4.3,\sref{I.5.4.3},sref,I.5.4.3,ega1.c01.cor.5-4-3,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.c41ff884fb38beea4861eb7184af80ee1a0105c1a51b5486c4c409b40cf4ecbd,ega1.candidate.sha256.c41ff884fb38beea4861eb7184af80ee1a0105c1a51b5486c4c409b40cf4ecbd,ega1/ega1-5.tex,803,53,I.5.1.5,\sref{I.5.1.5},sref,I.5.1.5,ega1.c01.statement.5-1-5,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.571939c652d73613f4966b4de15c9478d0244acd855828f9f9513a0347e4f374,ega1.candidate.sha256.571939c652d73613f4966b4de15c9478d0244acd855828f9f9513a0347e4f374,ega1/ega1-5.tex,805,48,I.5.5.1[i],\sref{I.5.5.1}[i],sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.10de6d7627064e93a67ede64eea703f51c1aea1987f6c89e3b268aa8dd181411,ega1.candidate.sha256.10de6d7627064e93a67ede64eea703f51c1aea1987f6c89e3b268aa8dd181411,ega1/ega1-5.tex,825,48,I.5.5.12,\sref{I.5.5.12},sref,I.5.5.12,ega1.c01.rem.5-5-12,exact unique local source label,E6C75AC220D10031AC3C48A1FFD55B4F0E2CB04D13B77803765068D3053CB747,active_local_link
ega1.application.sha256.fc77ad2b3654155b26f1aa47ee1fd31afb31c8740de622de241b42645a03cfea,ega1.candidate.sha256.fc77ad2b3654155b26f1aa47ee1fd31afb31c8740de622de241b42645a03cfea,ega1/ega1-6.tex,12,29,I.1.5.2,\sref{I.1.5.2},sref,I.1.5.2,ega1.c01.cor.1-5-2,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.56616874e2a421cbe51882ad0c48e4ad38b990a49e4de050ed47875e4a881969,ega1.candidate.sha256.56616874e2a421cbe51882ad0c48e4ad38b990a49e4de050ed47875e4a881969,ega1/ega1-6.tex,15,187,I.1.5.1,\sref{I.1.5.1},sref,I.1.5.1,ega1.c01.thm.1-5-1,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.96290e8a82c62aea8a0b2dd9e0526abaab639dc791cdb45a600fc6c9edbf3921,ega1.candidate.sha256.96290e8a82c62aea8a0b2dd9e0526abaab639dc791cdb45a600fc6c9edbf3921,ega1/ega1-6.tex,15,203,I.1.4.1,\sref{I.1.4.1},sref,I.1.4.1,ega1.c01.thm.1-4-1,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.31bdcba3576ad102e7dd6cb221b853cfa457561657d7312ece06db3d7f8128ae,ega1.candidate.sha256.31bdcba3576ad102e7dd6cb221b853cfa457561657d7312ece06db3d7f8128ae,ega1/ega1-6.tex,15,223,I.1.3.10,\sref{I.1.3.10},sref,I.1.3.10,ega1.c01.statement.1-3-10,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.73c9301414df6b152c835f2bd029f915e79088fa0cc81efa087b5de4e22f9f44,ega1.candidate.sha256.73c9301414df6b152c835f2bd029f915e79088fa0cc81efa087b5de4e22f9f44,ega1/ega1-6.tex,27,62,I.1.1.10[ii],\sref{I.1.1.10}[ii],sref,I.1.1.10,ega1.c01.prop.1-1-10,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.a74792535780047350d963e342e681d802023f20c9efd522e88d3c92722fa12f,ega1.candidate.sha256.a74792535780047350d963e342e681d802023f20c9efd522e88d3c92722fa12f,ega1/ega1-6.tex,28,25,I.1.1.6,\sref{I.1.1.6},sref,I.1.1.6,ega1.c01.cor.1-1-6,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.e59bbea21165b1c73b0513bb32a0b12f24655ab3b664b3022ad196e1f2a86ab0,ega1.candidate.sha256.e59bbea21165b1c73b0513bb32a0b12f24655ab3b664b3022ad196e1f2a86ab0,ega1/ega1-6.tex,41,50,I.6.1.2,\sref{I.6.1.2},sref,I.6.1.2,ega1.c01.prop.6-1-2,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.2ed7be3a3b1eb5f8bc148c701c31b07a415a664fff3491bef769776675a1b6b6,ega1.candidate.sha256.2ed7be3a3b1eb5f8bc148c701c31b07a415a664fff3491bef769776675a1b6b6,ega1/ega1-6.tex,41,144,I.1.1.10,\sref{I.1.1.10},sref,I.1.1.10,ega1.c01.prop.1-1-10,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.a0300c2c5ff3ba36602620f5968592032c14fdd531105152d6918114a31c0718,ega1.candidate.sha256.a0300c2c5ff3ba36602620f5968592032c14fdd531105152d6918114a31c0718,ega1/ega1-6.tex,46,134,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.ee404bc563370b2edb4f6a56152d20896561a4a561d3690fc7c6b0f6d742319b,ega1.candidate.sha256.ee404bc563370b2edb4f6a56152d20896561a4a561d3690fc7c6b0f6d742319b,ega1/ega1-6.tex,59,24,I.6.1.1,\sref{I.6.1.1},sref,I.6.1.1,ega1.c01.def.6-1-1,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.0456737c710991a753bf9e0da42a58b5ce007cfff2b44858024aa8d350b2b75d,ega1.candidate.sha256.0456737c710991a753bf9e0da42a58b5ce007cfff2b44858024aa8d350b2b75d,ega1/ega1-6.tex,60,99,I.4.1.3,\sref{I.4.1.3},sref,I.4.1.3,ega1.c01.def.4-1-3,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.e258a276e0c1d59894aca10a0ba30282ac332e615beeb75bd56fc9ac85e6116d,ega1.candidate.sha256.e258a276e0c1d59894aca10a0ba30282ac332e615beeb75bd56fc9ac85e6116d,ega1/ega1-6.tex,61,203,I.4.2.3,\sref{I.4.2.3},sref,I.4.2.3,ega1.c01.cor.4-2-3,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.59172fde1ca7f63405270fdc01f8a3f31fda5bb0886d4bc78784fb0d38a82ee2,ega1.candidate.sha256.59172fde1ca7f63405270fdc01f8a3f31fda5bb0886d4bc78784fb0d38a82ee2,ega1/ega1-6.tex,62,25,I.6.1.3,\sref{I.6.1.3},sref,I.6.1.3,ega1.c01.prop.6-1-3,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.c166c61bb7862b3b18457eaa0da0138ccfdd96a5ca7d9e38ddf62421f285486c,ega1.candidate.sha256.c166c61bb7862b3b18457eaa0da0138ccfdd96a5ca7d9e38ddf62421f285486c,ega1/ega1-6.tex,65,43,I.6.1.2,\sref{I.6.1.2},sref,I.6.1.2,ega1.c01.prop.6-1-2,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
ega1.application.sha256.0a72f43c44c397f36cbb6a26f7c389470c3021b68c79fe02ff7160d44354a4ea,ega1.candidate.sha256.0a72f43c44c397f36cbb6a26f7c389470c3021b68c79fe02ff7160d44354a4ea,ega1/ega1-6.tex,67,68,I.1.3.6,\sref{I.1.3.6},sref,I.1.3.6,ega1.c01.prop.1-3-6,exact unique local source label,45E544D1C0975687D411E180947BB5C30953118A5A58FF9A9688EC101B49FB98,active_local_link
