candidate_id,candidate_class,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,target_id,status,resolution_basis,source_sha256,supersedes_candidate_id
ega1.candidate.sha256.b13e560aca2478eb9bc6cb646c4ebdc88cc992e25fd13c2e28c28d47b94a8fad,residual,ega1/ega1-4.tex,9,41,0.5.1.3,\sref[0]{0.5.1.3},sref,0.5.1.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.9c6e7a506b03b7e95b8b08db583d33eb31e3b0ad17b826c5339e1da24dcc4b47,active_link,ega1/ega1-4.tex,9,290,I.1.4.1,\sref{I.1.4.1},sref,I.1.4.1,ega1.c01.thm.1-4-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.a589779d5211c6fd39a70f7ede1119ae415b3262c287dd1d98d9d85295ef7260,active_link,ega1/ega1-4.tex,10,303,I.1.3.7,\sref{I.1.3.7},sref,I.1.3.7,ega1.c01.thm.1-3-7,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.8fcf5463c7de06cf0a29159a1700edb866e8e593f4585ceba3d7a3e825bd5f06,active_link,ega1/ega1-4.tex,10,332,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.7afc9381fa4abd20636d9119a84abb802f7ec304a68977768465e6ee9964fbd0,structural_target,ega1/ega1-4.tex,14,1,I.4.1.2,\label{I.4.1.2},structural_declaration,I.4.1.2,ega1.c01.prop.4-1-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.5da839e4cb822839dbfccaead8170edb4ef7c79d2d0d8602b6a932d56511b4c6,active_link,ega1/ega1-4.tex,21,23,I.2.1.3,\sref{I.2.1.3},sref,I.2.1.3,ega1.c01.prop.2-1-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.6b2f2036aca7febf76f2d4279ae4b90e214feb49611beabfb2f1f314f5d82fb9,active_link,ega1/ega1-4.tex,22,143,I.1.4.1,\sref{I.1.4.1},sref,I.1.4.1,ega1.c01.thm.1-4-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.852dd07112aa387125a5f5c15f99f17e05bcf61adbe54f63c9a818fcc15a06ce,active_link,ega1/ega1-4.tex,23,142,I.1.1.11,\sref{I.1.1.11},sref,I.1.1.11,ega1.c01.prop.1-1-11,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.14da21a61155ea3d38eebbb329d4c99d034e786b8a52e47f2bbf1286b671fa3c,active_link,ega1/ega1-4.tex,24,242,I.1.6.3,\sref{I.1.6.3},sref,I.1.6.3,ega1.c01.prop.1-6-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.94362453b18f763f51330dbbea0cd52f7b95f20aacaea4d978f5d80bf12aaf57,active_link,ega1/ega1-4.tex,24,271,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.b0925692a994affffc1b808b70c8cebd4ce6c06cebce73225639a055f3c45bc3,structural_target,ega1/ega1-4.tex,31,1,I.4.1.3,\label{I.4.1.3},structural_declaration,I.4.1.3,ega1.c01.def.4-1-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.eac10014c157bfea717f2bdc340449c5226d800da3a092107e6bf913f86f3615,active_link,ega1/ega1-4.tex,40,61,I.4.1.2,\sref{I.4.1.2},sref,I.4.1.2,ega1.c01.prop.4-1-2,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.dfdaa130bc9e21a64f1aa608b25269b9a9e82e070ecb74055cb508a28628ade5,structural_target,ega1/ega1-4.tex,43,1,I.4.1.4,\label{I.4.1.4},structural_declaration,I.4.1.4,ega1.c01.statement.4-1-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.a8f49089e5f489863f64700affa46e9a01a8c9c9f8c0c72976371bea9cbb1802,structural_target,ega1/ega1-4.tex,51,1,I.4.1.5,\label{I.4.1.5},structural_declaration,I.4.1.5,ega1.c01.prop.4-1-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.f743245cf66cce7dbd29005c2162d55e243925c6f3a27fb548db8822d7c9c93a,active_link,ega1/ega1-4.tex,60,35,I.4.1.3,\sref{I.4.1.3},sref,I.4.1.3,ega1.c01.def.4-1-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.164b9d1a23b138444549bc50cc61fa21f729f829142affee61c17ac9a551b0bc,active_link,ega1/ega1-4.tex,60,54,I.4.1.4,\sref{I.4.1.4},sref,I.4.1.4,ega1.c01.statement.4-1-4,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.6646d82c960b56cd74845dc7fd6568bb2cfa265ad3544142a219fd31876049ae,structural_target,ega1/ega1-4.tex,66,1,I.4.1.6,\label{I.4.1.6},structural_declaration,I.4.1.6,ega1.c01.prop.4-1-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.faac2b166fe6afaa2b13960c1c468b04a96b2d974596f9f56248cc7098909234,active_link,ega1/ega1-4.tex,73,116,I.4.1.5,\sref{I.4.1.5},sref,I.4.1.5,ega1.c01.prop.4-1-5,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.9bcd74e45914aa6fc8fe8fff2ec95e9af151ddc22dd95577c6ec22e4c6cbb783,structural_target,ega1/ega1-4.tex,80,1,I.4.1.7,\label{I.4.1.7},structural_declaration,I.4.1.7,ega1.c01.statement.4-1-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.3525e093a57ab71e5cbad0fb74ddcc316b5eb2e1695e04b199e69f9facd41e76,residual,ega1/ega1-4.tex,82,83,0.3.7.1,\sref[0]{0.3.7.1},sref,0.3.7.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.92fa1b9db23b2df57fd641a024b617cf7d39d21dcc8e6304d37502b5db3680fb,residual,ega1/ega1-4.tex,84,61,0.4.1.1,\sref[0]{0.4.1.1},sref,0.4.1.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.042844d8cc14d22288310af8420beffec615a25ea9f9638a0744e569eca63857,active_link,ega1/ega1-4.tex,84,156,I.2.2.1,\sref{I.2.2.1},sref,I.2.2.1,ega1.c01.def.2-2-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.85a997e52ae7796249d94ed9572a8559c493944196db9956acd38c4fb7c33343,structural_target,ega1/ega1-4.tex,90,1,I.4.1.8,\label{I.4.1.8},structural_declaration,I.4.1.8,ega1.c01.statement.4-1-8,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.c5f703517423f7400fa35af67bb4eacd56e0c89b605e8927d9482ad177aa0575,residual,ega1/ega1-4.tex,91,39,"(T, I, 1.1)","(T, I, 1.1)",external_work_citation,,,reviewed_nonedge,plain citation to external work T; no standalone EGA I target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.3fd723be496eb62baacf25d91ed42397f5ea9996abaca20b301f1cf20367e516,structural_target,ega1/ega1-4.tex,96,1,I.4.1.9,\label{I.4.1.9},structural_declaration,I.4.1.9,ega1.c01.prop.4-1-9,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.39ff8a8648a719333d0adb66f3d788d564644156f447e745b49a6bf01106b354,active_link,ega1/ega1-4.tex,102,173,I.4.1.3,\sref{I.4.1.3},sref,I.4.1.3,ega1.c01.def.4-1-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.2bf65ac93eb1d3bbae5a9aae957ec6c053b50be2aa887436e3886e8b2cfdb597,residual,ega1/ega1-4.tex,105,52,0.3.7.2,\sref[0]{0.3.7.2},sref,0.3.7.2,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.fcc0b9556609e4d9f2d988944fc665309f3cf709d460e547dc79989f13d0aa7c,active_link,ega1/ega1-4.tex,115,24,I.2.2.1,\sref{I.2.2.1},sref,I.2.2.1,ega1.c01.def.2-2-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.96693f56c9d80a739571f5437ec2e55525978da41969982c997dca1c10b51f21,structural_target,ega1/ega1-4.tex,119,1,I.4.1.10,\label{I.4.1.10},structural_declaration,I.4.1.10,ega1.c01.cor.4-1-10,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.4be4bf7f4b2e9053eb9581b0bfe04ebdf39cf8a057d1095dd329bcadbf823373,structural_target,ega1/ega1-4.tex,126,1,subsection:I.4.2,\label{subsection:I.4.2},structural_declaration,subsection:I.4.2,ega1.c01.subsec.4-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.cd494650660292a9c7217123eaf9a852a9245a9d0e9d08e680633b035f1531a0,structural_target,ega1/ega1-4.tex,129,1,I.4.2.1,\label{I.4.2.1},structural_declaration,I.4.2.1,ega1.c01.def.4-2-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.4230e33f4b2b7d85f70c614ea182545e6c973e833e3ccd2a245cc4b4ef8d218c,active_link,ega1/ega1-4.tex,133,293,I.4.1.10,\sref{I.4.1.10},sref,I.4.1.10,ega1.c01.cor.4-1-10,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.618389ac2776692cbf27579504d599c7ff6172d279f4db341b0fe0fac71a5072,active_link,ega1/ega1-4.tex,137,70,I.4.1.7,\sref{I.4.1.7},sref,I.4.1.7,ega1.c01.statement.4-1-7,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.831d2f78f80db6ba416d9ca46e6a50f92b7d5b32c302800b3838692988fed57c,active_link,ega1/ega1-4.tex,137,134,I.3.5.4,\sref{I.3.5.4},sref,I.3.5.4,ega1.c01.def.3-5-4,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.8048cae1979f2c292c25840b85543498c523652814c1db73e601f7e8f28568c0,structural_target,ega1/ega1-4.tex,140,1,I.4.2.2,\label{I.4.2.2},structural_declaration,I.4.2.2,ega1.c01.prop.4-2-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.526908a7795b9a2be46d256b88a440b69d491895d8d1648ffeeca33faa08a5d0,active_link,ega1/ega1-4.tex,152,306,4.2.2,\hyperref[I.4.2.2]{4.2.2},hyperref,I.4.2.2,ega1.c01.prop.4-2-2,applied,explicit local hyperref to exact unique source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.b972a3a9b481b26cdecd3f64668de5d9949d147276ce7fef9f3ce199632d647d,residual,ega1/ega1-4.tex,156,18,0.3.4.6,\sref[0]{0.3.4.6},sref,0.3.4.6,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.870d64867f7ebac982bbe72a7b4516b44e3ce25674d4f62b9acbb254d401e311,active_link,ega1/ega1-4.tex,164,296,I.1.7.3,\sref{I.1.7.3},sref,I.1.7.3,ega1.c01.thm.1-7-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.ccbd51c96996a47a3c1be261c95f0a41b594c3a04414d8cd03b4833482aa8fa4,active_link,ega1/ega1-4.tex,165,85,I.1.6.3,\sref{I.1.6.3},sref,I.1.6.3,ega1.c01.prop.1-6-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.279e4ffbd419e26ef89bf5ce3605aa9d35cd3de57ddbfd7807d7652b3addcdb9,residual,ega1/ega1-4.tex,166,72,0.3.4.5,\sref[0]{0.3.4.5},sref,0.3.4.5,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.7eb61653e15d3a5f0887aeb451d1bf27858d5ea854aac2132b0d40488bcf43c3,residual,ega1/ega1-4.tex,176,66,0.3.7.2,\sref[0]{0.3.7.2},sref,0.3.7.2,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.d7d7f35fce33670d330cf1c0de7d2af2dda3f5929db4d0dfcccee95a18b38046,active_link,ega1/ega1-4.tex,178,313,I.1.3.8,\sref{I.1.3.8},sref,I.1.3.8,ega1.c01.cor.1-3-8,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.a1fbaf8c80c4ad14cafff3ed8f669fd83b5a6e9768a12c95f10d9ef69245b2db,active_link,ega1/ega1-4.tex,187,70,I.4.2.1,\sref{I.4.2.1},sref,I.4.2.1,ega1.c01.def.4-2-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.20156d65aaa1e399ce5ce4cd8d4ca400ae78304cf3a359980f8513f302633a5a,active_link,ega1/ega1-4.tex,188,17,I.4.1.5,\sref{I.4.1.5},sref,I.4.1.5,ega1.c01.prop.4-1-5,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.84e4b867ea24767752b90ff0b1e1d1ac1aeeec81810f2bea694d264976ba0af9,structural_target,ega1/ega1-4.tex,194,1,I.4.2.3,\label{I.4.2.3},structural_declaration,I.4.2.3,ega1.c01.cor.4-2-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.21866b57a52407216c831c040a3e5b4eae14fd1318caf59ce7c3e25161f69e4f,structural_target,ega1/ega1-4.tex,200,1,I.4.2.4,\label{I.4.2.4},structural_declaration,I.4.2.4,ega1.c01.cor.4-2-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.31c9c8de84e5a309b95359b2a66a3a7d24c135f5401be7956361c3d7168dbd68,structural_target,ega1/ega1-4.tex,222,1,I.4.2.5,\label{I.4.2.5},structural_declaration,I.4.2.5,ega1.c01.prop.4-2-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.3ab4895f76eb752b2733ed02165318fbc474db47f6baf70f3b71bfb6600ebd62,active_link,ega1/ega1-4.tex,227,26,I.4.1.6,\sref{I.4.1.6},sref,I.4.1.6,ega1.c01.prop.4-1-6,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.61ad9fb76c1fa9734cfbc365bcce0dacb551af3657f5563009a73817c3edb496,structural_target,ega1/ega1-4.tex,231,1,subsection:I.4.3,\label{subsection:I.4.3},structural_declaration,subsection:I.4.3,ega1.c01.subsec.4-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.e0ebc1b544db688885df83ae66c69f9fcc462f3ce26ca907711eb97359ec239e,structural_target,ega1/ega1-4.tex,234,1,I.4.3.1,\label{I.4.3.1},structural_declaration,I.4.3.1,ega1.c01.prop.4-3-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.7efda1a9d790175613953cb5576bd00cac5046f2c1fde10f5d6629c947c0ed0e,active_link,ega1/ega1-4.tex,240,25,I.4.2.1,\sref{I.4.2.1},sref,I.4.2.1,ega1.c01.def.4-2-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.183cc733063966fca5d59f711ff25561f632238919fb869d3e89e5855e60233d,active_link,ega1/ega1-4.tex,241,84,I.3.2.7,\sref{I.3.2.7},sref,I.3.2.7,ega1.c01.cor.3-2-7,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.1e09dc86bf6b75e0fe23b2d6120f01b99ae3df2b5a84aea67f8dbf41ea4439c7,active_link,ega1/ega1-4.tex,242,89,I.4.1.3,\sref{I.4.1.3},sref,I.4.1.3,ega1.c01.def.4-1-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.b7f52f96fbbc36f0a973fc1cbc11a0aa87e9854f099a979946fbefcd72fb9acd,active_link,ega1/ega1-4.tex,247,488,I.3.2.5,\sref{I.3.2.5},sref,I.3.2.5,ega1.c01.cor.3-2-5,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.17a677e488e3ff89e0a914e8500020caab456bb8fcc734c6baee418dc975124c,active_link,ega1/ega1-4.tex,248,162,I.3.2.7,\sref{I.3.2.7},sref,I.3.2.7,ega1.c01.cor.3-2-7,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.9c3ebc8ab0925344ee0375770cc6d100426dccc05346b75271c4da193154a09b,active_link,ega1/ega1-4.tex,249,222,I.3.2.6.4,\sref{I.3.2.6.4},sref,I.3.2.6.4,ega1.c01.lem.3-2-6-4,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.3e7627939dd2ab840dcf58b5c39a1ec8b7e62077510e43dfc26ad83941142764,active_link,ega1/ega1-4.tex,252,47,I.4.2.4,\sref{I.4.2.4},sref,I.4.2.4,ega1.c01.cor.4-2-4,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.e46f1c511aa773f74151e72f3818aeec1af62118d15173a6b6b83d4ebbd2249c,active_link,ega1/ega1-4.tex,256,108,I.3.2.7,\sref{I.3.2.7},sref,I.3.2.7,ega1.c01.cor.3-2-7,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.82b5852a859ab8dc8e39c794633518588b53163ab1264340ec7668346ffaeec0,active_link,ega1/ega1-4.tex,268,201,I.1.7.3,\sref{I.1.7.3},sref,I.1.7.3,ega1.c01.thm.1-7-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.598b795f982abd73e14bba9dca6e419b404543a0a0f0b3c41d383958c033d756,active_link,ega1/ega1-4.tex,269,303,I.3.2.2,\sref{I.3.2.2},sref,I.3.2.2,ega1.c01.prop.3-2-2,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.b13cb6dc7ea4956159fa8fd94b51abd70d157f0d048576c9239c949c29329bf0,active_link,ega1/ega1-4.tex,269,332,I.3.2.3,\sref{I.3.2.3},sref,I.3.2.3,ega1.c01.cor.3-2-3,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.f7882b6c5bbe69b8d67d3926122cac40f8f3052b9b6ce0dbdf43b96e88b33952,active_link,ega1/ega1-4.tex,272,182,I.1.2.2.1,\sref{I.1.2.2.1},sref,I.1.2.2.1,ega1.c01.eq.1-2-2-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.20ace2260dca0c847168401c49d3948d498463433d75bc21e91a5a4b28e1c55b,active_link,ega1/ega1-4.tex,272,215,I.1.1.2[iii],\sref{I.1.1.2}[iii],sref,I.1.1.2,ega1.c01.prop.1-1-2,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.b2c0c538f61e2c1e3b52ccefb4fc40209fbd07fa0a51c78741e44cb6ea53f54c,structural_target,ega1/ega1-4.tex,276,1,I.4.3.2,\label{I.4.3.2},structural_declaration,I.4.3.2,ega1.c01.cor.4-3-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.97a98bbb2177493415c1fd9f6a4488889b8269cbeb331ae404b7de46bdde8270,structural_target,ega1/ega1-4.tex,281,1,subsection:I.4.4,\label{subsection:I.4.4},structural_declaration,subsection:I.4.4,ega1.c01.subsec.4-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.6bcb746fcee96840df5fb5e50b1f3cd0d04cb56d4eb3d9f6fcc43e77e721db1b,structural_target,ega1/ega1-4.tex,284,1,I.4.4.1,\label{I.4.4.1},structural_declaration,I.4.4.1,ega1.c01.prop.4-4-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.9286bdbdd97f4b4c556747a9c8a91224e4019dad69e1ff8628e934aa73faa407,active_link,ega1/ega1-4.tex,292,25,I.3.3.4,\sref{I.3.3.4},sref,I.3.3.4,ega1.c01.cor.3-3-4,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.d80c17fd6885e6bf11d16fd240b73be05eb06b359c2de9ecc944170d5e6cc2e1,active_link,ega1/ega1-4.tex,292,82,I.4.3.1,\sref{I.4.3.1},sref,I.4.3.1,ega1.c01.prop.4-3-1,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.af67abde7c748b8d4583f3f6c68797247f88af42d1adfc3d576e25332f7fe9f3,active_link,ega1/ega1-4.tex,293,46,I.3.5.10,\sref{I.3.5.10},sref,I.3.5.10,ega1.c01.cor.3-5-10,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.02eee0d832d51eafd9c14e91d33a3124be43f9688b31e830d2a7d296eafa5c2f,active_link,ega1/ega1-4.tex,299,19,I.3.3.6,\sref{I.3.3.6},sref,I.3.3.6,ega1.c01.statement.3-3-6,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.1318157e1bf94536c795bc6d31d218eac5c5e1b92a55af904b45e9b7e3d83745,active_link,ega1/ega1-4.tex,304,149,I.4.1.9,\sref{I.4.1.9},sref,I.4.1.9,ega1.c01.prop.4-1-9,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.f59d2796fb36eefce06ce636e41f0d3887d53c3444610449b94bafedd775a634,active_link,ega1/ega1-4.tex,304,271,I.3.6.2,\sref{I.3.6.2},sref,I.3.6.2,ega1.c01.statement.3-6-2,applied,exact unique local source label,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
