residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,classification,resolution_basis,source_sha256,status
ega1.residual.sha256.9b00375a2aba848f53b3954f02b9e581eab4809689355732b4d71153b3daad83,ega1.candidate.sha256.9b00375a2aba848f53b3954f02b9e581eab4809689355732b4d71153b3daad83,ega1/ega1-9.tex,540,79,0.3.3.1,\sref[0]{0.3.3.1},sref,0.3.3.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.70a10865ad38cc9502cc704bba5d45435ad27114403b6714eaed7c2741dbf895,ega1.candidate.sha256.70a10865ad38cc9502cc704bba5d45435ad27114403b6714eaed7c2741dbf895,ega1/ega1-9.tex,553,38,0.3.3.1,\sref[0]{0.3.3.1},sref,0.3.3.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.e02c13e5ec6a928770106e7d37095f459dc398bb057466a3b4160539dec1a9eb,ega1.candidate.sha256.e02c13e5ec6a928770106e7d37095f459dc398bb057466a3b4160539dec1a9eb,ega1/ega1-9.tex,728,110,"(T,~1.1)","(T,~1.1)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.61a2e51c538564a73d7550c6e85cbabbd6c5498cf077a2dbe7446619f9746f16,ega1.candidate.sha256.61a2e51c538564a73d7550c6e85cbabbd6c5498cf077a2dbe7446619f9746f16,ega1/ega1-9.tex,729,17,Chapter~V,Chapter~V,chapter_mention,,external_or_ambiguous_chapter_reference,chapter mention has no unique admissible target in standalone EGA I,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.909092ef6857a7dcbe0a0665b9f6b713af17e09f6a72c4d26b46f0b90afbdb53,ega1.candidate.sha256.909092ef6857a7dcbe0a0665b9f6b713af17e09f6a72c4d26b46f0b90afbdb53,ega1/ega1-9.tex,743,16,Chapter~IV,Chapter~IV,chapter_mention,,external_or_ambiguous_chapter_reference,chapter mention has no unique admissible target in standalone EGA I,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.540f1018d2cedab71cdffadad52c1e16c16f2259705a4a495cd9e0013f43a62c,ega1.candidate.sha256.540f1018d2cedab71cdffadad52c1e16c16f2259705a4a495cd9e0013f43a62c,ega1/ega1-9.tex,757,180,0.2.1.5,\sref[0]{0.2.1.5},sref,0.2.1.5,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.79c13ab2d109ae995b5ffe4d4dc6ec0bfef47394c55d0bd9d06652ee5d34969a,ega1.candidate.sha256.79c13ab2d109ae995b5ffe4d4dc6ec0bfef47394c55d0bd9d06652ee5d34969a,ega1/ega1-9.tex,792,74,0.5.1.3,\sref[0]{0.5.1.3},sref,0.5.1.3,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.7ee5f59c0c555724363f2dcd83c935e50a41f8b8c0d57a29d8d505338bddde03,ega1.candidate.sha256.7ee5f59c0c555724363f2dcd83c935e50a41f8b8c0d57a29d8d505338bddde03,ega1/ega1-9.tex,815,99,0.5.3.7,\sref[0]{0.5.3.7},sref,0.5.3.7,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.67863c9c17bfd7724fd8b2b99f9f7819c9c40789ae20ae2dc791007458bfd281,ega1.candidate.sha256.67863c9c17bfd7724fd8b2b99f9f7819c9c40789ae20ae2dc791007458bfd281,ega1/ega1-9.tex,836,180,0.5.3.4,\sref[0]{0.5.3.4},sref,0.5.3.4,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.d6892f45a38f0d1cffaed42d5ccff039c5c9d8ad6fac93c0e3cf64727b83abc8,ega1.candidate.sha256.d6892f45a38f0d1cffaed42d5ccff039c5c9d8ad6fac93c0e3cf64727b83abc8,ega1/ega1-9.tex,843,186,0.4.1.4,\sref[0]{0.4.1.4},sref,0.4.1.4,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,reviewed_nonedge
ega1.residual.sha256.8d7d5a41fffd217caeafecd958ae26620c1e936ddf490cc2f97ef082f2208eca,ega1.candidate.sha256.8d7d5a41fffd217caeafecd958ae26620c1e936ddf490cc2f97ef082f2208eca,ega1/ega1-10.tex,9,50,0.7.1.2,\sref[0]{0.7.1.2},sref,0.7.1.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.1e34b7f78af0ec0d44ab87e308d890f51416c8fc3037a1fe246fea0dbe25c11b,ega1.candidate.sha256.1e34b7f78af0ec0d44ab87e308d890f51416c8fc3037a1fe246fea0dbe25c11b,ega1/ega1-10.tex,13,189,0.3.8.1,\sref[0]{0.3.8.1},sref,0.3.8.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.b2029b07670f691bd5c8aeb5b36b9ec944e12d143c06e4c3665c89155725f397,ega1.candidate.sha256.b2029b07670f691bd5c8aeb5b36b9ec944e12d143c06e4c3665c89155725f397,ega1/ega1-10.tex,13,430,0.3.8.2,\sref[0]{0.3.8.2},sref,0.3.8.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.d7a0d3f46148b25ba93c87ffc60ec83aaf4750639a964d524d6f1d3142c8d151,ega1.candidate.sha256.d7a0d3f46148b25ba93c87ffc60ec83aaf4750639a964d524d6f1d3142c8d151,ega1/ega1-10.tex,14,355,0.3.2.6,\sref[0]{0.3.2.6},sref,0.3.2.6,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.01e33c676dbfa424b7630de01b97af616abb059f72189e5b99dcb899875ca41d,ega1.candidate.sha256.01e33c676dbfa424b7630de01b97af616abb059f72189e5b99dcb899875ca41d,ega1/ega1-10.tex,33,447,0.7.2.1,\sref[0]{0.7.2.1},sref,0.7.2.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.507a0dc9bea5b6c1ace4d46ff7c78bde636f88f71908cde9f70b19ce7c40ddc2,ega1.candidate.sha256.507a0dc9bea5b6c1ace4d46ff7c78bde636f88f71908cde9f70b19ce7c40ddc2,ega1/ega1-10.tex,38,279,0.7.6.15,\sref[0]{0.7.6.15},sref,0.7.6.15,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.ddc2f530724f6b78cf61a80b633850ca6adcc1351872c54bba426bf7879106f1,ega1.candidate.sha256.ddc2f530724f6b78cf61a80b633850ca6adcc1351872c54bba426bf7879106f1,ega1/ega1-10.tex,42,170,0.7.6.9,\sref[0]{0.7.6.9},sref,0.7.6.9,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.342295af1826663116c50b7f9b0e259be29b1464700b2f630a41a97e82fa03b0,ega1.candidate.sha256.342295af1826663116c50b7f9b0e259be29b1464700b2f630a41a97e82fa03b0,ega1/ega1-10.tex,49,10,0.7.6.17,\sref[0]{0.7.6.17},sref,0.7.6.17,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.ed7acbd16f897dbdb780b55180dfd165e29ec0a8b3ed6ac8d83e7de713bf03a3,ega1.candidate.sha256.ed7acbd16f897dbdb780b55180dfd165e29ec0a8b3ed6ac8d83e7de713bf03a3,ega1/ega1-10.tex,49,33,0.7.6.18,\sref[0]{0.7.6.18},sref,0.7.6.18,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.4183592fd25ce1257478e2c1c0fcbc1f64fc6d4e25823471a8c41471f699ad37,ega1.candidate.sha256.4183592fd25ce1257478e2c1c0fcbc1f64fc6d4e25823471a8c41471f699ad37,ega1/ega1-10.tex,67,223,0.7.6.7,\sref[0]{0.7.6.7},sref,0.7.6.7,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.b9386d5e417a0928fea6944c74e511ec0b4acf28409cd785f01c07828da40474,ega1.candidate.sha256.b9386d5e417a0928fea6944c74e511ec0b4acf28409cd785f01c07828da40474,ega1/ega1-10.tex,68,346,0.3.2.5,\sref[0]{0.3.2.5},sref,0.3.2.5,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.b8850263294aaa6a5796cb303bf21c374146148d0a0c997e1af8fe4f5cc15b76,ega1.candidate.sha256.b8850263294aaa6a5796cb303bf21c374146148d0a0c997e1af8fe4f5cc15b76,ega1/ega1-10.tex,81,52,0.7.6.7,\sref[0]{0.7.6.7},sref,0.7.6.7,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.761e343cdc40460fe64f705e76895220f9e9d5a86baa2d6ea8621d7e7e61e9a1,ega1.candidate.sha256.761e343cdc40460fe64f705e76895220f9e9d5a86baa2d6ea8621d7e7e61e9a1,ega1/ega1-10.tex,81,215,0.7.6.17,\sref[0]{0.7.6.17},sref,0.7.6.17,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.ed5b4fbcbd0c4252e7b27e4873b7f1f5a4213dc5bc1599dfcaa44b0f20464085,ega1.candidate.sha256.ed5b4fbcbd0c4252e7b27e4873b7f1f5a4213dc5bc1599dfcaa44b0f20464085,ega1/ega1-10.tex,89,9,0.7.6.17,\sref[0]{0.7.6.17},sref,0.7.6.17,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.fb96d3c48f2d359c4d04fb6be25f88c83ad5b0378af77d8218adaa4c29174875,ega1.candidate.sha256.fb96d3c48f2d359c4d04fb6be25f88c83ad5b0378af77d8218adaa4c29174875,ega1/ega1-10.tex,102,75,0.7.6.6,\sref[0]{0.7.6.6},sref,0.7.6.6,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.5acedcb07bbc137f7140292854011333f7690c5d2dc6b7c87971da48c87aa5fe,ega1.candidate.sha256.5acedcb07bbc137f7140292854011333f7690c5d2dc6b7c87971da48c87aa5fe,ega1/ega1-10.tex,102,196,0.3.2.5,\sref[0]{0.3.2.5},sref,0.3.2.5,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.f6179638e67072d14982c7a81ff79294c65b37abd5cb2b4cad6f50e84dd3a825,ega1.candidate.sha256.f6179638e67072d14982c7a81ff79294c65b37abd5cb2b4cad6f50e84dd3a825,ega1/ega1-10.tex,106,235,"(T, I, 1.2)","(T, I, 1.2)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.cb4c9847d032b3c0061f8545fc43c201698b30b10d066923690d43a66c111fe6,ega1.candidate.sha256.cb4c9847d032b3c0061f8545fc43c201698b30b10d066923690d43a66c111fe6,ega1/ega1-10.tex,123,97,0.7.6.7,\sref[0]{0.7.6.7},sref,0.7.6.7,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.7c1c389757a051eff752c6bf2faf519d3b00c3e715a51d20bbeaf800c34a5fe3,ega1.candidate.sha256.7c1c389757a051eff752c6bf2faf519d3b00c3e715a51d20bbeaf800c34a5fe3,ega1/ega1-10.tex,142,234,0.3.2.6,\sref[0]{0.3.2.6},sref,0.3.2.6,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.5f2830c94ada4594793220f93aada90a105c49c1d131eef4c6769a31d99c8671,ega1.candidate.sha256.5f2830c94ada4594793220f93aada90a105c49c1d131eef4c6769a31d99c8671,ega1/ega1-10.tex,143,256,0.7.6.9,\sref[0]{0.7.6.9},sref,0.7.6.9,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.e078ae4830b3f1cfd17bf81bda2e1d47729431290a26c8b41cbff05d3c6bbd24,ega1.candidate.sha256.e078ae4830b3f1cfd17bf81bda2e1d47729431290a26c8b41cbff05d3c6bbd24,ega1/ega1-10.tex,154,360,0.7.6.9,\sref[0]{0.7.6.9},sref,0.7.6.9,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.fefa39e13a00290bd500355b19fe2eedf3ba682ffdd9a8165cc71acb39c3cc3a,ega1.candidate.sha256.fefa39e13a00290bd500355b19fe2eedf3ba682ffdd9a8165cc71acb39c3cc3a,ega1/ega1-10.tex,186,120,0.7.6.9,\sref[0]{0.7.6.9},sref,0.7.6.9,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.dc4cb4fd6b402ac60f0fd50943dc316be6c0d804b17af0c091591eb5f12a7d8b,ega1.candidate.sha256.dc4cb4fd6b402ac60f0fd50943dc316be6c0d804b17af0c091591eb5f12a7d8b,ega1/ega1-10.tex,189,453,0.7.1.4,\sref[0]{0.7.1.4},sref,0.7.1.4,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.4d3807750b6ac27c9e45fd0c32599a0a92f7ba04f3a45ff1c61f203d71cf4817,ega1.candidate.sha256.4d3807750b6ac27c9e45fd0c32599a0a92f7ba04f3a45ff1c61f203d71cf4817,ega1/ega1-10.tex,203,26,0.7.6.12,\sref[0]{0.7.6.12},sref,0.7.6.12,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.0f36ed677a94d1db011f0ac308a71c4911137545e46450b80899b95e0b4534fa,ega1.candidate.sha256.0f36ed677a94d1db011f0ac308a71c4911137545e46450b80899b95e0b4534fa,ega1/ega1-10.tex,204,144,0.4.1.6,\sref[0]{0.4.1.6},sref,0.4.1.6,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.c79d63168827fd7eb64a73abddb48659c8a9f315645af56079b0713af16b8f71,ega1.candidate.sha256.c79d63168827fd7eb64a73abddb48659c8a9f315645af56079b0713af16b8f71,ega1/ega1-10.tex,237,186,0.7.6.11,\sref[0]{0.7.6.11},sref,0.7.6.11,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.40dc3c8f55c0381ad1b53a29c360acbbfba9f0c7c3ee33453d42f8f91542d766,ega1.candidate.sha256.40dc3c8f55c0381ad1b53a29c360acbbfba9f0c7c3ee33453d42f8f91542d766,ega1/ega1-10.tex,253,252,0.4.1.1,\sref[0]{0.4.1.1},sref,0.4.1.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.8093f97412b91166821cc447e9850c15e46af8dc733441aaa62619d7c5d1f90f,ega1.candidate.sha256.8093f97412b91166821cc447e9850c15e46af8dc733441aaa62619d7c5d1f90f,ega1/ega1-10.tex,316,123,0.3.8.1,\sref[0]{0.3.8.1},sref,0.3.8.1,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.d03368fd04bd598f85a7ff796c162da7330985876873904b21fac4f57e1d7851,ega1.candidate.sha256.d03368fd04bd598f85a7ff796c162da7330985876873904b21fac4f57e1d7851,ega1/ega1-10.tex,334,230,0.7.1.6,\sref[0]{0.7.1.6},sref,0.7.1.6,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.4826fc2dce1210a75d509fae977ff14d247503c0dfb2b1529d82a96f21271672,ega1.candidate.sha256.4826fc2dce1210a75d509fae977ff14d247503c0dfb2b1529d82a96f21271672,ega1/ega1-10.tex,334,252,0.7.1.7,\sref[0]{0.7.1.7},sref,0.7.1.7,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.848a83e549378c40a46c9500165c4825050172cdb31599578b5b596cade69594,ega1.candidate.sha256.848a83e549378c40a46c9500165c4825050172cdb31599578b5b596cade69594,ega1/ega1-10.tex,370,252,0.4.3.5,\sref[0]{0.4.3.5},sref,0.4.3.5,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.527075534bc7cf634877fb4055dcaa32c86218f1c93c422d21d6364ca6007d4c,ega1.candidate.sha256.527075534bc7cf634877fb4055dcaa32c86218f1c93c422d21d6364ca6007d4c,ega1/ega1-10.tex,409,129,"(T,~I,~1.8)","(T,~I,~1.8)",external_work_citation,,external_work_citation,plain citation to external work T; no standalone EGA I target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.54cf4641f34de2e7fa00bf9295569319914018245bc62c97228b374d56bd16ed,ega1.candidate.sha256.54cf4641f34de2e7fa00bf9295569319914018245bc62c97228b374d56bd16ed,ega1/ega1-10.tex,461,49,0.7.2.2,\sref[0]{0.7.2.2},sref,0.7.2.2,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.0af3f569f76ed2b16f4be72b784b6cc1fd958ee7ed78c45f683d1072e85448de,ega1.candidate.sha256.0af3f569f76ed2b16f4be72b784b6cc1fd958ee7ed78c45f683d1072e85448de,ega1/ega1-10.tex,483,355,0.7.2.7,\sref[0]{0.7.2.7},sref,0.7.2.7,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.545d6c822605743223289e45712a014e66f08264d013738ed4cb265e8c31181c,ega1.candidate.sha256.545d6c822605743223289e45712a014e66f08264d013738ed4cb265e8c31181c,ega1/ega1-10.tex,483,387,0.7.2.8,\sref[0]{0.7.2.8},sref,0.7.2.8,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
ega1.residual.sha256.4762a0c8b7405e04346317da9f6578c5de15501cae952343a55ea85fcc1092a3,ega1.candidate.sha256.4762a0c8b7405e04346317da9f6578c5de15501cae952343a55ea85fcc1092a3,ega1/ega1-10.tex,498,340,0.7.2.8,\sref[0]{0.7.2.8},sref,0.7.2.8,external_volume_reference,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,23B992C3542920EBA46A4BA6D0C8AA14022A551B7DE18873C92812358EC2331B,reviewed_nonedge
