edge_id,pdf_page,annotation_index,source_rectangle,visible_text,action_type,target_id,target_label,target_kind,target_page,status,pdf_sha256
ega1.edge.sha256.1e6e8a2bbff3c94ba4bc7f2cda34024ed3d7d9181b0748357c3c47090c20b65a,44,0,"459.333,666.856,485.894,676.101",(3.5.8).,GoTo,ega1.c01.prop.3-5-8,I.3.5.8,prop,33,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9f998f66589c22bcff0287e673a8f1dfb5cb75874a16bbe351365f38b93029f0,44,1,"153.321,614.926,179.881,624.172",((5.1.2),GoTo,ega1.c01.cor.5-1-2,I.5.1.2,cor,43,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.be50a0d848a1661e2e64999490b9b14803fb30a88da105904276a9afe753dada,44,2,"201.729,614.926,228.29,624.172",(4.2.2)),GoTo,ega1.c01.prop.4-2-2,I.4.2.2,prop,38,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0aa57248d77790c2d60275c6b7ec05c412418b0ee34183028f0978e6b42d4672,44,3,"250.735,614.926,282.277,624.172",(5.5.12)).,GoTo,ega1.c01.rem.5-5-12,I.5.5.12,rem,52,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.75be35bd072c7e2d2d8d4d0f56ae4a32fc33139e0b6b4ea492bf449c967796aa,44,4,"254.52,529.915,281.08,539.16",(4.3.1).,GoTo,ega1.c01.prop.4-3-1,I.4.3.1,prop,40,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.ed34a9fcb5918960fa59f038f079612453c5552e206faed3aca27f68d13b16d9,44,5,"389.732,517.362,416.293,526.608","(5.1.5),",GoTo,ega1.c01.statement.5-1-5,I.5.1.5,statement,43,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.68e893adcbca6c2ca361871dd46ed617497f3fb999eb00c5c57ec40248136397,44,6,"369.041,504.809,395.601,514.055",(3.2.4).,GoTo,ega1.c01.prop.3-2-4,I.3.2.4,prop,25,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.dbea81796ffd7e54398bba4fe667832711a18cc776a3612d1e32ad1edec908eb,44,7,"198.901,445.133,225.461,454.378",(5.1.2),GoTo,ega1.c01.cor.5-1-2,I.5.1.2,cor,43,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.a432138d49a4fac6d28a2cc032a2cd77669933a8acbb3c5797c2c65ea876f2b0,44,8,"247.309,445.133,273.869,454.378",(5.1.7).,GoTo,ega1.c01.prop.5-1-7,I.5.1.7,prop,44,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.a8453953efe9befd1728c4fb03030f34483017705569428b1f3a9d84bde98f90,44,9,"197.465,144.904,224.025,154.149",(1.4.1).,GoTo,ega1.c01.thm.1-4-1,I.1.4.1,thm,11,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.d17ce81358c4994c77fe2da61735bf18e2c3d8b506b28bd992cc5a80e816fe00,44,10,"475.058,132.351,501.619,141.596",(2.2.4).,GoTo,ega1.c01.prop.2-2-4,I.2.2.4,prop,20,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0fe3ffe6c654adad440c58b19ab7486942d0c6b79311eb1a5d1a01de5fd7864c,45,0,"90.0,544.907,124.032,554.152","(5.1.9.1),",GoTo,ega1.c01.eq.5-1-9-1,I.5.1.9.1,eq,44,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7cc4c175a4b52035133f9a3c79af884732f84115ead444db4b4a1b84457e519d,45,1,"191.055,406.815,222.597,416.061",(1.3.11).,GoTo,ega1.c01.cor.1-3-11,I.1.3.11,cor,9,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.04404bc7805ce02477d8e6b3ac49fd04a5fb8cb89cffbc687d4a9269efeaae01,45,2,"150.154,394.263,176.714,403.508",(5.1.9).,GoTo,ega1.c01.prop.5-1-9,I.5.1.9,prop,44,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.ea050f20cbb9dea4a4588568f03f69175f39095cf1d16b4223f7a7e7660867db,45,3,"246.731,299.148,273.291,308.393","(5.1.2),",GoTo,ega1.c01.cor.5-1-2,I.5.1.2,cor,43,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.1ed67a7b10d4e584df103dfecb1ac5bc743e04b2e619ade2a772dddceaaf46cb,45,4,"383.619,261.489,417.866,270.735","(1.1.4, i),",GoTo,ega1.c01.prop.1-1-4,I.1.1.4,prop,4,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cf25ad08dfb3d37792b7745bb8c686eeec736c87415e4f057508a2b9b077b669,45,5,"169.962,108.147,196.523,117.392",(4.4.1);,GoTo,ega1.c01.prop.4-4-1,I.4.4.1,prop,41,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.255122ff829c0723de3117f3fa98ade4393f1466a8e2e33acf9c93a766e1577f,45,6,"472.768,108.147,499.329,117.392","(5.1.2),",GoTo,ega1.c01.cor.5-1-2,I.5.1.2,cor,43,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f44b08bb4eb2c234d86a16bc975bdcc8d15ddd554b0772023acda166853b695f,45,7,"240.843,95.594,267.403,104.839",(4.4.1).,GoTo,ega1.c01.prop.4-4-1,I.4.4.1,prop,41,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.af0b7f4143ebe35020e7e1b6fb1429252ab792bdd6ac565222804e831b32cc20,46,0,"426.872,725.92,453.433,735.166","(5.2.2),",GoTo,ega1.c01.prop.5-2-2,I.5.2.2,prop,45,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.db56a138e65bfc8f5667268acf2b72e86ee70b9cfa3232cd0259541300c88baa,46,1,"90.0,700.814,116.56,710.06",(5.2.1).,GoTo,ega1.c01.prop.5-2-1,I.5.2.1,prop,45,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.002ed4f930e635c01d4280d8774b643ce67b4f5ecea830dd86fc7e841baa742a,46,2,"163.847,637.257,190.407,646.502","(5.2.2),",GoTo,ega1.c01.prop.5-2-2,I.5.2.2,prop,45,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.fc6cadfba914656d773fb19b148b1c9e52faa54928776fbe706e663e7f4ff52a,46,3,"90.0,624.704,116.56,633.949",(4.4.6).,GoTo,ega1.c01.cor.4-4-6,I.4.4.6,cor,41,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9aa19d1e230415176c147f8b3fe614a95327a73d833e67cb1b3852258643233c,46,4,"346.397,525.718,372.958,534.964",(3.2.1)).,GoTo,ega1.c01.def.3-2-1,I.3.2.1,def,24,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0880ad9534bd0bf484b94a6a579aff03d5d225c8ed79cbd9185a32c364260817,46,5,"437.249,477.737,463.809,486.982",(5.3.1),GoTo,ega1.c01.statement.5-3-1,I.5.3.1,statement,46,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b1d9eb705881e680cbd0534983eba4952f0b5cabe3e29bd0429590e0cfb9d49e,46,6,"478.786,477.737,505.347,486.982",(5.3.8),GoTo,ega1.c01.prop.5-3-8,I.5.3.8,prop,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.088057ea59eff6bceee691ec4e846ccf7cb430b242e55ffa1ce77480ee2589a4,46,7,"489.712,301.347,521.253,310.592",(3.3.10).,GoTo,ega1.c01.cor.3-3-10,I.3.3.10,cor,28,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2939485bb16490e453aa2b564da71a4062366d735753e201fe1777f69c1529cb,46,8,"132.432,115.44,158.992,124.686","(3.4.3),",GoTo,ega1.c01.statement.3-4-3,I.3.4.3,statement,30,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6ce8406e31f7381670c744fb2c93ae088b5fd23e26a391143f2f52d40f21bb0c,46,9,"198.901,51.883,225.461,61.128",(5.3.5),GoTo,ega1.c01.prop.5-3-5,I.5.3.5,prop,46,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3150a61b205d7755fc14809969776a76192c15a46bbd43f6809e2083b88c0f41,46,10,"247.309,51.883,273.869,61.128",(3.3.4).,GoTo,ega1.c01.cor.3-3-4,I.3.3.4,cor,27,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f93eb490622d3a225b150dadbd39fec76bbc71845d14ea3fd5c98dae8f5d2dd4,47,0,"202.994,624.922,229.554,634.167","(5.3.5),",GoTo,ega1.c01.prop.5-3-5,I.5.3.5,prop,46,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9904c905f962a9f865d73df71b19dc2fea2d85f89cf4398cc90d7a7f79de70bc,47,1,"494.693,624.922,521.253,634.167",(3.3.3).,GoTo,ega1.c01.prop.3-3-3,I.3.3.3,prop,27,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7548e1fa3c33d0cab671065c46bbab6c3510d4954130b5e5f7df3a1d615624ce,47,2,"445.11,525.06,479.143,534.305","(3.4.3.1),",GoTo,ega1.c01.statement.3-4-3,I.3.4.3,statement,30,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4fd0c18e079b7f6b633fa6caf38d16685b52c387fd0ec979bb25d4cc6dd013f9,47,3,"223.897,425.131,250.457,434.376",(4.2.2).,GoTo,ega1.c01.prop.4-2-2,I.4.2.2,prop,38,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.925b4892cea4dd66bb7ca003f4d22e902bf246f156baf55cd77cfd460077f37c,47,4,"423.485,406.6,450.045,415.846",(4.2.1),GoTo,ega1.c01.def.4-2-1,I.4.2.1,def,38,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.294f0f189656fba24fcc4d1387efad7eeec48e6846a4f7b4fb2b693eb00d28fd,47,5,"286.252,375.601,312.813,384.847","(5.3.5),",GoTo,ega1.c01.prop.5-3-5,I.5.3.5,prop,46,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f7fd7f83252904d05e41c7db216ff68dda45f7fdd3ecf846fddfa40bee754190,47,6,"198.901,357.155,225.461,366.4",(5.3.6),GoTo,ega1.c01.cor.5-3-6,I.5.3.6,cor,46,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.d0365a4e5e464c4642734bad0ce787cf4786659d159efecc41fd30a999d45c3d,47,7,"247.309,357.155,273.869,366.4",(4.3.1).,GoTo,ega1.c01.prop.4-3-1,I.4.3.1,prop,40,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.a8ea191090dfb00cae1203a57f8198dc9df47f13bc8104621831dc96160a3640,47,8,"253.954,338.625,280.515,347.87",(5.3.5)),GoTo,ega1.c01.prop.5-3-5,I.5.3.5,prop,46,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3c69403da1417a0a37350a33d3a19e6f0f02282aeb5c5f47cde7213c4d047fcf,47,9,"212.333,295.072,243.875,304.318",(3.3.14),GoTo,ega1.c01.statement.3-3-14,I.3.3.14,statement,29,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.af13105ba04814072be4cf871dea1e61151912bba9a5a24036cb57b47c5810e0,47,10,"277.618,276.626,309.16,285.871","(5.3.10),",GoTo,ega1.c01.cor.5-3-10,I.5.3.10,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e5a1793db521ab0e8c06795639368ae746ef488518afbf23ddb5c4424c2bec0e,47,11,"491.376,276.626,517.936,285.871",(5.3.7)).,GoTo,ega1.c01.cor.5-3-7,I.5.3.7,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cdafcf7c7fb50fe83b5a1600abd8b00153b33cfcf39bfbea6d6b25732b75ea30,47,12,"382.167,245.543,408.728,254.788",(4.2.1),GoTo,ega1.c01.def.4-2-1,I.4.2.1,def,38,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.677a8c7787bb7604dd130a8e3b9c92ab303bc9354ec6e29dc86073dc316e6e55,47,13,"143.882,170.071,170.443,179.316",(2.5.5)),GoTo,ega1.c01.statement.2-5-5,I.2.5.5,statement,24,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.60b2eb08cb031a6ebe965de3e90124e6a0885f43a7f71a3f63fe7c3ebf74c056,47,14,"334.394,113.966,365.936,123.211","(5.3.11),",GoTo,ega1.c01.cor.5-3-11,I.5.3.11,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.42db3cf62025a39abe5d142f4894d2a7a6160ca00845605eeb4efdff6f823732,47,15,"225.291,101.413,251.851,110.658",(3.3.7);,GoTo,ega1.c01.statement.3-3-7,I.3.3.7,statement,28,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.817941f3c3bf5698163db2a205b1b83f9908d5422bc259abeba36135d99214d0,47,16,"235.094,82.967,274.108,92.212",(3.3.10.1).,GoTo,ega1.c01.eq.3-3-10-1,I.3.3.10.1,eq,29,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4e218cbcec49f599919b511d34192835c1250d4afe392033b9c69d49dfef2e5c,48,0,"90.0,708.808,116.56,718.053",(3.3.4);,GoTo,ega1.c01.cor.3-3-4,I.3.3.4,cor,27,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.21737a1d81ec08d90a548c2f1d7817c1e9dd373bcf5cbf8e9c09047900eb382c,48,1,"421.073,708.808,447.634,718.053",((4.3.1),GoTo,ega1.c01.prop.4-3-1,I.4.3.1,prop,40,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.67b4ffa0763bdc43b7155b359bf1f2c2ea45288056ff45d1aa6d84ac50602640,48,2,"469.97,708.808,496.53,718.053","(4.5.5)),",GoTo,ega1.c01.prop.4-5-5,I.4.5.5,prop,42,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.33d561215a21572857a9d5d18d3b50ff885c9e270f9ad5180a2455d13397bdf6,48,3,"200.621,696.255,232.163,705.5","(5.3.11),",GoTo,ega1.c01.cor.5-3-11,I.5.3.11,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.c15da049d1b87f5a7d569787515c3b796d6abe4892ed5c0b91c864d3ac969bbd,48,4,"309.333,696.255,335.893,705.5",(4.2.4),GoTo,ega1.c01.cor.4-2-4,I.4.2.4,cor,39,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.620ad0e093a220864a0931f65e50265e469aa4a178d288ab7141a27d99481eff,48,5,"366.02,696.255,392.58,705.5",(4.5.5)).,GoTo,ega1.c01.prop.4-5-5,I.4.5.5,prop,42,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.008984cbd7ba23e614b1dacf7acd3c70088fdb8bdcaa2c1f6bee9f8a7d310578,48,6,"238.851,634.088,270.393,643.333",(5.3.13).,GoTo,ega1.c01.cor.5-3-13,I.5.3.13,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.95ad570e8a2e956f28ec3b48738df1243f8dda5d89115cdaa2aa57c6ce4086bf,48,7,"163.651,432.148,195.193,441.393",(5.3.15),GoTo,ega1.c01.prop.5-3-15,I.5.3.15,prop,48,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3a2a655185d045d713173c224a306ee5329839b15513b89f859025970b951b25,48,8,"494.195,418.979,520.755,428.224",(4.3.1);,GoTo,ega1.c01.prop.4-3-1,I.4.3.1,prop,40,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.5c77087addc622fda1f51fe6c550a51b86cbe957005327636ae141990b0124b3,48,9,"340.566,392.569,379.579,401.814",(5.3.15.1).,GoTo,ega1.c01.prop.5-3-15-1,I.5.3.15.1,prop,48,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b6349f3eb66ab4d1e99e49e50b71d60364c299b5c0fcf298ed458ac0e1e07efd,48,10,"170.926,131.192,202.467,140.437",(5.3.15).,GoTo,ega1.c01.prop.5-3-15,I.5.3.15,prop,48,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cc5b8ab38f39ddb1913cf401596e1722ccf751d0020ec5fb987309b2ed7d69e1,49,0,"202.836,675.299,210.407,680.501",scheme14,GoTo,ega1.reader.footnote.14,,footnote,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.58591238afa7b94b31aed14c6d167ba80be99a6b83e8b4a219a6063b5c2044d2,49,1,"228.619,669.026,255.179,678.271",(5.5.7)).,GoTo,ega1.c01.cor.5-5-7,I.5.5.7,cor,51,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2e69be50d9059356fcd44a74f1ab579f75ad2323e430be9527ade0aa7bce6c9c,49,2,"116.929,650.495,143.489,659.741","(5.3.9),",GoTo,ega1.c01.prop.5-3-9,I.5.3.9,prop,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3ab8d36c09badf4c33868570fd89ed873a576f217dbe583084a9ea2a8b2ccfaf,49,3,"258.51,606.859,290.051,616.104",(5.3.10),GoTo,ega1.c01.cor.5-3-10,I.5.3.10,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.00e16a3c8a5bb4e24266909c5c0dc7d91a8539cf1f37209a6d1fae9466ad73f9,49,4,"281.426,588.328,315.459,597.574","(5.3.5.1),",GoTo,ega1.c01.prop.5-3-5-1,I.5.3.5.1,prop,46,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.19d20e83fadabbcf2eec986ce03480df5dd9997d4b4a8bf83aadbfd2ae9f1bb8,49,5,"113.801,563.147,140.361,572.392",(4.3.2).,GoTo,ega1.c01.cor.4-3-2,I.4.3.2,cor,40,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f9e27477b13fafbd5b088c1731f2d2f91e94329a559c948375ad29ced60f41e1,49,6,"167.103,532.063,198.644,541.308",(5.3.11),GoTo,ega1.c01.cor.5-3-11,I.5.3.11,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4f11a9aba17b1f316faac337a2372c1c3ebf687184f074af23e42a03217e971d,49,7,"235.094,513.533,261.655,522.778","(5.4.2),",GoTo,ega1.c01.prop.5-4-2,I.5.4.2,prop,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b3d3031605580aa616b538722b28036d2bce8ebe5159b409d05f6a9c8fbbad21,49,8,"191.12,463.919,217.68,473.164",(5.4.3),GoTo,ega1.c01.cor.5-4-3,I.5.4.3,cor,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7c68a44bca2e22c322f7a9058a2895cb8a731845fc45365672bccd3c2d91ceaa,49,9,"314.068,463.919,345.61,473.164",(5.3.13),GoTo,ega1.c01.cor.5-3-13,I.5.3.13,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f893690194b2229ea18fb25fccede8881350a9e9ecbd63d196ebf86e37904bb3,49,10,"375.059,463.919,406.6,473.164",(5.3.11).,GoTo,ega1.c01.cor.5-3-11,I.5.3.11,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9e2eda251ee464e8c8fe4fc864c92ac3ca66ff7f2a9100ae73cdbb7d45274b61,49,11,"191.12,395.734,217.68,404.979",(5.4.4),GoTo,ega1.c01.cor.5-4-4,I.5.4.4,cor,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7ec07b3f73fc157d223f8c3bb250fe873c290e05da9fec217fda3229135f0314,49,12,"314.068,395.734,345.61,404.979",(5.3.14),GoTo,ega1.c01.cor.5-3-14,I.5.3.14,cor,48,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.8643f8054cca658db8c9a2a6be7949c899f4d6c22063ad243699a8ccd22ac4f4,49,13,"375.059,395.734,406.6,404.979",(5.3.13).,GoTo,ega1.c01.cor.5-3-13,I.5.3.13,cor,47,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.234bb8cf9453f005eb7a1b23dfb78ce69ccec85df9095ba0da3396546b6030f6,49,14,"369.44,377.204,396.0,386.449",(2.5.5),GoTo,ega1.c01.statement.2-5-5,I.2.5.5,statement,24,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.c5c268856609e7a9e35a16b4d57482325463d2e08e837637e598dfa66b73c153,49,15,"90.0,346.12,116.56,355.365",(5.4.5),GoTo,ega1.c01.cor.5-4-5,I.5.4.5,cor,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.64f1a1114f1024da38345c16b1c84f0646870404e76f9edd36b3b2b353b38a58,49,16,"381.357,283.953,412.898,293.198",(5.3.17),GoTo,ega1.c01.cor.5-3-17,I.5.3.17,cor,48,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.543e287d0a5a090863eee8e2736b9d939cdbf915ae6b908803994f243553a648,49,17,"171.844,257.811,198.404,267.056",(5.2.2),GoTo,ega1.c01.prop.5-2-2,I.5.2.2,prop,45,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0e8459b880f2e3bbe8ad3e4bde673b99b53d8a6bf79ffa59a89919b8925ac9ff,49,18,"399.264,226.728,425.824,235.973",(5.4.3),GoTo,ega1.c01.cor.5-4-3,I.5.4.3,cor,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.78eacb4fe9e1c512f10d874ad81afe60eea3c9f53b871d8e80632bddf4cdb6e2,49,19,"90.0,197.504,116.56,206.749",(5.4.5),GoTo,ega1.c01.cor.5-4-5,I.5.4.5,cor,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6b364cdc518a48e9c5d960fcea8efffff5fa6f247f7300b7ef6c6d59219c3631,49,20,"495.44,184.951,522.001,194.196",(5.4.6),GoTo,ega1.c01.cor.5-4-6,I.5.4.6,cor,49,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.fec867e3c4da18116ff2d58f7910f160a4ce67794d4d17233ef8efe5705d44ca,50,0,"409.089,607.458,435.649,616.703",(5.1.5),GoTo,ega1.c01.statement.5-1-5,I.5.1.5,statement,43,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
