expose,kind,index,fr_line,en_line,fr_tag,en_tag,similarity,status,fr_norm,en_norm,fr_raw,en_raw
XII,display,21,13419,13700,4.3,4.3,1.1500,paired,"\beginequationX'_x^g^-1f'=\x'\inX'\midp(x')=x,(g^-1f^\prime)(x')=x'\.\endequation","\beginequationX'_x^g^-1f'=\x'\inX'\midp(x')=x,\\(g^-1f')(x')=x'\,\endequation","\begin{equation}\tag{4.3} {X'_x}^{g^{-1}f'} = \{ x' \in X' \mid p(x') = x \; , \; (g^{-1}f^{\prime})(x') = x' \} \quad . \end{equation}","\begin{equation}\tag{4.3} {X'_x}^{g^{-1}f'}=\{x'\in X'\mid p(x')=x,\\ (g^{-1}f')(x')=x'\}, \end{equation}"
XII,display,22,13423,13703,4.4,4.4,1.1500,paired,\beginequation\nu_x'(g^-1f')=TEXTx'TEXTg^-1f^\prime.\endequation,\beginequation\nu_x'(g^-1f')=TEXTx'TEXTg^-1f'.\endequation,\begin{equation}\tag{4.4} \nu_{x'}(g^{-1}f') = \text{la multiplicité du point fixe } x' \text{ de } g^{-1}f^{\prime} \quad . \end{equation},\begin{equation}\tag{4.4} \nu_{x'}(g^{-1}f')=\text{the multiplicity of the fixed point }x'\text{ of }g^{-1}f'. \end{equation}
XII,display,23,13428,13707,,,0.9836,paired,\[\bQ\hookrightarrow\bQ_\ell\],"\[\bQ\hookrightarrow\bQ_\ell,\]",\[ \bQ \hookrightarrow \bQ_\ell \],"\[ \bQ\hookrightarrow \bQ_\ell, \]"
XII,display,24,13444,13722,,,1.0000,paired,"\[\varphi:G\longrightarrowG,\]","\[\varphi:G\longrightarrowG,\]","\[ \varphi : G \longrightarrow G \quad , \]","\[ \varphi:G\longrightarrow G, \]"
XII,display,25,13448,13726,,,1.0000,paired,\[f'_R\circg_R=\varphi(g)_R\circf'_R.\],\[f'_R\circg_R=\varphi(g)_R\circf'_R.\],\[ f'_R \circ g_R = \varphi(g)_R \circ f'_R \quad . \],\[ f'_R\circ g_R=\varphi(g)_R\circ f'_R. \]
XII,display,26,13452,13730,,,1.0000,paired,"\[\nu(g_R^-1f'_R)=v(g_R^-1f'_R(\pi)-\pi),\]","\[\nu(g_R^-1f'_R)=v(g_R^-1f'_R(\pi)-\pi),\]","\[ \nu(g_R^{-1}f'_R) = v(g_R^{-1}f'_R(\pi) - \pi) \quad , \]","\[ \nu(g_R^{-1}f'_R)=v(g_R^{-1}f'_R(\pi)-\pi), \]"
XII,display,27,13456,13734,,,1.0000,paired,"\[c^\varphi(g)=p^sq,(p,q)=1,p=\car(k),\]","\[c^\varphi(g)=p^sq,(p,q)=1,p=\car(k),\]","\[ c^\varphi(g) = p^s q \quad , \quad (p,q) = 1 \quad , \quad p = \car(k) \quad , \]","\[ c^\varphi(g)=p^sq, \qquad (p,q)=1, \qquad p=\car(k), \]"
XII,display,28,,13743,,,0.0000,english-only,,"\[(f''_R=g_R^-1f'_R,G,e,\varphi'=\mathrmint(g)\circ\varphi),\]",,"\[ (f''_R=g_R^{-1}f'_R, \; G, \; e, \; \varphi'=\mathrm{int}(g)\circ\varphi), \]"
XII,display,29,13464,13750,,,1.0000,paired,\[\nu(g_R^-1f')-1=\nu(f''_R)-1\],\[\nu(g_R^-1f')-1=\nu(f''_R)-1\],\[ \nu(g_R^{-1}f') - 1 = \nu(f''_R) - 1 \],\[ \nu(g_R^{-1}f')-1=\nu(f''_R)-1 \]
XII,display,30,13468,13754,,,1.0000,paired,\[c^\varphi(g)=c^\varphi'(e)(G_g^\varphi=G_e^\varphi')(TEXT).\],\[c^\varphi(g)=c^\varphi'(e)(G_g^\varphi=G_e^\varphi')(TEXT).\],\[ c^\varphi(g) = c^{\varphi'}(e) \quad (G_g^\varphi = G_e^{\varphi'}) \quad (\text{cf. 4.2}) \quad . \],\[ c^\varphi(g)=c^{\varphi'}(e)\qquad (G_g^\varphi=G_e^{\varphi'})\qquad (\text{cf. 4.2}). \]
XII,display,31,,13758,,,0.0000,english-only,,"\[(f''_R,G_e^\varphi',e,\id_G_e^\varphi'),\]",,"\[ (f''_R,G_e^{\varphi'},e,\id_{G_e^{\varphi'}}), \]"
XII,display,32,13473,13762,,,1.0000,paired,\[G_e^\varphi'=(G_e^\varphi')_e^\id_G_e^\varphi'.\],\[G_e^\varphi'=(G_e^\varphi')_e^\id_G_e^\varphi'.\],\[ G_e^{\varphi'} = (G_e^{\varphi'})_e^{\id_{G_e^{\varphi'}}} \quad . \],\[ G_e^{\varphi'}=(G_e^{\varphi'})_e^{\id_{G_e^{\varphi'}}}. \]
XII,display,33,13484,13770,,,1.0000,paired,\[c=\card(\im(G\longrightarrow\Aut_k(\fm/\fm^2))).\],\[c=\card(\im(G\longrightarrow\Aut_k(\fm/\fm^2))).\],\[ c = \card(\im(G \longrightarrow \Aut_k(\fm/\fm^2))) \quad . \],\[ c=\card(\im(G\longrightarrow \Aut_k(\fm/\fm^2))). \]
XII,display,34,13488,13774,,,1.0000,paired,\[c\mid(r-1).\],\[c\mid(r-1).\],\[ c \mid (r - 1) \quad . \],\[ c\mid (r-1). \]
XII,display,35,13498,13783,,,1.0000,paired,\[f'_r:A/\fm^r\longrightarrowA/\fm^r\],\[f'_r:A/\fm^r\longrightarrowA/\fm^r\],\[ f'_r : A/\fm^r \longrightarrow A/\fm^r \],\[ f'_r:A/\fm^r\longrightarrow A/\fm^r \]
XII,display,36,13503,13788,,,1.0000,paired,\[f'_r+1:A/\fm^r+1\longrightarrowA/\fm^r+1\],\[f'_r+1:A/\fm^r+1\longrightarrowA/\fm^r+1\],\[ f'_{r+1} : A/\fm^{r+1} \longrightarrow A/\fm^{r+1} \],\[ f'_{r+1}:A/\fm^{r+1}\longrightarrow A/\fm^{r+1} \]
XII,display,37,13512,13796,,,1.0000,paired,\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1\],\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1\],\[ u(f'_R) : \fm/\fm^2 \longrightarrow \fm^r/\fm^{r+1} \],\[ u(f'_R):\fm/\fm^2\longrightarrow \fm^r/\fm^{r+1} \]
XII,display,38,13524,,,,0.0000,french-only,\[\fm\longrightarrow\fm^r/\fm^r+1\],,\[ \fm \longrightarrow \fm^r/\fm^{r+1} \],
XII,display,39,13527,13805,,,0.7027,paired,\[x\longmapsto(f'_R(x)-x)\bmod\fm^r+1\],"\[\fm\longrightarrow\fm^r/\fm^r+1,x\longmapsto(f'_R(x)-x)\bmod\fm^r+1.\]",\[ x \longmapsto (f'_R(x) - x) \bmod \fm^{r+1} \],"\[ \fm\longrightarrow \fm^r/\fm^{r+1}, \qquad x\longmapsto (f'_R(x)-x)\bmod \fm^{r+1}. \]"
XII,display,40,13532,13811,,,1.0000,paired,"\[f'_R(x_1)=x_1+\alpha_1,\alpha_1\in\fm^r,\]","\[f'_R(x_1)=x_1+\alpha_1,\alpha_1\in\fm^r,\]","\[ f'_R(x_1) = x_1 + \alpha_1 \; , \; \alpha_1 \in \fm^r \quad , \]","\[ f'_R(x_1)=x_1+\alpha_1, \quad \alpha_1\in\fm^r, \]"
XII,display,41,13535,13815,,,1.0000,paired,"\[f'_R(x_2)=x_2+\alpha_2,\alpha_2\in\fm^r,\]","\[f'_R(x_2)=x_2+\alpha_2,\alpha_2\in\fm^r,\]","\[ f'_R(x_2) = x_2 + \alpha_2 \; , \; \alpha_2 \in \fm^r \quad , \]","\[ f'_R(x_2)=x_2+\alpha_2, \quad \alpha_2\in\fm^r, \]"
XII,display,42,13539,13820,,,1.0000,paired,"\[f'_R(x_1x_2)=f'_R(x_1)f'_R(x_2)=(x_1+\alpha_1)(x_2+\alpha_2)=x_1x_2+x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2,\]","\[f'_R(x_1x_2)=f'_R(x_1)f'_R(x_2)=(x_1+\alpha_1)(x_2+\alpha_2)=x_1x_2+x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2,\]","\[ f'_R(x_1x_2) = f'_R(x_1)f'_R(x_2) = (x_1 + \alpha_1)(x_2 + \alpha_2) = x_1x_2 + x_1\alpha_2 + x_2\alpha_1 + \alpha_1\alpha_2 \quad , \]","\[ f'_R(x_1x_2)=f'_R(x_1)f'_R(x_2)=(x_1+\alpha_1)(x_2+\alpha_2) =x_1x_2+x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2, \]"
XII,display,43,13545,13827,,,1.0000,paired,\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1.\],\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1.\],\[ u(f'_R) : \fm/\fm^2 \longrightarrow \fm^r/\fm^{r+1} \quad . \],\[ u(f'_R):\fm/\fm^2\longrightarrow \fm^r/\fm^{r+1}. \]
XII,display,44,13550,13831,,,0.9836,paired,"\[f'_R(\alphax)-\alphax\equiv\alpha(f'_R(x)-x)\bmod\fm^r+1,\]","\[f'_R(\alphax)-\alphax\equiv\alpha(f'_R(x)-x)\pmod\fm^r+1,\]","\[ f'_R(\alpha x) - \alpha x \equiv \alpha(f'_R(x) - x) \bmod \fm^{r+1} \quad , \]","\[ f'_R(\alpha x)-\alpha x\equiv \alpha(f'_R(x)-x)\pmod{\fm^{r+1}}, \]"
XII,display,45,13554,13835,4.7.1,4.7.1,1.1500,paired,\beginequationf'_R(\alphax)-\alphaf'_R(x)\in\fm^r+1.\endequation,\beginequationf'_R(\alphax)-\alphaf'_R(x)\in\fm^r+1.\endequation,\begin{equation} \tag{4.7.1} f'_R(\alpha x)-\alpha f'_R(x)\in\fm^{r+1}. \end{equation},\begin{equation} \tag{4.7.1} f'_R(\alpha x)-\alpha f'_R(x)\in\fm^{r+1}. \end{equation}
XII,display,46,13559,13840,,,1.0000,paired,"\[f'_R(\alphax)-\alphaf'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x),\]","\[f'_R(\alphax)-\alphaf'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x),\]","\[ f'_R(\alpha x)-\alpha f'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x), \]","\[ f'_R(\alpha x)-\alpha f'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x), \]"
XII,display,47,13563,13844,,,0.8333,paired,"\[f'_R(\alpha)-\alpha\in\fm^r\hbox(conditiona)),f'_R(x)\in\fm(x\in\fm).\]","\[f'_R(\alpha)-\alpha\in\fm^rTEXT,f'_R(x)\in\fm(x\in\fm).\]","\[ f'_R(\alpha)-\alpha\in\fm^r\quad\hbox{(condition a))}, \qquad f'_R(x)\in\fm\quad (x\in\fm). \]","\[ f'_R(\alpha)-\alpha\in\fm^r\quad\text{(condition a))}, \qquad f'_R(x)\in\fm\quad(x\in\fm). \]"
XII,display,48,13569,13852,,,0.9627,paired,\[\beginalignedu(f'_R)(g(x\bmod\fm^2))&=(f'_R(gx)-gx)\bmod\fm^r+1\\&=g(f'_R(x)-x)\bmod\fm^r+1=gu(f'_R)(x\bmod\fm^2).\endaligned\],\[\beginalignedu(f'_R)\bigl(g(x\bmod\fm^2)\bigr)&=(f'_R(gx)-gx)\bmod\fm^r+1\\&=g(f'_R(x)-x)\bmod\fm^r+1=gu(f'_R)(x\bmod\fm^2).\endaligned\],\[ \begin{aligned} u(f'_R)(g(x\bmod\fm^2)) &=(f'_R(gx)-gx)\bmod\fm^{r+1}\\ &=g(f'_R(x)-x)\bmod\fm^{r+1} =gu(f'_R)(x\bmod\fm^2). \end{aligned} \],"\[ \begin{aligned} u(f'_R)\bigl(g(x\bmod\fm^2)\bigr) &=(f'_R(gx)-gx)\bmod\fm^{r+1}\\ &=g(f'_R(x)-x)\bmod\fm^{r+1} =g\,u(f'_R)(x\bmod\fm^2). \end{aligned} \]"
XII,display,49,13578,13864,,,1.0000,paired,"\[x_0=\fracxx',x,x'\in\fm,x'\notin\fm^r+1.\]","\[x_0=\fracxx',x,x'\in\fm,x'\notin\fm^r+1.\]","\[ x_0=\frac{x}{x'},\qquad x,x'\in\fm,\quad x'\notin\fm^{r+1}. \]","\[ x_0=\frac{x}{x'},\qquad x,x'\in\fm,\quad x'\notin\fm^{r+1}. \]"
XII,display,50,13584,13870,,,1.0000,paired,"\[f'_R(x)-x\in\fm^r+1,f'_R(x')-x'\in\fm^r+1.\]","\[f'_R(x)-x\in\fm^r+1,f'_R(x')-x'\in\fm^r+1.\]","\[ f'_R(x) - x \in \fm^{r+1} \quad , \quad f'_R(x') - x' \in \fm^{r+1} \quad . \]","\[ f'_R(x)-x\in\fm^{r+1}, \qquad f'_R(x')-x'\in\fm^{r+1}. \]"
XII,display,51,13588,13876,,,1.0000,paired,"\[\fracf'_R(x)x\in1+\fm^r,\fracf'_R(x')x'\in1+\fm^r.\]","\[\fracf'_R(x)x\in1+\fm^r,\fracf'_R(x')x'\in1+\fm^r.\]","\[ \frac{f'_R(x)}{x} \in 1 + \fm^r \quad , \quad \frac{f'_R(x')}{x'} \in 1 + \fm^r \quad . \]","\[ \frac{f'_R(x)}{x}\in1+\fm^r, \qquad \frac{f'_R(x')}{x'}\in1+\fm^r. \]"
XII,display,52,13592,13883,,,1.0000,paired,"\[\fracx'f'_R(x')\in1+\fm^r,\]","\[\fracx'f'_R(x')\in1+\fm^r,\]","\[ \frac{x'}{f'_R(x')} \in 1 + \fm^r \quad , \]","\[ \frac{x'}{f'_R(x')}\in1+\fm^r, \]"
XII,display,53,13596,13887,,,1.0000,paired,\[\fracf'_R(x)x\cdot\fracx'f'_R(x')\in1+\fm^r.\],\[\fracf'_R(x)x\cdot\fracx'f'_R(x')\in1+\fm^r.\],\[ \frac{f'_R(x)}{x} \cdot \frac{x'}{f'_R(x')} \in 1 + \fm^r \quad . \],\[ \frac{f'_R(x)}{x}\cdot\frac{x'}{f'_R(x')}\in1+\fm^r. \]
XII,display,54,13600,13891,,,1.0000,paired,\[\fracf'_R(x_0)x_0\in1+\fm^r.\],\[\fracf'_R(x_0)x_0\in1+\fm^r.\],\[ \frac{f'_R(x_0)}{x_0} \in 1 + \fm^r \quad . \],\[ \frac{f'_R(x_0)}{x_0}\in1+\fm^r. \]
XII,display,55,13604,13895,,,0.9924,paired,\[\beginaligned\fracf'_R(x_0)x_0-\fracf'_R(x)x\cdot\fracx'f'_R(x')&=\fracf'_R(\fracxx')\fracxx'-\fracf'_R(x)x\cdot\fracx'f'_R(x')=\fracx'f'_R(\fracxx')x-\fracf'_R(x)x\cdot\fracx'f'_R(x')\\&=\frac1x(\fracx'f'_R(x')f'_R(\fracxx')-x'f'_R(x)f'_R(x'))=0\endaligned\],\[\beginaligned\fracf'_R(x_0)x_0-\fracf'_R(x)x\cdot\fracx'f'_R(x')&=\fracf'_R(\fracxx')\fracxx'-\fracf'_R(x)x\cdot\fracx'f'_R(x')\\&=\fracx'f'_R(\fracxx')x-\fracf'_R(x)x\cdot\fracx'f'_R(x')\\&=\frac1x(\fracx'f'_R(x')f'_R(\fracxx')-x'f'_R(x)f'_R(x'))=0.\endaligned\],"\[ \begin{aligned} \frac{f'_R(x_0)}{x_0} - \frac{f'_R(x)}{x} \cdot \frac{x'}{f'_R(x')} &= \frac{f'_R(\frac{x}{x'})}{\frac{x}{x'}} - \frac{f'_R(x)}{x} \cdot \frac{x'}{f'_R(x')} = \frac{x'\,f'_R(\frac{x}{x'})}{x} - \frac{f'_R(x)}{x} \cdot \frac{x'}{f'_R(x')} \\ &= \frac{1}{x}\left(\frac{x'\,f'_R(x')\,f'_R(\frac{x}{x'}) - x'\,f'_R(x)}{f'_R(x')}\right) = 0 \end{aligned} \]",\[ \begin{aligned} \frac{f'_R(x_0)}{x_0} -\frac{f'_R(x)}{x}\cdot\frac{x'}{f'_R(x')} &=\frac{f'_R(\frac{x}{x'})}{\frac{x}{x'}} -\frac{f'_R(x)}{x}\cdot\frac{x'}{f'_R(x')}\\ &=\frac{x'f'_R(\frac{x}{x'})}{x} -\frac{f'_R(x)}{x}\cdot\frac{x'}{f'_R(x')}\\ &=\frac1x\left( \frac{x'f'_R(x')f'_R(\frac{x}{x'})-x'f'_R(x)} {f'_R(x')}\right)=0. \end{aligned} \]
XII,display,56,13615,13911,,,1.0000,paired,"\[\Hom_k(\fm/\fm^2,\fm^r/\fm^r+1)\]","\[\Hom_k(\fm/\fm^2,\fm^r/\fm^r+1)\]","\[ \Hom_k(\fm/\fm^2 \; , \; \fm^r/\fm^{r+1}) \]","\[ \Hom_k(\fm/\fm^2,\fm^r/\fm^{r+1}) \]"
XII,display,57,13619,13916,,,1.0000,paired,"\[\Hom_k(\fm/\fm^2,\fm^r/\fm^r+1)^G\]","\[\Hom_k(\fm/\fm^2,\fm^r/\fm^r+1)^G\]","\[ \Hom_k(\fm/\fm^2 \; , \; \fm^r/\fm^{r+1})^G \]","\[ \Hom_k(\fm/\fm^2,\fm^r/\fm^{r+1})^G \]"
XII,display,58,13625,13927,,,1.0000,paired,"\[\gamma:\Hom_k(\fm/\fm^2,\fm^r/\fm^r+1)\longrightarrow\bigotimes_k^r-1(\fm/\fm^2).\]","\[\gamma:\Hom_k(\fm/\fm^2,\fm^r/\fm^r+1)\longrightarrow\bigotimes_k^r-1(\fm/\fm^2).\]","\[ \gamma : \Hom_k(\fm/\fm^2 \; , \; \fm^r/\fm^{r+1}) \longrightarrow \bigotimes_k^{r-1}(\fm/\fm^2) \quad . \]","\[ \gamma:\Hom_k(\fm/\fm^2,\fm^r/\fm^{r+1}) \longrightarrow\bigotimes_k^{r-1}(\fm/\fm^2). \]"
XII,display,59,13630,13934,,,1.0000,paired,\[g(\xi_1\otimes\xi_2\otimes\cdots\otimes\xi_r-1)=g\xi_1\otimes\cdots\otimesg\xi_r-1.\],\[g(\xi_1\otimes\xi_2\otimes\cdots\otimes\xi_r-1)=g\xi_1\otimes\cdots\otimesg\xi_r-1.\],\[ g(\xi_1 \otimes \xi_2 \otimes \cdots \otimes \xi_{r-1}) = g\xi_1 \otimes \cdots \otimes g\xi_{r-1} \quad . \],\[ g(\xi_1\otimes\xi_2\otimes\cdots\otimes\xi_{r-1}) =g\xi_1\otimes\cdots\otimes g\xi_{r-1}. \]
XII,display,60,13643,13946,,,0.9615,paired,"\[\Aut_k(\fm/\fm^2)=k^*,\]",\[\Aut_k(\fm/\fm^2)=k^*.\],"\[ \Aut_k(\fm/\fm^2) = k^* \quad , \]",\[ \Aut_k(\fm/\fm^2)=k^*. \]
XII,display,61,13647,13952,,,1.0000,paired,"\[\chi:\fm/\fm^2\longrightarrow\fm/\fm^2,\xi\longmapsto\varepsilon\xi.\]","\[\chi:\fm/\fm^2\longrightarrow\fm/\fm^2,\xi\longmapsto\varepsilon\xi.\]","\[ \chi : \fm/\fm^2 \longrightarrow \fm/\fm^2 \quad , \quad \xi \longmapsto \varepsilon\xi \quad . \]","\[ \chi:\fm/\fm^2\longrightarrow\fm/\fm^2, \qquad \xi\longmapsto\varepsilon\xi. \]"
XII,display,62,13651,13957,,,0.9217,paired,"\[\mu(f'_R)=\chi\mu(f'_R)=\chi\sum_i\xi_1i\otimes\xi_2i\otimes\cdots\otimes\xi_r-1,i=\sum_i\varepsilon\xi_1i\otimes\varepsilon\xi_2i\otimes\cdots\otimes\varepsilon\xi_r-1,i=\varepsilon^r-1\mu(f'_R),\]","\[\beginaligned\mu(f'_R)&=\chi\mu(f'_R)\\&=\chi\sum_i\xi_1i\otimes\xi_2i\otimes\cdots\otimes\xi_r-1,i\\&=\sum_i\varepsilon\xi_1i\otimes\varepsilon\xi_2i\otimes\cdots\otimes\varepsilon\xi_r-1,i\\&=\varepsilon^r-1\mu(f'_R),\endaligned\]","\[ \mu(f'_R) = \chi\mu(f'_R) = \chi\sum_i \xi_{1i} \otimes \xi_{2i} \otimes \cdots \otimes \xi_{r-1,i} = \sum_i \varepsilon\xi_{1i} \otimes \varepsilon\xi_{2i} \otimes \cdots \otimes \varepsilon\xi_{r-1,i} = \varepsilon^{r-1}\mu(f'_R) \quad , \]","\[ \begin{aligned} \mu(f'_R) &=\chi\mu(f'_R)\\ &=\chi\sum_i\xi_{1i}\otimes\xi_{2i}\otimes\cdots\otimes\xi_{r-1,i}\\ &=\sum_i\varepsilon\xi_{1i}\otimes\varepsilon\xi_{2i}   \otimes\cdots\otimes\varepsilon\xi_{r-1,i}\\ &=\varepsilon^{r-1}\mu(f'_R), \end{aligned} \]"
XII,display,63,13655,13968,,,0.9714,paired,"\[(1-\varepsilon^r-1)\mu(f'_R)=0,\]",\[(1-\varepsilon^r-1)\mu(f'_R)=0.\],"\[ (1 - \varepsilon^{r-1})\mu(f'_R) = 0 \quad , \]",\[ (1-\varepsilon^{r-1})\mu(f'_R)=0. \]
XII,display,64,13664,13977,,,1.0000,paired,"\[G\longrightarrow\Aut_k(\fm/\fm^2),\]","\[G\longrightarrow\Aut_k(\fm/\fm^2),\]","\[ G \longrightarrow \Aut_k(\fm/\fm^2) \quad , \]","\[ G\longrightarrow\Aut_k(\fm/\fm^2), \]"
XII,display,65,13668,13981,,,1.0000,paired,\[\card(G_1)=p^t.\],\[\card(G_1)=p^t.\],\[ \card(G_1) = p^t \quad . \],\[ \card(G_1)=p^t. \]
XII,display,66,13673,13985,,,1.0000,paired,\[\card(G)=p^tc.\],\[\card(G)=p^tc.\],\[ \card(G) = p^t c \quad . \],\[ \card(G)=p^tc. \]
XII,display,67,13682,13993,,,0.9744,paired,\[\frac(\nu(g_R^-1f'_R)-1)c^\varphi(g)\],\[\frac\nu(g_R^-1f'_R)-1c^\varphi(g)\],\[ \frac{(\nu(g_R^{-1}f'_R) - 1)}{c^\varphi(g)} \],\[ \frac{\nu(g_R^{-1}f'_R)-1}{c^\varphi(g)} \]
XII,display,68,13686,13997,,,1.0000,paired,\[\bQ\hookrightarrow\bQ_\ell\],\[\bQ\hookrightarrow\bQ_\ell\],\[ \bQ \hookrightarrow \bQ_\ell \],\[ \bQ\hookrightarrow \bQ_\ell \]
XII,display,69,13699,14009,,,1.0000,paired,\[\psi:G\longrightarrowG\],\[\psi:G\longrightarrowG\],\[ \psi : G \longrightarrow G \],\[ \psi:G\longrightarrow G \]
XII,display,70,13703,14013,,,1.0000,paired,"\[\psi=\mathrmint_g\circ\varphi,\mathrmint_g(\xi)=g^-1\xig.\]","\[\psi=\mathrmint_g\circ\varphi,\mathrmint_g(\xi)=g^-1\xig.\]","\[ \psi = \mathrm{int}_g \circ \varphi \quad , \quad \mathrm{int}_g(\xi) = g^{-1}\xi g \quad . \]","\[ \psi=\mathrm{int}_g\circ\varphi, \qquad \mathrm{int}_g(\xi)=g^{-1}\xi g. \]"
XII,display,71,13718,14026,4.9.1,4.9.1,1.1500,paired,"\beginequation\sum_x'\inX'_x^g^-1f'(\nu_x'(g^-1f')-1)=\sum_x'\inX'_x^g^-1f'/G^\psi\frac(\nu_x'(g^-1f')-1)\card(G^\psi_x')\card(G^\psi),\endequation","\beginequation\sum_x'\inX'_x^g^-1f'(\nu_x'(g^-1f')-1)=\sum_x'\inX'_x^g^-1f'/G^\psi\frac\nu_x'(g^-1f')-1\card(G^\psi_x')\card(G^\psi),\endequation","\begin{equation}\tag{4.9.1} \sum_{x' \in {X'_x}^{g^{-1}f'}} (\nu_{x'}(g^{-1}f') - 1) = \sum_{x' \in {X'_x}^{g^{-1}f'}/G^\psi} \frac{(\nu_{x'}(g^{-1}f') - 1)}{\card(G^\psi_{x'})} \card(G^\psi) \quad , \end{equation}","\begin{equation}\tag{4.9.1} \sum_{x'\in {X'_x}^{g^{-1}f'}}(\nu_{x'}(g^{-1}f')-1) = \sum_{x'\in {X'_x}^{g^{-1}f'}/G^\psi} \frac{\nu_{x'}(g^{-1}f')-1}{\card(G^\psi_{x'})}\,\card(G^\psi), \end{equation}"
XII,display,72,13721,14033,,,1.0000,paired,"\[\nu_x'(g^-1f')=\nu\bigl((g^-1f')_\mathcalO_x'\bigr),\]","\[\nu_x'(g^-1f')=\nu\bigl((g^-1f')_\mathcalO_x'\bigr),\]","\[ \nu_{x'}(g^{-1}f')=\nu\bigl((g^{-1}f')_{\mathcal{O}_{x'}}\bigr) \quad , \]","\[ \nu_{x'}(g^{-1}f')=\nu\bigl((g^{-1}f')_{\mathcal O_{x'}}\bigr), \]"
XII,display,73,13725,14037,4.9.2,4.9.2,1.1500,paired,"\beginequationS_x(f',f,G,\varphi)(g)=\sum_x'\inX'^g^-1f'/G^\psi\frac\nu_x'(g^-1f')-1\card(G^\psi_x'),\endequation","\beginequationS_x(f',f,G,\varphi)(g)=\sum_x'\inX'^g^-1f'/G^\psi\frac\nu_x'(g^-1f')-1\card(G^\psi_x').\endequation","\begin{equation}\tag{4.9.2} S_x(f',f,G,\varphi)(g)=\sum_{x' \in {X'}^{g^{-1}f'}/G^\psi} \frac{\nu_{x'}(g^{-1}f')-1}{\card(G^\psi_{x'})} \quad , \end{equation}","\begin{equation}\tag{4.9.2} S_x(f',f,G,\varphi)(g)=\sum_{x'\in {X'}^{g^{-1}f'}/G^\psi} \frac{\nu_{x'}(g^{-1}f')-1}{\card(G^\psi_{x'})}. \end{equation}"
XII,display,74,13740,14051,,,1.0000,paired,"\[\sum_x\inY^fS_x,\ell(f,f',G,\varphi)\]","\[\sum_x\inY^fS_x,\ell(f,f',G,\varphi)\]","\[ \sum_{x\in Y^f} S_{x,\ell}(f,f',G,\varphi) \]","\[ \sum_{x\in Y^f}S_{x,\ell}(f,f',G,\varphi) \]"
XII,display,75,13745,14056,5.1.1,5.1.1,1.1500,paired,"\beginequation\Tr_\bZ_\ell[G],\varphi\bigl(f'^\vee_H_U',X'(\ell)\bigr)=\sum_x\inU^f\nu_x(f)\mathrmNW^G,\varphi_f(x)+\sum_x\inY^fS_x,\ell(f,f',G,\varphi).\endequation","\beginequation\Tr_\bZ_\ell[G],\varphi\bigl(f'^\vee_H_U',X'(\ell)\bigr)=\sum_x\inU^f\nu_x(f)\mathrmNW^G,\varphi_f(x)+\sum_x\inY^fS_x,\ell(f,f',G,\varphi).\endequation","\begin{equation}\tag{5.1.1} \Tr_{\bZ_\ell[G],\varphi}\bigl(f'^\vee_{H_{U',X'}(\ell)}\bigr) = \sum_{x\in U^f}\nu_x(f)\mathrm{NW}^{G,\varphi}_f(x)+\sum_{x\in Y^f}S_{x,\ell}(f,f',G,\varphi) \quad . \end{equation}","\begin{equation}\tag{5.1.1} \Tr_{\bZ_\ell[G],\varphi}\bigl(f'^\vee_{H_{U',X'}(\ell)}\bigr) =\sum_{x\in U^f}\nu_x(f)\mathrm{NW}^{G,\varphi}_f(x) +\sum_{x\in Y^f}S_{x,\ell}(f,f',G,\varphi). \end{equation}"
