residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-000560,SGA5_English_sync_workpass.tex,3138,27,30,III,III,2.5,2.5,,,sga5:III:proposition:2.5,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=2.5em,row sep=1.5em]"
SGA5-R9-RESIDUAL-000561,SGA5_English_sync_workpass.tex,3138,41,44,III,III,1.5,1.5,,,sga5:III:subsection:1.5,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=2.5em,row sep=1.5em]"
SGA5-R9-RESIDUAL-000562,SGA5_English_sync_workpass.tex,3148,6,11,III,III,4.2.6,4.2.6,,,sga5:III:equation:4.2.6,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.6}\label{sga5:III:equation:4.2.6}
SGA5-R9-RESIDUAL-000567,SGA5_English_sync_workpass.tex,3168,6,11,III,III,4.2.7,4.2.7,,,sga5:III:equation:4.2.7,,structural_declaration_tag,target_or_formula_declaration,\tag{4.2.7}\label{sga5:III:equation:4.2.7}
SGA5-R9-RESIDUAL-000568,SGA5_English_sync_workpass.tex,3177,70,73,III,III,4.3,4.3,,example,sga5:III:example:4.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:example:4.3}\begin{statement}{Example 4.3}
SGA5-R9-RESIDUAL-000573,SGA5_English_sync_workpass.tex,3193,212,217,III,III,2.3.8,2.3.8,,,,,external_work_citation,external_citation_context,"espectively $d$) (\hyperref[sga5:III:subsection:3.2]{3.2 a)}). It follows from (SGA $4^{1/2}$ Cycle 2.3.8) that, at an isolated point $z$ of $C\cap D$, $\langle \cl(c),\cl(d)\rangle_z$ is nothing but the i"
SGA5-R9-RESIDUAL-000574,SGA5_English_sync_workpass.tex,3198,70,73,III,III,4.4,4.4,,theorem,sga5:III:theorem:4.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:theorem:4.4}\begin{statement}{Theorem 4.4}
SGA5-R9-RESIDUAL-000575,SGA5_English_sync_workpass.tex,3206,6,11,III,III,4.4.0,4.4.0,,,sga5:III:equation:4.4.0,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.0}\label{sga5:III:equation:4.4.0}
SGA5-R9-RESIDUAL-000576,SGA5_English_sync_workpass.tex,3207,74,78,III,III,0.98,0.98,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzpicture}[>=latex,baseline=(current bounding box.center),scale=0.98]"
SGA5-R9-RESIDUAL-000577,SGA5_English_sync_workpass.tex,3208,18,21,III,III,2.1,2.1,,,sga5:III:subsection:2.1,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (Cp) at (0,2.1) {$C'$};"
SGA5-R9-RESIDUAL-000578,SGA5_English_sync_workpass.tex,3209,15,18,III,III,3.0,3.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C) at (3.0,2.1) {$C$};"
SGA5-R9-RESIDUAL-000579,SGA5_English_sync_workpass.tex,3209,19,22,III,III,2.1,2.1,,,sga5:III:subsection:2.1,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C) at (3.0,2.1) {$C$};"
SGA5-R9-RESIDUAL-000580,SGA5_English_sync_workpass.tex,3210,16,20,III,III,1.25,1.25,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (X) at (-1.25,1.0) {$X$};"
SGA5-R9-RESIDUAL-000581,SGA5_English_sync_workpass.tex,3210,21,24,III,III,1.0,1.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (X) at (-1.25,1.0) {$X$};"
SGA5-R9-RESIDUAL-000582,SGA5_English_sync_workpass.tex,3211,17,21,III,III,1.45,1.45,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (Cpp) at (1.45,1.0) {$C''$};"
SGA5-R9-RESIDUAL-000583,SGA5_English_sync_workpass.tex,3211,22,25,III,III,1.0,1.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (Cpp) at (1.45,1.0) {$C''$};"
SGA5-R9-RESIDUAL-000584,SGA5_English_sync_workpass.tex,3213,15,18,III,III,3.0,3.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (D) at (3.0,0) {$D$};"
SGA5-R9-RESIDUAL-000585,SGA5_English_sync_workpass.tex,3214,16,20,III,III,1.25,1.25,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (Y) at (-1.25,-1.15) {$Y$};"
SGA5-R9-RESIDUAL-000586,SGA5_English_sync_workpass.tex,3214,22,26,III,III,1.15,1.15,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (Y) at (-1.25,-1.15) {$Y$};"
SGA5-R9-RESIDUAL-000587,SGA5_English_sync_workpass.tex,3215,17,21,III,III,1.45,1.45,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (Dpp) at (1.45,-1.15) {$D''$};"
SGA5-R9-RESIDUAL-000588,SGA5_English_sync_workpass.tex,3215,23,27,III,III,1.15,1.15,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (Dpp) at (1.45,-1.15) {$D''$};"
SGA5-R9-RESIDUAL-000589,SGA5_English_sync_workpass.tex,3238,6,11,III,III,4.4.1,4.4.1,,,sga5:III:equation:4.4.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.1}\label{sga5:III:equation:4.4.1}
SGA5-R9-RESIDUAL-000591,SGA5_English_sync_workpass.tex,3267,6,11,III,III,4.4.2,4.4.2,,,sga5:III:equation:4.4.2,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.2}\label{sga5:III:equation:4.4.2}
SGA5-R9-RESIDUAL-000592,SGA5_English_sync_workpass.tex,3269,27,30,III,III,2.6,2.6,,,sga5:III:subsection:2.6,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=2.6em,row sep=2.6em]"
SGA5-R9-RESIDUAL-000593,SGA5_English_sync_workpass.tex,3269,41,44,III,III,2.6,2.6,,,sga5:III:subsection:2.6,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=2.6em,row sep=2.6em]"
SGA5-R9-RESIDUAL-000599,SGA5_English_sync_workpass.tex,3298,6,11,III,III,4.4.3,4.4.3,,,sga5:III:equation:4.4.3,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.3}\label{sga5:III:equation:4.4.3}
SGA5-R9-RESIDUAL-000601,SGA5_English_sync_workpass.tex,3321,6,11,III,III,4.4.4,4.4.4,,,sga5:III:equation:4.4.4,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.4}\label{sga5:III:equation:4.4.4}
SGA5-R9-RESIDUAL-000603,SGA5_English_sync_workpass.tex,3333,396,409,III,XVIII,XVIII 3.1.9.5,3.1.9.5,,,,,external_work_citation,external_citation_context,n:4.4.4]{4.4.4}. Since the above duality isomorphism is the composite of the canonical arrow (SGA 4 XVIII 3.1.9.5)
SGA5-R9-RESIDUAL-000604,SGA5_English_sync_workpass.tex,3343,6,11,III,III,4.4.5,4.4.5,,,sga5:III:equation:4.4.5,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.5}\label{sga5:III:equation:4.4.5}
SGA5-R9-RESIDUAL-000605,SGA5_English_sync_workpass.tex,3494,6,11,III,III,4.4.6,4.4.6,,,sga5:III:equation:4.4.6,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.6}\label{sga5:III:equation:4.4.6}
SGA5-R9-RESIDUAL-000606,SGA5_English_sync_workpass.tex,3513,6,11,III,III,4.4.7,4.4.7,,,sga5:III:equation:4.4.7,,structural_declaration_tag,target_or_formula_declaration,\tag{4.4.7}\label{sga5:III:equation:4.4.7}
SGA5-R9-RESIDUAL-000613,SGA5_English_sync_workpass.tex,3571,253,267,III,XVIII,XVIII 3.1.12.3,3.1.12.3,,,,,external_work_citation,external_citation_context,"commutative. Taking into account the definition of \hyperref[sga5:III:equation:3.7.3]{3.7.3} (SGA 4 XVIII 3.1.12.3) as the transpose of a base-change isomorphism, we are reduced, by applying the functor $\Hom(R,-)$"
SGA5-R9-RESIDUAL-000614,SGA5_English_sync_workpass.tex,3587,74,77,III,III,4.5,4.5,,corollary,sga5:III:corollary:4.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:corollary:4.5}\begin{statement}{Corollary 4.5}
SGA5-R9-RESIDUAL-000619,SGA5_English_sync_workpass.tex,3612,6,11,III,III,4.5.1,4.5.1,,,sga5:III:equation:4.5.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.5.1}\label{sga5:III:equation:4.5.1}
SGA5-R9-RESIDUAL-000620,SGA5_English_sync_workpass.tex,3619,6,9,III,III,4.6,4.6,,,sga5:III:equation:4.6,,structural_declaration_tag,target_or_formula_declaration,\tag{4.6}\label{sga5:III:equation:4.6}
SGA5-R9-RESIDUAL-000621,SGA5_English_sync_workpass.tex,3627,74,77,III,III,4.7,4.7,,corollary,sga5:III:corollary:4.7,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:corollary:4.7}\begin{statement}{Corollary 4.7 -- Lefschetz--Verdier formula}
SGA5-R9-RESIDUAL-000622,SGA5_English_sync_workpass.tex,3635,6,11,III,III,4.7.1,4.7.1,,,sga5:III:equation:4.7.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.7.1}\label{sga5:III:equation:4.7.1}
SGA5-R9-RESIDUAL-000623,SGA5_English_sync_workpass.tex,3647,44,49,III,I,I 8.3,8.3,,,,,external_work_citation,external_citation_context,"is the cup product, in the sense of (SGA 6 I 8.3), of the homomorphisms of perfect complexes $u_*$, $v_*$ \hyperref[sga5:III:equation:4.1.5]{(4.1.5)"
SGA5-R9-RESIDUAL-000625,SGA5_English_sync_workpass.tex,3652,74,77,III,III,4.8,4.8,,corollary,sga5:III:corollary:4.8,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:corollary:4.8}\begin{statement}{Corollary 4.8}
SGA5-R9-RESIDUAL-000628,SGA5_English_sync_workpass.tex,3662,74,77,III,III,4.9,4.9,,corollary,sga5:III:corollary:4.9,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:corollary:4.9}\begin{statement}{Corollary 4.9}
SGA5-R9-RESIDUAL-000632,SGA5_English_sync_workpass.tex,3691,75,79,III,III,4.10,4.10,,corollary,sga5:III:corollary:4.10,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:corollary:4.10}\begin{statement}{Corollary 4.10}
SGA5-R9-RESIDUAL-000633,SGA5_English_sync_workpass.tex,3700,65,69,III,III,4.11,4.11,,,sga5:III:statement:4.11,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:statement:4.11}\begin{statement}{4.11}
SGA5-R9-RESIDUAL-000634,SGA5_English_sync_workpass.tex,3703,6,12,III,III,4.11.1,4.11.1,,,sga5:III:equation:4.11.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.11.1}\label{sga5:III:equation:4.11.1}
SGA5-R9-RESIDUAL-000635,SGA5_English_sync_workpass.tex,3710,6,12,III,III,4.11.2,4.11.2,,,sga5:III:equation:4.11.2,,structural_declaration_tag,target_or_formula_declaration,\tag{4.11.2}\label{sga5:III:equation:4.11.2}
SGA5-R9-RESIDUAL-000636,SGA5_English_sync_workpass.tex,3717,90,97,III,XIV,XIV 6.3,6.3,,,,,external_work_citation,external_citation_context,"and $c_d(N_Z)\in \H^{2d}(Z,A(d))$ denotes its $d$-th Chern class (SGA 5 VII) (use (SGA 6 XIV 6.3) to reduce to a calculation of intersection number in K-theory, and apply (SGA 6 VII 2.5), cf. ([10"
SGA5-R9-RESIDUAL-000637,SGA5_English_sync_workpass.tex,3717,179,186,III,VII,VII 2.5,2.5,,,,,external_work_citation,external_citation_context,"use (SGA 6 XIV 6.3) to reduce to a calculation of intersection number in K-theory, and apply (SGA 6 VII 2.5), cf. ([10] 4.1); the projectivity hypothesis is no doubt unnecessary)."
SGA5-R9-RESIDUAL-000638,SGA5_English_sync_workpass.tex,3717,199,202,III,III,4.1,4.1,,,sga5:III:subsection:4.1,,external_work_citation,external_citation_context,"to reduce to a calculation of intersection number in K-theory, and apply (SGA 6 VII 2.5), cf. ([10] 4.1); the projectivity hypothesis is no doubt unnecessary)."
SGA5-R9-RESIDUAL-000641,SGA5_English_sync_workpass.tex,3721,6,12,III,III,4.11.3,4.11.3,,,sga5:III:equation:4.11.3,,structural_declaration_tag,target_or_formula_declaration,\tag{4.11.3}\label{sga5:III:equation:4.11.3}
SGA5-R9-RESIDUAL-000642,SGA5_English_sync_workpass.tex,3729,65,69,III,III,4.12,4.12,,,sga5:III:statement:4.12,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:statement:4.12}\begin{statement}{4.12}
SGA5-R9-RESIDUAL-000643,SGA5_English_sync_workpass.tex,3744,6,12,III,III,4.12.1,4.12.1,,,sga5:III:equation:4.12.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.12.1}\label{sga5:III:equation:4.12.1}
SGA5-R9-RESIDUAL-000645,SGA5_English_sync_workpass.tex,3750,65,69,III,III,4.13,4.13,,,sga5:III:statement:4.13,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:statement:4.13}\begin{statement}{4.13}
SGA5-R9-RESIDUAL-000647,SGA5_English_sync_workpass.tex,3758,6,12,III,III,4.13.1,4.13.1,,,sga5:III:equation:4.13.1,,structural_declaration_tag,target_or_formula_declaration,\tag{4.13.1}\label{sga5:III:equation:4.13.1}
SGA5-R9-RESIDUAL-000648,SGA5_English_sync_workpass.tex,3761,163,167,III,III,7.11,7.11,,,,,external_work_citation,source_checked_external_citation_override,"situation considered by Langlands in ([13] §7). The correspondences that he considers in (loc. cit. 7.11) indeed preserve, near the fixed points, finite filtrations on the sheaves with associated graded o"
SGA5-R9-RESIDUAL-000651,SGA5_English_sync_workpass.tex,3761,816,820,III,III,7.11,7.11,,,,,external_work_citation,external_citation_context,"pplying \hyperref[sga5:III:corollary:4.7]{4.7}, one obtains the Lefschetz formula required in ([13] 7.11). We point out that the general statement (loc. cit. 7.12) is true; the proof, more delicate, will "
SGA5-R9-RESIDUAL-000652,SGA5_English_sync_workpass.tex,3761,874,878,III,III,7.12,7.12,,,,,external_work_citation,source_checked_external_citation_override,"s the Lefschetz formula required in ([13] 7.11). We point out that the general statement (loc. cit. 7.12) is true; the proof, more delicate, will be given in III B."
SGA5-R9-RESIDUAL-000653,SGA5_English_sync_workpass.tex,3768,14,17,III,III,5.1,5.1,,,sga5:III:subsection:5.1,,structural_declaration_tag,target_or_formula_declaration,\subsection*{5.1. Dual of a correspondence}\phantomsection\label{sga5:III:subsection:5.1}
SGA5-R9-RESIDUAL-000654,SGA5_English_sync_workpass.tex,3772,6,11,III,III,5.1.1,5.1.1,,,sga5:III:equation:5.1.1,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.1}\label{sga5:III:equation:5.1.1}
SGA5-R9-RESIDUAL-000656,SGA5_English_sync_workpass.tex,3777,6,11,III,III,5.1.2,5.1.2,,,sga5:III:equation:5.1.2,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.2}\label{sga5:III:equation:5.1.2}
SGA5-R9-RESIDUAL-000657,SGA5_English_sync_workpass.tex,3782,6,11,III,III,5.1.3,5.1.3,,,sga5:III:equation:5.1.3,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.3}\label{sga5:III:equation:5.1.3}
SGA5-R9-RESIDUAL-000660,SGA5_English_sync_workpass.tex,3792,6,11,III,III,5.1.4,5.1.4,,,sga5:III:equation:5.1.4,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.4}\label{sga5:III:equation:5.1.4}
SGA5-R9-RESIDUAL-000664,SGA5_English_sync_workpass.tex,3802,6,11,III,III,5.1.5,5.1.5,,,sga5:III:equation:5.1.5,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.5}\label{sga5:III:equation:5.1.5}
SGA5-R9-RESIDUAL-000665,SGA5_English_sync_workpass.tex,3810,6,11,III,III,5.1.6,5.1.6,,,sga5:III:equation:5.1.6,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.6}\label{sga5:III:equation:5.1.6}
SGA5-R9-RESIDUAL-000667,SGA5_English_sync_workpass.tex,3817,6,11,III,III,5.1.7,5.1.7,,,sga5:III:equation:5.1.7,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.7}\label{sga5:III:equation:5.1.7}
SGA5-R9-RESIDUAL-000670,SGA5_English_sync_workpass.tex,3827,6,11,III,III,5.1.8,5.1.8,,,sga5:III:equation:5.1.8,,structural_declaration_tag,target_or_formula_declaration,\tag{5.1.8}\label{sga5:III:equation:5.1.8}
SGA5-R9-RESIDUAL-000671,SGA5_English_sync_workpass.tex,3831,14,17,III,III,5.2,5.2,,,sga5:III:subsection:5.2,,structural_declaration_tag,target_or_formula_declaration,\subsection*{5.2. Composition of correspondences}\phantomsection\label{sga5:III:subsection:5.2}
SGA5-R9-RESIDUAL-000672,SGA5_English_sync_workpass.tex,3840,6,11,III,III,5.2.1,5.2.1,,,sga5:III:equation:5.2.1,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.1}\label{sga5:III:equation:5.2.1}
SGA5-R9-RESIDUAL-000676,SGA5_English_sync_workpass.tex,3845,6,11,III,III,5.2.2,5.2.2,,,sga5:III:equation:5.2.2,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.2}\label{sga5:III:equation:5.2.2}
SGA5-R9-RESIDUAL-000677,SGA5_English_sync_workpass.tex,3848,91,105,III,XVIII,XVIII 3.1.12.2,3.1.12.2,,,,,external_work_citation,external_citation_context,"the identification with the second member being given by the induction isomorphism (SGA~4~XVIII 3.1.12.2). Hence one obtains a pairing, called \emph{composition of correspondences},"
SGA5-R9-RESIDUAL-000678,SGA5_English_sync_workpass.tex,3850,6,11,III,III,5.2.3,5.2.3,,,sga5:III:equation:5.2.3,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.3}\label{sga5:III:equation:5.2.3}
SGA5-R9-RESIDUAL-000680,SGA5_English_sync_workpass.tex,3865,6,11,III,III,5.2.4,5.2.4,,,sga5:III:equation:5.2.4,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.4}\label{sga5:III:equation:5.2.4}
SGA5-R9-RESIDUAL-000681,SGA5_English_sync_workpass.tex,3871,6,11,III,III,5.2.5,5.2.5,,,sga5:III:equation:5.2.5,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.5}\label{sga5:III:equation:5.2.5}
SGA5-R9-RESIDUAL-000682,SGA5_English_sync_workpass.tex,3890,6,11,III,III,5.2.6,5.2.6,,,sga5:III:equation:5.2.6,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.6}\label{sga5:III:equation:5.2.6}
SGA5-R9-RESIDUAL-000686,SGA5_English_sync_workpass.tex,3902,6,11,III,III,5.2.7,5.2.7,,,sga5:III:equation:5.2.7,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.7}\label{sga5:III:equation:5.2.7}
SGA5-R9-RESIDUAL-000687,SGA5_English_sync_workpass.tex,3909,6,11,III,III,5.2.8,5.2.8,,,sga5:III:equation:5.2.8,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.8}\label{sga5:III:equation:5.2.8}
SGA5-R9-RESIDUAL-000688,SGA5_English_sync_workpass.tex,3914,6,11,III,III,5.2.9,5.2.9,,,sga5:III:equation:5.2.9,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.9}\label{sga5:III:equation:5.2.9}
SGA5-R9-RESIDUAL-000690,SGA5_English_sync_workpass.tex,3919,6,12,III,III,5.2.10,5.2.10,,,sga5:III:equation:5.2.10,,structural_declaration_tag,target_or_formula_declaration,\tag{5.2.10}\label{sga5:III:equation:5.2.10}
SGA5-R9-RESIDUAL-000692,SGA5_English_sync_workpass.tex,3922,346,356,III,III,1.3.6 (ii),1.3.6, (ii),,,,external_work_citation,external_citation_context,equation:5.2.10]{5.2.10} generalize a well-known formula in the case of constant coefficients ([12] 1.3.6 (ii) c)).
SGA5-R9-RESIDUAL-000693,SGA5_English_sync_workpass.tex,3924,14,17,III,III,5.3,5.3,,,sga5:III:subsection:5.3,,structural_declaration_tag,target_or_formula_declaration,\subsection*{5.3. External tensor product of correspondences}\phantomsection\label{sga5:III:subsection:5.3}
SGA5-R9-RESIDUAL-000696,SGA5_English_sync_workpass.tex,3932,6,11,III,III,5.3.1,5.3.1,,,sga5:III:equation:5.3.1,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.1}\label{sga5:III:equation:5.3.1}
SGA5-R9-RESIDUAL-000697,SGA5_English_sync_workpass.tex,3938,6,11,III,III,5.3.2,5.3.2,,,sga5:III:equation:5.3.2,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.2}\label{sga5:III:equation:5.3.2}
SGA5-R9-RESIDUAL-000698,SGA5_English_sync_workpass.tex,3944,6,11,III,III,5.3.3,5.3.3,,,sga5:III:equation:5.3.3,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.3}\label{sga5:III:equation:5.3.3}
SGA5-R9-RESIDUAL-000700,SGA5_English_sync_workpass.tex,3960,6,11,III,III,5.3.4,5.3.4,,,sga5:III:equation:5.3.4,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.4}\label{sga5:III:equation:5.3.4}
SGA5-R9-RESIDUAL-000701,SGA5_English_sync_workpass.tex,3966,6,11,III,III,5.3.5,5.3.5,,,sga5:III:equation:5.3.5,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.5}\label{sga5:III:equation:5.3.5}
SGA5-R9-RESIDUAL-000702,SGA5_English_sync_workpass.tex,3985,6,11,III,III,5.3.6,5.3.6,,,sga5:III:equation:5.3.6,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.6}\label{sga5:III:equation:5.3.6}
SGA5-R9-RESIDUAL-000705,SGA5_English_sync_workpass.tex,3997,6,11,III,III,5.3.7,5.3.7,,,sga5:III:equation:5.3.7,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.7}\label{sga5:III:equation:5.3.7}
SGA5-R9-RESIDUAL-000707,SGA5_English_sync_workpass.tex,4002,6,11,III,III,5.3.8,5.3.8,,,sga5:III:equation:5.3.8,,structural_declaration_tag,target_or_formula_declaration,\tag{5.3.8}\label{sga5:III:equation:5.3.8}
SGA5-R9-RESIDUAL-000710,SGA5_English_sync_workpass.tex,4011,14,17,III,III,6.1,6.1,,,sga5:III:subsection:6.1,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.1}\phantomsection\label{sga5:III:subsection:6.1}
SGA5-R9-RESIDUAL-000711,SGA5_English_sync_workpass.tex,4018,6,11,III,III,6.1.1,6.1.1,,,sga5:III:equation:6.1.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.1.1}\label{sga5:III:equation:6.1.1}
SGA5-R9-RESIDUAL-000712,SGA5_English_sync_workpass.tex,4021,126,139,III,XVIII,XVIII 3.1.9.6,3.1.9.6,,,,,external_work_citation,external_citation_context,"}D(X)_{\mathrm{coh}}$, $F\in\operatorname{ob}D^+(Y)$, defined analogously to the isomorphism (SGA~4 XVIII 3.1.9.6). The considerations of ([8] App.5), together with the duality theorem for projective space, show t"
