residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-000407,SGA5_English_sync_workpass.tex,2447,26,29,III,III,2.5,2.5,,proposition,sga5:III:proposition:2.5,,structural_declaration_tag,target_or_formula_declaration,\subsection*{Proposition 2.5}\phantomsection\label{sga5:III:proposition:2.5}
SGA5-R9-RESIDUAL-000408,SGA5_English_sync_workpass.tex,2448,13,18,III,III,2.5.1,2.5.1,,,sga5:III:equation:2.5.1,sga5:III:equation:2.5.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"The diagram 2.5.1 below, where the square on the right is deduced from \hyperref[sga5:III:equation:2.4.1]{2.4.1} by a"
SGA5-R9-RESIDUAL-000409,SGA5_English_sync_workpass.tex,2448,196,201,III,III,2.1.5,2.1.5,,,sga5:III:equation:2.1.5,sga5:III:equation:2.1.5,linked_internal_edge,explicit_same_volume_sga5_reference,"ion:2.4.1]{2.4.1} by applying $\RHom$ in the sense of \hyperref[sga5:III:equation:2.1.3]{2.1.3} and 2.1.5, is commutative:"
SGA5-R9-RESIDUAL-000410,SGA5_English_sync_workpass.tex,2449,22,27,III,III,2.5.1,2.5.1,,,sga5:III:equation:2.5.1,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{2.5.1}\label{sga5:III:equation:2.5.1}
SGA5-R9-RESIDUAL-000411,SGA5_English_sync_workpass.tex,2450,12,16,III,III,0.98,0.98,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,\resizebox{0.98\textwidth}{!}{
SGA5-R9-RESIDUAL-000412,SGA5_English_sync_workpass.tex,2453,17,20,III,III,2.6,2.6,,,sga5:III:subsection:2.6,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (A) at (0,2.6) {$\RHom(E_1,F_1)\otimes^L_S\RHom(E_2,F_2)$};"
SGA5-R9-RESIDUAL-000413,SGA5_English_sync_workpass.tex,2454,17,20,III,III,1.3,1.3,,,sga5:III:subsection:1.3,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (B) at (0,1.3) {$\RHom(u_1,v_1)\otimes^L_S\RHom(u_2,v_2)$};"
SGA5-R9-RESIDUAL-000414,SGA5_English_sync_workpass.tex,2456,15,18,III,III,8.8,8.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (D) at (8.8,2.6) {$\RHom(E,F)$};"
SGA5-R9-RESIDUAL-000415,SGA5_English_sync_workpass.tex,2456,19,22,III,III,2.6,2.6,,,sga5:III:subsection:2.6,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (D) at (8.8,2.6) {$\RHom(E,F)$};"
SGA5-R9-RESIDUAL-000416,SGA5_English_sync_workpass.tex,2457,15,18,III,III,6.2,6.2,,,sga5:III:subsection:6.2,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (E) at (6.2,1.3) {$\RHom(E_1\otimes^L_SP_2,F_1\otimes^L_SQ_2)$};"
SGA5-R9-RESIDUAL-000417,SGA5_English_sync_workpass.tex,2457,19,22,III,III,1.3,1.3,,,sga5:III:subsection:1.3,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (E) at (6.2,1.3) {$\RHom(E_1\otimes^L_SP_2,F_1\otimes^L_SQ_2)$};"
SGA5-R9-RESIDUAL-000418,SGA5_English_sync_workpass.tex,2458,15,19,III,III,12.1,12.1,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (F) at (12.1,1.3) {$\RHom(P_1\otimes^L_SE_2,Q_1\otimes^L_SF_2)$};"
SGA5-R9-RESIDUAL-000419,SGA5_English_sync_workpass.tex,2458,20,23,III,III,1.3,1.3,,,sga5:III:subsection:1.3,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (F) at (12.1,1.3) {$\RHom(P_1\otimes^L_SE_2,Q_1\otimes^L_SF_2)$};"
SGA5-R9-RESIDUAL-000420,SGA5_English_sync_workpass.tex,2459,15,18,III,III,8.8,8.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (G) at (8.8,0) {$\RHom(P,Q)$};"
SGA5-R9-RESIDUAL-000421,SGA5_English_sync_workpass.tex,2460,32,37,III,III,2.2.4,2.2.4,,,sga5:III:equation:2.2.4,sga5:III:equation:2.2.4,linked_internal_edge,source_checked_diagram_arrow_reference,\draw[->] (A) -- node[above] {$2.2.4$} (D);
SGA5-R9-RESIDUAL-000422,SGA5_English_sync_workpass.tex,2463,32,37,III,III,2.2.4,2.2.4,,,sga5:III:equation:2.2.4,sga5:III:equation:2.2.4,linked_internal_edge,source_checked_diagram_arrow_reference,\draw[->] (C) -- node[below] {$2.2.4$} (G);
SGA5-R9-RESIDUAL-000423,SGA5_English_sync_workpass.tex,2471,14,17,III,III,2.6,2.6,,,sga5:III:subsection:2.6,,structural_declaration_tag,target_or_formula_declaration,\subsection*{2.6}\phantomsection\label{sga5:III:subsection:2.6}
SGA5-R9-RESIDUAL-000424,SGA5_English_sync_workpass.tex,2480,122,125,III,III,2.5,2.5,,,sga5:III:proposition:2.5,sga5:III:proposition:2.5,linked_internal_edge,target_exists_and_reference_context,"s remark to $w_i=\RHom(u_i,v_i)$, one sees that it suffices to prove the following special cases of 2.5."
SGA5-R9-RESIDUAL-000425,SGA5_English_sync_workpass.tex,2482,24,29,III,III,2.6.1,2.6.1,,corollary,sga5:III:corollary:2.6.1,,structural_declaration_tag,target_or_formula_declaration,\subsection*{Corollary 2.6.1}\phantomsection\label{sga5:III:corollary:2.6.1}
SGA5-R9-RESIDUAL-000426,SGA5_English_sync_workpass.tex,2484,22,29,III,III,2.6.1.1,2.6.1.1,,,sga5:III:equation:2.6.1.1,,structural_declaration_tag,target_or_formula_declaration,\begin{equation}\tag{2.6.1.1}\label{sga5:III:equation:2.6.1.1}
SGA5-R9-RESIDUAL-000427,SGA5_English_sync_workpass.tex,2486,45,50,III,III,2.2.4,2.2.4,,,sga5:III:equation:2.2.4,sga5:III:equation:2.2.4,linked_internal_edge,target_exists_in_mathematical_reference_label,"\RHom(E,F)\otimes^L_S\RHom(P',Q') \arrow[r,""2.2.4""] \arrow[d,""{\RHom(u,v)\otimes^L_S\RHom(P',Q')}""'] & \RHom(E\otimes^L_SP',F\otimes^L_SQ') \arrow[d,"
SGA5-R9-RESIDUAL-000428,SGA5_English_sync_workpass.tex,2487,45,50,III,III,2.2.4,2.2.4,,,sga5:III:equation:2.2.4,sga5:III:equation:2.2.4,linked_internal_edge,target_exists_in_mathematical_reference_label,"\RHom(P,Q)\otimes^L_S\RHom(P',Q') \arrow[r,""2.2.4""'] & \RHom(P\otimes^L_SP',Q\otimes^L_SQ')."
SGA5-R9-RESIDUAL-000429,SGA5_English_sync_workpass.tex,2493,114,119,III,III,2.1.1,2.1.1,,,sga5:III:equation:2.1.1,sga5:III:equation:2.1.1,linked_internal_edge,explicit_same_volume_sga5_reference,"F)\otimes^L f^{*}\RHom(L,M) \arrow[r,""{f^*\hyperref[sga5:III:equation:2.2.3]{(2.2.3)}}""] \arrow[d,""{2.1.1\otimes 2.1.1}""'] & f^{*}\RHom(E\otimes^LL,F\otimes^LM) \arrow[d,""2.1.1""]\\"
SGA5-R9-RESIDUAL-000430,SGA5_English_sync_workpass.tex,2493,127,132,III,III,2.1.1,2.1.1,,,sga5:III:equation:2.1.1,sga5:III:equation:2.1.1,linked_internal_edge,explicit_same_volume_sga5_reference,"^{*}\RHom(L,M) \arrow[r,""{f^*\hyperref[sga5:III:equation:2.2.3]{(2.2.3)}}""] \arrow[d,""{2.1.1\otimes 2.1.1}""'] & f^{*}\RHom(E\otimes^LL,F\otimes^LM) \arrow[d,""2.1.1""]\\"
SGA5-R9-RESIDUAL-000431,SGA5_English_sync_workpass.tex,2493,185,190,III,III,2.1.1,2.1.1,,,sga5:III:equation:2.1.1,sga5:III:equation:2.1.1,linked_internal_edge,explicit_same_volume_sga5_reference,".2.3]{(2.2.3)}}""] \arrow[d,""{2.1.1\otimes 2.1.1}""'] & f^{*}\RHom(E\otimes^LL,F\otimes^LM) \arrow[d,""2.1.1""]\\"
SGA5-R9-RESIDUAL-000432,SGA5_English_sync_workpass.tex,2494,61,66,III,III,2.2.3,2.2.3,,,sga5:III:equation:2.2.3,sga5:III:equation:2.2.3,linked_internal_edge,target_exists_in_mathematical_reference_label,"\RHom(f^{*}E,f^{*}F)\otimes^L\RHom(f^{*}L,f^{*}M) \arrow[r,""2.2.3""'] & \RHom(f^{*}(E\otimes^LL),f^{*}(F\otimes^LM))"
SGA5-R9-RESIDUAL-000433,SGA5_English_sync_workpass.tex,2509,48,53,III,III,2.2.4,2.2.4,,,sga5:III:equation:2.2.4,sga5:III:equation:2.2.4,linked_internal_edge,target_exists_in_mathematical_reference_label,"\RHom(f_!E,Q)\otimes^L_S\RHom(P',Q') \arrow[r,""2.2.4""'] & \RHom(f_!E\otimes^L_SP',Q\otimes^L_SQ'),"
SGA5-R9-RESIDUAL-000434,SGA5_English_sync_workpass.tex,2512,37,42,III,III,2.2.4,2.2.4,,,sga5:III:equation:2.2.4,sga5:III:equation:2.2.4,linked_internal_edge,target_exists_in_mathematical_reference_label,"where $b$ is the composite of $f'_*(2.2.4)$ and a base-change isomorphism, $a$ is the duality isomorphism (SGA~4~XVIII~3.1.9.6), and $a'$ is "
SGA5-R9-RESIDUAL-000435,SGA5_English_sync_workpass.tex,2512,114,127,III,XVIII,XVIII~3.1.9.6,3.1.9.6,,,,,external_work_citation,external_citation_context,"the composite of $f'_*(2.2.4)$ and a base-change isomorphism, $a$ is the duality isomorphism (SGA~4~XVIII~3.1.9.6), and $a'$ is the composite of the duality isomorphism (relative to $E\otimes^L_SP'$ and $Q\otimes^"
SGA5-R9-RESIDUAL-000436,SGA5_English_sync_workpass.tex,2518,64,77,III,XVIII,XVIII~3.1.9.5,3.1.9.5,,,,,external_work_citation,external_citation_context,Recall that $a$ is the composite of the canonical arrow (SGA~4~XVIII~3.1.9.5)
SGA5-R9-RESIDUAL-000437,SGA5_English_sync_workpass.tex,2555,20,25,III,III,2.6.3,2.6.3,,lemma,sga5:III:lemma:2.6.3,,structural_declaration_tag,target_or_formula_declaration,\subsection*{Lemma 2.6.3}\phantomsection\label{sga5:III:lemma:2.6.3}
SGA5-R9-RESIDUAL-000438,SGA5_English_sync_workpass.tex,2556,46,51,III,III,2.6.1,2.6.1,,,sga5:III:corollary:2.6.1,sga5:III:corollary:2.6.1,linked_internal_edge,target_exists_and_reference_context,"Let $f$, $f'$, $E$, $F$, $P'$, $Q'$ be as in 2.6.1. Then one has a commutative square"
SGA5-R9-RESIDUAL-000439,SGA5_English_sync_workpass.tex,2567,11,16,III,III,2.2.4,2.2.4,,,sga5:III:equation:2.2.4,sga5:III:equation:2.2.4,linked_internal_edge,target_exists_in_mathematical_reference_label,"and $f'_*(2.2.4)$, (2) is deduced from the canonical arrow"
SGA5-R9-RESIDUAL-000440,SGA5_English_sync_workpass.tex,2571,8,21,III,XVIII,XVIII~3.1.9.5,3.1.9.5,,,,,external_work_citation,external_citation_context,"(SGA~4~XVIII~3.1.9.5) by applying $\otimes^L_S\RHom(P',Q')$, (3) is given by \hyperref[sga5:III:equation:2.2.4]{2.2.4}, "
SGA5-R9-RESIDUAL-000441,SGA5_English_sync_workpass.tex,2583,49,62,III,XVIII,XVIII~3.1.9.5,3.1.9.5,,,,,external_work_citation,external_citation_context,"Returning to the definition of the arrow (SGA~4~XVIII~3.1.9.5), choose a compactification of $f$\footnote{The arrow quoted is defined with the aid of such a comp"
SGA5-R9-RESIDUAL-000442,SGA5_English_sync_workpass.tex,2585,158,163,III,III,2.6.3,2.6.3,,,sga5:III:lemma:2.6.3,sga5:III:lemma:2.6.3,linked_internal_edge,explicit_same_volume_sga5_reference,"ion \hyperref[sga5:III:equation:2.2.1]{(2.2.1)}, it suffices to see that, if one tensors the square 2.6.3 by $f_!E\otimes^L_SP'$ and composes with the evaluation arrow 2.2.2"
SGA5-R9-RESIDUAL-000443,SGA5_English_sync_workpass.tex,2585,226,231,III,III,2.2.2,2.2.2,,,sga5:III:equation:2.2.2,sga5:III:equation:2.2.2,linked_internal_edge,target_exists_in_prose_no_cue_required,"that, if one tensors the square 2.6.3 by $f_!E\otimes^L_SP'$ and composes with the evaluation arrow 2.2.2"
SGA5-R9-RESIDUAL-000444,SGA5_English_sync_workpass.tex,2610,398,403,III,III,2.6.3,2.6.3,,,sga5:III:lemma:2.6.3,sga5:III:lemma:2.6.3,linked_internal_edge,target_exists_in_prose_no_cue_required,"entity of $f^{*}f_*E$, and $v:F\to f_*F$ given by the identity of $f_*F$). We have therefore proved 2.6.3. As we have seen, the commutativity of \hyperref[sga5:III:equation:2.6.2]{2.6.2} follows, which com"
SGA5-R9-RESIDUAL-000445,SGA5_English_sync_workpass.tex,2610,583,586,III,III,2.5,2.5,,,sga5:III:proposition:2.5,sga5:III:proposition:2.5,linked_internal_edge,explicit_same_volume_sga5_reference,"} follows, which completes the proof of \hyperref[sga5:III:corollary:2.6.1]{2.6.1} and, finally, of 2.5."
SGA5-R9-RESIDUAL-000446,SGA5_English_sync_workpass.tex,2615,14,17,III,III,3.1,3.1,,,sga5:III:subsection:3.1,,structural_declaration_tag,target_or_formula_declaration,\subsection*{3.1}\phantomsection\label{sga5:III:subsection:3.1}
SGA5-R9-RESIDUAL-000447,SGA5_English_sync_workpass.tex,2626,27,30,III,III,1.8,1.8,,,sga5:III:subsection:1.8,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=1.8em,row sep=1.5em]"
SGA5-R9-RESIDUAL-000448,SGA5_English_sync_workpass.tex,2626,41,44,III,III,1.5,1.5,,,sga5:III:subsection:1.5,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=1.8em,row sep=1.5em]"
SGA5-R9-RESIDUAL-000449,SGA5_English_sync_workpass.tex,2649,6,11,III,III,3.1.1,3.1.1,,,sga5:III:equation:3.1.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.1.1}\label{sga5:III:equation:3.1.1}
SGA5-R9-RESIDUAL-000450,SGA5_English_sync_workpass.tex,2651,72,77,III,III,3.1.1,3.1.1,,,sga5:III:equation:3.1.1,sga5:III:equation:3.1.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"This isomorphism will play a fundamental role throughout. For $X_i=S$, 3.1.1 reduces to"
SGA5-R9-RESIDUAL-000451,SGA5_English_sync_workpass.tex,2655,98,103,III,I,I 7.7,7.7,,,,,external_work_citation,external_citation_context,a special case of an isomorphism valid for perfect complexes on an arbitrary ringed topos (SGA 6 I 7.7). We set
SGA5-R9-RESIDUAL-000452,SGA5_English_sync_workpass.tex,2660,6,11,III,III,3.1.2,3.1.2,,,sga5:III:equation:3.1.2,,structural_declaration_tag,target_or_formula_declaration,\tag{3.1.2}\label{sga5:III:equation:3.1.2}
SGA5-R9-RESIDUAL-000453,SGA5_English_sync_workpass.tex,2664,130,141,III,XVIII,XVIII 3.2.5,3.2.5,,,,,external_work_citation,external_citation_context,"rely of relative dimension $r_1$, then the same is true of $p_2$, and by the duality theorem (SGA 4 XVIII 3.2.5) one has"
SGA5-R9-RESIDUAL-000454,SGA5_English_sync_workpass.tex,2673,6,11,III,III,3.1.3,3.1.3,,,sga5:III:equation:3.1.3,,structural_declaration_tag,target_or_formula_declaration,\tag{3.1.3}\label{sga5:III:equation:3.1.3}
SGA5-R9-RESIDUAL-000455,SGA5_English_sync_workpass.tex,2677,14,17,III,III,3.2,3.2,,,sga5:III:subsection:3.2,,structural_declaration_tag,target_or_formula_declaration,\subsection*{3.2}\phantomsection\label{sga5:III:subsection:3.2}
SGA5-R9-RESIDUAL-000456,SGA5_English_sync_workpass.tex,2687,33,47,III,XVIII,XVIII 3.1.12.2,3.1.12.2,,,,,external_work_citation,external_citation_context,"By the induction formula (SGA 4 XVIII 3.1.12.2), one has a canonical isomorphism"
SGA5-R9-RESIDUAL-000457,SGA5_English_sync_workpass.tex,2692,6,11,III,III,3.2.1,3.2.1,,,sga5:III:equation:3.2.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.2.1}\label{sga5:III:equation:3.2.1}
SGA5-R9-RESIDUAL-000458,SGA5_English_sync_workpass.tex,2699,6,11,III,III,3.2.2,3.2.2,,,sga5:III:equation:3.2.2,,structural_declaration_tag,target_or_formula_declaration,\tag{3.2.2}\label{sga5:III:equation:3.2.2}
SGA5-R9-RESIDUAL-000459,SGA5_English_sync_workpass.tex,2705,6,11,III,III,3.2.3,3.2.3,,,sga5:III:equation:3.2.3,,structural_declaration_tag,target_or_formula_declaration,\tag{3.2.3}\label{sga5:III:equation:3.2.3}
SGA5-R9-RESIDUAL-000460,SGA5_English_sync_workpass.tex,2709,161,166,III,III,2.3.3,2.3.3,,,,,external_work_citation,external_citation_context,$ has finite tor-dimension and relative dimension $\leq N$. The trace morphism (SGA $4^{1/2}$ Cycle 2.3.3)
SGA5-R9-RESIDUAL-000461,SGA5_English_sync_workpass.tex,2716,6,11,III,III,3.2.4,3.2.4,,,sga5:III:equation:3.2.4,,structural_declaration_tag,target_or_formula_declaration,\tag{3.2.4}\label{sga5:III:equation:3.2.4}
SGA5-R9-RESIDUAL-000462,SGA5_English_sync_workpass.tex,2718,323,328,III,III,3.2.1,3.2.1,,,sga5:III:equation:3.2.1,sga5:III:equation:3.2.1,linked_internal_edge,explicit_same_volume_sga5_reference," smooth, purely of relative dimension $r_1$, then, by \hyperref[sga5:III:equation:3.1.3]{3.1.3} and 3.2.1,"
SGA5-R9-RESIDUAL-000463,SGA5_English_sync_workpass.tex,2723,6,11,III,III,3.2.5,3.2.5,,,sga5:III:equation:3.2.5,,structural_declaration_tag,target_or_formula_declaration,\tag{3.2.5}\label{sga5:III:equation:3.2.5}
SGA5-R9-RESIDUAL-000464,SGA5_English_sync_workpass.tex,2729,158,163,III,III,2.3.1,2.3.1,,,,,external_work_citation,external_citation_context,"s group, is precisely the cohomology class associated with $c$ in the sense of (SGA $4^{1/2}$ Cycle 2.3.1), as follows immediately from the definitions."
SGA5-R9-RESIDUAL-000465,SGA5_English_sync_workpass.tex,2736,6,11,III,III,3.2.6,3.2.6,,,sga5:III:equation:3.2.6,,structural_declaration_tag,target_or_formula_declaration,\tag{3.2.6}\label{sga5:III:equation:3.2.6}
SGA5-R9-RESIDUAL-000466,SGA5_English_sync_workpass.tex,2756,14,17,III,III,3.3,3.3,,,sga5:III:subsection:3.3,,structural_declaration_tag,target_or_formula_declaration,\subsection*{3.3}\phantomsection\label{sga5:III:subsection:3.3}
SGA5-R9-RESIDUAL-000467,SGA5_English_sync_workpass.tex,2771,27,30,III,III,3.8,3.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.8em,row sep=2.4em]"
SGA5-R9-RESIDUAL-000468,SGA5_English_sync_workpass.tex,2771,41,44,III,III,2.4,2.4,,,sga5:III:subsection:2.4,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.8em,row sep=2.4em]"
SGA5-R9-RESIDUAL-000469,SGA5_English_sync_workpass.tex,2775,6,11,III,III,3.3.0,3.3.0,,,sga5:III:equation:3.3.0,,structural_declaration_tag,target_or_formula_declaration,\tag{3.3.0}\label{sga5:III:equation:3.3.0}
SGA5-R9-RESIDUAL-000470,SGA5_English_sync_workpass.tex,2782,6,11,III,III,3.3.1,3.3.1,,,sga5:III:equation:3.3.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.3.1}\label{sga5:III:equation:3.3.1}
SGA5-R9-RESIDUAL-000471,SGA5_English_sync_workpass.tex,2786,27,30,III,III,4.5,4.5,,,sga5:III:corollary:4.5,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=4.5em,row sep=2.6em]"
SGA5-R9-RESIDUAL-000472,SGA5_English_sync_workpass.tex,2786,41,44,III,III,2.6,2.6,,,sga5:III:subsection:2.6,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=4.5em,row sep=2.6em]"
SGA5-R9-RESIDUAL-000473,SGA5_English_sync_workpass.tex,2788,13,18,III,III,3.1.1,3.1.1,,,sga5:III:equation:3.1.1,sga5:III:equation:3.1.1,linked_internal_edge,target_exists_in_mathematical_reference_label,"  \arrow[r,""3.1.1""] \arrow[d,""(1)""']"
SGA5-R9-RESIDUAL-000474,SGA5_English_sync_workpass.tex,2795,86,99,III,XVIII,XVIII 3.1.9.6,3.1.9.6,,,,,external_work_citation,external_citation_context,"commutative, where (1) is deduced from the inverse of the duality isomorphism (SGA 4 XVIII 3.1.9.6)"
SGA5-R9-RESIDUAL-000475,SGA5_English_sync_workpass.tex,2805,10,15,III,III,3.1.1,3.1.1,,,sga5:III:equation:3.1.1,sga5:III:equation:3.1.1,linked_internal_edge,target_exists_in_mathematical_reference_label,"and $f_*(3.1.1)$. Applying $R\Gamma(Y,-)$ to 3.3.1, one obtains an isomorphism"
SGA5-R9-RESIDUAL-000476,SGA5_English_sync_workpass.tex,2805,46,51,III,III,3.3.1,3.3.1,,,sga5:III:equation:3.3.1,sga5:III:equation:3.3.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"and $f_*(3.1.1)$. Applying $R\Gamma(Y,-)$ to 3.3.1, one obtains an isomorphism"
SGA5-R9-RESIDUAL-000477,SGA5_English_sync_workpass.tex,2810,6,11,III,III,3.3.2,3.3.2,,,sga5:III:equation:3.3.2,,structural_declaration_tag,target_or_formula_declaration,\tag{3.3.2}\label{sga5:III:equation:3.3.2}
SGA5-R9-RESIDUAL-000478,SGA5_English_sync_workpass.tex,2812,227,232,III,III,3.3.2,3.3.2,,,sga5:III:equation:3.3.2,sga5:III:equation:3.3.2,linked_internal_edge,target_exists_in_prose_no_cue_required,"e shall write $u_*$ rather than $f_*u$. If $Y_1=Y_2=S$ is the spectrum of a separably closed field, 3.3.2 reads"
SGA5-R9-RESIDUAL-000479,SGA5_English_sync_workpass.tex,2817,6,11,III,III,3.3.3,3.3.3,,,sga5:III:equation:3.3.3,,structural_declaration_tag,target_or_formula_declaration,\tag{3.3.3}\label{sga5:III:equation:3.3.3}
SGA5-R9-RESIDUAL-000480,SGA5_English_sync_workpass.tex,2821,78,81,III,III,3.4,3.4,,proposition,sga5:III:proposition:3.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:III:proposition:3.4}\begin{statement}{Proposition 3.4}
SGA5-R9-RESIDUAL-000481,SGA5_English_sync_workpass.tex,2824,27,30,III,III,4.0,4.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=4.0em,row sep=2.8em]"
SGA5-R9-RESIDUAL-000482,SGA5_English_sync_workpass.tex,2824,41,44,III,III,2.8,2.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=4.0em,row sep=2.8em]"
SGA5-R9-RESIDUAL-000483,SGA5_English_sync_workpass.tex,2831,6,11,III,III,3.4.1,3.4.1,,,sga5:III:equation:3.4.1,,structural_declaration_tag,target_or_formula_declaration,\tag{3.4.1}\label{sga5:III:equation:3.4.1}
SGA5-R9-RESIDUAL-000484,SGA5_English_sync_workpass.tex,2833,345,350,III,III,2.1.4,2.1.4,,,sga5:III:equation:2.1.4,sga5:III:equation:2.1.4,linked_internal_edge,target_exists_in_prose_no_cue_required,"one of the types considered in no.~1, ``dual.'' an arrow deduced from a duality isomorphism of type 2.1.4 or (SGA 4 XVIII 3.1.9.6), and ``triv.'' a trivial isomorphism:"
SGA5-R9-RESIDUAL-000485,SGA5_English_sync_workpass.tex,2833,361,374,III,XVIII,XVIII 3.1.9.6,3.1.9.6,,,,,external_work_citation,external_citation_context," considered in no.~1, ``dual.'' an arrow deduced from a duality isomorphism of type 2.1.4 or (SGA 4 XVIII 3.1.9.6), and ``triv.'' a trivial isomorphism:"
SGA5-R9-RESIDUAL-000486,SGA5_English_sync_workpass.tex,2835,27,30,III,III,3.7,3.7,,,sga5:III:subsection:3.7,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.7em,row sep=1.7em]"
SGA5-R9-RESIDUAL-000487,SGA5_English_sync_workpass.tex,2835,41,44,III,III,1.7,1.7,,,sga5:III:subsection:1.7,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=3.7em,row sep=1.7em]"
