"witness_id","payload_relative_path","payload_absolute_path","source_body_original_local_path","original_source_url","bytes","sha256","source_use_label","source_witness_class","license_access_signal","language_topic_tags","branch_visibility_status","mapped_branch_path","draft_permission_after_8f7_gate","authority_boundary","b3_next_action"
"R6-8F7-WITNESS-0072","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Papiamento_Papiamentu_-_Aruba/addendum-row-PROBE__aruba_papiamento_eaaw_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Papiamento_Papiamentu_-_Aruba\addendum-row-PROBE__aruba_papiamento_eaaw_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\aruba_papiamento_eaaw\aruba_papiamento_eaaw_probe_results_20260705.json","https://ea.aw/catalog/wp-content/uploads/2019/06/Map-di-grupo-3.pdf","5940","76050e7a249a43befee27de1197ddfd15835b57c10acc9d8bb544f92aaf3a447","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","public search-visible official catalog URL; direct source-body access returned 404 or verification-loader behavior; no reuse/license clearance recorded","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_probe_metadata/Papiamento_Papiamentu_-_Aruba/addendum-row-PROBE__aruba_papiamento_eaaw_probe_results_20260705.json","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0073","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Tok_Pisin_Papua_New_Guinea_route_context/TOKPISIN-PNG-FODE-RETRY-001-PROBE__tok_pisin_png_fode_route_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Tok_Pisin_Papua_New_Guinea_route_context\TOKPISIN-PNG-FODE-RETRY-001-PROBE__tok_pisin_png_fode_route_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\tok_pisin_png_fode\tok_pisin_png_fode_route_probe_results_20260705.json","https://fode.education.gov.pg/courses/English/Grade%2011/lang%20and%20lit/Gr11.Language.Literature.Unit.3.pdf","4173","14077c0248fe04f3137513efd3bd672113957500a62e252649c7f80fa2ef6dd1","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","public official FODE PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_probe_metadata/Tok_Pisin_Papua_New_Guinea_route_context/TOKPISIN-PNG-FODE-RETRY-001-PROBE__tok_pisin_png_fode_route_probe_results_20260705.json","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0074","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama_source-route/R6-BISLAMA-RETRY-007__vanuatu_education_textbooks_index.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama_source-route\R6-BISLAMA-RETRY-007__vanuatu_education_textbooks_index.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_education_textbooks_index.html","https://education.gov.vu/docs/textbooks/","6276","955a26ab7863ae4a6ab593151f4bea685829337af4db7db613727934a563a229","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama_source-route/R6-BISLAMA-RETRY-007__vanuatu_education_textbooks_index.html","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0075","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama_source-route/R6-BISLAMA-RETRY-008__vanuatu_moet_textbook_readers_index.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama_source-route\R6-BISLAMA-RETRY-008__vanuatu_moet_textbook_readers_index.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_moet_textbook_readers_index.html","https://moet.gov.vu/index.php?id=textbook-readers","52937","b2e8a38e7fa235fada3e92620d7cd18fb9061a310665d2c730ba18b157e1651e","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama_source-route/R6-BISLAMA-RETRY-008__vanuatu_moet_textbook_readers_index.html","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0076","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-001__vanuatu_education_matematiks_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-001__vanuatu_education_matematiks_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_education_matematiks_2017.pdf","https://education.gov.vu/docs/textbooks/Matematiks_2017.pdf","11818504","2b7aa33d2ee0a81d9512e4f141c208bfc04a0abdf6d5bf77d58356a31cf22ec6","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-001__vanuatu_education_matematiks_2017.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0077","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-002__vanuatu_education_saens_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-002__vanuatu_education_saens_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_education_saens_2017.pdf","https://education.gov.vu/docs/textbooks/Saens_2017.pdf","26318188","1e457d222c87db1ed6d247455314d4d7caa1cf27b26f448f99df375eae5c59fe","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-002__vanuatu_education_saens_2017.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0078","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-003__vanuatu_moet_matematiks_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-003__vanuatu_moet_matematiks_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_moet_matematiks_2017.pdf","https://moet.gov.vu/docs/textbooks/Matematiks_2017.pdf","11818504","2b7aa33d2ee0a81d9512e4f141c208bfc04a0abdf6d5bf77d58356a31cf22ec6","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-003__vanuatu_moet_matematiks_2017.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0079","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-004__vanuatu_moet_saens_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-004__vanuatu_moet_saens_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_moet_saens_2017.pdf","https://moet.gov.vu/docs/textbooks/Saens_2017.pdf","26318188","1e457d222c87db1ed6d247455314d4d7caa1cf27b26f448f99df375eae5c59fe","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-004__vanuatu_moet_saens_2017.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0080","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-005__vanuatu_education_bislama_spelling_dictionary_2007.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-005__vanuatu_education_bislama_spelling_dictionary_2007.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_education_bislama_spelling_dictionary_2007.pdf","https://education.gov.vu/docs/textbooks/Bislama%20Spelling%20Dictionary_2007.pdf","288746","52a3ac5a8e761f38605cd6ce7ccfd3258001c82f8bdf713f8f8c3f3e232c8533","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-005__vanuatu_education_bislama_spelling_dictionary_2007.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0081","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-006__vanuatu_moet_bislama_spelling_dictionary_2007.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-006__vanuatu_moet_bislama_spelling_dictionary_2007.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\bislama_official_vanuatu\captures\vanuatu_moet_bislama_spelling_dictionary_2007.pdf","https://moet.gov.vu/docs/textbooks/Bislama%20Spelling%20Dictionary_2007.pdf","288746","52a3ac5a8e761f38605cd6ce7ccfd3258001c82f8bdf713f8f8c3f3e232c8533","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public HTTP 200 access on 2026-07-05; no explicit reuse/license clearance recorded; source-owner/reviewer and reuse gates remain required","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-006__vanuatu_moet_bislama_spelling_dictionary_2007.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
