"package_id","language","bcp47","body_id","source_use_label","source_type","topic_tags","source_url","access_signal","license_or_access_signal","original_local_path","package_relative_path","sha256","bytes","hard_row_relevance","gap_or_blocker_note","included_in_package","non_claim_boundary"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-003-body","native-source-body","html-capture","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://wiki.uygur.com/sol_noeter_halqisi/","UYGUR.COM public HTML dictionary page; license/authority not cleared","current source gate capture; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\current-source-gate\UG-CUR-052-003.html","bodies/ug/current-source-gate/UG-CUR-052-003.html","4d355530fe4b26572610ba33cf73b988b94f7b8e1423a5572f2dd77d82cdc5db","84420","candidate-only or blocked; no hard-row closure or promotion","Current UYGUR.COM left-Noetherian-ring page locally captured; it reinforces candidate-family provenance only, not hard-row closure.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-003-text","source-rescribe-workpass","text-extraction-workpass","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://wiki.uygur.com/sol_noeter_halqisi/","UYGUR.COM public HTML dictionary page; license/authority not cleared","text extraction/workpass; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\source-rescribe-workpass\ug\current-source-gate\UG-CUR-052-003.txt","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-003.txt","31e62bf9971a40ecdcc21812456588ffaf8fbfac84d13bcd6a5ec7f224b47da8","84422","candidate-only or blocked; no hard-row closure or promotion","Text sidecar for UG-CUR-052-003; separated from source body.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-004-body","native-source-body","html-capture","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://wiki.uygur.com/ong_noeter_halqisi/","UYGUR.COM public HTML dictionary page; license/authority not cleared","current source gate capture; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\current-source-gate\UG-CUR-052-004.html","bodies/ug/current-source-gate/UG-CUR-052-004.html","1c53e86d7a30407a581aff74d0d74bba8f3aa1beb4495c2b2f1bf2a7ec36b977","84428","candidate-only or blocked; no hard-row closure or promotion","Current UYGUR.COM right-Noetherian-ring page locally captured; it reinforces candidate-family provenance only, not hard-row closure.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-004-text","source-rescribe-workpass","text-extraction-workpass","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://wiki.uygur.com/ong_noeter_halqisi/","UYGUR.COM public HTML dictionary page; license/authority not cleared","text extraction/workpass; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\source-rescribe-workpass\ug\current-source-gate\UG-CUR-052-004.txt","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-004.txt","f911a6245c5afa45fe122a39965ddadcddcf98d33bc7503e8d0dfac8165acb4d","84430","candidate-only or blocked; no hard-row closure or promotion","Text sidecar for UG-CUR-052-004; separated from source body.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-005-body","native-source-body","html-capture","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4551","Ewlat public multilingual dictionary/category page; license/authority not cleared","current source gate capture; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\current-source-gate\UG-CUR-052-005.html","bodies/ug/current-source-gate/UG-CUR-052-005.html","b411227af3e2d3dde76d2f6db4d08732d5a476b500757d11d700043cf30a68c1","37138","candidate-only or blocked; no hard-row closure or promotion","Current Ewlat category page locally captured with polynomial-ring candidate in a multilingual/category list. It remains dictionary/category provenance, not promoted support.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-005-text","source-rescribe-workpass","text-extraction-workpass","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4551","Ewlat public multilingual dictionary/category page; license/authority not cleared","text extraction/workpass; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\source-rescribe-workpass\ug\current-source-gate\UG-CUR-052-005.txt","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-005.txt","e3d034469241ae2b3a9eff593fbae4ea312857615b38097ad766011c022bc6b9","37140","candidate-only or blocked; no hard-row closure or promotion","Text sidecar for UG-CUR-052-005; separated from source body.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-006-body","native-source-body","html-capture","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4704","Ewlat public multilingual dictionary/category page; license/authority not cleared","current source gate capture; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\current-source-gate\UG-CUR-052-006.html","bodies/ug/current-source-gate/UG-CUR-052-006.html","a98c51b94d00aaadb85c645ac260d1afbd223d67adc2370079645c204d79b679","36795","candidate-only or blocked; no hard-row closure or promotion","Current Ewlat category page locally captured with Noetherian-ring candidate in a multilingual/category list. It remains dictionary/category provenance, not promoted support.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-006-text","source-rescribe-workpass","text-extraction-workpass","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4704","Ewlat public multilingual dictionary/category page; license/authority not cleared","text extraction/workpass; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\source-rescribe-workpass\ug\current-source-gate\UG-CUR-052-006.txt","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-006.txt","8517a1b5ce0aee7cfddb59845bb9bb47a39411e7e415a62856d959cd39d0fcaa","36797","candidate-only or blocked; no hard-row closure or promotion","Text sidecar for UG-CUR-052-006; separated from source body.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-007-body","native-source-body","html-capture","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4891","Ewlat public multilingual dictionary/category page; license/authority not cleared","current source gate capture; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\current-source-gate\UG-CUR-052-007.html","bodies/ug/current-source-gate/UG-CUR-052-007.html","55aed73a8427b687572e9ccf4a870ddcdee28f88fbf6081b064645abfdc14641","36939","candidate-only or blocked; no hard-row closure or promotion","Current Ewlat left-Noetherian category page locally captured; related candidate-family evidence only.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-007-text","source-rescribe-workpass","text-extraction-workpass","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4891","Ewlat public multilingual dictionary/category page; license/authority not cleared","text extraction/workpass; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\source-rescribe-workpass\ug\current-source-gate\UG-CUR-052-007.txt","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-007.txt","a1e81cb3f2d049c902ab5b499fd94994b562dc8765fc9527965691bd929ad914","36941","candidate-only or blocked; no hard-row closure or promotion","Text sidecar for UG-CUR-052-007; separated from source body.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-008-body","native-source-body","html-capture","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4847","Ewlat public multilingual dictionary/category page; license/authority not cleared","current source gate capture; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\current-source-gate\UG-CUR-052-008.html","bodies/ug/current-source-gate/UG-CUR-052-008.html","ebed267b9168a03b8ce4af6950e46320c55409ac8a82aa0a5755de0cf9c838e1","36909","candidate-only or blocked; no hard-row closure or promotion","Current Ewlat right-Noetherian category page locally captured; related candidate-family evidence only.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-008-text","source-rescribe-workpass","text-extraction-workpass","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://www.ewlat.biz/turkum-4847","Ewlat public multilingual dictionary/category page; license/authority not cleared","text extraction/workpass; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\source-rescribe-workpass\ug\current-source-gate\UG-CUR-052-008.txt","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-008.txt","237cac5e341abdc75924c725a84d264802691a1b54a83ba22579c22c30c4ea13","36911","candidate-only or blocked; no hard-row closure or promotion","Text sidecar for UG-CUR-052-008; separated from source body.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-009-body","native-source-body","html-capture","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://adax.com.cn/index.php?s=%2Fpc%2Fwiki.index%2Fdetail%2Fid%2F12036","Adax public Uyghur wiki/article lead; direct capture blocked; license/authority not cleared","current source gate capture; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ug\current-source-gate\UG-CUR-052-009.html","bodies/ug/current-source-gate/UG-CUR-052-009.html","03eb2e84ada8149081e7b83d12d1e8d8f5b3a472a625948362d1fcf368bae101","171","candidate-only or blocked; no hard-row closure or promotion","Search-visible Uyghur ring article lead could have provided broader source-corpus context, but direct local capture returned 500 and local body contains no usable source text.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uyghur","ug","UG-CUR-052-009-text","source-rescribe-workpass","text-extraction-workpass","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate","https://adax.com.cn/index.php?s=%2Fpc%2Fwiki.index%2Fdetail%2Fid%2F12036","Adax public Uyghur wiki/article lead; direct capture blocked; license/authority not cleared","text extraction/workpass; license not cleared","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\source-rescribe-workpass\ug\current-source-gate\UG-CUR-052-009.txt","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-009.txt","3cfa3c9dd6ae45d0c8414ae90a9333acff9b80a74ea6f09567a36db1dd3cb043","173","candidate-only or blocked; no hard-row closure or promotion","Text sidecar for UG-CUR-052-009; separated from source body.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, or translation-completion claim"
