layer	inherited_path	inherited_tex_line	inherited_unit	printed_pages	line	disposition	evidence
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	115	par.009	68	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	116	par.009	68	\leg{p}{h}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	117	par.009	68	\qquad \leg{p}{h'}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	118	par.009	68	\qquad \leg{p}{h''}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	119	par.009	68	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	120	par.009	68	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	121	par.009	68	The application of the law of reciprocity to these last relations gives:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	122	par.009	68	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	123	par.009	68	\leg{g}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	124	par.009	68	\qquad \leg{g'}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	125	par.009	68	\qquad \leg{g''}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	126	par.009	68	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	127	par.009	68	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	128	par.009	68	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	129	par.009	68	\leg{h}{p}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	130	par.009	68	\qquad \leg{h'}{p}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	131	par.009	68	\qquad \leg{h''}{p}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	132	par.009	68	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	133	par.009	68	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p068_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	134	par.009			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	135	par.010	69	\unitid{dirichlet.v1.p04a.en.par.010}Hence, on multiplying,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	136	par.010	69	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	137	par.010	69	 \leg{gg'g''\cdots\times hh'h''\cdots}{p}=\leg{t}{p}=\pm1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	138	par.010	69	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	139	par.010	69	where the upper or lower sign must be taken according as the numbers $h,h',h'',\ldots$ are even or odd in number. But it is easy to see, from the equation $t=gg'g''\cdots\times hh'h''\cdots$, that the first case will occur when $t$ is of one of these forms, $8n+1$, $8n+7$, and the second when $t$ is contained in one of these, $8n+3$, $8n+5$. Therefore	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	140	par.010	69	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	141	par.010	69	\leg{t}{p}=1,\qquad \text{when } t=8n+1\text{ or }8n+7,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	142	par.010	69	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	143	par.010	69	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	144	par.010	69	\leg{t}{p}=-1,\qquad \text{when } t=8n+3\text{ or }8n+5.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	145	par.010	69	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	146	par.010			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	147	par.011	69	\unitid{dirichlet.v1.p04a.en.par.011}Let us return to the equation $t^2+2u^2=p$ and put it in the form of a congruence:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	148	par.011	69	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	149	par.011	69	 t^2\equiv -2u^2 \pmod p.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	150	par.011	69	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	151	par.011	69	Raising both sides to the power $\frac{p-1}{4}$, one will have ($\frac{p-1}{4}$ being even):	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	152	par.011	69	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	153	par.011	69	 t^{\frac{p-1}{2}}\equiv 2^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\pmod p,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	154	par.011	69	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	155	par.011	69	or, what comes to the same thing, having proved that $\leg{u}{p}=1$:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	156	par.011	69	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	157	par.011	69	 t^{\frac{p-1}{2}}\equiv 2^{\frac{p-1}{4}}\pmod p.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	158	par.011	69	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	159	par.011	69	Thus one sees that $\pm2$ (the double sign may be put, since $p=8n+1$) is or is not a biquadratic residue with respect to $p$ according as one has $\leg{t}{p}=1$ or $\leg{t}{p}=-1$. Comparing this result with what precedes, one has the theorem:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	160	par.011			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	161	thm.003	69	\unitid{dirichlet.v1.p04a.en.thm.003}“$p$ designating a prime number $8n+1$, if one writes $p=t^2+2u^2$, I say that $\pm2$ will or will not be a biquadratic residue with respect to $p$ according as $t$ is of one of these forms, $8n+1$, $8n+7$, or of one of these, $8n+3$, $8n+5$.”	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	162	thm.003			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	163	par.012	69	\unitid{dirichlet.v1.p04a.en.par.012}This is the first of the two theorems of Mr. \textsc{Gauss} mentioned in the preamble of this memoir. The second of these theorems is relative to the decomposition of the number $p$ into two squares, and can easily be deduced from the one just established.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	164	par.012			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	165	par.013	69;70	\unitid{dirichlet.v1.p04a.en.par.013}Let $p=\varphi^2+\psi^2$ (where $\psi$ is supposed divisible by 4) and equate this value of $p$ with the one we have just considered. We shall thus have	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	166	par.013	69;70	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	167	par.013	69;70	 p=t^2+2u^2=\varphi^2+\psi^2,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	168	par.013	69;70	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	169	par.013	69;70	and, after transposing,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	170	par.013	69;70	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	171	par.013	69;70	 t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2-2u^2.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	172	par.013	69;70	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	173	par.013	69;70	Since $\varphi$ is odd, the greatest common divisor of $\varphi$ and $u$ will be odd; designate it by $m$ and put $\varphi=m\varphi'$, $u=mu'$. Substitution of these values in the preceding equation changes it into	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	174	par.013	69;70	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	175	par.013	69;70	 (t+\psi)(t-\psi)=m^2(\varphi'^2-2u'^2).	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	176	par.013	69;70	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p069_authority.png;qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	177	par.013			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	178	par.014	70	\unitid{dirichlet.v1.p04a.en.par.014}The odd number $t+\psi$ is thus composed of two factors $E$ and $K$, the first of which divides $m^2$, the second $\varphi'^2-2u'^2$; and the same is true of $t-\psi$, whose factors we denote by $F$ and $L$, $L$ being allowed to be negative. We therefore have	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	179	par.014	70	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	180	par.014	70	 t+\psi=EK,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	181	par.014	70	\qquad t-\psi=FL,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	182	par.014	70	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	183	par.014	70	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	184	par.014	70	 m^2=EF,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	185	par.014	70	\qquad \varphi'^2-2u'^2=KL.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	186	par.014	70	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	187	par.014	70	It is easy to verify that the numbers $E$ and $F$ are relatively prime. Indeed, let $\delta$ be a prime divisor of $E$, and suppose that $\delta$ also divides $F$. The number $\delta$ would be a common divisor of $t+\psi$ and $t-\psi$, and consequently would divide the number $t$, which is the half-sum of the preceding two numbers. On the other hand, from the fact that $\delta$ is a prime divisor of $E$, it follows successively, having regard to the equations $EF=m^2$, $u=mu'$, that $m^2$, $m$, and $u$ are multiples of $\delta$. The numbers $t$ and $u$ would therefore have the common divisor $\delta$, and $p=t^2+2u^2$ would not be a prime number.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	188	par.014			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	189	par.015	70	\unitid{dirichlet.v1.p04a.en.par.015}The product of the numbers $E$ and $F$, which are relatively prime, being a square, each of them is also a square. Let $E=e^2$; then $t+\psi=e^2K$. The odd square $e^2$ is of the form $8n+1$, and $K$, as an odd divisor of $\varphi'^2+2u'^2$ (where $\varphi'$ and $u'$ are relatively prime), is of one of these forms, $8n+1$, $8n+7$. Thus the number $t+\psi$ will itself be of one of the forms $8n+1$, $8n+7$. The number $\psi$, which we know to be divisible by 4, will be of the form $8n$ or of the form $8n+4$. It follows from the preceding that, in the first case, $t$ will be of one of these two forms, $8n+1$, $8n+7$, and in the second of one of these, $8n+3$, $8n+5$. Comparing this result with the preceding theorem, one has this other theorem:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	190	par.015			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	191	thm.004	70	\unitid{dirichlet.v1.p04a.en.thm.004}“$p$ designating a prime number $8n+1$, and having written $p=\varphi^2+\psi^2$ (where $\psi$ is supposed divisible by 4), $\pm2$ will or will not be a biquadratic residue with respect to $p$ according as $\psi$ is of the form $8n$ or of the form $8n+4$.”	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p070_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	192	thm.004			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	193	par.016	71	\unitid{dirichlet.v1.p04a.en.par.016}There is a third theorem suitable for deciding whether $\pm2$ is or is not a biquadratic residue relative to a prime number $p=8n+1$, which may be stated as follows:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	194	par.016			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	195	thm.005	71	\unitid{dirichlet.v1.p04a.en.thm.005}“Having made, in any manner, $p=t^2-2u^2$, $\pm2$ will or will not be a biquadratic residue with respect to $p$ according as $t$ is of one of the forms $8n+1$, $8n+3$, or of one of these, $8n+5$, $8n+7$.”	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	196	thm.005			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	197	par.017	71	\unitid{dirichlet.v1.p04a.en.par.017}We shall not stop to prove this theorem, which can be established directly and by considerations analogous to those on which the proof of the first of the two preceding theorems is founded. One can also deduce it from each of the preceding theorems almost as one has just passed from the first to the second.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	198	par.017			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	199	par.017	71	\begin{center}3.\end{center}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	200	par.017			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	201	par.018	71;72	\unitid{dirichlet.v1.p04a.en.par.018}We now pass to more general considerations. Let $b$ be a prime number $4n+3$, $p$ a prime number $4n+1$ capable of being put under the form $t^2-bu^2$, and let us propose to decide whether $-b$ is or is not a biquadratic residue with respect to $p$. It is easy to see that, if $p$ can be put under the form $t^2-bu^2$, one can always do so in such a way that $u$ is even, and consequently $t$ odd\footnote{To prove that this is always possible, we shall show that, if one has $t^2-bu^2=p$, $t$ being even, it is easy to deduce from the values of $t$ and $u$ other numbers $t'$ (odd) and $u'$ which likewise satisfy the equation $t'^2-bu'^2=p$. Let $r$ and $s$ be the least numbers such that $r^2-bs^2=1$; I say that $r$ will be even. Indeed, it is known that, if $b$ designates a prime number $4n+3$, the equation $\rho^2-b\sigma^2=\pm2$ is always possible, and that, $\rho$ and $\sigma$ being supposed the least numbers which satisfy it, one has $r=\rho^2\mp1$, $s=\rho\sigma$ (Theory of Numbers, nos. 44, 45). From this, and from the fact that the numbers $\rho$ and $\sigma$ are evidently both odd, it follows that $r$ is an even number. This being so, if one multiplies together the equations $r^2-bs^2=1$, $t^2-bu^2=p$, one obtains $(rt+bsu)^2-b(ru+st)^2=p$, and one will easily see that $rt\pm bsu$ is an odd number.}. Let therefore $p=t^2-bu^2$, and put $u=2^\nu kk'k''\cdots$, where $k,k',k'',\ldots$ are the simple odd factors of $u$. One concludes immediately from the preceding equation:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	202	par.018	71;72	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	203	par.018	71;72	\leg{p}{k}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	204	par.018	71;72	\qquad \leg{p}{k'}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	205	par.018	71;72	\qquad \leg{p}{k''}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	206	par.018	71;72	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
