authority_pdf_page	source_volume_page	paper_folio	archive_path	finding	disposition
25	518	167	diagram_aid_primary/images/D018_p025_diag06.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
25	518	167	diagram_aid_primary/images/D018_p025_diag07.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag01.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag02.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag03.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag04.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag05.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag06.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag07.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag08.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
26	519	168	diagram_aid_primary/images/D018_p026_diag09.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag01.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag02.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag03.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag04.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag05.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag06.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag07.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
27	520	169	diagram_aid_primary/images/D018_p027_diag08.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
28	521	170	diagram_aid_primary/images/D018_p028_diag01.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
28	521	170	diagram_aid_primary/images/D018_p028_diag02.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
28	521	170	diagram_aid_primary/images/D018_p028_diag03.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
28	521	170	diagram_aid_primary/images/D018_p028_diag04.png	Archive member hash and byte count independently replayed after the source freeze. The paired diagram-aid lineage is byte-identical. This partial crop remains inherited comparison/routing evidence with no authority role.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
