src,dst,edge_type,weight,marker_uid
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000438
lang:ar,marker:MK6_2_000438,has_marker,0.6,MK6_2_000438
marker:MK6_2_000438,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000438
concept:subgroup,lane:persianate,has_lane,0.6,MK6_2_000439
lane:persianate,lang:fa,has_language,0.6,MK6_2_000439
lang:fa,marker:MK6_2_000439,has_marker,0.6,MK6_2_000439
marker:MK6_2_000439,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000439
concept:subgroup,lane:malay_indonesian,has_lane,0.6,MK6_2_000440
lane:malay_indonesian,lang:my_id,has_language,0.6,MK6_2_000440
lang:my_id,marker:MK6_2_000440,has_marker,0.6,MK6_2_000440
marker:MK6_2_000440,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000440
concept:assumption,lane:malay_indonesian,has_lane,0.2,MK6_2_000441
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000441
lang:my_id,marker:MK6_2_000441,has_marker,0.2,MK6_2_000441
marker:MK6_2_000441,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000441
concept:coefficient,lane:slavic_east,has_lane,0.6,MK6_2_000442
lane:slavic_east,lang:uk,has_language,0.6,MK6_2_000442
lang:uk,marker:MK6_2_000442,has_marker,0.6,MK6_2_000442
marker:MK6_2_000442,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000442
concept:coefficient,lane:slavic_east,has_lane,0.6,MK6_2_000443
lane:slavic_east,lang:ru,has_language,0.6,MK6_2_000443
lang:ru,marker:MK6_2_000443,has_marker,0.6,MK6_2_000443
marker:MK6_2_000443,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000443
concept:coefficient,lane:persianate,has_lane,0.6,MK6_2_000444
lane:persianate,lang:fa,has_language,0.6,MK6_2_000444
lang:fa,marker:MK6_2_000444,has_marker,0.6,MK6_2_000444
marker:MK6_2_000444,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000444
concept:coefficient,lane:malay_indonesian,has_lane,0.6,MK6_2_000445
lane:malay_indonesian,lang:my_id,has_language,0.6,MK6_2_000445
lang:my_id,marker:MK6_2_000445,has_marker,0.6,MK6_2_000445
marker:MK6_2_000445,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000445
concept:conversely,lane:pan_romance,has_lane,0.2,MK6_2_000446
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000446
lang:es,marker:MK6_2_000446,has_marker,0.2,MK6_2_000446
marker:MK6_2_000446,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000446
concept:conversely,lane:pan_romance,has_lane,0.2,MK6_2_000447
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000447
lang:fr,marker:MK6_2_000447,has_marker,0.2,MK6_2_000447
marker:MK6_2_000447,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000447
concept:conversely,lane:pan_romance,has_lane,0.2,MK6_2_000448
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000448
lang:pt,marker:MK6_2_000448,has_marker,0.2,MK6_2_000448
marker:MK6_2_000448,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000448
concept:conversely,lane:pan_romance,has_lane,0.2,MK6_2_000449
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000449
lang:ca,marker:MK6_2_000449,has_marker,0.2,MK6_2_000449
marker:MK6_2_000449,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000449
concept:conversely,lane:pan_romance,has_lane,0.2,MK6_2_000450
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000450
lang:it,marker:MK6_2_000450,has_marker,0.2,MK6_2_000450
marker:MK6_2_000450,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000450
concept:conversely,lane:pan_romance,has_lane,0.2,MK6_2_000451
lane:pan_romance,lang:ro,has_language,0.2,MK6_2_000451
lang:ro,marker:MK6_2_000451,has_marker,0.2,MK6_2_000451
marker:MK6_2_000451,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000451
concept:conversely,lane:pan_romance,has_lane,0.2,MK6_2_000452
lane:pan_romance,lang:rm,has_language,0.2,MK6_2_000452
lang:rm,marker:MK6_2_000452,has_marker,0.2,MK6_2_000452
marker:MK6_2_000452,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000452
concept:decomposition,lane:slavic_east,has_lane,0.6,MK6_2_000453
lane:slavic_east,lang:uk,has_language,0.6,MK6_2_000453
lang:uk,marker:MK6_2_000453,has_marker,0.6,MK6_2_000453
marker:MK6_2_000453,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000453
concept:decomposition,lane:slavic_east,has_lane,0.6,MK6_2_000454
lane:slavic_east,lang:ru,has_language,0.6,MK6_2_000454
lang:ru,marker:MK6_2_000454,has_marker,0.6,MK6_2_000454
marker:MK6_2_000454,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000454
concept:decomposition,lane:interslavic,has_lane,0.6,MK6_2_000455
lane:interslavic,lang:isv,has_language,0.6,MK6_2_000455
lang:isv,marker:MK6_2_000455,has_marker,0.6,MK6_2_000455
marker:MK6_2_000455,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000455
concept:decomposition,lane:interslavic,has_lane,0.6,MK6_2_000456
lane:interslavic,lang:isv_cyr,has_language,0.6,MK6_2_000456
lang:isv_cyr,marker:MK6_2_000456,has_marker,0.6,MK6_2_000456
marker:MK6_2_000456,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000456
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000457
lane:pan_romance,lang:es,has_language,0.6,MK6_2_000457
lang:es,marker:MK6_2_000457,has_marker,0.6,MK6_2_000457
marker:MK6_2_000457,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000457
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000458
lane:pan_romance,lang:fr,has_language,0.6,MK6_2_000458
lang:fr,marker:MK6_2_000458,has_marker,0.6,MK6_2_000458
marker:MK6_2_000458,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000458
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000459
lane:pan_romance,lang:pt,has_language,0.6,MK6_2_000459
lang:pt,marker:MK6_2_000459,has_marker,0.6,MK6_2_000459
marker:MK6_2_000459,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000459
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000460
lane:pan_romance,lang:gl,has_language,0.6,MK6_2_000460
lang:gl,marker:MK6_2_000460,has_marker,0.6,MK6_2_000460
marker:MK6_2_000460,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000460
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000461
lane:pan_romance,lang:ca,has_language,0.6,MK6_2_000461
lang:ca,marker:MK6_2_000461,has_marker,0.6,MK6_2_000461
marker:MK6_2_000461,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000461
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000462
lane:pan_romance,lang:it,has_language,0.6,MK6_2_000462
lang:it,marker:MK6_2_000462,has_marker,0.6,MK6_2_000462
marker:MK6_2_000462,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000462
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000463
lane:pan_romance,lang:ro,has_language,0.6,MK6_2_000463
lang:ro,marker:MK6_2_000463,has_marker,0.6,MK6_2_000463
marker:MK6_2_000463,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000463
concept:decomposition,lane:pan_romance,has_lane,0.6,MK6_2_000464
lane:pan_romance,lang:rm,has_language,0.6,MK6_2_000464
lang:rm,marker:MK6_2_000464,has_marker,0.6,MK6_2_000464
marker:MK6_2_000464,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000464
concept:decomposition,lane:controlled_arabic,has_lane,0.6,MK6_2_000465
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000465
lang:ar,marker:MK6_2_000465,has_marker,0.6,MK6_2_000465
marker:MK6_2_000465,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000465
concept:decomposition,lane:persianate,has_lane,0.6,MK6_2_000466
lane:persianate,lang:fa,has_language,0.6,MK6_2_000466
lang:fa,marker:MK6_2_000466,has_marker,0.6,MK6_2_000466
marker:MK6_2_000466,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000466
concept:direct sum,lane:interslavic,has_lane,0.2,MK6_2_000467
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000467
lang:isv,marker:MK6_2_000467,has_marker,0.2,MK6_2_000467
marker:MK6_2_000467,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000467
concept:direct sum,lane:interslavic,has_lane,0.2,MK6_2_000468
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000468
lang:isv_cyr,marker:MK6_2_000468,has_marker,0.2,MK6_2_000468
marker:MK6_2_000468,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000468
concept:direct sum,lane:controlled_arabic,has_lane,0.2,MK6_2_000469
lane:controlled_arabic,lang:ar,has_language,0.2,MK6_2_000469
lang:ar,marker:MK6_2_000469,has_marker,0.2,MK6_2_000469
marker:MK6_2_000469,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000469
concept:direct sum,lane:persianate,has_lane,0.2,MK6_2_000470
lane:persianate,lang:fa,has_language,0.2,MK6_2_000470
lang:fa,marker:MK6_2_000470,has_marker,0.2,MK6_2_000470
marker:MK6_2_000470,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000470
concept:element,lane:interslavic,has_lane,0.6,MK6_2_000471
lane:interslavic,lang:isv,has_language,0.6,MK6_2_000471
lang:isv,marker:MK6_2_000471,has_marker,0.6,MK6_2_000471
marker:MK6_2_000471,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000471
concept:element,lane:slavic_west,has_lane,0.75,MK6_2_000472
lane:slavic_west,lang:cs,has_language,0.75,MK6_2_000472
lang:cs,marker:MK6_2_000472,has_marker,0.75,MK6_2_000472
marker:MK6_2_000472,evidence:competitor,has_evidence_channel,0.75,MK6_2_000472
concept:element,lane:slavic_west,has_lane,0.75,MK6_2_000473
lane:slavic_west,lang:sk,has_language,0.75,MK6_2_000473
lang:sk,marker:MK6_2_000473,has_marker,0.75,MK6_2_000473
marker:MK6_2_000473,evidence:competitor,has_evidence_channel,0.75,MK6_2_000473
concept:element,lane:slavic_west,has_lane,0.75,MK6_2_000474
lane:slavic_west,lang:pl,has_language,0.75,MK6_2_000474
lang:pl,marker:MK6_2_000474,has_marker,0.75,MK6_2_000474
marker:MK6_2_000474,evidence:support,has_evidence_channel,0.75,MK6_2_000474
concept:element,lane:slavic_south,has_lane,0.75,MK6_2_000475
lane:slavic_south,lang:sl,has_language,0.75,MK6_2_000475
lang:sl,marker:MK6_2_000475,has_marker,0.75,MK6_2_000475
marker:MK6_2_000475,evidence:support,has_evidence_channel,0.75,MK6_2_000475
concept:element,lane:slavic_south,has_lane,0.75,MK6_2_000476
lane:slavic_south,lang:hr_sr,has_language,0.75,MK6_2_000476
lang:hr_sr,marker:MK6_2_000476,has_marker,0.75,MK6_2_000476
marker:MK6_2_000476,evidence:support,has_evidence_channel,0.75,MK6_2_000476
concept:element,lane:slavic_south,has_lane,0.75,MK6_2_000477
lane:slavic_south,lang:bg,has_language,0.75,MK6_2_000477
lang:bg,marker:MK6_2_000477,has_marker,0.75,MK6_2_000477
marker:MK6_2_000477,evidence:support,has_evidence_channel,0.75,MK6_2_000477
concept:element,lane:controlled_arabic,has_lane,0.6,MK6_2_000478
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000478
lang:ar,marker:MK6_2_000478,has_marker,0.6,MK6_2_000478
marker:MK6_2_000478,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000478
concept:element,lane:persianate,has_lane,0.6,MK6_2_000479
lane:persianate,lang:fa,has_language,0.6,MK6_2_000479
lang:fa,marker:MK6_2_000479,has_marker,0.6,MK6_2_000479
marker:MK6_2_000479,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000479
concept:element,lane:malay_indonesian,has_lane,0.6,MK6_2_000480
lane:malay_indonesian,lang:my_id,has_language,0.6,MK6_2_000480
lang:my_id,marker:MK6_2_000480,has_marker,0.6,MK6_2_000480
marker:MK6_2_000480,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000480
concept:equation,lane:slavic_east,has_lane,0.2,MK6_2_000481
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000481
lang:uk,marker:MK6_2_000481,has_marker,0.2,MK6_2_000481
marker:MK6_2_000481,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000481
concept:equation,lane:slavic_east,has_lane,0.2,MK6_2_000482
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000482
lang:ru,marker:MK6_2_000482,has_marker,0.2,MK6_2_000482
marker:MK6_2_000482,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000482
concept:equation,lane:interslavic,has_lane,0.2,MK6_2_000483
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000483
lang:isv,marker:MK6_2_000483,has_marker,0.2,MK6_2_000483
marker:MK6_2_000483,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000483
concept:equation,lane:malay_indonesian,has_lane,0.2,MK6_2_000484
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000484
lang:my_id,marker:MK6_2_000484,has_marker,0.2,MK6_2_000484
marker:MK6_2_000484,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000484
concept:example,lane:interslavic,has_lane,0.6,MK6_2_000485
lane:interslavic,lang:isv,has_language,0.6,MK6_2_000485
lang:isv,marker:MK6_2_000485,has_marker,0.6,MK6_2_000485
marker:MK6_2_000485,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000485
concept:example,lane:slavic_west,has_lane,0.75,MK6_2_000486
lane:slavic_west,lang:cs,has_language,0.75,MK6_2_000486
lang:cs,marker:MK6_2_000486,has_marker,0.75,MK6_2_000486
marker:MK6_2_000486,evidence:support,has_evidence_channel,0.75,MK6_2_000486
concept:example,lane:slavic_west,has_lane,0.75,MK6_2_000487
lane:slavic_west,lang:pl,has_language,0.75,MK6_2_000487
lang:pl,marker:MK6_2_000487,has_marker,0.75,MK6_2_000487
marker:MK6_2_000487,evidence:support,has_evidence_channel,0.75,MK6_2_000487
concept:example,lane:slavic_south,has_lane,0.75,MK6_2_000488
lane:slavic_south,lang:sl,has_language,0.75,MK6_2_000488
lang:sl,marker:MK6_2_000488,has_marker,0.75,MK6_2_000488
marker:MK6_2_000488,evidence:support,has_evidence_channel,0.75,MK6_2_000488
concept:example,lane:slavic_south,has_lane,0.75,MK6_2_000489
lane:slavic_south,lang:hr_sr,has_language,0.75,MK6_2_000489
lang:hr_sr,marker:MK6_2_000489,has_marker,0.75,MK6_2_000489
marker:MK6_2_000489,evidence:support,has_evidence_channel,0.75,MK6_2_000489
concept:example,lane:slavic_south,has_lane,0.75,MK6_2_000490
lane:slavic_south,lang:bg,has_language,0.75,MK6_2_000490
lang:bg,marker:MK6_2_000490,has_marker,0.75,MK6_2_000490
marker:MK6_2_000490,evidence:support,has_evidence_channel,0.75,MK6_2_000490
concept:example,lane:controlled_arabic,has_lane,0.6,MK6_2_000491
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000491
lang:ar,marker:MK6_2_000491,has_marker,0.6,MK6_2_000491
marker:MK6_2_000491,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000491
concept:example,lane:persianate,has_lane,0.6,MK6_2_000492
lane:persianate,lang:fa,has_language,0.6,MK6_2_000492
lang:fa,marker:MK6_2_000492,has_marker,0.6,MK6_2_000492
marker:MK6_2_000492,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000492
concept:example,lane:malay_indonesian,has_lane,0.6,MK6_2_000493
lane:malay_indonesian,lang:my_id,has_language,0.6,MK6_2_000493
lang:my_id,marker:MK6_2_000493,has_marker,0.6,MK6_2_000493
marker:MK6_2_000493,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000493
concept:exercise,lane:controlled_arabic,has_lane,0.6,MK6_2_000494
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000494
lang:ar,marker:MK6_2_000494,has_marker,0.6,MK6_2_000494
marker:MK6_2_000494,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000494
concept:exists,lane:pan_romance,has_lane,0.2,MK6_2_000495
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000495
lang:es,marker:MK6_2_000495,has_marker,0.2,MK6_2_000495
marker:MK6_2_000495,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000495
concept:exists,lane:pan_romance,has_lane,0.2,MK6_2_000496
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000496
lang:fr,marker:MK6_2_000496,has_marker,0.2,MK6_2_000496
marker:MK6_2_000496,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000496
concept:exists,lane:pan_romance,has_lane,0.2,MK6_2_000497
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000497
lang:pt,marker:MK6_2_000497,has_marker,0.2,MK6_2_000497
marker:MK6_2_000497,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000497
concept:exists,lane:pan_romance,has_lane,0.2,MK6_2_000498
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000498
lang:gl,marker:MK6_2_000498,has_marker,0.2,MK6_2_000498
marker:MK6_2_000498,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000498
concept:exists,lane:pan_romance,has_lane,0.2,MK6_2_000499
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000499
lang:ca,marker:MK6_2_000499,has_marker,0.2,MK6_2_000499
marker:MK6_2_000499,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000499
concept:exists,lane:pan_romance,has_lane,0.2,MK6_2_000500
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000500
lang:it,marker:MK6_2_000500,has_marker,0.2,MK6_2_000500
marker:MK6_2_000500,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000500
concept:exists,lane:pan_romance,has_lane,0.2,MK6_2_000501
lane:pan_romance,lang:ro,has_language,0.2,MK6_2_000501
lang:ro,marker:MK6_2_000501,has_marker,0.2,MK6_2_000501
marker:MK6_2_000501,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000501
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000502
lane:pan_romance,lang:es,has_language,0.6,MK6_2_000502
lang:es,marker:MK6_2_000502,has_marker,0.6,MK6_2_000502
marker:MK6_2_000502,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000502
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000503
lane:pan_romance,lang:fr,has_language,0.6,MK6_2_000503
lang:fr,marker:MK6_2_000503,has_marker,0.6,MK6_2_000503
marker:MK6_2_000503,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000503
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000504
lane:pan_romance,lang:pt,has_language,0.6,MK6_2_000504
lang:pt,marker:MK6_2_000504,has_marker,0.6,MK6_2_000504
marker:MK6_2_000504,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000504
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000505
lane:pan_romance,lang:gl,has_language,0.6,MK6_2_000505
lang:gl,marker:MK6_2_000505,has_marker,0.6,MK6_2_000505
marker:MK6_2_000505,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000505
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000506
lane:pan_romance,lang:ca,has_language,0.6,MK6_2_000506
lang:ca,marker:MK6_2_000506,has_marker,0.6,MK6_2_000506
marker:MK6_2_000506,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000506
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000507
lane:pan_romance,lang:it,has_language,0.6,MK6_2_000507
lang:it,marker:MK6_2_000507,has_marker,0.6,MK6_2_000507
marker:MK6_2_000507,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000507
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000508
lane:pan_romance,lang:ro,has_language,0.6,MK6_2_000508
lang:ro,marker:MK6_2_000508,has_marker,0.6,MK6_2_000508
marker:MK6_2_000508,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000508
concept:factor,lane:pan_romance,has_lane,0.6,MK6_2_000509
lane:pan_romance,lang:rm,has_language,0.6,MK6_2_000509
lang:rm,marker:MK6_2_000509,has_marker,0.6,MK6_2_000509
marker:MK6_2_000509,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000509
concept:factor,lane:controlled_arabic,has_lane,0.6,MK6_2_000510
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000510
lang:ar,marker:MK6_2_000510,has_marker,0.6,MK6_2_000510
marker:MK6_2_000510,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000510
concept:factor,lane:persianate,has_lane,0.6,MK6_2_000511
lane:persianate,lang:fa,has_language,0.6,MK6_2_000511
lang:fa,marker:MK6_2_000511,has_marker,0.6,MK6_2_000511
marker:MK6_2_000511,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000511
concept:finite,lane:pan_romance,has_lane,0.6,MK6_2_000512
lane:pan_romance,lang:es,has_language,0.6,MK6_2_000512
lang:es,marker:MK6_2_000512,has_marker,0.6,MK6_2_000512
marker:MK6_2_000512,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000512
concept:finite,lane:pan_romance,has_lane,0.6,MK6_2_000513
lane:pan_romance,lang:fr,has_language,0.6,MK6_2_000513
lang:fr,marker:MK6_2_000513,has_marker,0.6,MK6_2_000513
marker:MK6_2_000513,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000513
