"current_head","language_gate","concept","term","term_type","source_text_path","line_number","line_sha256","short_context","source_use_label","boundary"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","3","966331c1fddbd0885e140e7308ff7afb9284b8ca6fa380829eb43c3e52c32f4f","""AR-NOETH-001-E002"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقات نوثرية"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\ar\A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","4","bca007aadd790db188b8637cc20833019ec13472b53fbafb5751f1b3a1ebac93","""AR-NOETH-001-E003"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""النوثرية"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\ar\AR-NO","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","5","0bf1984318a57a4e7c2cc552626361a19799c5d887f99f657c6ad1b638a9e351","""AR-NOETH-001-E004"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""مثالي"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\ar\AR-NOETH","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","6","bb964a49f44c2560a88d0ec3157ecede6ff70a6a5d768db5e9fcb25a715ea26c","""AR-NOETH-001-E005"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""النوثرية"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\ar\AR-NO","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","7","544ab045c23f973fc9e125133b0513f20d37bc97e9e9c0b615d61362c55b40d2","""AR-NOETH-001-E006"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""مثالي"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\ar\AR-NOETH","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","8","cfd7e5ab77477f684c044e1255d2515aab43cdc533c862f38ab93caf294d6790","""AR-NOETH-001-E007"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""الحلقة النوثرية"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\a","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","2","ef04f8407d76200094b6d4db137dd2e01aa285bdb193ffe19c333c4394cbddf9","""C2-DRAFT-0001"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-001-E001"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","8","9afee83535aa46a8aa29bde7191392ec6462aa826cb4d75126b767bd564b3bbe","""C2-DRAFT-0007"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-001-E007"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","59","1234035868e7b4719c005496d97e76e21772a0bf3f72574a9809c653a5533c46","""C2-DRAFT-0058"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-004-E001"",""AR-NOETH-004"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_UNLOCK_ROWS_CARRIED_FORWARD.csv","2","859bbdc0cf96d9fb63e70a9f9df9d397a32543cc0ace93c9066dfd793d90cd2e","""DU-AR-NOETH-001"",""ar"",""Noetherian ring"",""حلقة نوثرية | الحلقة النوثرية | حلقات نوثرية"",""AR-NOETH-001-E001 | AR-NOETH-001-E002 | AR-NOETH-001-E003 | AR-NOETH-00","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","2","c032193d27a08a60956f1d05f536bf3e57a364988d87bff77218960ebe7c0909","""AR-NOETH-001-E001"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""الحلقة النوثرية"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\a","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","8","cfd7e5ab77477f684c044e1255d2515aab43cdc533c862f38ab93caf294d6790","""AR-NOETH-001-E007"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""الحلقة النوثرية"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\a","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","62","921781bff1f89a78d21ad50dd0f75819b3cc07c435327508e479220569de7a77","""AR-NOETH-004-E001"",""AR-NOETH-004"",""ar"",""Noetherian ring Arabic abstract/provenance"",""الحلقة النوثرية"",""extracted-text\AR-NOETH-004.txt"",""source-bodies\ar\AR-NO","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-source-use-routing-continuation-20260706\SOURCE_GATED_DRAFT_ROUTING_ROWS.csv","2","a47f75247ef0889d18cd1cbf86dc48ca5ba1900a3ac052715f68fe18abad4128","""C2-DRAFT-0001"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-001-E001"",""source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf"",""pdf-page-1:","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-source-use-routing-continuation-20260706\SOURCE_GATED_DRAFT_ROUTING_ROWS.csv","8","fa7f04bf554b94b6f77d9ffd8a46a9666270e34304aebe66b4fe32c3f270799b","""C2-DRAFT-0007"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-001-E007"",""source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf"",""pdf-page-1:","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\r3-source-use-routing-continuation-20260706\SOURCE_GATED_DRAFT_ROUTING_ROWS.csv","59","b024a479b60b53244e45c14c7bb4adda385e44b02a0360601846e1dc3ae2ebab","""C2-DRAFT-0058"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-004-E001"",""source-bodies\ar\AR-NOETH-004_KFUPM_eprint_140075.html"",""html/text-section-1:line-","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","2","43f6a4fa02a143c1e25ac189474b1b16d563dd955eabacc4fc36cf9cbb9b04d6","""AR-NOETH-001-E001"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقة برفير والحلقة الحسابية"",""الحلقة النوثرية"",""raw"",""extracted-tex","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","3","fae74de89e20b996bc0a52ccd9f9c7e46fb89003434c2cc87ecd23be807c63f8","""AR-NOETH-001-E002"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقة برفير والحلقة الحسابية"",""حلقات نوثرية"",""raw"",""extracted-text\A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","4","d0827aff64355ef986556807cdaad4de7eb86ba1c05f8fb604f7ecfd3ce56642","""AR-NOETH-001-E003"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقة برفير والحلقة الحسابية"",""النوثرية"",""raw"",""extracted-text\AR-NO","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","5","b649ade7bdb0a5f2baee896d9d66c2aa6bed660614aaf4e0c799095646583d4b","""AR-NOETH-001-E004"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقة برفير والحلقة الحسابية"",""مثالي"",""raw"",""extracted-text\AR-NOETH","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","8","ba33a192aaaff26e12cf54248bb888057e7cedc3e5274b52d43a4fcf27f2e541","""AR-NOETH-001-E007"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقة برفير والحلقة الحسابية"",""الحلقة النوثرية"",""raw"",""extracted-tex","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","9","39194fb262c5ab927dd38ec2e2488c5940ffaf0ef07b508a9561263947b864d3","""AR-NOETH-001-E008"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقة برفير والحلقة الحسابية"",""النوثرية"",""raw"",""extracted-text\AR-NO","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","55","c37c822e24da4a95a26da99aee90361145981d69140fd0832e911952ee977ab5","""AR-NOETH-003-E006"",""AR-NOETH-003"",""ar"",""Noetherian ring lecture source; algebraic structures"",""البنى الجبرية"",""حلقة نوثرية"",""raw"",""extracted-text\AR-NOETH-003.","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","56","641c589f89a0b4e2784416cf9fb1c3a30aa7b87f230487d60620b6c438804247","""AR-NOETH-003-E007"",""AR-NOETH-003"",""ar"",""Noetherian ring lecture source; algebraic structures"",""البنى الجبرية"",""نوثرية"",""raw"",""extracted-text\AR-NOETH-003.txt"",","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","57","62786a6c8d009b2d93e1a4010cb0d04e2c8817fc896b7a172f7175e84c2dd7e4","""AR-NOETH-003-E008"",""AR-NOETH-003"",""ar"",""Noetherian ring lecture source; algebraic structures"",""البنى الجبرية"",""مثالي"",""raw"",""extracted-text\AR-NOETH-003.txt"",""","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","58","361648bcbcdb4084b1fae9a90d84e8027c3c2f378f3f541b8d1a430a05c67b1e","""AR-NOETH-003-E009"",""AR-NOETH-003"",""ar"",""Noetherian ring lecture source; algebraic structures"",""البنى الجبرية"",""الحلقة"",""raw"",""extracted-text\AR-NOETH-003.txt"",","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","59","300e99471a59c8cb7f9c3dd13c8ca01e93c20e849bf4562e376cd492c6e1a47a","""AR-NOETH-003-E010"",""AR-NOETH-003"",""ar"",""Noetherian ring lecture source; algebraic structures"",""البنى الجبرية"",""نوثرية"",""raw"",""extracted-text\AR-NOETH-003.txt"",","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
