"package_relative_path","original_relative_path","original_absolute_path","bucket","witness_class","source_type_or_extension","size_bytes","sha256","matched_source_url_or_locator","matched_license_or_access_signal","matched_topic_language_tags","matched_rtl_or_script_note","matched_status_or_gap_note","matched_evidence_ledgers","package_note","language_boundary","non_claim_boundary"
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.headers.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.headers.txt","provenance/http-headers","http_header_witness",".txt","857","E2AD8D8B0BB333EAEA122A3763C11BA8988D3BDED43671EB1C9BF16AB38E70ED","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdf","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","65259","A201A42940790C88E1D817D9A717955AF97EA4C9D2AE7A7FC684A350CE06880B","https://www.mu.edu.sa/sites/default/files/MATH444.pdf","HTTP 200 application/pdf; public university file endpoint; no reuse/license clearance.","Arabic;Majmaah University;ring theory;fields;ring homomorphism;isomorphism theorems;ideals","Valid %PDF-1.5 signature. Arabic text uses bidi controls in extraction; no visual RTL/formula layout QA performed.","active_pdf_witness","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdftotext.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdftotext.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.pdftotext.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.textcheck.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.textcheck.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.textcheck.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","7460","6C4767443E248AA319363ECABC03C0CA07BEA4DCF2329F332339B8FF83054D8C","local pdftotext extract from Majmaah PDF","Derived verification artifact only; inherits PDF access/license uncertainty; no separate license clearance.","Arabic;تشاكل حلقي;حلقة;حقول;المثاليات;التماثل;text extraction","NFKC-normalized extract confirms direct Arabic ring/field/homomorphism curriculum terms; text is not layout-safe.","active_text_extract_verification","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.curl.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\svu_chapter4_rings_fields.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","715","BB7DBC5A6FDAC0D74DEDE1D8AA319FB4EC7EA09C70F2A93110372C1A0DC1B9A8","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.headers.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\svu_chapter4_rings_fields.headers.txt","provenance/http-headers","http_header_witness",".txt","2076","FEF7C284D44E98F78126EDF16FE6626F333605223A3BC002F4D33EA8F5B49A2D","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/native-html/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.html","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\svu_chapter4_rings_fields.html","source-bodies/native-html","native_web_source_body_html",".html","23862","5E83E30D907DD68035A1C698E29A28179BBBBF194C9C7E31345A6AC89396964C","https://lms.svuonline.org/pluginfile.php/187244/mod_folder/content/0/Chapter4.pdf?forcedownload=1","Moodle login page only; no PDF/source body admitted; no license clearance.","Arabic;SVU;rings;fields;تشاكل حلقي;Moodle login blocker;source-body gap","Payload is `dir-ltr` login HTML, not Arabic mathematical body. It is a blocker record only.","active_blocker_row","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","HTML page appears to contain Arabic technical source prose; kept in source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.blocker.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.blocker.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\tripoli_math_bachelor_program.blocker.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","1843","17BC76CC4E6A65670989F0FC741BE3358F4E78E178741E9F3067DA730CB94BB3","https://uot.edu.ly/showfile.php?filename=%2Fedt%2Fmath%2Flocal%2Ffiles%2Fdocuments%2F1766960697_doc.pdf","Fetch failed with HTTP 522 from lane shell; no PDF/source body admitted; no license clearance.","Arabic;University of Tripoli;ring homomorphism;program candidate;Cloudflare 522 blocker","No RTL/source text captured locally; snippet evidence is not enough for admission.","active_blocker_row","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.curl.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\tripoli_math_bachelor_program.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","1711","AA22E33EA074380D0B932AC2E1357D18C89D25C6FED073868C00F10C2E50FA08","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.headers.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\tripoli_math_bachelor_program.headers.txt","provenance/http-headers","http_header_witness",".txt","2398","1BA242B7757FD29D6DDF38758DC810C01E169FA6E3BA2B0F2A1ED37611B9AF08","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.blocker.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.blocker.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\yarmouk_bscmath_2025.blocker.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","1086","CE9F750A9581A92C14FDB8A32FAE8C768DCD90873F53B78FC1B2814CCE9974FB","https://science.yu.edu.jo/images/2025/BScMath.pdf","Fetch timed out from lane shell; no PDF/source body admitted; no license clearance.","Arabic;Yarmouk University;ring homomorphism;curriculum candidate;timeout blocker","No RTL/source text captured locally; snippet evidence is not enough for admission.","active_blocker_row","NOETHER_ARABIC_RTL_RING_HOMOMORPHISM_CURRICULUM_SOURCE_PROBE_20260705.csv","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.curl.err.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\yarmouk_bscmath_2025.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","1008","C7946CCE77D61C1D7185E40AE1DBC67CEADE1D676BC959F8DB2AC65126AF1B41","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.headers.txt","20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\yarmouk_bscmath_2025.headers.txt","provenance/http-headers","http_header_witness",".txt","1006","6549E3EAF522E041111E78143154FDC7BF72A10E949042E400C77C75B6B71666","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.curl.err.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\alfreed_rings_fields_book_metadata.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","476","7530BB60576C432A1168655822A213B51FDDAADBC803DBF0CBC8333D96F20C6B","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.headers.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\alfreed_rings_fields_book_metadata.headers.txt","provenance/http-headers","http_header_witness",".txt","835","7B9271742F98110293CF58160FC9EC95D039ADF69767A32B1E898695A9E9652F","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/html/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.html","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\alfreed_rings_fields_book_metadata.html","provenance/html","provenance_or_metadata_html",".html","268299","CA1780E12E4EAD54171F2D825E59ECF8FBACC827A360E80187257D0407FA5D13","https://www.alfreed-ph.com/2017/06/Introduction-to-the-theory-of-rings-and-fields-pdf.html","Public HTML metadata page; explicit rights/download block; no source body admitted and no license clearance.","Arabic;ring theory;fields;Artinian rings;Noetherian rings;book metadata;rights blocked","RTL HTML metadata lists a chapter on Artinian/Noetherian rings and says the book is unavailable for reading/download; not layout-safe source text.","active_metadata_witness","NOETHER_ARABIC_RTL_ARTINIAN_NOETHERIAN_CHAIN_SOURCE_PROBE_20260705.csv","HTML kept as provenance, metadata, article page, or access evidence; not counted as native reviewed source body.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.bigendian_strings.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.bigendian_strings.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.bigendian_strings.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","6903","E506BBD7DD0F1D9E79422CEE36AD410885DCB3CC79A3B2289013D4EB81ACAE57","local extraction attempts against cached KSU DOC","Derived extraction artifacts only; no separate source license; no text-body admission.","Arabic;KSU;DOC extraction;Artinian serial rings;metadata-only caveat","Unicode/big-endian strings did not recover Arabic Artinian/ring term hits; pandoc cannot convert old `.doc`. Keep extraction caveat explicit.","active_extraction_caveat_row","NOETHER_ARABIC_RTL_ARTINIAN_NOETHERIAN_CHAIN_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.curl.err.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","555","6C1D97FEC6DC33F74D1E32D8D50569FD01842E6BB5F1010F51795072FFCE04C6","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/doc/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.doc","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.doc","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.doc","source-bodies/doc","literal_source_body_doc",".doc","322560","AE0F5E7C92E8CFFE44BB6AA8041AF96FA3DE0E35FC69A17DA97B803AEFB157DD","https://dsrs.ksu.edu.sa/sites/dsrs.ksu.edu.sa/files/imce_images/1430.doc","Official KSU-hosted `.doc` endpoint fetched; access signal only; no reuse/license clearance.","Arabic;King Saud University;Artinian serial rings;research project metadata;DOC extraction caveat","Old binary Word document. Local extraction did not recover Arabic term text, so this row is official hash/snippet metadata only, not source-body wording.","active_metadata_witness","NOETHER_ARABIC_RTL_ARTINIAN_NOETHERIAN_CHAIN_SOURCE_PROBE_20260705.csv","DOC body copied as downloaded source witness; extraction not treated as native review.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.headers.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.headers.txt","provenance/http-headers","http_header_witness",".txt","934","B023497E1CCA0F29CBC99AD6A626AF0B350AB242BB1EEBF6A3960B8C1917B15F","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.pandoc.err.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.pandoc.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.pandoc.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","154","7E324EEB9299D9851F50006E8AD0EEF738CCC82C6D45655FF22E86BF3A1D4C6A","local extraction attempts against cached KSU DOC","Derived extraction artifacts only; no separate source license; no text-body admission.","Arabic;KSU;DOC extraction;Artinian serial rings;metadata-only caveat","Unicode/big-endian strings did not recover Arabic Artinian/ring term hits; pandoc cannot convert old `.doc`. Keep extraction caveat explicit.","active_extraction_caveat_row","NOETHER_ARABIC_RTL_ARTINIAN_NOETHERIAN_CHAIN_SOURCE_PROBE_20260705.csv","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"extracted-ocr-witnesses/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.unicode_strings.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.unicode_strings.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.unicode_strings.txt","extracted-ocr-witnesses","extracted_text_or_ocr_witness",".txt","6878","DE5D7AA0565565E03B478931972A05356B10A81288833A7B2E29EE3B06A199BF","local extraction attempts against cached KSU DOC","Derived extraction artifacts only; no separate source license; no text-body admission.","Arabic;KSU;DOC extraction;Artinian serial rings;metadata-only caveat","Unicode/big-endian strings did not recover Arabic Artinian/ring term hits; pandoc cannot convert old `.doc`. Keep extraction caveat explicit.","active_extraction_caveat_row","NOETHER_ARABIC_RTL_ARTINIAN_NOETHERIAN_CHAIN_SOURCE_PROBE_20260705.csv","Text extraction/OCR/check witness kept separate from native source bodies.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.curl.err.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.curl.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\syriamath_structures3_noetherian_artinian_modules.curl.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","555","5F9D0EC80B583222DED6F4A29A376967CF4276D8DA1E71E93727C741E633C232","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.headers.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.headers.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\syriamath_structures3_noetherian_artinian_modules.headers.txt","provenance/http-headers","http_header_witness",".txt","1038","BA0F068B7A83D79A9DC333D69925BDED548F4E5E4ACC2B5182FE650EEA825E54","","","","","","","HTTP header/access witness only.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"source-bodies/pdf/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdf","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\syriamath_structures3_noetherian_artinian_modules.pdf","source-bodies/pdf","literal_source_body_pdf",".pdf","1538264","D5800C180027034048F5B60FFE4BF2751CC042AC5883AE6616E77226E655F996","https://www.syriamath.net/files/lectures/2017/11/1779942999.pdf","HTTP 200 application/pdf; public SyriaMath lecture access signal only; no explicit reuse license found or cleared.","Arabic;SyriaMath;Noetherian modules;Artinian modules;ascending chain;descending chain;modules;chain condition","Valid %PDF-1.5 signature. Arabic PDF contains formulas/math neighbors; no visual RTL/formula layout QA performed.","active_pdf_witness","NOETHER_ARABIC_RTL_ARTINIAN_NOETHERIAN_CHAIN_SOURCE_PROBE_20260705.csv","PDF body copied as downloaded source witness.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt","20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt","provenance/download-probes-and-blockers","blocker_or_runtime_error_witness",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","","","","","","","Blocked/error/runtime evidence kept outside source-body bucket.","Arabic only; does not cover Persian, Persianate, or Tajik rows.","Source-body/provenance package only; no native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, or translation completion claim."
