printed_page	full_pdf_page	scope_leaf	unit_id	segment	placement	french_tex	english_tex	cross_language_math	source_review	manual_evidence
78	95	16	p078.r28.par.014b	4	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.014b	5	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.014b	6	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	1	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	2	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	4	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	5	inline	\leg{b}{p}=1	\leg{b}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	6	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	7	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	8	inline	-b	-b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	9	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	10	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	11	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	12	inline	-b	-b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	13	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	14	inline	8n+7	8n+7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	15	inline	8n+3	8n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	16	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	17	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	18	inline	\chi	\chi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	19	inline	\chi^2\equiv p\md{b}	\chi^2\equiv p\md{b}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	20	inline	-b	-b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	21	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	22	inline	\leg{\chi(\chi+\psi)}{b}=1	\leg{\chi(\chi+\psi)}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.015	23	inline	\leg{\chi(\chi+\psi)}{b}=-1	\leg{\chi(\chi+\psi)}{b}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.016	1	inline	b=3	b=3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.016	2	inline	b=7	b=7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	2	inline	12n+1	12n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	3	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	4	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	5	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	6	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	7	inline	-3	-3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	8	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	9	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.017	10	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	2	inline	28n+1	28n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	3	inline	28n+9	28n+9	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	4	inline	28n+25	28n+25	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	5	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	6	inline	-7	-7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	7	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	8	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	9	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	10	inline	-7	-7	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
78	95	16	p078.r28.par.018	11	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/78
79	96	17	p079.r28.par.020	1	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	2	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	4	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	5	inline	t^2-au^2	t^2-au^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	6	inline	p=t^2-au^2	p=t^2-au^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	7	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	8	inline	2^\nu	2^\nu	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	9	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	10	inline	\leg{u}{p}=\leg{2^\nu}{p}	\leg{u}{p}=\leg{2^\nu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.020	11	inline	\leg{u}{p}=(-1)^{\frac{p-1}{4}}	\leg{u}{p}=(-1)^{\frac{p-1}{4}}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	1	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	2	inline	t=gg'g''\ldots{}\times hh'h''\ldots	"t=gg'g''\ldots{}\times
hh'h''\ldots"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	3	inline	g	g	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	4	inline	g'	g'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	5	inline	g''	g''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	6	inline	h	h	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	7	inline	h'	h'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.021	8	inline	h''	h''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.014	1	display	"\tag{$\varepsilon$}
\left\{
\begin{array}{llll}
\leg{-a}{g}=1,& \leg{-a}{g'}=1,& \leg{-a}{g''}=1,& \text{etc.}\\[0.3em]
\leg{-a}{h}=-1,& \leg{-a}{h'}=-1,& \leg{-a}{h''}=-1,& \text{etc.}
\end{array}
\right."	"\tag{$\varepsilon$}
\left\{
\begin{array}{llll}
\leg{-a}{g}=1,& \leg{-a}{g'}=1,& \leg{-a}{g''}=1,& \text{etc.}\\[0.3em]
\leg{-a}{h}=-1,& \leg{-a}{h'}=-1,& \leg{-a}{h''}=-1,& \text{etc.}
\end{array}
\right."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.par.022	1	inline	t^2-au^2=p	t^2-au^2=p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.015	1	display	"\begin{array}{llll}
\leg{-ap}{g}=1,& \leg{-ap}{g'}=1,& \leg{-ap}{g''}=1,& \text{etc.}\\[0.3em]
\leg{-ap}{h}=1,& \leg{-ap}{h'}=1,& \leg{-ap}{h''}=1,& \text{etc.}
\end{array}"	"\begin{array}{llll}
\leg{-ap}{g}=1,& \leg{-ap}{g'}=1,& \leg{-ap}{g''}=1,& \text{etc.}\\[0.3em]
\leg{-ap}{h}=1,& \leg{-ap}{h'}=1,& \leg{-ap}{h''}=1,& \text{etc.}
\end{array}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.016	1	display	"\begin{array}{llll}
\leg{p}{g}=1,& \leg{p}{g'}=1,& \leg{p}{g''}=1,& \text{etc.}\\[0.3em]
\leg{p}{h}=-1,& \leg{p}{h'}=-1,& \leg{p}{h''}=-1,& \text{etc.}
\end{array}"	"\begin{array}{llll}
\leg{p}{g}=1,& \leg{p}{g'}=1,& \leg{p}{g''}=1,& \text{etc.}\\[0.3em]
\leg{p}{h}=-1,& \leg{p}{h'}=-1,& \leg{p}{h''}=-1,& \text{etc.}
\end{array}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.016	2	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.016	3	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.017	1	display	"\begin{array}{llll}
\leg{g}{p}=1,& \leg{g'}{p}=1,& \leg{g''}{p}=1,& \text{etc.}\\[0.3em]
\leg{h}{p}=-1,& \leg{h'}{p}=-1,& \leg{h''}{p}=-1,& \text{etc.}
\end{array}"	"\begin{array}{llll}
\leg{g}{p}=1,& \leg{g'}{p}=1,& \leg{g''}{p}=1,& \text{etc.}\\[0.3em]
\leg{h}{p}=-1,& \leg{h'}{p}=-1,& \leg{h''}{p}=-1,& \text{etc.}
\end{array}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.018a	1	display	\leg{gg'g''\ldots{}\times hh'h''\ldots}{p}=\leg{t}{p}=\pm1,	\leg{gg'g''\ldots{}\times hh'h''\ldots}{p}=\leg{t}{p}=\pm1,	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
79	96	17	p079.r28.eq.018a	2	inline	h	h	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/79
80	97	18	p080.r28.eq.018b	1	inline	h'	h'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.eq.018b	2	inline	h''	h''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.eq.018b	3	inline	\leg{t}{p}	\leg{t}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.eq.018b	4	inline	(\varepsilon)	(\varepsilon)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	1	inline	(\varepsilon)	(\varepsilon)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	2	inline	-a	-a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	4	inline	g	g	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	5	inline	g'	g'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	6	inline	g''	g''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	7	inline	h	h	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	8	inline	h'	h'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	9	inline	h''	h''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.023	10	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.eq.019	1	display	"\tag{$\zeta$}
\left\{
\begin{array}{llll}
\leg{a}{g}=\pm1,& \leg{a}{g'}=\pm1,& \leg{a}{g''}=\pm1,& \text{etc.}\\[0.3em]
\leg{a}{h}=\pm1,& \leg{a}{h'}=\pm1,& \leg{a}{h''}=\pm1,& \text{etc.}
\end{array}
\right."	"\tag{$\zeta$}
\left\{
\begin{array}{llll}
\leg{a}{g}=\pm1,& \leg{a}{g'}=\pm1,& \leg{a}{g''}=\pm1,& \text{etc.}\\[0.3em]
\leg{a}{h}=\pm1,& \leg{a}{h'}=\pm1,& \leg{a}{h''}=\pm1,& \text{etc.}
\end{array}
\right."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	1	inline	(\varepsilon)	(\varepsilon)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	2	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	3	inline	g	g	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	4	inline	g'	g'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	5	inline	g''	g''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	6	inline	h	h	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	7	inline	h'	h'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.024	8	inline	h''	h''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	1	inline	g	g	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	2	inline	g'	g'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	3	inline	g''	g''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	4	inline	h	h	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	5	inline	h'	h'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	6	inline	h''	h''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	7	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	8	inline	t=gg'g''\ldots{}\times hh'h''\ldots	t=gg'g''\ldots{}\times hh'h''\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	9	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	10	inline	(\zeta)	(\zeta)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.025	11	inline	(\varepsilon)	(\varepsilon)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.026	1	inline	(\zeta)	(\zeta)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.026	2	inline	\leg{gg'g''\ldots{}\times hh'h''\ldots}{a}	"\leg{gg'g''\ldots{}\times
hh'h''\ldots}{a}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.026	3	inline	\leg{t}{a}	\leg{t}{a}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.026	4	inline	(\zeta)	(\zeta)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.026	5	inline	(\varepsilon)	(\varepsilon)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.026	6	inline	\leg{t}{p}	\leg{t}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.eq.020	1	display	\leg{t}{p}=\leg{t}{a}.	\leg{t}{p}=\leg{t}{a}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.027	1	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.027	2	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.par.027	3	inline	t=4n+3	t=4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
80	97	18	p080.r28.eq.021	1	display	\leg{t}{p}=-\leg{t}{a}.	\leg{t}{p}=-\leg{t}{a}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/80
81	98	19	p081.u01	1	display	"\tag{$\eta$}
\leg{t}{p}=(-1)^{\frac{t-1}{2}}\leg{t}{a},\quad
\leg{u}{p}=(-1)^{\frac{p-1}{4}}."	"\tag{$\eta$}
\leg{t}{p}=(-1)^{\frac{t-1}{2}}\leg{t}{a},\quad
\leg{u}{p}=(-1)^{\frac{p-1}{4}}."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	1	inline	t^2-au^2=p	t^2-au^2=p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	2	display	t^2\equiv au^2,\quad t^{\frac{p-1}{2}}\equiv a^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p},	t^2\equiv au^2,\quad t^{\frac{p-1}{2}}\equiv a^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p},	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	3	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	5	inline	\leg{t}{p}=\leg{u}{p}	\leg{t}{p}=\leg{u}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	6	inline	\leg{t}{p}=-\leg{u}{p}	\leg{t}{p}=-\leg{u}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	7	inline	\leg{t}{p}	\leg{t}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	8	inline	\leg{u}{p}	\leg{u}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u02	9	inline	(\eta)	(\eta)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u03	1	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u03	2	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u03	3	display	"\tag{$\theta$}
\leg{t}{a}=(-1)^{\frac{t-1}{2}+\frac{p-1}{4}}\quad\text{ou}\quad
\leg{t}{a}=-(-1)^{\frac{t-1}{2}+\frac{p-1}{4}},"	"\tag{$\theta$}
\leg{t}{a}=(-1)^{\frac{t-1}{2}+\frac{p-1}{4}}\quad\text{or}\quad
\leg{t}{a}=-(-1)^{\frac{t-1}{2}+\frac{p-1}{4}},"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u04	1	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u04	2	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u04	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u04	4	inline	p=t^2-au^2=\varphi^2+\psi^2	p=t^2-au^2=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u04	5	display	t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2+au^2.	t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2+au^2.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u05	1	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u05	2	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u05	3	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u05	4	inline	a	a	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u05	5	inline	m	m	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u05	6	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
81	98	19	p081.u05	7	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/81
