row_uid,term_id,term_id_duplicate_count_in_state_c,source_term,chosen_form_latin,chosen_form_cyrillic,concept_current,f10_flag,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,E_state_C,W_state_C,S_state_C,I,X,D1_state_C,KL_state_C,E_w0_projection,W_w0_projection,S_w0_projection,D1_w0_projection,KL_w0_projection,branch_delta_W_w0,branch_delta_S_w0,witness_writeback_level,witness_writeback_concept,old_reason_class,old_status,old_reviewer_need,old_source_pointer,old_ws_support_hits,old_ws_competitor_hits,old_ws_support_branches,old_ws_competitor_branches,old_ws_support_langs,old_ws_competitor_langs,old_ws_support_score,old_ws_adverse_competitor_score,old_weighted_score_action_class,old_weighted_score_sensitivity,old_weighted_current_equal_branch,old_weighted_current_dependence_pd,old_weighted_top_equal_branch,old_best_noncurrent_mean_MAG,old_writeback_status,old_writeback_candidate_weight,old_writeback_note,old_operational_term_weight_0_100,old_operational_weight_band,old_recommended_action_band,w0_filtered_candidate,w0_hold_targeted_review,w0_concept,w0_spotcheck_verdict,w0_codex_action,support_channel_present,adverse_channel_present,gap_channel_present,candidate_channel_present,v3_action_band
stateC_0558__ISV-laenge_des_ideals_kompositionsreihe--dol_ina_ideala_kompo,ISV-laenge_des_ideals_kompositionsreihe--dolžina_ideala_kompo,1,,dolžina ideala / kompozicijna serija,,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,pan_slavic_native,unstated,True,noether_post45_source_fidelity_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,46.7,C_partial_or_review_needed,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0559__ISV-lagrangesche_ausdr_cke--lagran_eve_izrazy,ISV-lagrangesche_ausdrücke--lagranževe_izrazy,1,,Lagranževe izrazy,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0560__ISV-lagrangesche_gattungsbereiche--lagrangeve_rodove_ob,ISV-lagrangesche_gattungsbereiche--lagrangeve_rodove_ob,1,,Lagrangeve rodove oblasti,Лагрангеве родове области,unclassified,F10-2,no_fix_first,"back the claim with W/S witness forms from the shelf, or weaken the claim",,,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native;source_fidelity,unstated,True,noether_paper05_terms.json;noether_paper06_section01_terms.json,,,,,,,,,,,,,,,,0.0,,8.7,E_gap_or_adverse,E_overclaim_backfill_needed,False,False,,,,True,True,True,False,OVERCLAIM_backfill_needed
stateC_0561__ISV-lagrangesche_interpolationsformel--lagrangeva_interpola,ISV-lagrangesche_interpolationsformel--lagrangeva_interpola,1,,Lagrangeva interpolacijska formula,Лагрангева интерполацијска формула,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,script_stability,unstated,True,noether_paper07_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0562__ISV-lagrangescher_gattungsbereich--lagrangeva_rodova_ob,ISV-lagrangescher_gattungsbereich--lagrangeva_rodova_ob,1,,Lagrangeva rodova oblast,Лагранжева родова област,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section15_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0563__ISV-lagrangescher_gattungsbereich--lagran_ev_rodovy_dom,ISV-lagrangescher_gattungsbereich--lagranžev_rodovy_dom,1,,Lagranžev rodovy domen,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0564__ISV-lambda_beliebig--lambda_jest_proizvol,ISV-lambda_beliebig--lambda_jest_proizvol,1,$\lambda$ beliebig,$\lambda$ jest proizvoljno,$\ламбда$ јест произвольно,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,3.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,stable_provisional,True,noether_paper02_section19_terms.json,,,,,,,,,,,,,,,,0.0,,21.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0565__ISV-lexikographische_anordnung_h_chste_glied--leksikografi_ny_red_,ISV-lexikographische_anordnung_höchste_glied--leksikografičny_red_,1,lexikographische Anordnung / höchste Glieder,leksikografičny red / najvyšše členy,лексикографичны ред / највышше члены,coefficient,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,3.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper24_section02_terms.json,,,,,,,,,,,,,,,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",32.7,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0566__ISV-lexikographische_ordnung--leksikografi_ny_red,ISV-lexikographische_ordnung--leksikografičny_red,1,,leksikografičny red,,coefficient,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,3.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0567__ISV-linear_gebrochene_abh_ngigkeit--linearno-drobna_zavi,ISV-linear_gebrochene_abhängigkeit--linearno-drobna_zavi,1,,linearno-drobna zavisnost,линеарно-дробна зависност,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section06_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0568__ISV-linear_unabh_ngig_in_bezug_auf_p--linearno_nezavisny_v,ISV-linear_unabhängig_in_bezug_auf_p--linearno_nezavisny_v,1,,linearno nezavisny vzhodno k P,,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0569__ISV-linear_unabh_ngig_voneinander_und_von--linearno_nezavisne_m,ISV-linear_unabhängig_voneinander_und_von--linearno_nezavisne_m,1,,linearno nezavisne medžu soboju i od ...,линеарно независне меджу собоју и од ...,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper22_section04_terms.json;noether_paper22_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0570__ISV-linear_unabh_ngige_modulbasis_restklasse--linearno_nezavisna_m,ISV-linear_unabhängige_modulbasis_restklasse--linearno_nezavisna_m,1,,linearno nezavisna modulna baza / klasy ostatkov / kongruencija,,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0571__ISV-lineare_basis_der_restgruppe--linearna_baza_grupy_,ISV-lineare_basis_der_restgruppe--linearna_baza_grupy_,1,,linearna baza grupy ostatkov,,basis,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,basis,,,,,,,,,,,,,,,,,,,,,,,,,True,False,basis,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0572__ISV-lineare_gleichungssysteme--linearne_sistemy_jed,ISV-lineare_gleichungssysteme--linearne_sistemy_jed,1,lineare Gleichungssysteme,linearne sistemy jednačenj,,equation,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,equation,True,ar;bg;cs;es;fa;fr;hr;pl;sk;sl,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper30_section03_terms.json,,,,,,,,,,,,,,,Q3_ACCEPT_generic_equation_component_support,0.35,equation term appears in math/algorithm context; generic but valid component evidence,23.7,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0573__ISV-lineare_transformation--linearna_transformac,ISV-lineare_transformation--linearna_transformac,1,,linearna transformacija,линеарна трансформација,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section03_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0574__ISV-lineare_unabh_ngigkeit_gleichheitsdefini--linearna_nezavisimos,ISV-lineare_unabhängigkeit_gleichheitsdefini--linearna_nezavisimos,1,,linearna nezavisimost / definicija ravnosti,,definition,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,definition,True,ar;es;fa;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,definition,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0575__ISV-lineare_verbindung_linearform--linearno_so_inenje_l,ISV-lineare_verbindung_linearform--linearno_sočinenje_l,1,,linearno sočinenje / linearna forma,,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0576__ISV-lineare_verbindungen--linearne_kombinacije,ISV-lineare_verbindungen--linearne_kombinacije,1,,linearne kombinacije,линеарне комбинације,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper22_terms.json;logbook:2026-06-10: Paper 02 §5 Interslavic Decisions,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0577__ISV-linearfaktor--linearny_faktor,ISV-linearfaktor--linearny_faktor,1,,linearny faktor,линеарны фактор,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,3.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international,unstated,False,noether_paper22_terms.json,,,,,,,,,,,,,,,,0.0,,31.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0578__ISV-linearfaktoren--linearne_faktory,ISV-linearfaktoren--linearne_faktory,1,,linearne faktory,,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0579__ISV-linearfaktoren_homogen_gemachte_wurzeln--linearne_faktory_odn,ISV-linearfaktoren_homogen_gemachte_wurzeln--linearne_faktory_odn,1,,linearne faktory; odnorodnjene korenji,,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0580__ISV-linearformenmodul--modul_linearnyh_form,ISV-linearformenmodul--modul_linearnyh_form,1,,modul linearnyh form,модул линеарных форм,module,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,unstated,unstated,True,noether_paper18_terms.json,448,0,south|west,,cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,0.9090909090909091,modul,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,46.7,C_partial_or_review_needed,B_candidate_witness_writeback,True,False,module,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0581__ISV-lineargebrochene_transformation--drobno-linearne_preo,ISV-lineargebrochene_transformation--drobno-linearne_preo,1,,drobno-linearne preobraženje,дробно-линеарно преображенье,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper05_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0582__ISV-lineargebrochene_transformation--linearno-drobna_tran,ISV-lineargebrochene_transformation--linearno-drobna_tran,1,,linearno-drobna transformacija,линеарно-дробна трансформација,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper06_section06_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0583__ISV-linearunabh_ngigkeit_der_alpha_i--linearna_nezavisnost,ISV-linearunabhängigkeit_der_alpha_i--linearna_nezavisnost,1,,linearna nezavisnost (alpha_i),,linear,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,linear,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0584__ISV-linker_oberer_eckpunkt--l_vy_gorny_kut,ISV-linker_oberer_eckpunkt--lěvy_gorny_kut,1,linker oberer Eckpunkt,lěvy gorny kut,левы горны кут,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,stable,True,noether_paper02_section01_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0585__ISV-linkseinheit--l_va_jedinica,ISV-linkseinheit--lěva_jedinica,1,Linkseinheit,lěva jedinica,лева јединица,unit,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,unit,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,unstated,True,noether_paper34_section09_terms.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0586__ISV-linkseinheit_rechtseinheit--l_va_jedinica_prava_,ISV-linkseinheit_rechtseinheit--lěva_jedinica_prava_,1,Linkseinheit / Rechtseinheit,lěva jedinica / prava jedinica,лева јединица / права јединица,unit,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,unit,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper34_section13_terms.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0587__ISV-linksideale_rechtsideal--l_ve_idealy_pravy_id,ISV-linksideale_rechtsideal--lěve_idealy_pravy_id,1,,lěve idealy / pravy ideal,леве идеалы / правы идеал,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,unstated,unstated,True,noether_paper34_section23_source_fidelity_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,46.7,C_partial_or_review_needed,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
