row_uid,term_id,src_state,dst_state,channel,weight,state,evidence,note
stateC_0217__ISV-einheitsideal_nullideal_frako--jedini_ny_ideal_nulo,ISV-einheitsideal_nullideal_frako--jediničny_ideal_nulo,q3_ISV_FORM::jediničny ideal / nulovy ideal / \frako kako jediničny ideal,q5_DECISION::CANDIDATE_W0_filtered_add_WS_after_row_context,decision,1.0,state_C,F10-1,review
stateC_0218__ISV-einheitsklasse--jedini_ny_klas,ISV-einheitsklasse--jediničny_klas,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0218__ISV-einheitsklasse--jedini_ny_klas,ISV-einheitsklasse--jediničny_klas,q1_SOURCE::unknown_source,q2_CONCEPT::unit,concept_link,1.0,state_C,,C_concept_linked_shelf_plausible
stateC_0218__ISV-einheitsklasse--jedini_ny_klas,ISV-einheitsklasse--jediničny_klas,q2_CONCEPT::unit,q3_ISV_FORM::jediničny klas,form_realization,1.0,state_C,chosen_form_latin,
stateC_0218__ISV-einheitsklasse--jedini_ny_klas,ISV-einheitsklasse--jediničny_klas,q3_ISV_FORM::jediničny klas,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0218__ISV-einheitsklasse--jedini_ny_klas,ISV-einheitsklasse--jediničny_klas,q3_ISV_FORM::jediničny klas,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0218__ISV-einheitsklasse--jedini_ny_klas,ISV-einheitsklasse--jediničny_klas,q3_ISV_FORM::jediničny klas,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0218__ISV-einheitsklasse--jedini_ny_klas,ISV-einheitsklasse--jediničny_klas,q3_ISV_FORM::jediničny klas,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0219__ISV-einheitsklasse_einheit--jedini_ny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0219__ISV-einheitsklasse_einheit--jedini_ny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,q1_SOURCE::unknown_source,q2_CONCEPT::unit,concept_link,1.0,state_C,,C_concept_linked_shelf_plausible
stateC_0219__ISV-einheitsklasse_einheit--jedini_ny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,q2_CONCEPT::unit,q3_ISV_FORM::jediničny klas / jedinica,form_realization,1.0,state_C,chosen_form_latin,
stateC_0219__ISV-einheitsklasse_einheit--jedini_ny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,q3_ISV_FORM::jediničny klas / jedinica,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0219__ISV-einheitsklasse_einheit--jedini_ny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,q3_ISV_FORM::jediničny klas / jedinica,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0219__ISV-einheitsklasse_einheit--jedini_ny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,q3_ISV_FORM::jediničny klas / jedinica,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0219__ISV-einheitsklasse_einheit--jedini_ny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,q3_ISV_FORM::jediničny klas / jedinica,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q0_START,q1_SOURCE::Einheitsmatrix,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q1_SOURCE::Einheitsmatrix,q2_CONCEPT::matrix,concept_link,1.0,state_C,concept_link,
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q2_CONCEPT::matrix,q3_ISV_FORM::jedinična matrica,form_realization,1.0,state_C,chosen_form_latin,
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q3_ISV_FORM::jedinična matrica,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q3_ISV_FORM::jedinična matrica,q4_SUPPORT_X,support_X,1.0,state_C,state_C_witness_vector,
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q3_ISV_FORM::jedinična matrica,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q3_ISV_FORM::jedinična matrica,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q3_ISV_FORM::jedinična matrica,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.3878,state_C,west,
stateC_0220__ISV-einheitsmatrix--jedini_na_matrica,ISV-einheitsmatrix--jedinična_matrica,q3_ISV_FORM::jedinična matrica,q5_DECISION::AUTHORITY_or_specialist_review,decision,1.0,state_C,F10-4,yes_with_definition
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q1_SOURCE::unknown_source,q2_CONCEPT::module,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q2_CONCEPT::module,q3_ISV_FORM::jediničny modul,form_realization,1.0,state_C,chosen_form_latin,
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q3_ISV_FORM::jediničny modul,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q3_ISV_FORM::jediničny modul,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q3_ISV_FORM::jediničny modul,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q3_ISV_FORM::jediničny modul,q4_CANDIDATE_SUPPORT_W,candidate_support_W,1.0,state_C,W0_filtered_candidate,not certified
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q3_ISV_FORM::jediničny modul,q4_CANDIDATE_SUPPORT_S,candidate_support_S,1.0,state_C,W0_filtered_candidate,not certified
stateC_0221__ISV-einheitsmodul--jedini_ny_modul,ISV-einheitsmodul--jediničny_modul,q3_ISV_FORM::jediničny modul,q5_DECISION::CANDIDATE_W0_filtered_add_WS_after_row_context,decision,1.0,state_C,F10-1,review
stateC_0222__ISV-einheitsoperator--jedini_ny_operator,ISV-einheitsoperator--jediničny_operator,q0_START,q1_SOURCE::Einheitsoperator,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0222__ISV-einheitsoperator--jedini_ny_operator,ISV-einheitsoperator--jediničny_operator,q1_SOURCE::Einheitsoperator,q2_CONCEPT::identity operator,concept_link,1.0,state_C,tail_route_key,C_concept_linked_shelf_plausible
stateC_0222__ISV-einheitsoperator--jedini_ny_operator,ISV-einheitsoperator--jediničny_operator,q2_CONCEPT::identity operator,q3_ISV_FORM::jediničny operator,form_realization,1.0,state_C,chosen_form_latin,
stateC_0222__ISV-einheitsoperator--jedini_ny_operator,ISV-einheitsoperator--jediničny_operator,q3_ISV_FORM::jediničny operator,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0222__ISV-einheitsoperator--jedini_ny_operator,ISV-einheitsoperator--jediničny_operator,q3_ISV_FORM::jediničny operator,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0222__ISV-einheitsoperator--jedini_ny_operator,ISV-einheitsoperator--jediničny_operator,q3_ISV_FORM::jediničny operator,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0222__ISV-einheitsoperator--jedini_ny_operator,ISV-einheitsoperator--jediničny_operator,q3_ISV_FORM::jediničny operator,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q1_SOURCE::unknown_source,q2_CONCEPT::set,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q2_CONCEPT::set,q3_ISV_FORM::něktore neopreděljene zaměniti čislami,form_realization,1.0,state_C,chosen_form_latin,
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q3_ISV_FORM::něktore neopreděljene zaměniti čislami,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q3_ISV_FORM::něktore neopreděljene zaměniti čislami,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q3_ISV_FORM::něktore neopreděljene zaměniti čislami,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q3_ISV_FORM::něktore neopreděljene zaměniti čislami,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.4803,state_C,south|west,
stateC_0223__ISV-einige_der_unbestimmten_durch_zahlen_ers--n_ktore_neopred_ljen,ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,q3_ISV_FORM::něktore neopreděljene zaměniti čislami,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0224__ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,q0_START,q1_SOURCE::einmalige Faltung,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0224__ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,q1_SOURCE::einmalige Faltung,q2_CONCEPT::folding,concept_link,1.0,state_C,tail_route_key,C_concept_linked_shelf_plausible
stateC_0224__ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,q2_CONCEPT::folding,q3_ISV_FORM::jednokratno svijanje,form_realization,1.0,state_C,chosen_form_latin,
stateC_0224__ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,q3_ISV_FORM::jednokratno svijanje,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0224__ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,q3_ISV_FORM::jednokratno svijanje,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0224__ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,q3_ISV_FORM::jednokratno svijanje,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0224__ISV-einmalige_faltung--jednokratno_svijanje,ISV-einmalige_faltung--jednokratno_svijanje,q3_ISV_FORM::jednokratno svijanje,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0225__ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,q0_START,q1_SOURCE::einmalige Faltung,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0225__ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,q1_SOURCE::einmalige Faltung,q2_CONCEPT::folding,concept_link,1.0,state_C,tail_route_key,C_concept_linked_shelf_plausible
stateC_0225__ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,q2_CONCEPT::folding,q3_ISV_FORM::jednorazovo svijanje,form_realization,1.0,state_C,chosen_form_latin,
stateC_0225__ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,q3_ISV_FORM::jednorazovo svijanje,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0225__ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,q3_ISV_FORM::jednorazovo svijanje,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0225__ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,q3_ISV_FORM::jednorazovo svijanje,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0225__ISV-einmalige_faltung--jednorazovo_svijanje,ISV-einmalige_faltung--jednorazovo_svijanje,q3_ISV_FORM::jednorazovo svijanje,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q0_START,q1_SOURCE::Einordnung der hyperkomplexen Systeme,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q1_SOURCE::Einordnung der hyperkomplexen Systeme,q2_CONCEPT::determinant,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q2_CONCEPT::determinant,q3_ISV_FORM::Uvrstjenje hiperkompleksnyh sistemov v teoriju,form_realization,1.0,state_C,chosen_form_latin,
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q3_ISV_FORM::Uvrstjenje hiperkompleksnyh sistemov v teoriju,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q3_ISV_FORM::Uvrstjenje hiperkompleksnyh sistemov v teoriju,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q3_ISV_FORM::Uvrstjenje hiperkompleksnyh sistemov v teoriju,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q3_ISV_FORM::Uvrstjenje hiperkompleksnyh sistemov v teoriju,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,0.4573,state_C,west,
stateC_0226__ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,ISV-einordnung_der_hyperkomplexen_systeme--uvrstjenje_hiperkomp,q3_ISV_FORM::Uvrstjenje hiperkompleksnyh sistemov v teoriju,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0227__ISV-einseitige_moduln--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0227__ISV-einseitige_moduln--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0227__ISV-einseitige_moduln--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,q2_CONCEPT::unclassified,q3_ISV_FORM::jednostranne moduly,form_realization,1.0,state_C,chosen_form_latin,
stateC_0227__ISV-einseitige_moduln--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,q3_ISV_FORM::jednostranne moduly,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0227__ISV-einseitige_moduln--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,q3_ISV_FORM::jednostranne moduly,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0227__ISV-einseitige_moduln--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,q3_ISV_FORM::jednostranne moduly,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0227__ISV-einseitige_moduln--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,q3_ISV_FORM::jednostranne moduly,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_0228__ISV-einstufig_isomorph--prosto_izomorfna,ISV-einstufig_isomorph--prosto_izomorfna,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0228__ISV-einstufig_isomorph--prosto_izomorfna,ISV-einstufig_isomorph--prosto_izomorfna,q1_SOURCE::unknown_source,q2_CONCEPT::izomorf,concept_link,1.0,state_C,,B_intl_stem_probeable
stateC_0228__ISV-einstufig_isomorph--prosto_izomorfna,ISV-einstufig_isomorph--prosto_izomorfna,q2_CONCEPT::izomorf,q3_ISV_FORM::prosto izomorfna,form_realization,1.0,state_C,chosen_form_latin,
stateC_0228__ISV-einstufig_isomorph--prosto_izomorfna,ISV-einstufig_isomorph--prosto_izomorfna,q3_ISV_FORM::prosto izomorfna,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0228__ISV-einstufig_isomorph--prosto_izomorfna,ISV-einstufig_isomorph--prosto_izomorfna,q3_ISV_FORM::prosto izomorfna,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0228__ISV-einstufig_isomorph--prosto_izomorfna,ISV-einstufig_isomorph--prosto_izomorfna,q3_ISV_FORM::prosto izomorfna,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0228__ISV-einstufig_isomorph--prosto_izomorfna,ISV-einstufig_isomorph--prosto_izomorfna,q3_ISV_FORM::prosto izomorfna,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q2_CONCEPT::unclassified,q3_ISV_FORM::razděljenje oblastij ... na klasy,form_realization,1.0,state_C,chosen_form_latin,
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q3_ISV_FORM::razděljenje oblastij ... na klasy,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q3_ISV_FORM::razděljenje oblastij ... na klasy,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q3_ISV_FORM::razděljenje oblastij ... na klasy,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q3_ISV_FORM::razděljenje oblastij ... na klasy,q4_ADVERSE_COMPETITOR_OR_FLAG,adverse,1.0,state_C,,
stateC_0229__ISV-einteilung_der_bereiche_in_klassen--razd_ljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,q3_ISV_FORM::razděljenje oblastij ... na klasy,q5_DECISION::OVERCLAIM_backfill_needed,decision,1.0,state_C,F10-2,no_fix_first
stateC_0230__ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,q0_START,q1_SOURCE::Einzelnorm,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0230__ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,q1_SOURCE::Einzelnorm,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,D_no_route_true_gap
stateC_0230__ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,q2_CONCEPT::unclassified,q3_ISV_FORM::pojedina norma,form_realization,1.0,state_C,chosen_form_latin,
stateC_0230__ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,q3_ISV_FORM::pojedina norma,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0230__ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,q3_ISV_FORM::pojedina norma,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0230__ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,q3_ISV_FORM::pojedina norma,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0230__ISV-einzelnorm--pojedina_norma,ISV-einzelnorm--pojedina_norma,q3_ISV_FORM::pojedina norma,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0231__ISV-element_zweiter_art_exponent--element_drugogo_roda,ISV-element_zweiter_art_exponent--element_drugogo_roda,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
