permission_evidence_decision_precondition_blocker_resolution_request_row_id,parent_permission_evidence_decision_precondition_blocker_row_id,parent_permission_evidence_decision_precondition_checklist_row_id,parent_permission_evidence_criteria_decision_row_id,parent_permission_evidence_intake_row_id,parent_line_span_permission_return_row_id,parent_line_span_candidate_row_id,parent_criteria_decision_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,parent_criterion_type,criterion_type,source_systems_implicated,blocker_precondition_name,blank_request_fields,request_fields_filled,request_packet_started,request_dispatched,return_received,return_ingested,blocker_resolved_after_return,source_text_capture_allowed_after_return,excerpt_selection_allowed_after_return,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-00001,ODRF-RSCOPE-LSPAN-PEVID-DPCB-00001,ODRF-RSCOPE-LSPAN-PEVID-DPC-00001,ODRF-RSCOPE-LSPAN-PEVID-DEC-00001,ODRF-RSCOPE-LSPAN-PEVID-00001,ODRF-RSCOPE-LSPAN-PRET-00001,ODRF-RSCOPE-DPCBRT-LSPAN-00001,ODRF-RSCOPE-DPCBRT-EVID-DEC-00001,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00001,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03516,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03516,ODRF-RSCOPE-LSPAN-PEVID-DPC-00440,ODRF-RSCOPE-LSPAN-PEVID-DEC-00440,ODRF-RSCOPE-LSPAN-PEVID-00440,ODRF-RSCOPE-LSPAN-PRET-00440,ODRF-RSCOPE-DPCBRT-LSPAN-00440,ODRF-RSCOPE-DPCBRT-EVID-DEC-00440,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00440,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03517,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03517,ODRF-RSCOPE-LSPAN-PEVID-DPC-00440,ODRF-RSCOPE-LSPAN-PEVID-DEC-00440,ODRF-RSCOPE-LSPAN-PEVID-00440,ODRF-RSCOPE-LSPAN-PRET-00440,ODRF-RSCOPE-DPCBRT-LSPAN-00440,ODRF-RSCOPE-DPCBRT-EVID-DEC-00440,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00440,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,permission_return_and_scope_verified,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03518,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03518,ODRF-RSCOPE-LSPAN-PEVID-DPC-00440,ODRF-RSCOPE-LSPAN-PEVID-DEC-00440,ODRF-RSCOPE-LSPAN-PEVID-00440,ODRF-RSCOPE-LSPAN-PRET-00440,ODRF-RSCOPE-DPCBRT-LSPAN-00440,ODRF-RSCOPE-DPCBRT-EVID-DEC-00440,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00440,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03519,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03519,ODRF-RSCOPE-LSPAN-PEVID-DPC-00440,ODRF-RSCOPE-LSPAN-PEVID-DEC-00440,ODRF-RSCOPE-LSPAN-PEVID-00440,ODRF-RSCOPE-LSPAN-PRET-00440,ODRF-RSCOPE-DPCBRT-LSPAN-00440,ODRF-RSCOPE-DPCBRT-EVID-DEC-00440,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00440,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03520,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03520,ODRF-RSCOPE-LSPAN-PEVID-DPC-00440,ODRF-RSCOPE-LSPAN-PEVID-DEC-00440,ODRF-RSCOPE-LSPAN-PEVID-00440,ODRF-RSCOPE-LSPAN-PRET-00440,ODRF-RSCOPE-DPCBRT-LSPAN-00440,ODRF-RSCOPE-DPCBRT-EVID-DEC-00440,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00440,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03521,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03521,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03522,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03522,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03523,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03523,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03524,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03524,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03525,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03525,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,permission_return_and_scope_verified,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03526,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03526,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03527,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03527,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03528,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03528,ODRF-RSCOPE-LSPAN-PEVID-DPC-00441,ODRF-RSCOPE-LSPAN-PEVID-DEC-00441,ODRF-RSCOPE-LSPAN-PEVID-00441,ODRF-RSCOPE-LSPAN-PRET-00441,ODRF-RSCOPE-DPCBRT-LSPAN-00441,ODRF-RSCOPE-DPCBRT-EVID-DEC-00441,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00441,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03529,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03529,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03530,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03530,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03531,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03531,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03532,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03532,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03533,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03533,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,permission_return_and_scope_verified,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03534,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03534,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03535,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03535,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03536,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03536,ODRF-RSCOPE-LSPAN-PEVID-DPC-00442,ODRF-RSCOPE-LSPAN-PEVID-DEC-00442,ODRF-RSCOPE-LSPAN-PEVID-00442,ODRF-RSCOPE-LSPAN-PRET-00442,ODRF-RSCOPE-DPCBRT-LSPAN-00442,ODRF-RSCOPE-DPCBRT-EVID-DEC-00442,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00442,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-03537,ODRF-RSCOPE-LSPAN-PEVID-DPCB-03537,ODRF-RSCOPE-LSPAN-PEVID-DPC-00443,ODRF-RSCOPE-LSPAN-PEVID-DEC-00443,ODRF-RSCOPE-LSPAN-PEVID-00443,ODRF-RSCOPE-LSPAN-PRET-00443,ODRF-RSCOPE-DPCBRT-LSPAN-00443,ODRF-RSCOPE-DPCBRT-EVID-DEC-00443,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00443,ODRF-RSCOPE-LEDGER-02,ODRF-RSCOPE-02,ODRF-ATTR-GAP-02,ODRF-PTR-02,sets_membership_subset_equality,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,resolution_evidence_pointer_metadata_only,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
