adverse_or_gap_handling,branch_path,claim_boundary,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,next_action,payload_group,sha256,source_link_status,source_use_label,use_status
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0012_7aa7deb2e0_SUMMARY.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,7aa7deb2e0b2b3c8dfa95f3d20ee1c32704ecbe0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0076_7aa7deb2e0_0012_7aa7deb2e0_SUMMARY.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,2F0AB4AB7365E485FF1629034028015676AF62B767315ACF66BF4F730B005FB8,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0013_121e2e3660_VISIBLE_THREAD_WAKE_STATUS_18BBB185.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,121e2e366090a617ac727e0ae68a9de20fea2566,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0077_121e2e3660_0013_121e2e3660_VISIBLE_THREAD_WAKE_STATUS_18BBB185.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,3834464BDF7C925E585ADEC9ED56C482F24680B484A03BC61AD7C7D50B19C73E,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0014_5488cbbac4_B3_HANDOFF_SENT_1FA37D6D.md,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,5488cbbac4279ea0be736a128c9e91873d8569b2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0078_5488cbbac4_0014_5488cbbac4_B3_HANDOFF_SENT_1FA37D6D.md,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,3280B48DA94E729467AF759C07F1471449A3030EB36015E846E3D5294AA1270F,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;normalization_marker;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0015_0c6a9bf3a1_BRANCH_COMPARE_COMMITS_18BBB185_TO_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,2,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,0c6a9bf3a16003888e5dfa5fd6b400b3f4fc48c2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0079_0c6a9bf3a1_0015_0c6a9bf3a1_BRANCH_COMPARE_COMMITS_18BBB185_TO_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,C51C7525F84CBB6859CB02212EA90A880D465B251DAFB989237CB49DCA802AA0,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0016_2d3e550a40_BRANCH_COMPARE_FILES_18BBB185_TO_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,97,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,2d3e550a408f44ba64cb0f8a0582b4fa3e64bc67,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0080_2d3e550a40_0016_2d3e550a40_BRANCH_COMPARE_FILES_18BBB185_TO_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,DDD7EED2A8048D73EE9AE57DDF5BCFF67B2EFDC481B701AC7C06E07248DF4A1B,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0017_565a199b12_BRANCH_COMPARE_SUMMARY_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,1,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,565a199b128a2c7dbee2e4f51e82e9e73669c951,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0081_565a199b12_0017_565a199b12_BRANCH_COMPARE_SUMMARY_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,C018D4AD10C1BB790533180DBC9D6E1B64C2A69970F0217F2C466182C44D8411,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0018_a4c97d6533_CHILD_PACKET_INVENTORY_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,7,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,a4c97d6533079c57e11752345e6b4f88090ff93c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0082_a4c97d6533_0018_a4c97d6533_CHILD_PACKET_INVENTORY_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,C64ECCD53885705199D0DBCAF2F92E30828C4E297B501E146C949FC9353B8F90,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0019_12f8ddb048_EIGHT_LANE_ROUTE_STATUS_ROWS_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,8,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,12f8ddb0489fe79b547226c4ece9e3a7438e5aee,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0083_12f8ddb048_0019_12f8ddb048_EIGHT_LANE_ROUTE_STATUS_ROWS_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,7E4030586B37CDDB27ACFE103F1C79BC777F9B27CE6F1FECE5A2396AA3ACC3FE,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0020_f40fb5030a_EXACT_BLOCKER_RECOVERY_ROWS_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,f40fb5030a4018eff058b657abf8cd4798cd51ce,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0084_f40fb5030a_0020_f40fb5030a_EXACT_BLOCKER_RECOVERY_ROWS_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,83978A0E88B2827F5C7E0803C349C4DD0E7F51792E9E046B4C8A295AECDB78ED,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0021_0b29954ab9_MANIFEST.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,10,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,0b29954ab91911be2a46854bfeebd4f1ae5da518,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0085_0b29954ab9_0021_0b29954ab9_MANIFEST.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,D9EEC407ECC16A444DC3D998024B79BE81F1B2F1C6989438BB40514EF9DC347A,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0022_88a6bd3dfe_README.md,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,88a6bd3dfea6bc010c9df893c683e695f86b6216,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0086_88a6bd3dfe_0022_88a6bd3dfe_README.md,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,C918B7F7BF202F116B1AA02D8D712895B2E1B8F5ED4CCBB11BCD449754A98BAF,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0023_3c3e8cfa84_SHA256SUMS.txt,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,3c3e8cfa84b2234dbb4a112bc4eceaecfdec94a1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0087_3c3e8cfa84_0023_3c3e8cfa84_SHA256SUMS.txt,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,1FB86C574D86B0202EE853FECC58236355AA94013A8AB148E0D04D79FA25401C,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0024_a40bfdd3fd_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_1FA37D6D.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,a40bfdd3fd50570a08de1408166c0730be052192,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0088_a40bfdd3fd_0024_a40bfdd3fd_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_1FA37D6D.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,CC1EA30DA01DF3ADD45252A43278BFE791BA4AD2B094184564F3E5DC7F0C8F05,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;normalization_marker;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0025_3199c2670f_SUMMARY.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,3199c2670f96db35b4c9662618f149a7c434fdce,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0089_3199c2670f_0025_3199c2670f_SUMMARY.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,4180B83C5B60B5BF17C9D3364AE9384AE2D44FC5B64319AF74442FC96EF702A9,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0026_86793d16c0_B3_AND_SIBLING_HANDOFF_SENT_A55A9D0F.md,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,86793d16c0c7827b83a7289a0dc93ac76a5fc1a7,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0090_86793d16c0_0026_86793d16c0_B3_AND_SIBLING_HANDOFF_SENT_A55A9D0F.md,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,D23DD14A4EB989317F41A8DAD4790615CA3752C3088BCF99AAA5DE152E0B8B24,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
