"branch_head","support_id","source_evidence_id","language_gate","route_to_lane","concept","target_rendering","target_rendering_status","status_label","source_file_claim","source_context_locator","resolved","resolved_local_path","resolved_sha256","resolved_bytes","resolution_note","term_alternatives_or_register_notes","formula_neighboring_usage_note","reviewer_question","hard_boundary","source_use_label"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0066","FA-IDEAL-001-E005","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-7:line-31:utf16-47","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0067","FA-IDEAL-001-E006","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","field","میدان","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-7:line-36:utf16-30","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","میدان | ميدان; Persian/Farsi only","Use only next to field/vector-space/scalar context in the cited Persian source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0068","FA-IDEAL-001-E007","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-8:line-4:utf16-30","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0069","FA-IDEAL-001-E008","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","field","میدان","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-9:line-12:utf16-22","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","میدان | ميدان; Persian/Farsi only","Use only next to field/vector-space/scalar context in the cited Persian source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0070","FA-IDEAL-001-E009","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-10:line-18:utf16-56","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0071","FA-IDEAL-001-E010","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","field","میدان","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-11:line-9:utf16-40","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","میدان | ميدان; Persian/Farsi only","Use only next to field/vector-space/scalar context in the cited Persian source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0072","FA-IDEAL-001-E011","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-15:line-22:utf16-66","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0073","FA-IDEAL-001-E012","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-15:line-23:utf16-58","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0074","FA-IDEAL-001-E013","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-15:line-31:utf16-43","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0075","FA-IDEAL-001-E014","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","pdf-page-15:line-38:utf16-36","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-001_IUT_advanced_algebra_behboodi.pdf","b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40","783008","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
