formula_refresh_id,source_formula_note_id,source_id,zip_entry,line_number,formula_neighboring_signal,snippet,source_use_label,layout_or_codepoint_note,boundary_decision,non_claim_boundary
CJK-FAA2-FORMULA-0130,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0076,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/zhu-shijie-suanxue-qimeng-part1_classical-modern_bilingual.tex,318,CJK text on line with TeX/math marker,「一归」：1÷1 商1进位到十位（即10÷1=10）。\break,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0131,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0077,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/zhu-shijie-suanxue-qimeng-part2_classical-modern_bilingual.tex,162,CJK text on line with TeX/math marker,"pdftitle={算學啟蒙·卷中 --- 文言文/白话文 对照版},",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0132,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0077,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/zhu-shijie-suanxue-qimeng-part2_classical-modern_bilingual.tex,163,CJK text on line with TeX/math marker,"pdfauthor={朱世傑（原著）},",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0133,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0077,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/classical_modern_chinese/chinese/zhu-shijie-suanxue-qimeng-part2_classical-modern_bilingual.tex,383,CJK text on line with TeX/math marker,\textbf{现代公式：}$A = \dfrac{96^2}{240} = \dfrac{9216}{240} = 38.4$ 畝,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0134,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0079,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/jiuzhang-suanshu-vols1-3_bilingual.tex,409,CJK text on line with TeX/math marker,\cnenans{三分之二。}{$\tfrac{2}{3}$.},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0135,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0079,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/jiuzhang-suanshu-vols1-3_bilingual.tex,417,CJK text on line with TeX/math marker,\cnenans{十三分之七。}{$\tfrac{7}{13}$.},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0136,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0079,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/jiuzhang-suanshu-vols1-3_bilingual.tex,431,CJK text on line with TeX/math marker,\cnenans{十五分之十一。}{$\tfrac{11}{15}$.},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0137,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0080,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/jiuzhang-suanshu-vols4-6_bilingual.tex,237,CJK text on line with TeX/math marker,"The commentary by \textbf{Liu Hui} (c.\ 225--295 CE), completed in \textbf{263 CE}, is one of the most brilliant works in the history of mathematics. Liu Hui not only explained ...",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0138,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0080,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/jiuzhang-suanshu-vols4-6_bilingual.tex,531,CJK text on line with TeX/math marker,"Answer: $9\,\text{尺}\,5\,\text{寸}\,\frac{1}{8}$ (using the ancient formula $V = \frac{9}{16}d^3$).",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0139,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0080,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/jiuzhang-suanshu-vols4-6_bilingual.tex,547,CJK text on line with TeX/math marker,"Method: Square the diameter, multiply by 9, divide by 16. To find the sphere volume: place diameter 4 尺, square it to get 16 尺. Multiply by 9 to get 144 尺. Divide by 16 to get 9...",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0140,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0081,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/jiuzhang-suanshu-vols7-9_bilingual.tex,401,CJK text on line with TeX/math marker,\cnzhu 金九銀十一稱之適等者，總重等也。交易其一者，以一金換一銀也。金輕十三兩者，換後金方輕於原銀方十三兩也。以方程術解之尤便：設金重$x$，銀重$y$，則$9x = 11y$，且$8x + y = 10y + x - 13$兩。以盈不足術者，兩設其重，驗其差也。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
