lexeme_id,row_id,language_id,language_label,english_concept,draft_form,script_or_codepoint_scope,source_status,source_basis,formula_neighboring_usage_note,term_alternatives_or_register_note,codepoint_tex_pdf_note,status
cjklex-0020,ko-source-attestation::ko-wiki-algebra::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-algebra 대수학 rev 41960238 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-algebra_대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-ring-theory::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ring-theory 환론 rev 39056267 count 4; native-source-bodies/ko/wiki-bodies/ko-wiki-ring-theory_환론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-module::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-module 가군 rev 41652760 count 7; native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-field::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-field 체 (수학) rev 41649269 count 9; native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-ideal::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ideal 아이디얼 rev 39160743 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-commutative-algebra::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-commutative-algebra 가환대수학 rev 41811027 count 5; native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-semisimple-ring::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-semisimple-ring 반단순환 rev 39375212 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-hopf-algebra::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-hopf-algebra 호프 대수 rev 41657185 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-noetherian-ring::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-noetherian-ring 뇌터 환 rev 39051386 count 25; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-localization::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-localization 국소화 (환론) rev 41904060 count 30; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-hilbert-basis::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-hilbert-basis 힐베르트 기저 정리 rev 39344425 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-flat-module::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-flat-module 평탄 가군 rev 39344899 count 4; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-quiver-representation::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-quiver-representation 화살집 표현 rev 39479528 count 3; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-backfill-prime-ideal::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-prime-ideal 소 아이디얼 rev 41653113 count 21; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
