structural_id,work_unit_id,structure_type,type_ordinal,language,script,surface_role,parent_id,order_index,authority_path,authority_start_line,authority_end_line,target_path,target_start_line,target_end_line,target_span_sha256,completion_state,review_state,publication_state,boundary_confidence,continuation_cursor
SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0001,BOOK_S02,closed_prose_unit,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S02-SUBSECTION-0001,30000,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,157,157,52B10709693B23ABAF62A5FE9D36E3DD902F828839D3483AC6B9F70C95418376,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S02-SUBSECTION-0001
SLISV-V038-UK-BOOK_S02-SUBSECTION-0001,BOOK_S02,subsection,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S02-SUBSECTION-0001,30001,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,157,157,52B10709693B23ABAF62A5FE9D36E3DD902F828839D3483AC6B9F70C95418376,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S02-WORK_UNIT-0001
SLISV-V038-UK-BOOK_S02-WORK_UNIT-0001,BOOK_S02,work_unit,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,,30002,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,157,165,991BC645031C281AD9B61766B089E01239C08829BFA5B08D85017DA68003974F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0002
SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0002,BOOK_S02,closed_prose_unit,2,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S02-SUBSECTION-0001,30003,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,159,159,C592F7B1DE6BDA3027BC35F0757BA7ED20330D3E8671A0925B3D0B50A1FAACB2,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0003
SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0003,BOOK_S02,closed_prose_unit,3,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S02-SUBSECTION-0001,30004,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,161,161,37B9ED54B573306C7C120035B94C91E16DFE2A3EEE3F9077F8DA84508B348BFA,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0004
SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0004,BOOK_S02,closed_prose_unit,4,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S02-SUBSECTION-0001,30005,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,163,163,1ADAD8D97C3CC0AE2FDEC54261CDB0FC597FD44B4DEB203183BA45E1249B2484,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0005
SLISV-V038-UK-BOOK_S02-CLOSED_PROSE_UNIT-0005,BOOK_S02,closed_prose_unit,5,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S02-SUBSECTION-0001,30006,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21109,21118,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,165,165,A55644A2B10B16A7C73EADC7B7A2BFB05F97595EA40267F2CF13B58A64748290,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S03-CLOSED_PROSE_UNIT-0001
SLISV-V038-UK-BOOK_S03-CLOSED_PROSE_UNIT-0001,BOOK_S03,closed_prose_unit,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40000,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,169,169,716718AD8A562EC087F2B25EB52A9874AFD81672C79633587BDE2B3BC8FBD073,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001
SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,BOOK_S03,subsection,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40001,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,169,169,716718AD8A562EC087F2B25EB52A9874AFD81672C79633587BDE2B3BC8FBD073,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S03-WORK_UNIT-0001
SLISV-V038-UK-BOOK_S03-WORK_UNIT-0001,BOOK_S03,work_unit,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,,40002,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,169,185,FED88C2795A8D646387ACDBCD76EF48DD96B8FF7C7AE76DA5A4E24381A2C6B80,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S03-DEFINITION-0001
SLISV-V038-UK-BOOK_S03-DEFINITION-0001,BOOK_S03,definition,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40003,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,171,171,7C4EF8D33F0D43F162093BDA4F7431A805854BB804F97CF083054618C2148E80,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S03-CLOSED_PROSE_UNIT-0002
SLISV-V038-UK-BOOK_S03-CLOSED_PROSE_UNIT-0002,BOOK_S03,closed_prose_unit,2,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40004,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,173,173,0134F4A45FB480A709F3A25E1BA243C20684DC42A5E4678E320374B4FF8D0A1E,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S03-EQUATION_DISPLAY-0001
SLISV-V038-UK-BOOK_S03-EQUATION_DISPLAY-0001,BOOK_S03,equation_display,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40005,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,175,177,E3E7CC1D78F5A028817A2AB20043F7BA252967B5F83E2D55B61C9086F5934F59,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S03-DEFINITION-0002
SLISV-V038-UK-BOOK_S03-DEFINITION-0002,BOOK_S03,definition,2,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40006,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,179,179,76B60010AD993A243DDC317993F81F18D27A0086F1B4D958C18F6D17D808EAD9,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S03-CLOSED_PROSE_UNIT-0003
SLISV-V038-UK-BOOK_S03-CLOSED_PROSE_UNIT-0003,BOOK_S03,closed_prose_unit,3,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40007,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,181,181,DF9EFC565DF97D3A8EA86AA63DAB253EB3C797DDE6FE0CD7AF08323ED6D8BBE8,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S03-EQUATION_DISPLAY-0002
SLISV-V038-UK-BOOK_S03-EQUATION_DISPLAY-0002,BOOK_S03,equation_display,2,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S03-SUBSECTION-0001,40008,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21119,21136,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,183,185,6EFC2C2E9C93C09E7D51FCBA7772F2C69BDB8C00D5B29A30929761F21D5E0C46,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0001
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0001,BOOK_S04,closed_prose_unit,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50000,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,189,189,625BE32D854378AF1BC31CC775423815EEBF09EE1F2E658CAE9C3C75CD98B5BA,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001
SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,BOOK_S04,subsection,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50001,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,189,189,625BE32D854378AF1BC31CC775423815EEBF09EE1F2E658CAE9C3C75CD98B5BA,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S04-WORK_UNIT-0001
SLISV-V038-UK-BOOK_S04-WORK_UNIT-0001,BOOK_S04,work_unit,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,,50002,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,189,330,BACF957B2F7EEC4F1C18647AD1E546678CB59E2DCA78728B92FC4FCEC27D4F9F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0002
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0002,BOOK_S04,closed_prose_unit,2,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50003,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,191,191,967B96865CB5620E6180869955BD320E09AC90AF40E9B1DD5FE6D69D9777FDB6,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0003
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0003,BOOK_S04,closed_prose_unit,3,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50004,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,193,193,3FE445D8D822EC48B5E88ACCBEE93569E03CDE806350AB1CEF1DA9ABED06E310,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-COROLLARY-0001
SLISV-V038-UK-BOOK_S04-COROLLARY-0001,BOOK_S04,corollary,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50005,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,195,195,9E739382BBCF1119DBACC314807D097A0975CCF2CC3ED81430CB187F846B16ED,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0001
SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0001,BOOK_S04,equation_display,1,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50006,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,197,200,FB3173222EF06CE1B3BB086CC68CAA85062C4143451C91A2F049D714B07B7F78,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0004
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0004,BOOK_S04,closed_prose_unit,4,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50007,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,202,202,A479742FC31A5ECAC659FCAF8C241F3C6718F83206584199EF1DBB19A4577AB9,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0002
SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0002,BOOK_S04,equation_display,2,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50008,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,204,208,2CAA6431D5EFF31B318D4B0328D983FF4D08FB8603AECD33B122B912DFD899B9,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0005
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0005,BOOK_S04,closed_prose_unit,5,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50009,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,210,210,3A5D8D943935F9F82BE1C58E338F68609D68514BB1B5FD58BCDE5F93705738A4,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0006
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0006,BOOK_S04,closed_prose_unit,6,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50010,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,212,212,9AAA1FA39DD377A5FEB50FAE1EF2BE7BF7755D37AFDEBD3F2E7686F6FF2A18BF,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0003
SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0003,BOOK_S04,equation_display,3,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50011,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,214,216,F3D2E077972DFD0AFAA2B294A10960272784D7A826B77F79661DCAA41AF4B258,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0007
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0007,BOOK_S04,closed_prose_unit,7,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50012,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,218,218,B3D8B3711999BF09601355FF5260DAE570A9581B8652C38437FA50499BC696D0,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0008
SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0008,BOOK_S04,closed_prose_unit,8,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50013,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,220,220,E55D8819F906FA17F6D4B650BCAE6CB31AE45ECB12D58F7579B8AAB80FCF16D1,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0004
SLISV-V038-UK-BOOK_S04-EQUATION_DISPLAY-0004,BOOK_S04,equation_display,4,uk-Cyrl,Cyrillic,editable_model_authored_translation,SLISV-V038-UK-BOOK_S04-SUBSECTION-0001,50014,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,21137,21279,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-uk.tex,222,224,6EA546A0B3A4D2670B240985087E447D0ACBBE92A33E0902561B0A31CE7A917B,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-UK-BOOK_S04-CLOSED_PROSE_UNIT-0009
