physical_page	printed_page	witness_id	archive_path	finding	disposition
16	117	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0046	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p015_diag01.png	Comparator-derived overinclusive crop aligns with article page 15 / authority physical 16; all formulas, arrows, diagrams, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
17	118	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage replaces the authority recurrence beginning (q^{nr}-1)/(q-1), changes the zero range 1 <= r <= n-1, misstates the signed Coxeter permutation, and replaces the authority's piecewise symplectic point count by a malformed single expression. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
17	118	W0047	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p016_diag01.png	Comparator-derived overinclusive crop aligns with article page 16 / authority physical 17; all formulas, arrows, diagrams, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
18	119	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
18	119	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes Theorem 3.2's left trace from sigma-star to u-star, silently normalizes the printed p>1 to p>0, writes F composed with sigma^n instead of F^n composed with sigma, and changes the displayed n>=1 range. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
