row_id,status,path,bytes,sha256,lane_class,mentions_japanese_zh_or_cjk,mentions_draft_pretranslation_or_interlinear_context,mentions_source_body_or_witness_terms,direct_jp_zh_source_body_candidate,first_context_hits,source_use_label,frontier,non_claim_boundary
45250d8f-changed-107,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv,6231,9A05CF28A82FCECF5F3562F8B91A221277DEEF73F21FF9D760EEB1AC694CBA9A,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: carryforward_id,language_or_scope,current_frontier,source_return_status,literal_source_body_rows,ocr_unicode_rows,gap_rows,heartbeat_action,next_recovery_action,source_use_label,boundary_note || L2: R9-C0CB1DB1-CARRY-0001,Hausa,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,pass2 ledger present; direct extracted math source body still blocked,0 promoted in this packet,13 carried from prior rollup; current pass2 ledger row || L3: R9-C0CB1DB1-CARRY-0002,Amharic,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,downloaded Amharic math PDFs in pass2 ledger; OCR/Unicode extraction blocked by font-garbled/non-Unicode text,48,45 carried from prior rollup; sampl",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-108,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/R9_C0CB1DB1_HEARTBEAT_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,5525,D969112B9E6AC7423B0DAA25818D8ECB9B53E88E746CF5B80648C8CF631B8917,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: fable_row_id,language_or_scope,current_frontier,branch_weight_action,adverse_evidence,do_not_use,source_use_label,boundary_note || L2: R9-C0CB1DB1-FABLE-0001,Hausa,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,same-frontier carryforward without promotion,new branch payload is Persianate/Tajik package return; R9 reviewer/source-owner/OCR/license/exact phrase  || L3: R9-C0CB1DB1-FABLE-0002,Amharic,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,same-frontier carryforward without promotion,new branch payload is Persianate/Tajik package return; R9 reviewer/source-owner/OCR/license/exact phras",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-109,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/README.md,452,6354E1E451F533653C1157A5B80C3DEBAB2D36589BB61C54A34CF44E49CFE9CB,R9 source-return/OCR/Unicode support context,False,True,False,False,L1: # R9 C0CB1DB1 Heartbeat Instruction Recovery || L3: Same-frontier heartbeat packet for `c0cb1db12e5a4288159b0cd030eab8c05c53ce91`. The required branch instruction files were fetched from the GitHub branch at this commit and hashed. R9 source-return/OCR/Unicode/source-use/,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-110,A,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/SHA256SUMS.txt,1320,BFA281AC4AD3C2ADE282F8D9EA9E33C5F427951C2F3E4C0ED64B0054BB00EC54,R9 source-return/OCR/Unicode support context,False,True,False,False,L6: 7a174065b5b21b6ddefc9d8c8d23ba43a84dfb9eedc7a76df5c39be73ae98d41  R9_C0CB1DB1_HEARTBEAT_B3_HANDOFF_BOUNDARIES_20260707.csv || L8: 72b1080b28440bc05124b72da24cb1fbfbf74df97b3de4578a0bdc8f8299bc27  R9_C0CB1DB1_HEARTBEAT_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv || L11: d969112b9e6ac7423b0daa25818d8ecb9b53e88e746cf5b80648c8cf631b8917  R9_C0CB1DB1_HEARTBEAT_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-111,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.json,1408,C54A341F98C3208A85D60F6CF17288137B1E07A030C168F326CA6A7B60739CFD,R9 source-return/OCR/Unicode support context,False,True,False,False,"L8:   ""package"": ""C:\\Users\\memo_\\Documents\\Codex\\2026-07-04\\noether-r9-africa-horn-west\\outputs\\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707"", || L9:   ""prior_frontier_packet"": ""C:\\Users\\memo_\\Documents\\Codex\\2026-07-04\\noether-r9-africa-horn-west\\outputs\\R9_C0CB1DB1_FRONTIER_ADVANCE_RECOVERY_20260707"", || L10:   ""prior_heartbeat_packet"": ""C:\\Users\\memo_\\Documents\\Codex\\2026-07-04\\noether-r9-africa-horn-west\\outputs\\R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707"",",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-112,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/HEARTBEAT_EXCERPT.md,841,71AFFA329C05812683EE4E1E6BFF3B00FF2E50D0D92DD431DA48FA0FF7EFC84F,R9 source-return/OCR/Unicode support context,False,True,False,False,L1: # R9 D9EA29B0 Frontier Correction Recovery || L10: - Fable/adverse rows: 7 || L11: - Exact blockers: 4,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-113,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/LOGBOOK_EXCERPT.md,841,71AFFA329C05812683EE4E1E6BFF3B00FF2E50D0D92DD431DA48FA0FF7EFC84F,R9 source-return/OCR/Unicode support context,False,True,False,False,L1: # R9 D9EA29B0 Frontier Correction Recovery || L10: - Fable/adverse rows: 7 || L11: - Exact blockers: 4,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-114,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/MANIFEST.csv,2135,5B08683D2C005A2694BA831206ECD7433207F9BC90EED9974DDB63077FBBB41E,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: relative_path,bytes,sha256,source_use_label || L2: ACTIVE_SESSION_STATE.json,1408,c54a341f98c3208a85d60f6cf17288137b1e07a030c168f326ca6a7b60739cfd,D9EA29B0 frontier correction recovery; not source certification || L3: HEARTBEAT_EXCERPT.md,841,71affa329c05812683ee4e1e6bff3b00ff2e50d0d92dd431da48fa0ff7efc84f,D9EA29B0 frontier correction recovery; not source certification",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-115,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv,500,B36625422EFAE8516B9A4B0CDB25F46FA193EE1252C327A554E5C2DBFE1B0DE2,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: check_id,check,result,detail,source_use_label",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-116,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv,1267,0E213E948D6696F8A39F43B9245C39384F949C74D723647B5E2C6283760D78C6,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: handoff_id,package_path,current_frontier,prior_frontier_packet,prior_heartbeat_packet,source_packet,handoff_scope,contains,source_use_label,boundary_note || L2: R9-D9EA29B0-B3-0001,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707,d9ea29b008edeac55aba342edb6948440bdb145d,C:\Users\memo_\Documents\Codex\",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-117,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_BRANCH_INSTRUCTION_READ_ROWS_20260707.csv,4732,F06D09C07AD86D36E3C8139D6ED20F0ABA2B7438C932BCE3F16118B0A0BD2622,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: instruction_path,read_status,bytes,sha256,line_count,contains_fable,contains_no_push,contains_no_completion_claims,source_use_label,boundary_note || L2: AGENTS.md,ok,4687,55751c43623ac6bbb1b94836ad2f1b90fd968c29869ceca8c64e16af80667d24,88,false,false,false,branch instruction read row; not source certification,""R9 source-use/provenance/gap/generated-draft/noncanonical sup || L3: .github/copilot-instructions.md,ok,1901,6d81ec89d416678e0df9c964d959160f8eaaff04ea69da744e588f58c50662bc,24,false,false,false,branch instruction read row; not source certification,""R9 source-use/provenance/gap/generated-",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-118,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_BRANCH_ROUTE_ROWS_20260707.csv,904,31E13D7C71712146F10C72134665563AF259D05DAF8458B58D12CB6D45827741,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: row_id,current_frontier,prior_frontier,observed_branch_head,compare_status,ahead_by,behind_by,total_commits,files_returned,commit_subjects,r9_lane_effect,source_use_label,boundary_note || L2: R9-D9EA29B0-BRANCH-0001,d9ea29b008edeac55aba342edb6948440bdb145d,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,d9ea29b008edeac55aba342edb6948440bdb145d,ahead,1,0,1,133,d9ea29b0 Add C0CB Slavic OLP Interlanguage Persianate bat",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-119,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_BRANCH_VISIBLE_PATH_ROWS_20260707.csv,94216,9C09A02CF4D475B40775E408C7BBE153E0F81F364230EAF2E086EF21F2EDBEF1,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: path_row_id,current_frontier,prior_frontier,filename,status,additions,deletions,changes,path_class,source_use_label,boundary_note || L2: R9-D9EA29B0-PATH-0001,d9ea29b008edeac55aba342edb6948440bdb145d,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C0CB1DB1_SLAVIC_OLP_INTERLAN || L3: R9-D9EA29B0-PATH-0002,d9ea29b008edeac55aba342edb6948440bdb145d,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C0CB1DB1_SLAVIC_OLP_INTERLAN",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-120,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,2784,2B62B59859C033E8BC4790772139AA81EEBD24F3160DE7308BB3A39EB270D629,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: blocker_id,scope,current_frontier,blocker,next_recovery_action,source_use_label,boundary_note || L2: R9-D9EA29B0-BLOCKER-0001,direct R9 source-body delta,d9ea29b008edeac55aba342edb6948440bdb145d,D9EA29B0 branch delta is Slavic/OLP/Interlanguage/Persianate package visibility; no direct Hausa/Amharic/Afar/Somali/Oromo/Tig || L3: R9-D9EA29B0-BLOCKER-0002,draft/pretranslation/interlinear,d9ea29b008edeac55aba342edb6948440bdb145d,No new source-gated R9 draft/pretranslation/interlinear rows are promoted by this cross-lane package batch.,preserve draf",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-121,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv,6671,28B5D91F5191115A31F3E09FA7E56AB5246E9CB80A72B55F64362E2DAD6F29BF,R9 source-return/OCR/Unicode support context,False,True,True,False,"L1: carryforward_id,language_or_scope,current_frontier,prior_frontier,source_return_status,literal_source_body_rows,ocr_unicode_rows,gap_rows,frontier_delta_action,next_recovery_action,source_use_label,boundary_note || L2: R9-D9EA29B0-CARRY-0001,Hausa,d9ea29b008edeac55aba342edb6948440bdb145d,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,pass2 ledger present; direct extracted math source body still blocked,0 promoted in this packet,13 carried fr || L3: R9-D9EA29B0-CARRY-0002,Amharic,d9ea29b008edeac55aba342edb6948440bdb145d,c0cb1db12e5a4288159b0cd030eab8c05c53ce91,downloaded Amharic math PDFs in pass2 ledger; OCR/Unicode extraction blocked by font-garbled/non-Unicode te",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-122,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/R9_D9EA29B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,5336,A15D114DD3D94153D8D02D5A765902B86936E49EA1223B3D5C1EC5407C5DA5B1,R9 source-return/OCR/Unicode support context,False,True,False,False,"L1: fable_row_id,language_or_scope,current_frontier,branch_weight_action,adverse_evidence,do_not_use,source_use_label,boundary_note || L2: R9-D9EA29B0-FABLE-0001,Hausa,d9ea29b008edeac55aba342edb6948440bdb145d,carry forward without promotion,new branch payload is Persianate/Tajik package return; R9 reviewer/source-owner/OCR/license/exact phrase gates remain  || L3: R9-D9EA29B0-FABLE-0002,Amharic,d9ea29b008edeac55aba342edb6948440bdb145d,carry forward without promotion,new branch payload is Persianate/Tajik package return; R9 reviewer/source-owner/OCR/license/exact phrase gates remai",generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-123,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/README.md,430,148EDF735E56B88CA687CA6B57D908FF7A4118A88237A8DA9E70DD81F23FB746,R9 source-return/OCR/Unicode support context,False,True,False,False,L1: # R9 D9EA29B0 Frontier Correction Recovery || L3: This packet records the live branch frontier moving from `c0cb1db12e5a4288159b0cd030eab8c05c53ce91` to `d9ea29b008edeac55aba342edb6948440bdb145d` after the C0 heartbeat read observed a newer branch head. The D9EA delta i,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-changed-124,A,uploader-transfer/r9-africa-horn-west-d9ea29b0-frontier-correction-recovery-20260707/R9_D9EA29B0_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256SUMS.txt,1266,66A68AA030A437E33648DECBED08CFC5E1917C5A88C7641FFDE379555C0013E8,R9 source-return/OCR/Unicode support context,False,True,False,False,L5: 0e213e948d6696f8a39f43b9245c39384f949c74d723647b5e2c6283760d78c6  R9_D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv || L7: 31e13d7c71712146f10c72134665563af259d05daf8458b58d12cb6d45827741  R9_D9EA29B0_BRANCH_ROUTE_ROWS_20260707.csv || L9: 2b62b59859c033e8bc4790772139aa81eebd24f3160de7308bb3a39eb270d629  R9_D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,generated-draft/non-canonical/source-use/gap-support,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
