"occurrence_id","policy_id","unit_id","source_tex","source_start_line","source_end_line","printed_start","printed_end","target_file","target_line","target_column","source_form","selected_form","decision_class","rationale","status"
"FAC-EN-NOCC-E5642682E9CBF53C","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","267","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-C67823A265621300","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","281","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-BD0F5FEDCFE03F6B","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","325","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-DC1E457442355C7F","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","349","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-226828A717D22294","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","370","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-AD935AC018C4B9FE","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","413","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-BE42E3995F8641B4","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","427","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-1473117E4570A3E1","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","483","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-CA6FAFB19B050DE2","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","516","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-9611B325F2214636","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","533","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-7BE410B2416ED36C","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","605","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-67FCBCEA7DDDB498","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","667","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-05687025D51975B1","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","684","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-C81FD98C1BFEA2D7","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","731","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-C705C2CD211EFD1A","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","759","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-0BC53C1B0CCC953C","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","822","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5B2CCBBC65F04DD7","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","840","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-E4F985715693F746","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","872","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-3F265C6F9EFA3FFC","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","884","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-8E73DDBF45B8D84A","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","916","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-9A47AC70BB1E37D7","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","928","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-19A7A9D9FF9D3D2C","FAC-EN-N0008","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","986","\\to in prose element assignment","\mapsto","semantic_typography","distinguishes element assignment from a morphism arrow","active_occurrence"
"FAC-EN-NOCC-ED2C4CD9B35A77E2","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","1042","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-5D9FDDBF91B8AC21","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","1060","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-55106A0F1628CEE4","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","1109","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-DD8A7B3C391703FD","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","1121","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-73BC692C5B6CBE5A","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","1177","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-00FA3C8445CC787C","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","8","1199","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-57F14552633A7F5F","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","10","88","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-16F6DC9B86F18971","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","10","190","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-CCAEC81F01A1A343","FAC-EN-N0006","FAC-EN-U0008","fac_body.tex","269","273","205","205","english_source_first_workpass/source/components/008_I_1_9_direct_sum.tex","10","223","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-569D06450521E8F4","FAC-EN-N0006","FAC-EN-U0009","fac_body.tex","276","310","205","206","english_source_first_workpass/source/components/009_I_1_10_tensor_product.tex","8","6","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-3BDEFBB552F06E19","FAC-EN-N0006","FAC-EN-U0009","fac_body.tex","276","310","205","206","english_source_first_workpass/source/components/009_I_1_10_tensor_product.tex","8","45","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-69A40580BDB6A42B","FAC-EN-N0006","FAC-EN-U0009","fac_body.tex","276","310","205","206","english_source_first_workpass/source/components/009_I_1_10_tensor_product.tex","8","79","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-87420927274072D0","FAC-EN-N0006","FAC-EN-U0009","fac_body.tex","276","310","205","206","english_source_first_workpass/source/components/009_I_1_10_tensor_product.tex","8","110","\\mathfrak{A-Z}","\mathcal{G}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-2D7EDB79C5A957CF","FAC-EN-N0006","FAC-EN-U0009","fac_body.tex","276","310","205","206","english_source_first_workpass/source/components/009_I_1_10_tensor_product.tex","8","143","\\mathfrak{A-Z}","\mathcal{A}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-1A062DBB24E3A005","FAC-EN-N0006","FAC-EN-U0009","fac_body.tex","276","310","205","206","english_source_first_workpass/source/components/009_I_1_10_tensor_product.tex","8","190","\\mathfrak{A-Z}","\mathcal{H}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-F1A185574FA29549","FAC-EN-N0006","FAC-EN-U0009","fac_body.tex","276","310","205","206","english_source_first_workpass/source/components/009_I_1_10_tensor_product.tex","8","204","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
