structural_id,unit_id,structure_type,language,script,source_role,target_path,start_line,end_line,parent_id,order_index,type_ordinal,paired_script_id,pairing_state,labels,references,unresolved_references,file_sha256,span_sha256,completion_state,review_state,publication_state,boundary_confidence,boundary_basis,continuation_cursor
SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0002,SLISV-UNIT-1ED380E4E972,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,34,44,SLISV-STR-1ED380E4E972-SECTION-0001,11,2,SLISV-STR-3987D69A442A-EQUATION_DISPLAY-0002,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,756320FAC371BF6E91A5AC25693E59C3D2022F0508B74609E037B5470E9D40A4,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-1ED380E4E972-NOTE-0004
SLISV-STR-1ED380E4E972-NOTE-0004,SLISV-UNIT-1ED380E4E972,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,45,45,SLISV-STR-1ED380E4E972-SECTION-0001,12,4,SLISV-STR-3987D69A442A-NOTE-0004,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,C5FC42C5736624BBCD92BA8535183183F8C63AE5D746FE6F80020228000E52AD,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-1ED380E4E972-CLOSED_PROSE_UNIT-0006
SLISV-STR-1ED380E4E972-CLOSED_PROSE_UNIT-0006,SLISV-UNIT-1ED380E4E972,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,47,73,SLISV-STR-1ED380E4E972-SECTION-0001,13,6,SLISV-STR-3987D69A442A-CLOSED_PROSE_UNIT-0006,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,244C7F967C38A3E0BAB9A2D75452C4E06EC9077C2F9B455E219E045B21741B93,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0003
SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0003,SLISV-UNIT-1ED380E4E972,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,48,56,SLISV-STR-1ED380E4E972-SECTION-0001,14,3,SLISV-STR-3987D69A442A-EQUATION_DISPLAY-0003,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,940438CE7E2D3E0E674D3FFB82BA51655C7D6010115D38F6EC9D2E94049A3DD5,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0004
SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0004,SLISV-UNIT-1ED380E4E972,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,58,66,SLISV-STR-1ED380E4E972-SECTION-0001,15,4,SLISV-STR-3987D69A442A-EQUATION_DISPLAY-0004,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,428ACC3DEB85C61D2A1912B67A785565F6EE285D63014B88A1589AD587C3F28D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0005
SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0005,SLISV-UNIT-1ED380E4E972,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,68,72,SLISV-STR-1ED380E4E972-SECTION-0001,16,5,SLISV-STR-3987D69A442A-EQUATION_DISPLAY-0005,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,D2326D5D51E4B1983D763BAB1269D15518EEE307611D630281018C261C72C113,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-1ED380E4E972-CLOSED_PROSE_UNIT-0007
SLISV-STR-1ED380E4E972-CLOSED_PROSE_UNIT-0007,SLISV-UNIT-1ED380E4E972,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,75,90,SLISV-STR-1ED380E4E972-SECTION-0001,17,7,SLISV-STR-3987D69A442A-CLOSED_PROSE_UNIT-0007,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,FB4FEEDD3638B00128C14981E60CA6020C9881EDEFF341DFB4BFA496A315353C,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0006
SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0006,SLISV-UNIT-1ED380E4E972,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,76,80,SLISV-STR-1ED380E4E972-SECTION-0001,18,6,SLISV-STR-3987D69A442A-EQUATION_DISPLAY-0006,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,143878F835B17F802C95CB9EE441729212E163B52FA39000972A0A2E436FB9E2,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0007
SLISV-STR-1ED380E4E972-EQUATION_DISPLAY-0007,SLISV-UNIT-1ED380E4E972,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,82,89,SLISV-STR-1ED380E4E972-SECTION-0001,19,7,SLISV-STR-3987D69A442A-EQUATION_DISPLAY-0007,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,DEE0922C306BCCEC3C396293AA7ACE7BDBB400754A18914F6B5D1577D7353EEF,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-1ED380E4E972-NOTE-0005
SLISV-STR-1ED380E4E972-NOTE-0005,SLISV-UNIT-1ED380E4E972,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,90,90,SLISV-STR-1ED380E4E972-SECTION-0001,20,5,SLISV-STR-3987D69A442A-NOTE-0005,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,146FFCF829BDA894F05142209791C1F61DB44039E751837271C28B298862740E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-1ED380E4E972-CLOSED_PROSE_UNIT-0008
SLISV-STR-1ED380E4E972-CLOSED_PROSE_UNIT-0008,SLISV-UNIT-1ED380E4E972,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section02_Interslavic_Cyrillic_v001.tex,92,92,SLISV-STR-1ED380E4E972-SECTION-0001,21,8,SLISV-STR-3987D69A442A-CLOSED_PROSE_UNIT-0008,paired_by_logical_type_ordinal,,,,DE07F43C079443D94946BEFCCDED2AE9A2D1EB023EB342BDD592CDB2B67EFAFB,DD18C8171F3D711DD1430DC152E004047BDE1E5AB0E1237A7B5C25BE6D1DE2FE,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,
SLISV-STR-8036FE7AFC59-DOCUMENT-0001,SLISV-UNIT-8036FE7AFC59,document,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,1,182,,0,1,SLISV-STR-DD517DAF763C-DOCUMENT-0001,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,6DF19DDED98C1D94538C9D71F95540EF7B605A3391AA17E7942DA2D9515F2F86,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,complete canonical TeX file,SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0001
SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0001,SLISV-UNIT-8036FE7AFC59,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,19,19,SLISV-STR-8036FE7AFC59-SECTION-0001,1,1,SLISV-STR-DD517DAF763C-CLOSED_PROSE_UNIT-0001,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,839CA0ADDCB176E88F30CFCC4D766A852FABA4C7E72967E48DBC6467ED5C42E7,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-8036FE7AFC59-SECTION-0001
SLISV-STR-8036FE7AFC59-SECTION-0001,SLISV-UNIT-8036FE7AFC59,section,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,19,182,SLISV-STR-8036FE7AFC59-DOCUMENT-0001,2,1,SLISV-STR-DD517DAF763C-SECTION-0001,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,D3D3C821C2D7120CAB7973F0D5094108890BA93807111E8B89AA96C26C478BF5,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0002
SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0002,SLISV-UNIT-8036FE7AFC59,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,21,21,SLISV-STR-8036FE7AFC59-SECTION-0001,3,2,SLISV-STR-DD517DAF763C-CLOSED_PROSE_UNIT-0002,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,6FDB51E63194156E915F45985241D6F151FAC12B7F441918DED454FF4C10D12C,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-8036FE7AFC59-NOTE-0001
SLISV-STR-8036FE7AFC59-NOTE-0001,SLISV-UNIT-8036FE7AFC59,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,21,21,SLISV-STR-8036FE7AFC59-SECTION-0001,4,1,SLISV-STR-DD517DAF763C-NOTE-0001,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,6FDB51E63194156E915F45985241D6F151FAC12B7F441918DED454FF4C10D12C,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0001
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0001,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,23,30,SLISV-STR-8036FE7AFC59-SECTION-0001,5,1,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0001,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,62EC5403375D93B8E20B6D177C1531D6A1F7BC1D93FB8E38F3A0251948DF1033,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0003
SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0003,SLISV-UNIT-8036FE7AFC59,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,23,46,SLISV-STR-8036FE7AFC59-SECTION-0001,6,3,SLISV-STR-DD517DAF763C-CLOSED_PROSE_UNIT-0003,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,A63D730EADAD9D839179C7B84D0119A928F1BBD6B73FD170CFCB75D57AD0BBDD,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0002
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0002,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,31,38,SLISV-STR-8036FE7AFC59-SECTION-0001,7,2,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0002,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,508F4D58A83454ABD56B21A3C714735B13A692AD76323787ADFFC7D319961B74,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0003
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0003,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,39,46,SLISV-STR-8036FE7AFC59-SECTION-0001,8,3,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0003,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,01B4EEB2BC41EFC52A4863D434A0F39F2CE954ABA59D49547D64729CD1080BD5,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0004
SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0004,SLISV-UNIT-8036FE7AFC59,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,48,150,SLISV-STR-8036FE7AFC59-SECTION-0001,9,4,SLISV-STR-DD517DAF763C-CLOSED_PROSE_UNIT-0004,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,95D0079A16E6E3CEE4827C69359DC600D8C74FEF86F9E7808C9B8D8D7957D3D4,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0004
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0004,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,49,55,SLISV-STR-8036FE7AFC59-SECTION-0001,10,4,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0004,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,1B900AFB4E81D892D7B0A64BEE0DBD404898C44838100E66FC400AD5AB786968,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0005
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0005,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,56,63,SLISV-STR-8036FE7AFC59-SECTION-0001,11,5,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0005,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,F2F4C20EBF77EE57C35CAE97259F662B1DA37B92DE05ABA5A571351662FA5EF8,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0006
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0006,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,65,74,SLISV-STR-8036FE7AFC59-SECTION-0001,12,6,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0006,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,647B73777BBE55C9BBAC5D08B8EEEC1463736F44FA8CBF7E8BD814A22DD47092,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-NOTE-0002
SLISV-STR-8036FE7AFC59-NOTE-0002,SLISV-UNIT-8036FE7AFC59,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,75,75,SLISV-STR-8036FE7AFC59-SECTION-0001,13,2,SLISV-STR-DD517DAF763C-NOTE-0002,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,5F0E2276D3E51B31C984563226F7D868FE7388F2A0AAC30CD5CD55BA9B2DED37,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0007
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0007,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,76,85,SLISV-STR-8036FE7AFC59-SECTION-0001,14,7,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0007,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,29FFAB72A0174B5F08ACE183B9415FE182F90ED4E9AEC61BB23B67826647CF65,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0008
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0008,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,87,90,SLISV-STR-8036FE7AFC59-SECTION-0001,15,8,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0008,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,0391BD53706E33C2173B81B5501126DD1A000C3202351E62D2907D48C4096D0D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0009
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0009,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,92,110,SLISV-STR-8036FE7AFC59-SECTION-0001,16,9,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0009,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,91436B73F3706227A2724CBF4367F4AA9FF476AB54ED47A989295E721F0435D6,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-8036FE7AFC59-NOTE-0003
SLISV-STR-8036FE7AFC59-NOTE-0003,SLISV-UNIT-8036FE7AFC59,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,111,111,SLISV-STR-8036FE7AFC59-SECTION-0001,17,3,SLISV-STR-DD517DAF763C-NOTE-0003,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,E2A96A7001B16CED4A949C8E4ADE0040855A41E6987AD732F033E2CCD9A6416E,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0010
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0010,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,112,117,SLISV-STR-8036FE7AFC59-SECTION-0001,18,10,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0010,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,7CA7837AA7FE391CA2E52B2A6BB701DF0497D6F97F397B6151B445F492B31315,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0011
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0011,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,119,129,SLISV-STR-8036FE7AFC59-SECTION-0001,19,11,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0011,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,2FB3368B2C4EDA818AB8C6163B8C66387E13A0899E9839FF2EE8CD47D0D81201,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0012
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0012,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,131,139,SLISV-STR-8036FE7AFC59-SECTION-0001,20,12,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0012,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,F5A17D9F6FCFB922FA67191236D40FA3DBA0763CEA385A14E2F62EA87A0B5110,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0013
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0013,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,141,149,SLISV-STR-8036FE7AFC59-SECTION-0001,21,13,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0013,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,A6AF96FE312F0401438BCC5F6694EFE5FE2E2251B9FBD7361D5CE0EF1DBBCEC4,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0005
SLISV-STR-8036FE7AFC59-CLOSED_PROSE_UNIT-0005,SLISV-UNIT-8036FE7AFC59,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,152,179,SLISV-STR-8036FE7AFC59-SECTION-0001,22,5,SLISV-STR-DD517DAF763C-CLOSED_PROSE_UNIT-0005,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,77B2301939D242CB7BD6E8FCBE94CA5A0B274C0FE05C1A6F46BE37EA3389E378,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0014
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0014,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,153,159,SLISV-STR-8036FE7AFC59-SECTION-0001,23,14,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0014,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,4A5F6BB30694642AE6CD70863B66B0AEAAA4474BC5964393C877A0DE4B4C9036,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0015
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0015,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,161,169,SLISV-STR-8036FE7AFC59-SECTION-0001,24,15,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0015,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,8E8164578AFE583B55BA64B5BA9740B9E4FA0B9019CCC4BCB591AA3357AF1C59,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0016
SLISV-STR-8036FE7AFC59-EQUATION_DISPLAY-0016,SLISV-UNIT-8036FE7AFC59,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper04_Section03_Interslavic_Cyrillic_v001.tex,171,178,SLISV-STR-8036FE7AFC59-SECTION-0001,25,16,SLISV-STR-DD517DAF763C-EQUATION_DISPLAY-0016,paired_by_logical_type_ordinal,,,,1DAD993AC6014F302F9ED85010229B9B46B0657BE89E3F1153ECF09E47D55FBF,FB08A0D5043AACD38C040A569FBE6D3A01C44FDA6FBBDF432EA5DF22840D1583,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,
