"lane","source_path","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","package_action"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_COMPLETION_AND_NEXT_READER_HANDOFF_20260704.md","R9_COMPLETION_AND_NEXT_READER_HANDOFF_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_COMPLETION_AND_NEXT_READER_HANDOFF_20260704.md","1793","1FEBAF136E3B24970E35219139CA20E408722AA311FFE26CCD7A9B0E3251B904","2026-07-04T04:16:26.1989259Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_DURABLE_RUN_LOG_20260704.jsonl","R9_DURABLE_RUN_LOG_20260704.jsonl","lane_outputs\noether-r9-africa-horn-west\R9_DURABLE_RUN_LOG_20260704.jsonl","8926","CDB66C724BFA827F14A3F296A9403E8597FF2EA4B47D036A3470A7E851D1E650","2026-07-04T04:16:26.2043038Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_DURABLE_RUN_LOG_20260704.md","R9_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_DURABLE_RUN_LOG_20260704.md","11616","7FB3738F8E72A53B3591340DA7EC898C6B948AC859024653997A69116172B433","2026-07-04T04:16:26.2022959Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.csv","R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.csv","lane_outputs\noether-r9-africa-horn-west\R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.csv","12008","DC9993C10C03E5E6FADF4BB1B81E8FDFBB2BE8E41254AD79EFE0CEDEF9119132","2026-07-04T04:12:33.0191679Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.md","R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.md","2483","83A74F9CD593A8DBE1078E227188B161ECEEFA09374457502C4B8339737DEC9F","2026-07-04T04:12:33.0124699Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_MATRIX_20260704.md","R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_MATRIX_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_MATRIX_20260704.md","6003","87909498ACC7AAEB6D30599E5DC4410F289D5B6051A8D24A1E49CC79D13E429A","2026-07-04T04:00:42.1622757Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_ROWS_20260704.csv","R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_ROWS_20260704.csv","lane_outputs\noether-r9-africa-horn-west\R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_ROWS_20260704.csv","10403","0B149B05D0D387D01DC3C89AFD2DE38428BD91E1C0EDBBA74F214499E2FCDC7B","2026-07-04T04:00:42.1622757Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.csv","R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.csv","lane_outputs\noether-r9-africa-horn-west\R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.csv","6799","BC7B0A185744F205752EFF4F259D8856D05A185D7B10A23D45DDEF4084FD7ABD","2026-07-04T04:01:28.4531203Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.md","R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.md","4503","86655D46214F8A36C7A4726E75E4BD6E04F041E0E11DE409BAFE390FF122E260","2026-07-04T04:00:42.1642834Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_REGISTER_AND_INTERLANGUAGE_ROUTING_LEDGER_20260704.md","R9_REGISTER_AND_INTERLANGUAGE_ROUTING_LEDGER_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_REGISTER_AND_INTERLANGUAGE_ROUTING_LEDGER_20260704.md","4288","F4C32F84E539D7D50CD44A01935483B53A4F6D6E27A30B1485F2CBC36B6F4D39","2026-07-04T04:00:42.1680351Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_REVIEWER_LEDGER_QUEUE_20260704.csv","R9_REVIEWER_LEDGER_QUEUE_20260704.csv","lane_outputs\noether-r9-africa-horn-west\R9_REVIEWER_LEDGER_QUEUE_20260704.csv","4947","8AA591F4552003C868E585C74F28D73630425AFC675FA32FC9CF0A68B69A5BB3","2026-07-04T04:00:42.1662911Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_20260704.csv","R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_20260704.csv","lane_outputs\noether-r9-africa-horn-west\R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_20260704.csv","1857","E9323C5C41728EE44152F2C6C7DB5381A820F9A596400460102129C7A80E99B9","2026-07-04T04:16:26.2002896Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_WEEK_CONTINUATION_RUNBOOK_20260704.md","R9_WEEK_CONTINUATION_RUNBOOK_20260704.md","lane_outputs\noether-r9-africa-horn-west\R9_WEEK_CONTINUATION_RUNBOOK_20260704.md","3416","D9CE4F7B35BF058F01129631B55A1F59CF19425F1B7362673ADD26B4D110FD0F","2026-07-04T04:14:47.8731982Z","copied"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_WHOLE_LANE_COVERAGE_MANIFEST_20260704.json","R9_WHOLE_LANE_COVERAGE_MANIFEST_20260704.json","lane_outputs\noether-r9-africa-horn-west\R9_WHOLE_LANE_COVERAGE_MANIFEST_20260704.json","4414","866BB6F5B82DAEF8CBF1EF1BCACE00D830BBF6D61F7B860CF624E5F3974E5588","2026-07-04T04:16:26.2083209Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_CORPUS_TRANSLATION_OUTPUT_MANIFEST_20260704.sha256","NOETHER_ROMANCE_CORPUS_TRANSLATION_OUTPUT_MANIFEST_20260704.sha256","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_CORPUS_TRANSLATION_OUTPUT_MANIFEST_20260704.sha256","887","F321DA6681CFD46FB73A463E50AF9A2B7B070B71B3B2EE217D75853C60460F7D","2026-07-04T04:25:00.5538418Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_CORPUS_TRANSLATION_ROW_COVERAGE_20260704.csv","NOETHER_ROMANCE_CORPUS_TRANSLATION_ROW_COVERAGE_20260704.csv","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_CORPUS_TRANSLATION_ROW_COVERAGE_20260704.csv","7210","F0B03D5E5934DEAF4E5E5DA8E2C126E753CCEBBE44A8F60E95A85021EF574098","2026-07-04T04:22:48.0418596Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_CORPUS_TRANSLATION_RUN_LOG_20260704.md","NOETHER_ROMANCE_CORPUS_TRANSLATION_RUN_LOG_20260704.md","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_CORPUS_TRANSLATION_RUN_LOG_20260704.md","8226","6700A5023A4A0AF0D1575E93E7F1D70268249A85ECAABF9FEC79C5BA7D611C68","2026-07-04T04:24:50.7123015Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_CORPUS_TRANSLATION_SLICES_20260704.md","NOETHER_ROMANCE_CORPUS_TRANSLATION_SLICES_20260704.md","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_CORPUS_TRANSLATION_SLICES_20260704.md","58027","8A2BB538ED902951E50827A31D921A80625018631996CEE1AC601FE3DD9B955E","2026-07-04T04:22:06.9975441Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_INTERLANGUAGE_ROUTING_NOTE_20260704.md","NOETHER_ROMANCE_INTERLANGUAGE_ROUTING_NOTE_20260704.md","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_INTERLANGUAGE_ROUTING_NOTE_20260704.md","2861","BB8DEE8C569A3B59AEA78C32CF034976653B58B59807BD17191C4A0D28816806","2026-07-04T03:59:58.9592842Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.json","NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.json","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.json","219774","37467C5AFE7E3640D7ED92BB53ADAD41D4AC391A51B7AF6FD2FBD84A5E632D74","2026-07-04T03:59:07.8428274Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.md","NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.md","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.md","94873","3078F66D9052C295CE2EF1C32B57A5E392B8608BD30533ACC2BAF08A52E489C6","2026-07-04T03:59:07.8485812Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_LANE_DRAFT_TERMBASE_20260704.csv","NOETHER_ROMANCE_LANE_DRAFT_TERMBASE_20260704.csv","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_LANE_DRAFT_TERMBASE_20260704.csv","11940","D35CA6F3639B5CAF24678AD56D942D5D6F715681E2C906F6FACF9E2AF5D27BA1","2026-07-04T03:59:07.8445714Z","copied"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_LANE_OUTPUT_MANIFEST_20260704.sha256","NOETHER_ROMANCE_LANE_OUTPUT_MANIFEST_20260704.sha256","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_LANE_OUTPUT_MANIFEST_20260704.sha256","516","1D24200F34EE55B5255F4FB9748396FE56D1A2E225BB5AD4DED5D38349A211A7","2026-07-04T04:00:16.1561795Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_INTERSLAVIC_LEGIBILITY_LEDGER_20260704.csv","NOETHER_INTERSLAVIC_LEGIBILITY_LEDGER_20260704.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_INTERSLAVIC_LEGIBILITY_LEDGER_20260704.csv","3151","CC69BE0AE2E7BD2B7180A3BB081BD7C944DA2B96777E21B5EFF14608854F7010","2026-07-04T03:46:11.4910180Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.csv","NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.csv","1413","17566B705C716F47476E97B6AC187A6D982D0B2BFAD29806B4CE5FFE54229BDD","2026-07-04T04:09:08.2919669Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.md","NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.md","9813","A09F9CE74EBAD453E3D40A222743D53102643004C29B0D30FD09AC9847FB5F90","2026-07-04T04:09:08.2919669Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_ARXIV_TEX_SOURCE_SHELF_20260704.csv","NOETHER_SLAVIC_ARXIV_TEX_SOURCE_SHELF_20260704.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_ARXIV_TEX_SOURCE_SHELF_20260704.csv","3967","7652C7A6A96B0833A4E5EC3CB6AA0761A73BEDA2989630282607CCE54771B16C","2026-07-04T04:10:05.7830653Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_BASELINE_GAP_CLOSURE_REGISTER_20260704.csv","NOETHER_SLAVIC_BASELINE_GAP_CLOSURE_REGISTER_20260704.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_BASELINE_GAP_CLOSURE_REGISTER_20260704.csv","4325","D0FD8B152CB1DCE5CB5C162396E0FEE4237A6D59BCA38FECDE9E8B029B96EEB3","2026-07-04T04:16:31.4498205Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv","NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv","7750","54E78E366E5352084C71BF2A0F1005B915051D0A13F19A8A2E8B7B78FC61A8FA","2026-07-04T03:46:11.4890134Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_CANONICAL_BASELINE_ALL_OF_THAT_DONE_20260704.md","NOETHER_SLAVIC_CANONICAL_BASELINE_ALL_OF_THAT_DONE_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_CANONICAL_BASELINE_ALL_OF_THAT_DONE_20260704.md","13444","7D9C8560585F2A8AB3ECC637DD1759A4EFF2DE6A2F61666BF7F43A8D9C1ECD3B","2026-07-04T03:46:11.4870103Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T061724.csv","NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T061724.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T061724.csv","1889","E113A96EFDA74EE2B2DBDC35A752B106D04A2793457C2A838CF8577E9E19C49F","2026-07-04T04:18:48.0830681Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","12477","1C14EE814A9901AA12F4171352ABCEEE99FEA44EE5BAD3F63E4B9E49AD5E0D2A","2026-07-04T04:18:19.2884102Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_FINISH_ALL_COMPLETION_AUDIT_20260704.md","NOETHER_SLAVIC_FINISH_ALL_COMPLETION_AUDIT_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_FINISH_ALL_COMPLETION_AUDIT_20260704.md","9259","480E2CA65F8514377BD91F9B8C076C5647EB800A08153CCAAF3AD26FA7EC054D","2026-07-04T04:05:32.1279774Z","copied"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_BASELINE_WATCHER_BOUNDARIES_20260704.md","NOETHER_SLAVIC_SOURCE_BASELINE_WATCHER_BOUNDARIES_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_SOURCE_BASELINE_WATCHER_BOUNDARIES_20260704.md","6186","18E47B0B2B25E0DBFD8488FB1E2A7E588703402457590BCBF4C3880ABABDD3D5","2026-07-04T04:11:34.3303543Z","copied"
