base_commit,head_commit,status,path,kind,lanes,role,claim_boundary
212dfb1,ac6f4eb,A,transfer-audits/old-b/OLD_B_212DF_B3_RECOVERY_PICKUP_QUEUE_20260706T0720/SAFETY_AND_ROUTE_GATES.csv,csv,B3,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/old-b/OLD_B_212DF_B3_RECOVERY_PICKUP_QUEUE_20260706T0720/SHA256SUMS.txt,txt,B3,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/old-b/OLD_B_212DF_B3_RECOVERY_PICKUP_QUEUE_20260706T0720/VISIBLE_THREAD_ROUTE_STATE.csv,csv,B3,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_AUDIT_20260706.md,md,B3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv,csv,B3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_SHA256SUMS_20260706.txt,txt,B3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25EF36D8_R3_AUTHORITY_ENFORCEMENT_BATCH_AUDIT_20260706.md,md,B3; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25EF36D8_R3_AUTHORITY_ENFORCEMENT_BATCH_MANIFEST_20260706.csv,csv,B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_25EF36D8_R3_AUTHORITY_ENFORCEMENT_BATCH_SHA256SUMS_20260706.txt,txt,B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_87F9D226_FOLLOWUP_AUDIT_BATCH_AUDIT_20260706.md,md,B3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_87F9D226_FOLLOWUP_AUDIT_BATCH_MANIFEST_20260706.csv,csv,B3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_87F9D226_FOLLOWUP_AUDIT_BATCH_SHA256SUMS_20260706.txt,txt,B3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/B3_UPLOADER_READY_SUMMARY_212DFB.csv,csv,B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/BLOCKERS_GAPS_NEXT_ACTIONS_RELEVANT_212DFB.csv,csv,B3; Persianate/Tajik/R3,blocker/gap/recovery,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/BRANCH_212DFB_R3_PACKET_FILE_LEDGER.csv,csv,B3; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/BRANCH_SOURCE_WITNESS_BOUNDARY_ROWS_212DFB.csv,csv,B3; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/FABLE_SOURCE_USE_ADVERSE_LEDGER_212DFB.csv,csv,B3; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/FA_IR_PRS_AF_SOURCE_GATED_PRETRANSLATION_212DFB.csv,csv,B3; Persianate/Tajik/R3,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/LANGUAGE_GATE_COUNTS_212DFB_R3_PRETRANSLATION.csv,csv,B3; Persianate/Tajik/R3,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/LOCAL_SOURCE_BODY_COUNTS_BY_SUBLANE_212DFB.csv,csv,B3; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/LOCAL_SOURCE_BODY_PRESENCE_FA_PRS_TG_212DFB.csv,csv,B3; Persianate/Tajik/R3,source-body/source-witness/source-use,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/MANIFEST.csv,csv,B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/MUTUAL_WAKE_AND_B3_ROUTE_DISPATCH_212DFB_20260706.csv,csv,B3; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/README.md,md,B3; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/SHA256SUMS.txt,txt,B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/SHA256_VERIFICATION_20260706.csv,csv,B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/SUMMARY_COUNTS_212DFB_R3_CURRENT_HEAD_20260706.csv,csv,B3; Persianate/Tajik/R3,manifest/checksum/validation,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/persianate-tajik-212df-r3-current-head-continuation-20260706/PERSIANATE_TAJIK_212DFB_R3_CURRENT_HEAD_CONTINUATION_20260706/TG_CYRL_TJ_DISCOVERY_ONLY_ROWS_212DFB.csv,csv,B3; Persianate/Tajik/R3,branch-support artifact,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-cjk-source-evidence-draft-lane/outputs/CJK_DRAFT_212DFB_RECOVERY_CONTINUATION_20260706/B3_ROUTE.csv,csv,B3; CJK,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-cjk-source-evidence-draft-lane/outputs/CJK_DRAFT_212DFB_RECOVERY_CONTINUATION_20260706/BLOCKER_RECOVERY_212DFB_CARRY_FORWARD.csv,csv,B3; CJK,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-cjk-source-evidence-draft-lane/outputs/CJK_DRAFT_212DFB_RECOVERY_CONTINUATION_20260706/BRANCH_212DFB_CHANGED_FILES_READ.csv,csv,B3; CJK,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-cjk-source-evidence-draft-lane/outputs/CJK_DRAFT_212DFB_RECOVERY_CONTINUATION_20260706/BRANCH_212DFB_CJK_RELATED_TEXT_HITS.csv,csv,B3; CJK,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-cjk-source-evidence-draft-lane/outputs/CJK_DRAFT_212DFB_RECOVERY_CONTINUATION_20260706/FABLE_SOURCE_USE_ADVERSE_212DFB_CARRY_FORWARD.csv,csv,B3; CJK,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
212dfb1,ac6f4eb,A,uploader-transfer/post-212df-output-drift-20260706/noether-cjk-source-evidence-draft-lane/outputs/CJK_DRAFT_212DFB_RECOVERY_CONTINUATION_20260706/MANIFEST.csv,csv,B3; CJK,source-gated draft/pretranslation/interlinear support,"source-use/provenance/gap/draft/non-canonical routing only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
