manifest_id,language_code,script,language_group,source_body_class,source_kind,original_path,package_relative_path,sha256,bytes,duplicate_of_manifest_id,license_access_signal,topic_tags,provenance_note,separation_note,false_output_guard,created_utc
S06-RTL-0083,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.pdf,native-source-bodies\ar\0083_ens_ouargla_general_algebra_r211.pdf,07a990b0210722a42cb9f47982c2fe48284a4aae76787a55d96c6a66d56158e0,394037,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0084,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.pdftotext.err.txt,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,S06-RTL-0077,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0085,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\ens_ouargla_general_algebra_r211.textcheck.txt,ocr-witnesses\ar\0085_ens_ouargla_general_algebra_r211.textcheck.txt,5046ff5a59b7db54283cc73205517d918c9f56521f45fb19bad5d390d5a2843a,13058,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;course-bibliographic-or-metadata;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0086,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.pdf,native-source-bodies\ar\0086_mu_math444_course_spec.pdf,a201a42940790c88e1d817d9a717955af97ea4c9d2ae7a7fc684a350ce06880b,65259,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0087,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.pdftotext.err.txt,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,S06-RTL-0077,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian;course-bibliographic-or-metadata;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0088,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\mu_math444_course_spec.textcheck.txt,ocr-witnesses\ar\0088_mu_math444_course_spec.textcheck.txt,6c4767443e248aa319363ecabc03c0ca07bea4dcf2329f332339b8ff83054d8c,7460,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian;course-bibliographic-or-metadata;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0089,ar,Arab,arabic,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T132600Z_arabic_ring_homomorphism_curriculum_probe\downloads\svu_chapter4_rings_fields.html,native-source-bodies\ar\0089_svu_chapter4_rings_fields.html,5e83e30d907dd68035a1c698e29a28179bbbbf194c9c7e31345a6ac89396964c,23862,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0090,ar,Arab,arabic,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\alfreed_rings_fields_book_metadata.html,native-source-bodies\ar\0090_alfreed_rings_fields_book_metadata.html,ca1780e12e4ead54171f2d825e59ecf8fbacc827a360e80187257d0407fa5d13,268299,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian;course-bibliographic-or-metadata,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0091,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.bigendian_strings.txt,ocr-witnesses\ar\0091_ksu_artinian_serial_rings_1430.bigendian_strings.txt,e506bbd7dd0f1d9e79422cee36ad410885dcb3cc79a3b2289013d4eb81acae57,6903,,institutional-public-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0092,ar,Arab,arabic,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.pandoc.err.txt,native-source-bodies\ar\0092_ksu_artinian_serial_rings_1430.pandoc.err.txt,7e324eeb9299d9851f50006e8ad0eef738ccc82c6d45655ff22e86bf3a1d4c6a,154,,institutional-public-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0093,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\ksu_artinian_serial_rings_1430.unicode_strings.txt,ocr-witnesses\ar\0093_ksu_artinian_serial_rings_1430.unicode_strings.txt,de5d7aa0565565e03b478931972a05356b10a81288833a7b2e29ee3b06a199bf,6878,,institutional-public-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0094,ar,Arab,arabic,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\syriamath_structures3_noetherian_artinian_modules.pdf,native-source-bodies\ar\0094_syriamath_structures3_noetherian_artinian_modules.pdf,d5800c180027034048f5b60ffe4bf2751cc042ac5883ae6616e77226e655f996,1538264,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0095,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,S06-RTL-0077,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0096,ar,Arab,arabic,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\sources\non_slavic_reference_corpus\20260705T140400Z_arabic_artinian_noetherian_chain_probe\downloads\syriamath_structures3_noetherian_artinian_modules.textcheck.txt,ocr-witnesses\ar\0096_syriamath_structures3_noetherian_artinian_modules.textcheck.txt,c5f24fc33623cac22e1be3a4ea025b4335465b0fd2c517ee050bf89d2b667b98,9634,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0097,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_iut_behboodi_advanced_algebra.pdf,native-source-bodies\tg_Cyrl_TJ\0001_fa_iut_behboodi_advanced_algebra.pdf,b2bedb1aa29693935b09445ed8d90910f27bdeea7ca2f0bb5e3394f0150fda40,783008,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0098,tg_Cyrl_TJ,Cyrl,persianate-tajik,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_iut_behboodi_advanced_algebra.pdftotext.txt,ocr-witnesses\tg_Cyrl_TJ\0002_fa_iut_behboodi_advanced_algebra.pdftotext.txt,eee1e7f58b841d00d3466f9e0df89501df9a4cbcb3d83451eb3eacd2b527efb0,665767,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
