audit_id,component_relpath,upstream_line,visible_locator_tex,normalized_locator,scope,section_context,context_cue,external_basis,audit_class,candidate_id,candidate_pattern_kind,candidate_visible_reference_tex,resolution_status,resolved_target_id,link_inserted
locator-audit-00499,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3471,5.8,5.8,e01,5,,,candidate_covered,reference-candidate-00447,parenthesized_locator,(5.8),resolved,sga6.e01.thm.5-8,yes
locator-audit-00500,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3475,6.4.1,6.4.1,e01,5,,external_work_context,candidate_covered,reference-candidate-00448,roman_locator,IV 6.4.1,external,,no
locator-audit-00501,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3481,2.16.1,2.16.1,e01,5,,,candidate_covered,reference-candidate-00449,bare_locator,2.16.1,resolved,sga6.e01.cor.2-16-1,yes
locator-audit-00502,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3481,5.9,5.9,e01,5,,,candidate_covered,reference-candidate-00450,parenthesized_locator,(5.9),resolved,sga6.e01.cor.5-9,yes
locator-audit-00503,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3481,3.7.2,3.7.2,e01,5,,,candidate_covered,reference-candidate-00451,parenthesized_locator,(3.7.2),resolved,sga6.e01.cor.3-7-2,yes
locator-audit-00504,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3491,5.10,5.10,e01,5,,,candidate_covered,reference-candidate-00452,named_object,Corollary (5.10),resolved,sga6.e01.cor.5-10,yes
locator-audit-00505,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3507,6.1,6.1,e01,6,,external_work_context,structural_definition_or_tag,,,,,,
locator-audit-00506,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3549,6.2,6.2,e01,6,,,candidate_covered,reference-candidate-00453,parenthesized_locator,(6.2),resolved,sga6.e01.para.6-2,yes
locator-audit-00507,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3560,6.2,6.2,e01,6,,,candidate_covered,reference-candidate-00454,parenthesized_locator,(6.2),resolved,sga6.e01.para.6-2,yes
locator-audit-00508,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3561,6.4.1,6.4.1,e01,6,,,structural_definition_or_tag,,,,,,
locator-audit-00509,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3566,1.1.1,1.1.1,e01,6,,,candidate_covered,reference-candidate-00455,parenthesized_locator,(1.1.1),resolved,sga6.e01.para.1-1-1,yes
locator-audit-00510,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3573,6.1,6.1,e01,6,,,candidate_covered,reference-candidate-00456,parenthesized_locator,(6.1),resolved,sga6.e01.def.6-1,yes
locator-audit-00511,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3584,6.1,6.1,e01,6,,,candidate_covered,reference-candidate-00457,parenthesized_locator,(6.1),resolved,sga6.e01.def.6-1,yes
locator-audit-00512,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3588,1.1.2,1.1.2,e01,6,,,candidate_covered,reference-candidate-00458,parenthesized_locator,(1.1.2),resolved,sga6.e01.para.1-1-2,yes
locator-audit-00513,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3599,6.6.1,6.6.1,e01,6,,,structural_definition_or_tag,,,,,,
locator-audit-00514,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3606,6.3,6.3,e01,6,,,candidate_covered,reference-candidate-00459,parenthesized_locator,(6.3),resolved,sga6.e01.para.6-3,yes
locator-audit-00515,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3620,4.0,4.0,e01,6,,,candidate_covered,reference-candidate-00460,parenthesized_locator,(4.0),resolved,sga6.e01.para.4-0,yes
locator-audit-00516,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3622,4.9,4.9,e01,6,,,candidate_covered,reference-candidate-00461,parenthesized_locator,(4.9),resolved,sga6.e01.notation.4-9,yes
locator-audit-00517,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3646,6.4,6.4,e01,6,,,candidate_covered,reference-candidate-00462,parenthesized_locator,(6.4),resolved,sga6.e01.lem.6-4,yes
locator-audit-00518,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3648,6.6.1,6.6.1,e01,6,,,candidate_covered,reference-candidate-00463,parenthesized_locator,(6.6.1),resolved,sga6.e01.eq.6-6-1,yes
locator-audit-00519,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3656,2.2.4,2.2.4,e01,6,,,candidate_covered,reference-candidate-00464,roman_locator,II 2.2.4,resolved,sga6.e02.def.2-2-4,yes
locator-audit-00520,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3656,4.10,4.10,e01,6,,,candidate_covered,reference-candidate-00465,parenthesized_locator,(4.10),resolved,sga6.e01.prop.4-10,yes
locator-audit-00521,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3658,6.7.1,6.7.1,e01,6,,,structural_definition_or_tag,,,,,,
locator-audit-00522,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3658,4.10.1,4.10.1,e01,6,,,candidate_covered,reference-candidate-00466,bare_locator,4.10.1,resolved,sga6.e01.rem.4-10-1,yes
locator-audit-00523,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3658,6.7,6.7,e01,6,,,candidate_covered,reference-candidate-00467,parenthesized_locator,(6.7),resolved,sga6.e01.prop.6-7,yes
locator-audit-00524,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3660,4.8,4.8,e01,6,,,candidate_covered,reference-candidate-00468,parenthesized_locator,(4.8),resolved,sga6.e01.ex.4-8,yes
locator-audit-00525,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3668,6.7,6.7,e01,6,,,candidate_covered,reference-candidate-00469,parenthesized_locator,(6.7),resolved,sga6.e01.prop.6-7,yes
locator-audit-00526,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3672,4.19.1,4.19.1,e01,6,,,candidate_covered,reference-candidate-00470,parenthesized_locator,(4.19.1),resolved,sga6.e01.cor.4-19-1,yes
locator-audit-00527,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3679,4.19.1,4.19.1,e01,6,,,candidate_covered,reference-candidate-00471,parenthesized_locator,(4.19.1),resolved,sga6.e01.cor.4-19-1,yes
locator-audit-00528,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3681,6.8,6.8,e01,6,,,candidate_covered,reference-candidate-00472,parenthesized_locator,(6.8),resolved,sga6.e01.para.6-8,yes
locator-audit-00529,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3681,2.15.1,2.15.1,e01,6,,,candidate_covered,reference-candidate-00473,parenthesized_locator,(2.15.1),resolved,sga6.e01.lem.2-15-1,yes
locator-audit-00530,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3685,4.0,4.0,e01,6,,,candidate_covered,reference-candidate-00474,parenthesized_locator,(4.0),resolved,sga6.e01.para.4-0,yes
locator-audit-00531,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3690,6.7,6.7,e01,6,,,candidate_covered,reference-candidate-00475,parenthesized_locator,(6.7),resolved,sga6.e01.prop.6-7,yes
locator-audit-00532,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3698,2.15.1,2.15.1,e01,6,,,candidate_covered,reference-candidate-00476,parenthesized_locator,(2.15.1),resolved,sga6.e01.lem.2-15-1,yes
locator-audit-00533,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3709,6.7,6.7,e01,6,,,candidate_covered,reference-candidate-00477,parenthesized_locator,(6.7),resolved,sga6.e01.prop.6-7,yes
locator-audit-00534,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3773,6.9,6.9,e01,6,,,candidate_covered,reference-candidate-00478,parenthesized_locator,(6.9),resolved,sga6.e01.para.6-9,yes
locator-audit-00535,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3787,6.13,6.13,e01,6,,,candidate_covered,reference-candidate-00479,parenthesized_locator,(6.13),resolved,sga6.e01.para.6-13,yes
locator-audit-00536,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3802,6.9,6.9,e01,6,,,candidate_covered,reference-candidate-00480,parenthesized_locator,(6.9),resolved,sga6.e01.para.6-9,yes
locator-audit-00537,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3808,6.6,6.6,e01,6,,,candidate_covered,reference-candidate-00481,bare_locator,6.6,resolved,sga6.e01.rem.6-6,yes
locator-audit-00538,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3810,6.13,6.13,e01,6,,,candidate_covered,reference-candidate-00482,parenthesized_locator,(6.13),resolved,sga6.e01.para.6-13,yes
locator-audit-00539,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3824,5.8,5.8,e01,7,,,candidate_covered,reference-candidate-00483,parenthesized_locator,(5.8),resolved,sga6.e01.thm.5-8,yes
locator-audit-00540,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3835,2.1,2.1,e01,7,,,candidate_covered,reference-candidate-00484,parenthesized_locator,(2.1),resolved,sga6.e01.def.2-1,yes
locator-audit-00541,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3846,1.3.1,1.3.1,e01,7,,,candidate_covered,reference-candidate-00485,parenthesized_locator,(1.3.1),resolved,sga6.e01.lem.1-3-1,yes
locator-audit-00542,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3877,7.1.2,7.1.2,e01,7,,,candidate_covered,reference-candidate-00486,parenthesized_locator,(7.1.2),resolved,sga6.e01.prop.7-1-2,yes
locator-audit-00543,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3879,1.6,1.6,e01,7,,external_work_context,candidate_covered,reference-candidate-00487,roman_locator,I 1.6,external,,no
locator-audit-00544,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3897,7.1,7.1,e01,7,,,candidate_covered,reference-candidate-00488,parenthesized_locator,(7.1),resolved,sga6.e01.prop.7-1,yes
locator-audit-00545,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3897,7.2,7.2,e01,7,,,candidate_covered,reference-candidate-00489,parenthesized_locator,(7.2),resolved,sga6.e01.prop.7-2,yes
locator-audit-00546,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3897,5.8.4,5.8.4,e01,7,,,candidate_covered,reference-candidate-00490,bare_locator,5.8.4,resolved,sga6.e01.rem.5-8-4,yes
locator-audit-00547,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3899,7.4,7.4,e01,7,,,structural_definition_or_tag,,,,,,
locator-audit-00548,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3899,5.15,5.15,e01,7,,,candidate_covered,reference-candidate-00491,roman_locator,II 5.15,external,,no
locator-audit-00549,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3915,7.6,7.6,e01,7,,,structural_definition_or_tag,,,,,,
locator-audit-00550,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3915,5.13,5.13,e01,7,,,candidate_covered,reference-candidate-00492,roman_locator,II 5.13,external,,no
locator-audit-00551,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3928,7.4,7.4,e01,7,,,candidate_covered,reference-candidate-00493,parenthesized_locator,(7.4),resolved,sga6.e01.lem.7-4,yes
locator-audit-00552,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3932,7.5,7.5,e01,7,,,candidate_covered,reference-candidate-00494,parenthesized_locator,(7.5),resolved,sga6.e01.lem.7-5,yes
locator-audit-00553,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3934,7.2,7.2,e01,7,,,candidate_covered,reference-candidate-00495,parenthesized_locator,(7.2),resolved,sga6.e01.prop.7-2,yes
locator-audit-00554,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3940,7.3,7.3,e01,7,,,candidate_covered,reference-candidate-00496,parenthesized_locator,(7.3),resolved,sga6.e01.def.7-3,yes
locator-audit-00555,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3942,7.6,7.6,e01,7,,,candidate_covered,reference-candidate-00497,parenthesized_locator,(7.6),resolved,sga6.e01.prop.7-6,yes
locator-audit-00556,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3942,7.1,7.1,e01,7,,,candidate_covered,reference-candidate-00498,parenthesized_locator,(7.1),resolved,sga6.e01.prop.7-1,yes
locator-audit-00557,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3948,7.4,7.4,e01,7,,,candidate_covered,reference-candidate-00499,parenthesized_locator,(7.4),resolved,sga6.e01.lem.7-4,yes
locator-audit-00558,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3948,7.3,7.3,e01,7,,,candidate_covered,reference-candidate-00500,parenthesized_locator,(7.3),resolved,sga6.e01.def.7-3,yes
locator-audit-00559,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3950,7.5,7.5,e01,7,,,candidate_covered,reference-candidate-00501,parenthesized_locator,(7.5),resolved,sga6.e01.lem.7-5,yes
locator-audit-00560,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3954,7.7,7.7,e01,7,,,candidate_covered,reference-candidate-00502,parenthesized_locator,(7.7),resolved,sga6.e01.cor.7-7,yes
locator-audit-00561,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3957,7.4,7.4,e01,7,,,candidate_covered,reference-candidate-00503,parenthesized_locator,(7.4),resolved,sga6.e01.lem.7-4,yes
locator-audit-00562,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3958,7.6,7.6,e01,7,,,candidate_covered,reference-candidate-00504,parenthesized_locator,(7.6),resolved,sga6.e01.prop.7-6,yes
locator-audit-00563,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3959,7.2,7.2,e01,7,,,candidate_covered,reference-candidate-00505,parenthesized_locator,(7.2),resolved,sga6.e01.prop.7-2,yes
locator-audit-00564,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3972,7.0,7.0,e01,8,,,candidate_covered,reference-candidate-00506,parenthesized_locator,(7.0),resolved,sga6.e01.para.7-0,yes
locator-audit-00565,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3974,5.8.4,5.8.4,e01,8,,,candidate_covered,reference-candidate-00507,bare_locator,5.8.4,resolved,sga6.e01.rem.5-8-4,yes
locator-audit-00566,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3978,7.7,7.7,e01,8,,,candidate_covered,reference-candidate-00508,parenthesized_locator,(7.7),resolved,sga6.e01.cor.7-7,yes
locator-audit-00567,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3982,7.5,7.5,e01,8,,,candidate_covered,reference-candidate-00509,parenthesized_locator,(7.5),resolved,sga6.e01.lem.7-5,yes
locator-audit-00568,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3988,8.5,8.5,e01,8,,,candidate_covered,reference-candidate-00510,parenthesized_locator,(8.5),resolved,sga6.e01.rem.8-5,yes
locator-audit-00569,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4021,7.5,7.5,e01,8,,,candidate_covered,reference-candidate-00511,parenthesized_locator,(7.5),resolved,sga6.e01.lem.7-5,yes
locator-audit-00570,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4027,7.8,7.8,e01,8,,,candidate_covered,reference-candidate-00512,parenthesized_locator,(7.8),resolved,sga6.e01.cor.7-8,yes
locator-audit-00571,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4048,8.2,8.2,e01,8,,,candidate_covered,reference-candidate-00513,parenthesized_locator,(8.2),resolved,sga6.e01.para.8-2,yes
locator-audit-00572,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4086,8.2,8.2,e01,8,,,candidate_covered,reference-candidate-00514,parenthesized_locator,(8.2),resolved,sga6.e01.para.8-2,yes
locator-audit-00573,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4093,8.4,8.4,e01,8,,,candidate_covered,reference-candidate-00515,parenthesized_locator,(8.4),resolved,sga6.e01.cor.8-4,yes
locator-audit-00574,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4093,6.6,6.6,e01,8,,,candidate_covered,reference-candidate-00516,bare_locator,6.6,resolved,sga6.e01.rem.6-6,yes
locator-audit-00575,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4105,8.2,8.2,e01,8,,,candidate_covered,reference-candidate-00517,parenthesized_locator,(8.2),resolved,sga6.e01.para.8-2,yes
locator-audit-00576,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4105,8.3,8.3,e01,8,,,candidate_covered,reference-candidate-00518,parenthesized_locator,(8.3),resolved,sga6.e01.prop.8-3,yes
locator-audit-00577,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4105,8.4,8.4,e01,8,,,candidate_covered,reference-candidate-00519,parenthesized_locator,(8.4),resolved,sga6.e01.cor.8-4,yes
locator-audit-00578,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4112,8.4,8.4,e01,8,,,candidate_covered,reference-candidate-00520,parenthesized_locator,(8.4),resolved,sga6.e01.cor.8-4,yes
locator-audit-00579,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4112,4.10,4.10,e01,8,,,candidate_covered,reference-candidate-00521,parenthesized_locator,(4.10),resolved,sga6.e01.prop.4-10,yes
locator-audit-00580,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4112,8.1.2,8.1.2,e01,8,,,candidate_covered,reference-candidate-00522,parenthesized_locator,(8.1.2),resolved,sga6.e01.para.8-1-2,yes
locator-audit-00581,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4112,8.1.1,8.1.1,e01,8,,,candidate_covered,reference-candidate-00523,parenthesized_locator,(8.1.1),resolved,sga6.e01.para.8-1-1,yes
locator-audit-00582,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4164,1.0,1.0,e02,1,,,structural_definition_or_tag,,,,,,
locator-audit-00583,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4165,1.1,1.1,e02,1.0,,,candidate_covered,reference-candidate-00524,roman_locator,I 1.1,resolved,sga6.e01.sec.1.1,yes
locator-audit-00584,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,4165,1.1,1.1,e02,1.0,,,candidate_covered,reference-candidate-00525,roman_locator,I 1.1,resolved,sga6.e01.sec.1.1,yes
