authority_boundary,branch_path,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,mode,object_type,old_path,payload_group,previous_frontier,sequence,sha256,size_bytes,source_link_status,source_use_label,status
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/README.md,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,d0e573cfc66556027332354a78059dc256332558,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0130_d0e573cfc6_README.md,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,130,E570EDCA4DFAF3C4C36C745B768EF5D47305E75F596522E7403D05763713C09B,766,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/SAFETY_SCAN_HITS.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,05c64b03847847292588820578ba70e56ea39ca0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0131_05c64b0384_SAFETY_SCAN_HITS.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,131,D5CBAFFBE47C8A1B19956AB2241853310A3E59623CC108CA845A5A2C57711ABD,238,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/SHA256SUMS.txt,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,2e331d8a98bae7079dd863aa4ffddadffc0c002b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0132_2e331d8a98_SHA256SUMS.txt,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,132,9DB311671651E68F9948A8B7E02F742FAAF9AAC426138C5359FC4E1EA5DCBB66,788,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1FA37D6D_NONSLAVIC_18BBB_ROUTE_CONTEXT_BATCH_20260707/VALIDATION_ISSUES.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,09b7f7e1fef94837a46e8dca0e08040798b7380b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0133_09b7f7e1fe_VALIDATION_ISSUES.csv,100644,blob,,b3_1fa_nonslavic_18b_route_context_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,133,0EE6FEC31B52E20B4FE15BD694ECE5A623189D6DFB59F8ABD1FD3895F45D79CA,73,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/B3_ACTION_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,fe37624ba54a955ad524f36842ce0437d72bbb5c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0134_fe37624ba5_B3_ACTION_SUMMARY.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,134,B8198748FE6EE19434E7768F597E6209E1D614EAE5BEA08DEE7637D6609B656E,149,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/BRANCH_PR_STATE.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,4483fadd8c014e1a1df5c109068b5850bff3071e,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0135_4483fadd8c_BRANCH_PR_STATE.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,135,246DB7CE9F6F0C9BBF711139541EF25FDA05373D336A91B9DDCFA3884FFA9234,413,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/FAST_IMPORT_BLOB_LEDGER.csv,34,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,f348d9aa8fb0cfa947b9d98e03e8db4046b7eae3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0136_f348d9aa8f_FAST_IMPORT_BLOB_LEDGER.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,136,540B995805B7080F20469DF11E1C2A1AF4E32B9847DE278094AAC8BC0E4B5ECD,23212,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/MANIFEST.csv,8,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,33880a40fedd04ae63b2d9d71c7c80891aac319a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0137_33880a40fe_MANIFEST.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,137,BC49AE1E9DA9C1C1FE8E3054D57672F7EBFFE7E64C3254CCC16EAE4087D88F8C,816,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/PACKAGE_FILE_LEDGER.csv,34,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,102cb9aace81cda75ae7bc115210ceb4bb6c0d15,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0138_102cb9aace_PACKAGE_FILE_LEDGER.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,138,79C0AE757EFAE10AD62343300D9AEC5C394C4F26B676780DCE96F2CFABE3E40F,25954,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/PACKAGE_ROOT_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,8e6bf286f1dd3a422f4965ea3c0c680a6bbc9e2a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0139_8e6bf286f1_PACKAGE_ROOT_SUMMARY.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,139,42449C23B93BA0DACC64CEC323093287D9AB27526A9F8F2AE1B221FBE3FC40D6,879,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route;olp_review_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/README.md,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,b8795a9414438e4c0b100ee02f915422131dd2a4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0140_b8795a9414_README.md,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,140,2DFC6807EA4AD12D8A7E61E88EA90C9FD109142B0852C525BE359461ADE9E648,795,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/SAFETY_SCAN_HITS.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,d95f16e68db87a388aef81c2a1792a3fd54faa45,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0141_d95f16e68d_SAFETY_SCAN_HITS.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,141,8E3885FBB86F858F1B2A2CF2ADE71DE14BFE933176A6B307CD0BCDCCB095346F,72,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/SHA256SUMS.txt,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,d2cd3e5442519236c5ce0c1f74a57821a92acdd0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0142_d2cd3e5442_SHA256SUMS.txt,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,142,4779895BD9788832C0141D78A140F57BB464F324155A7A1A9FF0EADFD4FFB3CA,788,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_AC6B40F4_R3_18BBB_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707/VALIDATION_ISSUES.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,09b7f7e1fef94837a46e8dca0e08040798b7380b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0143_09b7f7e1fe_VALIDATION_ISSUES.csv,100644,blob,,b3_ac6_r3_18b_route_context_source_use_gap_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,143,0EE6FEC31B52E20B4FE15BD694ECE5A623189D6DFB59F8ABD1FD3895F45D79CA,73,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/B3_ACTION_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,8a107a9844fb13d84db18255156f272ab7ed22a0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0144_8a107a9844_B3_ACTION_SUMMARY.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,144,839AECD961699D0869B9A0F8EFB9F90503A67C772F8A92EB34CB79141D77F26C,146,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/BRANCH_PR_STATE.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,caed4558700639cb7ee855d4a28371978de36106,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0145_caed455870_BRANCH_PR_STATE.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,145,C1CBFB35C8AB9E6260B4BBB7BB0686E6629987C398FC91386F9B3CC573CC3586,390,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/FAST_IMPORT_BLOB_LEDGER.csv,11,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,9681fe49c33042c5f287a445fa05b333aad8db0f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0146_9681fe49c3_FAST_IMPORT_BLOB_LEDGER.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,146,DC318BD21391B4791ED3F1844BAB7592074559DF1FA2CF9E5E847A2CB2FF8356,5585,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/MANIFEST.csv,8,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,b6b0fd987d245cfb7b03f867f2cc2cc5a6dca17c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0147_b6b0fd987d_MANIFEST.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,147,FB5E422979A2A566394EE3CD4A439E38BA8E9455DC262430C611D7AF0B66BFEE,815,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/PACKAGE_FILE_LEDGER.csv,11,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,fdc409d13bd326a46d39666eda22b50a4863796c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0148_fdc409d13b_PACKAGE_FILE_LEDGER.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,148,F2B8DD5A52D61058039FC5FF7CEAC51FA1563C7E88ACF73B201CA4E3BE80E6F7,5780,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/PACKAGE_ROOT_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,38b7f6ff0b8f6203f466f563bf5771d137d5ee39,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0149_38b7f6ff0b_PACKAGE_ROOT_SUMMARY.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,149,E2D3284B07013E4EDD7D8E5C6A23431A483009B71E4195A265D0A7440672198D,756,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/README.md,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,6a7f1fb1f1b38c0b109d115aa0eb5fd6b082c2ce,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0150_6a7f1fb1f1_README.md,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,150,6381A4FA5253A9F0129D693169E8AF5E94C9B10736B028B6279AC7891010C0F3,799,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/SAFETY_SCAN_HITS.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,98035f90584e04815a87b94ff4cf33f9033e0346,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0151_98035f9058_SAFETY_SCAN_HITS.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,151,5D51812C4607548CAF0D37BBA44839D0A0A7AEB70B41009946343906E51CC650,236,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/SHA256SUMS.txt,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,896156c914ee8370a4739849666f6561a4d188ac,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0152_896156c914_SHA256SUMS.txt,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,152,EB6C4B72C70973846CB110C745B7B7F8BD87C249434B2F79B3CF9F1DBE509197,788,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C033F393_NONSLAVIC_C033_BRANCH_VISIBILITY_20260707/VALIDATION_ISSUES.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,09b7f7e1fef94837a46e8dca0e08040798b7380b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0153_09b7f7e1fe_VALIDATION_ISSUES.csv,100644,blob,,b3_c033_nonslavic_branch_visibility_transfer_audit,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,153,0EE6FEC31B52E20B4FE15BD694ECE5A623189D6DFB59F8ABD1FD3895F45D79CA,73,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;interslavic_boundary,A
