"schema_version","record_id","work_id","unit_id","structure_type","label","parent_id","order","record_basis_json","source_language","target_language","authority_pointer_id","authority_pointer_sha256","authority_state","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","source_fragment_kind","source_fragment_occurrence","source_fragment_text","source_fragment_sha256_utf8","target_locator_count","target_paths","target_file_sha256_values","target_locators_json","relations_json","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"1.2","NOE-P03-KO-U02-FORMULA-029","NOE-P03","U02","formula","Inline math occurrence 1 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","1","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","1","$(v^{(1)}\cdots v^{(\rho)}\mid y^{(1)}\cdots y^{(\rho)})$","09D05476031454410209ECCAA1B6B3B3A412614E6677325F86FFFBE03AC2561E","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":1,""fragment_text"":""$(v^{(1)}\\cdots v^{(\\rho)}\\mid y^{(1)}\\cdots y^{(\\rho)})$"",""fragment_sha256_utf8"":""09D05476031454410209ECCAA1B6B3B3A412614E6677325F86FFFBE03AC2561E""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","7514CD61D3498A0A404DD8C6C1C8994DBC527C8C30723787A3FC02E689A7CDAC"
"1.2","NOE-P03-KO-U02-FORMULA-030","NOE-P03","U02","formula","Inline math occurrence 2 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","2","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","2","$\rho$","BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":2,""fragment_text"":""$\\rho$"",""fragment_sha256_utf8"":""BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","323738CE21EAC1034EEEF1FED1BD05A422F7F66C93F15EE21CBB0E8A9F76CCE3"
"1.2","NOE-P03-KO-U02-FORMULA-031","NOE-P03","U02","formula","Inline math occurrence 3 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","3","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","3","$v$","AC74C8FF1716F28B1CDFCB945B9B3E7486CF40A1F770EB9DD1838059B64AD8F4","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":3,""fragment_text"":""$v$"",""fragment_sha256_utf8"":""AC74C8FF1716F28B1CDFCB945B9B3E7486CF40A1F770EB9DD1838059B64AD8F4""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","F19A8CAA4D579C25BB4773EDCA1B73E971DE653D51417BFA4FD96D8E50840BE9"
"1.2","NOE-P03-KO-U02-FORMULA-032","NOE-P03","U02","formula","Inline math occurrence 4 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","4","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","4","$\rho$","BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":4,""fragment_text"":""$\\rho$"",""fragment_sha256_utf8"":""BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","21DFA0D24F4EFD8FBA55A5DF9EB7E3A3D222295EA6AE08FECB1D2BD217A8FED3"
"1.2","NOE-P03-KO-U02-FORMULA-033","NOE-P03","U02","formula","Inline math occurrence 5 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","5","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","5","$y$","BEAD6513981F86C92C1B955F22650CF775ED108FA2975E5E5866501CD938A193","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":5,""fragment_text"":""$y$"",""fragment_sha256_utf8"":""BEAD6513981F86C92C1B955F22650CF775ED108FA2975E5E5866501CD938A193""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","B7D2D16CDF333C1CF7B2AD33E5E9CC50DEF9233E44F447BF036D54932F660A88"
"1.2","NOE-P03-KO-U02-FORMULA-034","NOE-P03","U02","formula","Inline math occurrence 6 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","6","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","6","$\rho$","BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":6,""fragment_text"":""$\\rho$"",""fragment_sha256_utf8"":""BD9D70E0B8EE39F274E685A8D0663EF8DFDB09E6A9ED4A8CEF85E894235F633D""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","6E3F9F975D4CF766F4E4A5D4CCF81B838E0B4113F2E6ADEFCAB1B6F7A269C487"
"1.2","NOE-P03-KO-U02-FORMULA-035","NOE-P03","U02","formula","Inline math occurrence 7 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","7","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","7","$S^\sigma$","8B86E6718ABF431CEA958C4D1D52B5196902652EBA7D88A6D0FE2058E8AFCF13","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":7,""fragment_text"":""$S^\\sigma$"",""fragment_sha256_utf8"":""8B86E6718ABF431CEA958C4D1D52B5196902652EBA7D88A6D0FE2058E8AFCF13""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","17FBCD8C43BF839AFA0D46CB911C8F42144D90AA85FA5D975E33AD000343E7D1"
"1.2","NOE-P03-KO-U02-FORMULA-036","NOE-P03","U02","formula","Inline math occurrence 8 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","8","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","8","$T^\tau$","12F6FDF326F577607D9A85DA37FDEBBE741CA6F315A97DFA613F1280C663FD52","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":8,""fragment_text"":""$T^\\tau$"",""fragment_sha256_utf8"":""12F6FDF326F577607D9A85DA37FDEBBE741CA6F315A97DFA613F1280C663FD52""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","2CC089CBF61E315131D1C7CDE14AB7C323F261CC10FED5C3009818B4EE6CCB5B"
"1.2","NOE-P03-KO-U02-FORMULA-037","NOE-P03","U02","formula","Inline math occurrence 9 on source line 3590 / target line 16","NOE-P03-KO-U02-OTHER-003","9","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3590","3590","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","AC51D9EEB902608DE7AE016319D93A6B4D0018A9D884011EFBC3CBAA8D741AA4","inline_math","9","$(S^\sigma\mid p_\sigma)(T^\tau\mid p_\tau)$","BB03EDA00C81EC3A5A3B0522BCDA7FC939CC87A0C2564C841BF90977BEA52462","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""01D821F8F9A8548AC7BB7B26B9324A6C08E14AB1AC89DEE864A683493C0A6EA9"",""fragment_kind"":""inline_math"",""fragment_occurrence"":9,""fragment_text"":""$(S^\\sigma\\mid p_\\sigma)(T^\\tau\\mid p_\\tau)$"",""fragment_sha256_utf8"":""BB03EDA00C81EC3A5A3B0522BCDA7FC939CC87A0C2564C841BF90977BEA52462""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-OTHER-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","D1D635AAC01076B908B1E0E30D7D3B217EAB9DE22593650258B6B65F4FEB558B"
"1.2","NOE-P03-KO-U02-DISPLAY-001","NOE-P03","U02","display","Numbered display (1), explicit invariant matrix product","NOE-P03-KO-U02-UNIT-001","4","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3591","3594","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","0BD919179330F6AEB484DCAEE114F5CAF13C6DE0B0FDFB17DE7F3F07566D2FDE","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":17,""line_end"":20,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""35187547171274B4BB7568213E1F6CCABD27D5B10E3C8322F88A53B9FF7A1A3A"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-UNIT-001""},{""relation"":""equation_for"",""target_id"":""NOE-P03-KO-U02-THEOREM-003""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","C3A4E23125A1FC3D1E4E64CAC7BD0A5E48F1A2E111FC8E23E2A6B252FCCBE090"
"1.2","NOE-P03-KO-U02-FORMULA-038","NOE-P03","U02","formula","Display (1) paired-expression line","NOE-P03-KO-U02-DISPLAY-001","1","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3592","3592","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","410BF16E58CB5FC1F2A0A230636DB2637D3B3D9638D3ACE102BEB6CE3089A6B8","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U02_UNCHECKED.tex","A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1","{""unit_id"":""U02"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U02_UNCHECKED.tex"",""line_start"":18,""line_end"":18,""file_sha256"":""A2A9F68B55C15EEFEAE178B4F24CB5D56222E563F6B5A126F46D1AA75BEA38B1"",""slice_sha256_lf"":""410BF16E58CB5FC1F2A0A230636DB2637D3B3D9638D3ACE102BEB6CE3089A6B8"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U02-DISPLAY-001""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U02-DISPLAY-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","continue at whole-authority line 3596 / Korean U03","4F24D38877B125B292FC9EB3E6F2CCD329CECA92C9D2DBA109FD09E2B9671303"
