language	page	predecessor_page	disposition	raster_sha256	width	height	text_sha256	text_characters
EN	451	437	PREDECESSOR_EXACT_RASTER_AND_TEXT	6FF9EAD791D8ADFBF0E35B2719EF4C6F1C60604DD8744A79BCF6C9ABC15EE0BF	596	842	DB47CD6F03593D7C6FC719963DE0DAFA78E7A90BC799D3A756CBA450C6BD4AF8	3057
EN	452	438	PREDECESSOR_EXACT_RASTER_AND_TEXT	8427856F4E36F7718EFE1F20CF0A59EA2976326C27FA15656E1315692289650B	596	842	D1B047285F2B82B1A84D0BA487B92824A3FE6B983271253A26DD253D05159783	2186
EN	453	439	PREDECESSOR_EXACT_RASTER_AND_TEXT	50AC58B371976AFBA1745EDADBD35B211C377D635A46A17F91632A829D843015	596	842	D83F579E6A7C37473FC94EE57477613BF71F6D86CC67EDDABC50BC6179ECA081	1730
EN	454	440	PREDECESSOR_EXACT_RASTER_AND_TEXT	8B8C8D6452AF528CDB2DB37F76BF7621897EA90E7B2F54B0705A5FD006087D0D	596	842	2A288C01165A613D70155E242376293D6F5543E6220D145BE5EEA4C9484AFC98	2266
EN	455	441	PREDECESSOR_EXACT_RASTER_AND_TEXT	C796D0439BA24B0CDFE7AF443880B4F549749C428F7DF0D96BA72EEC8B90303B	596	842	D04319350E46BC215D31E39D7FDFDCD9F72F0A5D2D6137C1399D37117DC236D7	2191
EN	456	442	PREDECESSOR_EXACT_RASTER_AND_TEXT	45987AEA1F05B63937B12F5D7415E838613AE5B294CBC7D524E771122D2D66E8	596	842	CDD262DDF1687055A333322683E087C3EFD2B8731483721F1C2C3B9D5D60DAB1	1658
EN	457	443	PREDECESSOR_EXACT_RASTER_AND_TEXT	58E0FEC2C180E05B49985EF85A3F10B254A4BDD6D4F32DF1C3576A8F2916F01D	596	842	2954BE5EF07CAAE973F9DF3456043F8EDBD8891E8F1E1BAF3EFEFE4683A61E2C	1925
EN	458	444	PREDECESSOR_EXACT_RASTER_AND_TEXT	624BF4F04DBCD021A871CB5F78C944BCE62F0B0175E3307F0DD946C67C8AE406	596	842	7156EA38B573C5342FA276B64A6F125EAE98A7ABBBF311BDF386DC2809E62A13	1857
EN	459	445	PREDECESSOR_EXACT_RASTER_AND_TEXT	6932ABADBF4A681FF34FD7C680C5B6D8A6A4E1E23768AC81B8E14CDEAF82B361	596	842	45C77DA989FDD58A4EEB039516EEDB73268D36B4D52DF6469490EAC70500A27F	3136
EN	460	446	PREDECESSOR_EXACT_RASTER_AND_TEXT	55B20A5BF6B7FA8C253B42EC47E0B6DFE8B75E9959234DC36D836C29155A9A59	596	842	C65A91CC4767F56A6552A3378BC7D676C21F6D5B747EAAA1546D66DA878FE6F3	1762
EN	461	447	PREDECESSOR_EXACT_RASTER_AND_TEXT	16B6E8041C98B2EF2EEF311556F5C5D38550142949FD74178595ED37289C336C	596	842	322772EB31D23084BDF2B7724F8D70A174B607B56119B350B703CB4A516044E3	2463
EN	462	448	PREDECESSOR_EXACT_RASTER_AND_TEXT	6990D45D56A28D4BD7962C9FADB5B0D7E4B1576B014A7FA396AEF76B7F854025	596	842	C7049376025F9FB399934C9E3C83BED67F68D88243070F23DF602895649F8FC4	2998
EN	463	449	PREDECESSOR_EXACT_RASTER_AND_TEXT	67652BBD4ACABB314EA87879CC993832056A88CBC371756E026EEC09DA990E65	596	842	35CE03186008E4007948AF6C43DBBC7FBD440ED00BC38202C619A13F6E648222	2128
EN	464	450	PREDECESSOR_EXACT_RASTER_AND_TEXT	BFB0E75CE7712E7C0D3E28838B0A177F5D73433169875D93F289B5DE703FD1F0	596	842	0A76BD3007F39FB58901CA962F47AAAAC9584D7995DF5CE264D163C8E25A1C8C	2821
EN	465	451	PREDECESSOR_EXACT_RASTER_AND_TEXT	865A25896C4AB9CD3DF1DD97FE5D1FD1C22F0B23A0305B3F7BF9C53BBA678AB4	596	842	12BEFAF45372571691891E38BF24F608C99CA9F99F2A605C4169A5230A06522A	2892
EN	466	452	PREDECESSOR_EXACT_RASTER_AND_TEXT	4FFA847D7C320D4AA9B3502281276E7B0B3218CB09685B31773818BB2E275FC4	596	842	69762AB6D8F01C8090B16C5A0BF8E7D055C60D80870477A05FA28C20D7C70FAD	988
EN	467	453	PREDECESSOR_EXACT_RASTER_AND_TEXT	7D6CE72BBEF9B24B75062E5A0C535240C4A8D975A161424C2173EDFED2F4E1C7	596	842	A7B4E390E56EFEC1C964D05484C3A10BDEFAE1D5D826891C15951EDF7279BFDC	2597
EN	468	454	PREDECESSOR_EXACT_RASTER_AND_TEXT	E34A77E4B8CA9F4DBE7E363F7F454D2AFBB1316B81B0DD01714CBB64F04337F7	596	842	5E1800B18F519530B158F67613BD54A6762AF3A2BEE489DE514AF101CAE9D885	2992
EN	469	455	PREDECESSOR_EXACT_RASTER_AND_TEXT	95752F11611CFE5A40BEC9D5C77EA035000670EDE71CB085588840CBE00DE4A8	596	842	D2575DE597AFEF865CA8205520897984BD312EED3F981F78D8C3CDF5D25D72CD	3083
EN	470	456	PREDECESSOR_EXACT_RASTER_AND_TEXT	6906992051D0313E60672C9EB181CA2509FFB88736977F1BB325C4468983C5AF	596	842	04CA2708B3BCA3E2E54693BCD51A1150E1AE411152AA2E294B47A574BA0DF333	2628
EN	471	457	PREDECESSOR_EXACT_RASTER_AND_TEXT	FBAB381BE54FB589FD7607745D1BDCEB188240FDA4586BA8AAF66FDF983ECB5B	596	842	091112DE9160B0ACACADB5405AFE833EECA58C8EA387454751F5E418964E123F	2592
EN	472	458	PREDECESSOR_EXACT_RASTER_AND_TEXT	A469655203C67DD30783F9A7104DAFB07F999B79DC4B41D5332B85A82FB7DA25	596	842	213D2C7F5EA8B86515E7002C03A0487EF6C40D27F83C8FEB65B4814DB0C6C1BC	2410
EN	473	459	PREDECESSOR_EXACT_RASTER_AND_TEXT	E7BC65A745683562D04F61F21AB5FC3A0478483AD031BCA8E6C05C02B834668D	596	842	44A8AE5A64AAEC4EFE00EBC8D987645546FC136E74C682EF2EC44A97B08E44E8	2561
EN	474	460	PREDECESSOR_EXACT_RASTER_AND_TEXT	7830F12711515C32BEBBC69C9D861734B0438A5ED66F1383ACACBF950EB7DF84	596	842	3C94473CE6AF74711F5AB5FBB7CF439E0A39EAB0ACECB7D95B2B4473684FEC29	1862
EN	475	461	PREDECESSOR_EXACT_RASTER_AND_TEXT	A2ACF111F3E810C32104A0E82759065FCF25E7CCE9AFD92DADABE96E3C877A4D	596	842	7C0710A5858B4C9EAC372F012465408A716F806EA43ADC7FF20035792C1D65BF	2471
EN	476	462	PREDECESSOR_EXACT_RASTER_AND_TEXT	C7FB5289625AA5596FDA3040240A073D6C8AEB1C5F3E0A90CBDAAF582ED8A547	596	842	2848DF7D832137D69AB738948B20DF905866927B2BE2748E8403B1D839F250F4	2643
EN	477	463	PREDECESSOR_EXACT_RASTER_AND_TEXT	2D9043111E82F80D026EE17830630C74E22CF970F9F4B148CBF35AF66E36C40E	596	842	D0EFB3907B5419D4B7751B933635EB81ABF6BD071C971985072720AA7F53D69A	2494
EN	478	464	PREDECESSOR_EXACT_RASTER_AND_TEXT	BA344D24EAD2FA9D1395D62DC90252C0DC65098B9A85B0F005B571FCABF5B743	596	842	5AAEB689016A1A855D554D3FB7B410EC6A5A1E836CEE3E2589FAAB0E14F6207C	1802
EN	479	465	PREDECESSOR_EXACT_RASTER_AND_TEXT	F000C0D2532E24BE39DEA6348976C3993DFD18298996C960CE81D98D3D819458	596	842	8DD61590213707DD94DCC2A8F22E929083C0FAC2066B521F2C45E6F4E8E1406A	3384
EN	480	466	PREDECESSOR_EXACT_RASTER_AND_TEXT	27A7D2165347D31467344BFC0C07203C20F2EC12709C6F2D3D240EC26A85503E	596	842	FC999DD97B84961283E0F7DA48CC6DAB4C8745866570911FFD2B2CE6CD53558C	1902
EN	481	467	PREDECESSOR_EXACT_RASTER_AND_TEXT	95CB66A978CBA212C974F589D13BA9AF413C98BC271E71DC6D1E08E1B67925CE	596	842	443D4B832F32177E7E02469CE4BA0D3BC798F4372C90CA6E20A2728CEEDD54DA	2575
EN	482	468	PREDECESSOR_EXACT_RASTER_AND_TEXT	A2A0084A66C662688BFA57CE969605F06391BAE99BB3BE73347721B1C7DEFC39	596	842	A522C41399CC123F67201E493DFC4D633DE97D5CF775F6DF5A23D5247252C53B	2801
EN	483	469	PREDECESSOR_EXACT_RASTER_AND_TEXT	E29214CACF7EFC2772F34DB41C3E0C1702FEF3D42BEC3526EA04459FC9475348	596	842	E403E48570EFAA1DC856894F1E95EF70D7F3F80EF841D80EE7E6CA993FC06EF9	2242
EN	484	470	PREDECESSOR_EXACT_RASTER_AND_TEXT	5CEA857E3FAF0F7B493267D89656D77EF8AF2C072BE393FC50AD619E4A65214B	596	842	8BA7ED6EA865D636516A3D1FF1E8D7033825F42B85D36A1FB708A74AD06F5065	2435
EN	485	471	PREDECESSOR_EXACT_RASTER_AND_TEXT	CADBE91598B9E5753881CB61ECED91EBCD813AB92169E137ECC9952C3B7A02F4	596	842	C0DC4CF08220092AD27437D3DF34360930C936AD702C4163E9B22E07DA33EDC3	2052
EN	486	472	PREDECESSOR_EXACT_RASTER_AND_TEXT	F753CD83D4E6D3622DDC475B9630996C45DCCEA5AB318A4EA13A6639CBEAE585	596	842	FEE80F68FEA7A91F5919E6C5A18AD3CF7F54E9F13866BA5C505114BE0E6FBF95	1764
EN	487	473	PREDECESSOR_EXACT_RASTER_AND_TEXT	2CED1F03FD3FBA00700C7BCD635FF3954930197DE6CF8F825E42DBD73635C31C	596	842	A05F8D32B44F8ACC5761B337657F5E728752DF532C8F329714F162D2BA7B8A76	2359
EN	488	474	PREDECESSOR_EXACT_RASTER_AND_TEXT	3B1DD7B448D7D77207CE78AAEEEAA6E02D3B29DA5474AFEF18A2C34DECE91CAF	596	842	2A398B7B668BA578BAB40523780A4B4183B542F193C53193E4320B38EDFE9F14	1846
EN	489	475	PREDECESSOR_EXACT_RASTER_AND_TEXT	424D53D5026D90352C000BC4190B438F6D52034A73FCCADAF058D01ED937FF18	596	842	FB098B52A1E471A166B2DD715378D09BEAF280DE1C149DABB12984AEAF6046F7	2198
EN	490	476	PREDECESSOR_EXACT_RASTER_AND_TEXT	F5AFF4B735AEAD76365D098C9273E47A1365DBABB1A78C83AAE34D1A147C12F1	596	842	278D4853F2190EC6F5781E2C45E6F1A0DBFFA43BD3B22BF84B0D57D3A38ADA57	1841
EN	491	477	PREDECESSOR_EXACT_RASTER_AND_TEXT	BE99AA4BE7D7BA15998B7B57A52F12496B47A03A4A6C067A488CDE572CA0E356	596	842	EE53C3CF9FA2A2749D234F5FD861AC977B18DB0BA102D05817C94F5EF48382E1	2546
EN	492	478	PREDECESSOR_EXACT_RASTER_AND_TEXT	3A15D065A39F61F61437A136CD1D8A9C8459FE78DA231ED21F1232B177BAD7E2	596	842	FB4662B86C1DD8F8837FF85C8192167360CF26D0B2D3E5E07DF9CB6183D082B7	2515
EN	493	479	PREDECESSOR_EXACT_RASTER_AND_TEXT	AFB84ED00EAE4694E402A266BAC5C6EC9080E94BA8CF7335AE8C04A503BC9C7F	596	842	C75F36B87D7C2D68540CEC4334CECE1EEEECD3986E0AED0560EF087764459FBE	2398
EN	494	480	PREDECESSOR_EXACT_RASTER_AND_TEXT	57E7F3D0B189AFBEE58CB0D7E88BE67768C27D68028FB8270420C6CCE909F5B0	596	842	702801A0FB8C02781CD4CB197F5E0074E201FE1110F27A424F442E3B0A3560BA	1913
EN	495	481	PREDECESSOR_EXACT_RASTER_AND_TEXT	7F4F806828188EEDC201C283F424CAC72A43CF8ADEA16C715DE46E1F39554F0C	596	842	2B60CB31E4C35D559C66E0DA1C33CED88AFE9772E13A5ED60C57E76B5C2552A2	2425
EN	496	482	PREDECESSOR_EXACT_RASTER_AND_TEXT	0CAB07927446FA33EB91E8314A245B65D076F719F66578B06110549D18F1DDD9	596	842	CE120787F9BBD5F1C9CFABBFFA626C18C21650767FD26F319DC7DB0C27D3DD3A	3026
EN	497	483	PREDECESSOR_EXACT_RASTER_AND_TEXT	F7963DF6416C655D7853C864603A4E1B87AEB398AC534AA696A50FB431EE3605	596	842	5E5C2A3F2C13EC9023342D93051E859D9FF329890BECA1346BB417BC4FACAC7C	2865
EN	498	484	PREDECESSOR_EXACT_RASTER_AND_TEXT	ACDF650F7465C7CAD7EB0FDFC4B48103BF045DC4FA566F42BFB74C5847097D01	596	842	CF4C31C3D262D1A07DE20943906215247C0B2FF5090C6355671DC733C328FA31	2537
EN	499	485	PREDECESSOR_EXACT_RASTER_AND_TEXT	87FBC6A1F49C75734144C58A64C9F717092F08CE00990393CDE1D9BF87B33444	596	842	968BB2CED7A4F24D0D762B32144699D94739E6464CD3A4741F32ADB60893EF81	2121
EN	500	486	PREDECESSOR_EXACT_RASTER_AND_TEXT	C436AFD68DE8265730CD50E916284DFB27E34D0E3A59CC89F7FA6D79856ABA62	596	842	F9C430E86FF4C92D51ADD27EABD4F049FE42B49EB5B6336B1633CC21B13A3F06	1723
EN	501	487	PREDECESSOR_EXACT_RASTER_AND_TEXT	2448E62416D139B94E89E4D75227A7166D81A9F1830977CFD128A2D85FE76C85	596	842	CDC745A0D7DEF9B674FF26FFE55892AC5B77709FC8F3CA050EBE10A7559F5027	2643
EN	502	488	PREDECESSOR_EXACT_RASTER_AND_TEXT	7945074FE96479D33179522C92109896CB3A040EDD12CC2A4BF780916B890C2D	596	842	159D1089677CA5571E11CF12623D565472991EC916A0B3C9E27BBC6221325779	2606
EN	503	489	PREDECESSOR_EXACT_RASTER_AND_TEXT	FB67A22BD50A86353B052F05F09E5330E0266C7B2AE5EA264D2EAA9BEAED28AB	596	842	11D8D9F4B05CDABA0BEE69EDF42764A12AD1ACABDB33E3BDD368B94D932A8354	2021
EN	504	490	PREDECESSOR_EXACT_RASTER_AND_TEXT	0C2DA154D89BF1C590E4C6726B141121B45A74CD257BB3A1830C85166A680C62	596	842	099DDE9BEDDECAF6D724B6633CF89BE195AA7E1156D48C8B7C34A88A67B7732B	1900
EN	505	491	PREDECESSOR_EXACT_RASTER_AND_TEXT	079B8FAFDD0A7A1D354290FD103E886317AE222BE8DF6F962BB203CE2AA5F9DD	596	842	80E32E480C53CAA06C609BF9143088BB8C7B9C33BB1126453AC92156A03D94A6	2513
EN	506	492	PREDECESSOR_EXACT_RASTER_AND_TEXT	AA41EDB015C82D63E53444252FC86F00ABBE3A3C1A2C7025F6C89A4C0819411F	596	842	5F9AA86261D581E9F2ADB30F50354A9FA7889481B121AE3549DEEC1115BD9A68	1957
EN	507	493	PREDECESSOR_EXACT_RASTER_AND_TEXT	7FF38E78BC546003E180A09AE595865EDB10E1C1653F9253378BF2DA20199531	596	842	4991EC5E582E720991B91383F4BFAE16A6F93F9E946D62723C1A5B6926DC0C43	2963
EN	508	494	PREDECESSOR_EXACT_RASTER_AND_TEXT	5EAB835AEDA6B4EB1574D5DE7F5E4126B9D03FE30A40AE87922C3E7EF3459790	596	842	3293B30D9E64615DFA9622CF3838AA1B7EB6C79E206E59D3FD4370A368B5E52E	2513
EN	509	495	PREDECESSOR_EXACT_RASTER_AND_TEXT	52E0E188C676FAB8BC1CD1857A073FC77023E1B997D963E2F60DC8596353A6BC	596	842	D2D273C94447149B6F26952ADB35C72A699C4B4EA4552D037046BC1CACE27115	1569
EN	510	496	PREDECESSOR_EXACT_RASTER_AND_TEXT	539BC828F35133E0165F25FE7C2DDC90038D731AB0150FECD21356DA80214C91	596	842	D0FBBB7F8C5FE736E4AE9E180B82A2A8E2C1AA1107E3D16FC408E0914E294876	2266
EN	511	497	PREDECESSOR_EXACT_RASTER_AND_TEXT	5E489599759D9981DD55DF5DE44DDAFE3A12A543DC5B3DDAE3B0A85BFA8EB754	596	842	985F5C5D3804A712695C1F74DCD8729DFE52D0A1D2F65D7E487E698501EF0F02	1930
EN	512	498	PREDECESSOR_EXACT_RASTER_AND_TEXT	3CD5A8F70197BF23FA0F966895F1828F144C09312C3FC35B6294DE88DA4A0743	596	842	8B0B49939C93051CCC6A2414E32FE2A7B7E3E55C260A7429A8194B4F425304E6	2417
EN	513	499	PREDECESSOR_EXACT_RASTER_AND_TEXT	B660922AB9421A719BB20129F14323E909E51319BC6FB2BDDC7D35F1B6B4167C	596	842	41381AFED8DE8B40DCAA26614674D0FF9799F46FD5170E81E70CB8AC9775B4C4	2381
EN	514	500	PREDECESSOR_EXACT_RASTER_AND_TEXT	18DE7EBBB2369857FF33D2392F958B61D4D718A38285994553087E143EF571A2	596	842	4F042612630656A32B1E9648C285A66EAF9E0D2ECCC33D4EE19804DD840E5CBA	1761
EN	515	501	PREDECESSOR_EXACT_RASTER_AND_TEXT	3103834678ABEFF7932610B690D2140F41289BF78217E680D4F9111C96725FEE	596	842	F39B6EC0085ECFBE9A0D1490D8B1F883E3A32546D3A1BBA1893595D9044A6A7E	2941
EN	516	502	PREDECESSOR_EXACT_RASTER_AND_TEXT	2FFE0585C0C80E63BB4A7EBCB48AFA10A8EE19496ACC8C48077DE201B03A8F87	596	842	A811974EEB45DE8FEB299A89A87292CDD8AF915EE8157B1F1EC37D05C1187984	2525
EN	517	503	PREDECESSOR_EXACT_RASTER_AND_TEXT	BC54D2984F420338FEDD460726CE80D65F0D866FF9E390A0A5E0FC31683E99B6	596	842	14607B4BFC4F9FA6EB3D7D202D93B5305888D6470815C65C2DA211F2436CAF63	635
EN	518	504	PREDECESSOR_EXACT_RASTER_AND_TEXT	FA778B293E984F4091439B9E6B6EC0110EEF65CC88FFDF76AF84BF8D64CA5E02	596	842	72CAEAECCAD6F08A46E232B2BDB8676419060664A21F217674B2AC34236403C8	2308
EN	519	505	PREDECESSOR_EXACT_RASTER_AND_TEXT	1AAA607B9435B224F9E596DA74756C07D749E3FB5F5E79A4785F24EEA8E07157	596	842	F52D7F4D0E3617501041A36E8A94D68546199618931BEA18059BE6143A43828E	2680
EN	520	506	PREDECESSOR_EXACT_RASTER_AND_TEXT	01B057698912FE8DC796358C8C080BCE9C26AE5561AAB4AD451BAF70E0CA7FEA	596	842	B9843C2B9C965B1635E491390F03841511E42895481B5D4323D3CEC7AAC0E716	2211
EN	521	507	PREDECESSOR_EXACT_RASTER_AND_TEXT	0197AE1B315E04002EB693EC1B62257A4943E449D80C93263734E848CC7F6548	596	842	887B1D9B49E4EA1A622A43C67F67F84304F6AC434D087298452C44F86ECFE987	2376
EN	522	508	PREDECESSOR_EXACT_RASTER_AND_TEXT	44A24F6E6BAF525DDDD963FEDEAB504913B8BD3D557FBFE7ACE6E3EA85B881EE	596	842	22496F567FA0A22A9240F53D555CEE403B98FBF37CF4EC985EF786D23B0C7D7E	2178
EN	523	509	PREDECESSOR_EXACT_RASTER_AND_TEXT	F1E2A65B131347BFC233F85642BA7850B99A8408EF135C6DB5E33E9003DCDC48	596	842	3E1B2E416314D633E3511198A675FB227CE9FCD9CE1E42F69BDDAE18D5F4AC9C	1656
EN	524	510	PREDECESSOR_EXACT_RASTER_AND_TEXT	A59D006B696363897B9512F9D45FEE9D5B4656AE026B97309305E96BDABA5CAB	596	842	CBD68FCB1C9AE2D52BE70CF62084287DFB4D5A39D6EE36D03614B5576F388FE1	1666
EN	525	511	PREDECESSOR_EXACT_RASTER_AND_TEXT	F3EEF352F163058ADDFDAF352C255A843F6BED5107DB765F0B817F618F3B603D	596	842	254D896E15DF4F1BAB308C8F613E504BD56451DDA6CF479B84BA90544CE89B50	2034
EN	526	512	PREDECESSOR_EXACT_RASTER_AND_TEXT	7D89C311647EEBB9FAE332AC682750C5F6F9564CC27C84FAC84869A679398192	596	842	180360A9693E22B39258569F558D492E610D1DC894A5B7DF4618ECCDC493D1AC	1835
EN	527	513	PREDECESSOR_EXACT_RASTER_AND_TEXT	93B083838A328F8C18692044DC0ECA4081486668A800113BF551EF01D4FC00FD	596	842	C23E7015D32C35E9A02D66097959CA334C76B9FC366A922A903746A9AC956891	1634
EN	528	514	PREDECESSOR_EXACT_RASTER_AND_TEXT	F057DF1B6E0AB2AA5A2198D4390987DCF3581E21EB5DC33262DB4335148637EB	596	842	4122CEFC0C72CCC0F2C94FEA6315CBB3ECEB9162916537A81958B66CA0BA4CBD	2208
EN	529	515	PREDECESSOR_EXACT_RASTER_AND_TEXT	8BE33E0B9A49744943AAC5DB251A7D83BD0A8AC3CA6F319AE52B0B316AD50230	596	842	F72E6AE8CF0A42A55EB1FDB9DB3D35C80225C71077BDB9DB905FC74348BC5C53	1968
EN	530	516	PREDECESSOR_EXACT_RASTER_AND_TEXT	9F42B1359B4DAD7B4ACC4AA6D92F8523D832DE03E62CD96316AD7867073238B9	596	842	F23103565192518EA752A80CAD2DF68F5CA0D026B5CB1788CD5B51BA1161297A	1857
EN	531	517	PREDECESSOR_EXACT_RASTER_AND_TEXT	D904F4047CD6328BC88D25E650FF999C76909B1CB0B5A9FA61110DBD0E49A334	596	842	5283094107604941F5C79E475E9FCBC115E3DD8EB9ABB75196D3AD8183E65326	2191
EN	532	518	PREDECESSOR_EXACT_RASTER_AND_TEXT	9D9C5B85A16979D8D7A7EE49B88C69F3B56266CF5CF64EAB1784509DA0D6E76E	596	842	103A34C2E3BEF22DA30125FD492D4C4EE989129F3EB5204A1D8EC1A82C1F6DFC	1783
EN	533	519	PREDECESSOR_EXACT_RASTER_AND_TEXT	156C773162DDC93E9CE6298DF84CC46C26B86345EAAA733C590C078212F73964	596	842	4F45D24EF2CAF218E8A0ACA095BA13A47762FC35BA7B45F135D144180D37B4A7	1974
EN	534	520	PREDECESSOR_EXACT_RASTER_AND_TEXT	D6D75AF7FEC7B7F22FC27B1DA7E64511EC4DFA04365E07136AE9C991E6E5270D	596	842	C9C959B604431C2229789C429F958E46DF596E7FC3E78A0C8CB3550C6E41E3F0	2263
EN	535	521	PREDECESSOR_EXACT_RASTER_AND_TEXT	9E72E811AF3DD5DE1F1245650439F12457662198888DDD4B464595601FC4C51A	596	842	644E70B5D3677A1D9FBABA419F155C1D6B836E2CAEF267C76C37F2B4A75A2A77	2281
EN	536	522	PREDECESSOR_EXACT_RASTER_AND_TEXT	FCE8E974DF7F714D0943E33C9037BF7DFF4C9FE0B2000540BFD97A5A4F9652BA	596	842	05D40AB0D9F4DE0203DE3C9021FB3D855A43993E3A7E55F85F89F3FA1D87E198	2341
EN	537	523	PREDECESSOR_EXACT_RASTER_AND_TEXT	6A42E57495C4D77FBE4C0DDFF2709D8BC63DDA133161BFEC2B5C0B6CC530EFE6	596	842	1DB86D5885F0FA40E99A828CBA6E947428BCB2EFFCC7346AEBBBF5B19C5AA233	1460
EN	538	524	PREDECESSOR_EXACT_RASTER_AND_TEXT	17237C2B73F8BE775E8B58BEE82E323C9B2438275761542E6CC8C83668846A66	596	842	A0B7FDCF1F0BBF4F42366DF640F691C2882C7574B2B2E00AE45339673A8FCCA5	1988
EN	539	525	PREDECESSOR_EXACT_RASTER_AND_TEXT	F363D830C14815B4ACC9FDBC04C6744F8CB976A78D15545D3A2D6117512711AB	596	842	83C7D6038B447A2C7EA1ECA8B99D1A0C475E651ABF623DFBB79ED3F9187CC196	1938
EN	540	526	PREDECESSOR_EXACT_RASTER_AND_TEXT	18A787E480BB0D2D92E41589ED9DF4B55FEB3FCF84F60C5CA9889DADAEF86E88	596	842	7FB5008DD64F3696F2BB7B38AEC2B89B2FD20EFA67B3F20D5715FF7802AB3BB3	1861
EN	541	527	PREDECESSOR_EXACT_RASTER_AND_TEXT	4F834E694DCA1C6F9EAA022EC0FC0A9788EBE97839EB86215D8BAA43398A3A87	596	842	5B4F29A854183DC0D355555700E8B7A4BC2BF07F6488A222C0C08B1A74A4D425	1771
EN	542	528	PREDECESSOR_EXACT_RASTER_AND_TEXT	35315C6F42FFF8871B47F03F508B1320626512E75C02BCECD4829EB567867D2E	596	842	6AF7077C6822B69A680CF1180FD9EE4A29B06DC92C115AA6F338BE912C1170B4	1248
EN	543	529	PREDECESSOR_EXACT_RASTER_AND_TEXT	7B0F5E65366C846E2044BFD2FEE07FD55D276428A0744DD5B015803181F5C640	596	842	1571AB1776A20328BCC01376ACD41C1127D100B190A07ECA64160B373FA379B5	1823
EN	544	530	PREDECESSOR_EXACT_RASTER_AND_TEXT	38BE5191E5FBE5048924F06DE81EB9D0537FC1DD84E35A8B052558C62241BEE6	596	842	F638D8576D91620090504B84E9CDB6833E2780BAACCCC18A9A4A6B6410112933	1919
EN	545	531	PREDECESSOR_EXACT_RASTER_AND_TEXT	753ED30C37AC84A4BE474CD2A0293D72BC599B199F50B6CF0EE9D83487C17BFE	596	842	0F0367584D5063A086A7CD157395687E377C49694E3060131D4060E59C50AF23	1903
EN	546	532	PREDECESSOR_EXACT_RASTER_AND_TEXT	D8D72700E7B34ABAE87E6C6165FFD4DF067BBDFA978A92EC57E4F15CCE9DA1D6	596	842	D8C31698D371DDAC1C8DBCC90F286B8136C9162B903E13CFE41FF54857C819C1	2232
EN	547	533	PREDECESSOR_EXACT_RASTER_AND_TEXT	700B9B70DBE3EB2B5C166367B9ACA220EC45F7110F9967BF4C813D07616ACF70	596	842	905B8214D26CEDA926E91F2D7C95594F76F765A34A8826E69DA3FE1B51BB92E0	2227
EN	548	534	PREDECESSOR_EXACT_RASTER_AND_TEXT	533CF02139E922B3D90E49D5FBCDD4C9A67D3ED3742FD9968E97B94390CB58EA	596	842	111B25EF1E597E5AC67C58BE97F526C159CF5281E92EE0AE016CF2DD9CC3BD60	2497
EN	549	535	PREDECESSOR_EXACT_RASTER_AND_TEXT	5AA5E29970D25EB67498A999BB81EE9A523D70BE77A63EA66639C8ECDE6DAC8D	596	842	F5544F95392C3D21ECD920D71CBCE620B40E9EA8697A898D9FE9ADB53846C917	2422
EN	550	536	PREDECESSOR_EXACT_RASTER_AND_TEXT	DDE1F8761687019E87D0B9D07B222D3865247B7FFBB7364267EB69359295853A	596	842	22958955127F5B44A45BA7ED8AA6284B9AEF402E227F3F723C96F6B62FEFBD86	1860
EN	551	537	PREDECESSOR_EXACT_RASTER_AND_TEXT	8878E79490DDE30AEA116854A4974CF4F87878AA23073BCC58AB8B468E3D80B6	596	842	2AB997BCDC68F76243AE8A6B16BCB0D7278BCADDDA8E5C2721E62B838C74D332	1612
EN	552	538	PREDECESSOR_EXACT_RASTER_AND_TEXT	7CCB4C57B4BD946B03ECAEEC34F45006586DFF9C379EF4F4A10B6EAD3250BD56	596	842	FC58D515C05E1225D0BFA750807DEC3FDAEF38E99DC52F40244A0BF310443570	2171
EN	553	539	PREDECESSOR_EXACT_RASTER_AND_TEXT	327E4D6AE82B9EBB681F96C510D99BE6782B4D955C80677BA03E5EC5D17C22DC	596	842	9C734295104C0F77238829601A3B9E05B9A965C4739970133F4A346C7C96BAC8	1784
EN	554	540	PREDECESSOR_EXACT_RASTER_AND_TEXT	6EA6521F1CBE846E759327857028EA8DA4A3DF9BDD56669B6874853D4DED7D63	596	842	5573B44CDA7701C8C9305586B81373E397A9455A9047802EC0B67C8F75A83F8F	1337
EN	555	541	PREDECESSOR_EXACT_RASTER_AND_TEXT	96FBDA6FF98E4519F8344160A7ACDC3810792FEB3A7E8CA37A4126175DB81D9B	596	842	B01C9A0893C8EDA745C5DD47AD4D1DB91F713FB999E658FBC716659BE7ED33E7	2174
EN	556	542	PREDECESSOR_EXACT_RASTER_AND_TEXT	4180092A1CBC82AB0A5047B4FF71A2ADC0716B81915E9148BFD7BE7634495907	596	842	940FB3BB71DD8F9CD324F4C7873B600B290F6166A09C73184438FB58901FAEAD	1673
EN	557	543	PREDECESSOR_EXACT_RASTER_AND_TEXT	AB6D1E6BE726168BFC7AFA39A07D54D0245AF5FE7320CC1884C0176C11772CF4	596	842	193BE4472C9B64369FEE72FB65582B09EF10828852334AECC285D3F0BB6D2FF0	1357
