visual_id,relative_path,bytes,sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,expose,linked_tex_file,generator_source_class,disposition
SGA7I-VIS-04230,cm_394_last1.png,18592,4A04FB7F7FBFF11DDCE58AAFAB5EF56133E8E2AEBAE52328C048D844848C9497,394,395,383,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04234,c414_b8R.png,10787,4A1841FB6C5F547AF3A3B788D5B4021A51C4DFF3631E93230FD41EF6580E548F,414,415,403,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04237,c316_a.png,86483,4A308E8B7DBC8B33C2B52A4A769113B50799FED38D670849BCD83B1C619EF5FD,316,317,305,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04238,c332_simeq.png,6252,4A34842F1F6A8481258D550F85914BF6B7931762BEA9C0513E47765ABC8D313D,332,333,321,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04242,c516_A0.png,6842,4A477FE06F37BF4C9266BE2D736ADE1FA1A42D73CE3F61C805C86D6BD446594B,516,517,505,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04243,crop_152_eq558.png,20175,4A4E83EFB921B4FBE6C9880772DD97EF49698573EF5418518B19A6FEB6D2DA47,152,153,141,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04244,crop_384_p5.png,39496,4A54A9A50ED8C36B8435EC1EBE0D23A87B98CAC534336F1F8AC556A73A9B9A4E,384,385,373,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04245,j6396_397.png,666682,4A655599D830109B4C95507F70108248D6AB98B18B5BD026C683705A3D3B6718,397,398,386,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04247,c204_345.png,24610,4A6AC18EF81EBE08EAE3BAE9509047BD37BB17F0245DBF2653AA615DBF7FA84E,204,205,193,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04248,c523_pM2.png,15132,4A737889381A0E242CAD052DC60442DABA1D16075A228F868CE4B37CAED1D855,523,524,512,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04249,c185_b5.png,53110,4A76461A564EC1CF0C166DD92FC1BA5747DAE86C46878A14AF1C5FDF80F6E389,185,186,174,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04252,n_l14_502.png,9615,4A845EF1D9C3B88E09D2940B4ECF045A90497740CC5CEC5568911300A10B0D13,14,15,3,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04260,p205_line4.png,20959,4AA91299B73C613E0B74217454B7136CCF298B5184F5E9F4A268899B3FC85E6B,205,206,194,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04264,crop_266_h2.png,27300,4AB22C90C45670111CA98B50DF13297B2D1DB0680F1CA227727145CC70C33037,266,267,255,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04266,crop_271_ZERO.png,9717,4AB67F7F57A3728AA7793AA3CDABB94385E92BAEBC2FBCC3D47A29904797E072,271,272,260,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04267,z189_disp2.png,9004,4AB8139F3F1EF35C59915D3181C61F10C8401D914E630BDF9F07D2355D9C4F01,189,190,178,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04269,crop_290_d4.png,7486,4ABBA9A4EFDD68BA461244218B08C035F5EBC2C73B9C3AE632686711310065F2,290,291,279,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04275,clip87_E_bigdiag.png,88514,4AE8AD0FB76F569D887A55EE6F2B0BCB6B2957E2128C3CE77476C9DABD3C16BC,87,88,76,VI,expose_VI_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04278,g9452_452_m5_qui.png,15586,4AEFB0ED36C72EB9FD28213D841EAE5F6F3E4ADC1DCA9FE008DB47C7664A9CB4,452,453,441,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04280,t330_ou_l.png,28293,4AF5BD3299C262AC49E965AFC9468C78E3A0059ECA01375BE74EFC9F99787756,330,331,319,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04284,q1229_230_b.png,52018,4B001068535807FB9B82A8FEBC95F94602A915003406ADC659CD899FBEF3AAE4,230,231,219,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04287,crop_226_canon.png,10199,4B0A3D4A05FDC86E7B48AE101D2C88FE914D0A040019986606F4D6469CF80F34,226,227,215,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04288,d171_r4b.png,12685,4B0CBDCC4BE20BD78FDC9973FC3DD0999086E15A7CA8103C9CE69E5E88D3F200,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04289,crop_288_NSP.png,7159,4B11291ABD89F1639A669F5F120CD29649DD03C6DD1DA1B91E2CCB01C36F3847,288,289,277,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04296,crop_481_v_eq1.png,45621,4B316C6C68D5105EFC90CB774F59B78BD5288DA53DD2D034A81BFCA30D2AF349,481,482,470,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04298,clip87_C_disp2.png,38148,4B360784488FD73FE7679EA3B64F18B8BF0B4BB41D67BA8364309A4257B4ACA0,87,88,76,VI,expose_VI_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04302,c332_l1.png,55624,4B4F2735D47800C30716B56118C5D050AA04E187E20D7E367663475B90A0EBA1,332,333,321,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04303,i485_16.png,25011,4B5058A3549D2860F2E4BB251A2F74739F84AD91E3BC792E25BF7CAD6C61408A,485,486,474,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04307,c500_k2.png,15397,4B59D32C4CBF30902AA998F8AA8CEDE3BB2688F656307745C25E3246E42A61D1,500,501,489,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04310,V171_19b.png,7535,4B66D0F20E4E7B154FB1C0395CC0DDFF7D2C9CFFAA6C9E9D25C484BF2DBBC7D2,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04313,m533_21b.png,10189,4B70990CA2C99D440509CBAD7895DB656AA2CC0AB292E97A93D9F5EA7DDB6D10,533,534,522,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04316,crop_385_L2.png,52304,4B7B4484F29B4D7F0980B3B86B359B2DAE0A3512D839F9A27B743B276760C1F7,385,386,374,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04317,c313_l4a.png,5389,4B7D2D56D3EC752AABF4B3EB3C75EAD25D0DABD52556DF7467E21E29668070E5,313,314,302,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04321,crop_291_a.png,87545,4B8A651142FC4D3C5DBBF48FD3D28B1BD12F88C4E531B7103132E0EBC962ED29,291,292,280,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04324,crop_319_a4.png,53416,4BA205352D97DFF2A34872D74944EB1B7E0E70768992B01DA3C3209B0343F93A,319,320,308,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04325,c250_a.png,85443,4BA76D0AB7030D3F35D62CC6EC6F905AE0756DA68C224DEF1594805ADB1D8FB6,250,251,239,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04326,crop_206_zeroLA.png,5049,4BB7030CC8987E90E402EB9DB481F6E06257672420E96FEC656268B1BBFC314E,206,207,195,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04327,sl_480_0.png,140511,4BBA8DF5108A78D69EB36BEFD4C17A564DF8C20B4C5F0A04FF13702BC6B4E1C1,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04328,p513_r11.png,28691,4BCD4B248F28B86AD50E0A16F11881CD20902745A1D2A46ACEF6683D2CD4FBDE,513,514,502,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04329,c527_j.png,50693,4BCF207BDF588375D80B196AD20EB10238151BF23C5645273F12C82F65866720,527,528,516,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04331,z_202_eq3362.png,12665,4BD98287F5A49F5E4EB42B7341D4AEBC7D3D00C87DC1BB3D5D5CCDCBDD3D191D,202,203,191,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04334,c3_335_GmS2_zoom.png,6227,4BE3CEE2A3A681CF4381DB26825FD3FEDD4857B913013A489F4B0F501F5971CC,335,336,324,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04336,f9452_453_h3_VV.png,4624,4BEC0782D9B7B5A04B788461DF1D639F881B688DD874DE4E4B3EF964550C6BA4,453,454,442,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04338,c424_top.png,50883,4BF1EFB12F48F43B4496A8200F133C85E6692B3691EC4291439EABC7A0FD578C,424,425,413,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04340,j6_a1.png,11820,4BFA60475949AEB2025611630B81EC32288581452A1E135E6106C26737D3E92D,394,395,383,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04341,e484_1313L.png,27974,4BFF37805EBADEEE4364BC5ABF8DA4BEEFFAA3E641907FEF0CFFB941772F54C9,484,485,473,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04342,c415_b8L.png,14924,4C01D43A07C801B2834E535D7CBD55DC2648FDC2F5CB2600B9DF784A92BA3A43,415,416,404,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04344,c416_b.png,56628,4C0FA0590D5B2E6F810294B7C7AFC3829F94145FBDC01584E204D103DCA282F2,416,417,405,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04346,d232_b2.png,7321,4C144850CF57FF237F42C456A4E33143C3B7828B02ED6BB99FAE1703AB477D8D,232,233,221,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04347,L170_2a.png,12351,4C187C6FD5DFC50A72EC43A49F69FC88D01D40D766AE6F6FB70FEBB3F5E9B336,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04348,crop_356_vois.png,209768,4C221CDECE710CB53120C44442B27ECA105611F7215BA3F51023DA34BDFF11E4,356,357,345,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04350,c286_e.png,86940,4C24B51891A05B437BD2AE9F8542C588BBD668CEDB852FD13012BF971C8D7E22,286,287,275,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04351,crop_356_kbar_t.png,152856,4C2581ACC90B9033EF1A0710F75C914CFF294BA9BBC087EAE514D0FE9566376F,356,357,345,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04352,z_217_hd.png,8207,4C30F7FEE7B44877564925DDCE87BAE2EA0F31FCEC80F0742E8ED10A44711936,217,218,206,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04358,z_467_J_dispA.png,10733,4C47833A19DAB9091372656808734172C5681571A42A989B70B84094D2C1D7FB,467,468,456,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04363,crop_281_iz.png,8336,4C68C615786149F9FE719D4B917D61CA83D10D91348DDE855B5138BAB5078EB7,281,282,270,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04365,z194_B_thm2.png,21785,4C7BBCCB6A8B780BF1C6F1415E64D7908EA24FA593BFADA08B7A19700A2B183A,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04367,p303_l09.png,23134,4C83AC4BD5877F9C0F3562BB56EBAA3340187209D40F68F5310E906FCFD037C7,303,304,292,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04368,c522_a.png,64177,4C8C40E36C4B3C5E932EAE53DBDB6F43A910BECE4EF958042B0281C5EF2F4200,522,523,511,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04370,p431b_927_brace.png,18492,4C94976F0FC5837F8B353B350AA5C45A44BD36CED97CB07FF5795B166C4F6A90,431,432,420,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04371,zz1235_236_supposs.png,5947,4C9C29D222658EECDD1175D39908F304F94658C55CDB5216A31961E6B117E7D1,236,237,225,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04373,f532_7a.png,17297,4CA3DEFCC5A3A6863D951C77E3F29A7E7DE506A4E4D9D167435B40CB1DDC3710,532,533,521,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04375,p205_line3.png,20831,4CA40CCABB04119F724EEF7224A48256EAA14367624573705F57EC021E478EA2,205,206,194,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04376,c512_l7.png,30014,4CA672B5C706427ECFE18F7351298522471EC5585841C50F256452D093762F8B,512,513,501,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04378,c422_line3.png,45924,4CA8B544449D248021B8A7FCF801C7EBC433DC7BF6454106FDE0D7D9FE39252E,422,423,411,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04380,j533_16b.png,20741,4CAB3DBB0E87243CDEECE4B3292A91C2029C1391CBAFF0B75DBDBA76EE0F7B06,533,534,522,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04382,zz1235_235_line1z2.png,8129,4CC36199913D3ECEBF6CA7F93AE7524D650376A097EE03898987E20729E31F10,235,236,224,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04383,p205_h.png,18351,4CC434A394E62D885881B7953EB70AC861C9A7813419F9BB37D861E9590AC7DA,205,206,194,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04386,crop_271_NUL.png,32797,4CD06C9A470983F92C15862E24183F6357C4ACB69CB59FBCA241D478D612DB02,271,272,260,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04388,w9d_323_d_cor1.png,199863,4CF48A6DECE8541392C51EB9C8D0F1B258E5C3CCBAA2DD12367F664F93CC72B6,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04392,c474_QZ.png,5069,4D1128A1CB8E4C54EFA9BB923B90D4A9CE32083D781458C1132343FFAA71C1E6,474,475,463,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04394,crop_385_acc.png,8395,4D237C7FF5EB391D06C055DED57573F335C6B7E6F1B75B395B5161627D3CFD39,385,386,374,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04400,c392_hens2.png,16243,4D4E0909C54A73EBE43D16DFD881EF094694C9B88D9AF76B299742E9E22D6402,392,393,381,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04402,crop_480_za_inclure.png,8812,4D528A73D70419415000E4359CC231E3821564A70A4A9F7B1A5D15223E4AED98,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04403,c208_l7.png,13276,4D52E06B65DB45D3623D7FDE542220B48B0E9DDC0BD61BF810D2B6B6E0C90373,208,209,197,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04404,jcrop_440_b5.png,37873,4D5793FEA4565A3238E5B60FCDAB994EFA44501F754DE7D2B467672A07AC50D5,440,441,429,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04412,w13.png,20588,4D790CF6408887594A7296694A46B366946F59EAA172FF6672695BCB76A1375A,13,14,2,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04413,cr_395_C6.png,6439,4D805B5878D90C2437EA20DD58F73640CC2CB58D6467BE32FBCDA4ECD2915CFB,395,396,384,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04414,c512_l6.png,18754,4D827B0AFC9B243223C1A475C3CD7054834F93E3F5C69A73D6ADEB4156C15AE4,512,513,501,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04415,V170_10b.png,3999,4D839BAE3CE404C04107D967441D8E1CF8D50E68025D71935A0710A0C7FC4466,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04417,c326_head.png,63975,4D8CE42E2880C01A9E49E74B57BCAAC3DF6902F3C54DC765122796061FF61831,326,327,315,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04423,c488_a.png,52023,4DA237149426030BC9056846F6157C08967043F59C059083E910B28E293AD994,488,489,477,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04424,w9d_323_R3bisb.png,28714,4DA4148852F435A94D6D979257FBC7F74DF2A4105DBFA0BD131D1AE13A2394C8,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04425,c311_o.png,45574,4DAD44DC99BDB800AE453FFA708C4B9105008EA583B939829E8D580833C7C45A,311,312,300,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04427,w464_eq9R.png,12860,4DB822426505039B54319FED92D2ECBDC11324A395C24389DFBF1B0083D0FC10,464,465,453,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04428,z_328_g5.png,84726,4DB8AA049CD46CFE19BDD5A248DCAA3C99D8D316C45D450F428949AF68A39232,328,329,317,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04429,crop_158_g_pi.png,19714,4DBA8F0E3D6BCCF44531CB58D3E095CB0E726BF791EFF4FABB9420CED23CAFA3,158,159,147,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04431,crop_480_z_que_hi.png,7334,4DCAD09BE28D71D7BE45FA1436C742ABA8FBBB11A6173ACF27F0DCAE14A3412C,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04434,jcrop_440_geq.png,6356,4DD157D9CA988A1DD902689D4C3501C6BA9F2BAF4823AF26CC96F0971077EAFE,440,441,429,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04440,c434_xacc.png,18290,4DE1F13A4E33B9C55922780A031D036B6E5F7E224502BEE50866014B34836702,434,435,423,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04446,z255_b.png,61498,4DFB7D3B79882CCFA8AFE99CEF9B62CFD45F376B4EEFB8241B54CC8B9C7BA99C,255,256,244,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04448,L170_3a.png,14200,4E06458080D1D128E75ED8E9DE0AB8BC37DB5CD9A8DF287624D78472C26D9A72,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04451,c494_bot.png,63932,4E13DD4CA718AC32E15C9F4AC7E405D0E322ED8B87F7DD12E17700F3CE668A65,494,495,483,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-04452,c434_935.png,27781,4E14803FED9CFF2E19F843F0F02CB66E2852DE9D8F00E46A5E1F5B9F6CD75F92,434,435,423,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
