"edge_id","source_file","source_line","source_column_1based","expose","reference_scope","visible_text","reference_form","reference_type","destination_stable_id","destination_label","resolution_basis","resolution_status","revision"
"SGA5-EDGE-000478","SGA5_English_sync_workpass.tex","7340","","V","V","(2.3.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00594","sga5:V:subsubsection:2.3.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000479","SGA5_English_sync_workpass.tex","7360","","V","V","(2.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00584","sga5:V:definition:2.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000480","SGA5_English_sync_workpass.tex","7361","","V","V","(2.4.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00601","sga5:V:corollary:2.4.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000481","SGA5_English_sync_workpass.tex","7372","","V","V","(2.4.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00600","sga5:V:proposition:2.4.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000482","SGA5_English_sync_workpass.tex","7433","","V","V","(2.4.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00601","sga5:V:corollary:2.4.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000483","SGA5_English_sync_workpass.tex","7446","","V","V","Proposition 3.2.1","r8_admitted","named_internal_reference","SGA5-TARGET-00612","sga5:V:proposition:3.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000484","SGA5_English_sync_workpass.tex","7463","","V","V","(2.4.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00602","sga5:V:definition:2.4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000485","SGA5_English_sync_workpass.tex","7501","","V","V","(2.5.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00604","sga5:V:proposition:2.5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000486","SGA5_English_sync_workpass.tex","7516","","V","V","3.2.3","r8_admitted","cued_internal_number","SGA5-TARGET-00614","sga5:V:proposition:3.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000487","SGA5_English_sync_workpass.tex","7630","","V","V","(4.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00618","sga5:V:subsubsection:4.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000488","SGA5_English_sync_workpass.tex","7646","","V","V","(4.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00618","sga5:V:subsubsection:4.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000489","SGA5_English_sync_workpass.tex","7679","","V","V","(4.2.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00626","sga5:V:lemma:4.2.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000490","SGA5_English_sync_workpass.tex","7740","","V","V","(4.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00627","sga5:V:subsubsection:4.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000491","SGA5_English_sync_workpass.tex","7764","","V","V","(3.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00614","sga5:V:proposition:3.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000492","SGA5_English_sync_workpass.tex","7828","","V","V","(4.2.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00629","sga5:V:proposition:4.2.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000493","SGA5_English_sync_workpass.tex","7830","","V","V","4.2.7","r8_admitted","cued_internal_number","SGA5-TARGET-00631","sga5:V:lemma:4.2.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000494","SGA5_English_sync_workpass.tex","7831","","V","V","(4.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00627","sga5:V:subsubsection:4.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000495","SGA5_English_sync_workpass.tex","7853","","V","V","(4.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00627","sga5:V:subsubsection:4.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000496","SGA5_English_sync_workpass.tex","7864","","V","V","(4.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00627","sga5:V:subsubsection:4.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000497","SGA5_English_sync_workpass.tex","7886","","V","V","(3.1.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00610","sga5:V:proposition:3.1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000498","SGA5_English_sync_workpass.tex","7893","","V","V","(4.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00628","sga5:V:lemma:4.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000499","SGA5_English_sync_workpass.tex","7908","","V","V","(2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00595","sga5:V:subsubsection:2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000500","SGA5_English_sync_workpass.tex","7917","","V","V","(2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00595","sga5:V:subsubsection:2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000501","SGA5_English_sync_workpass.tex","7979","","V","V","(5.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00634","sga5:V:definition:5.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000502","SGA5_English_sync_workpass.tex","7983","","V","V","(5.1.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00637","sga5:V:theorem:5.1.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000503","SGA5_English_sync_workpass.tex","7987","","V","V","(4.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00628","sga5:V:lemma:4.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000504","SGA5_English_sync_workpass.tex","8014","","V","V","Lemma 5.2.1.1","r8_admitted","named_internal_reference","SGA5-TARGET-00642","sga5:V:lemma:5.2.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000505","SGA5_English_sync_workpass.tex","8026","","V","V","(4.2.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00630","sga5:V:theorem:4.2.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000506","SGA5_English_sync_workpass.tex","8026","","V","V","(5.1.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00639","sga5:V:proposition:5.1.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000507","SGA5_English_sync_workpass.tex","8026","","V","V","3.1.3","r8_admitted","cued_internal_number","SGA5-TARGET-00610","sga5:V:proposition:3.1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000508","SGA5_English_sync_workpass.tex","8026","","V","V","(3.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00615","sga5:V:proposition:3.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000509","SGA5_English_sync_workpass.tex","8029","","V","V","(5.2.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00642","sga5:V:lemma:5.2.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000510","SGA5_English_sync_workpass.tex","8087","","V","V","(3.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00615","sga5:V:proposition:3.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000511","SGA5_English_sync_workpass.tex","8173","","V","V","(5.1.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00639","sga5:V:proposition:5.1.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000512","SGA5_English_sync_workpass.tex","8180","","V","V","(4.2.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00630","sga5:V:theorem:4.2.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000513","SGA5_English_sync_workpass.tex","8201","","V","V","(5.3.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00649","sga5:V:proposition:5.3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000514","SGA5_English_sync_workpass.tex","8461","","V","V","(4.1.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00622","sga5:V:proposition:4.1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000515","SGA5_English_sync_workpass.tex","8511","","VI","V","Exposé V","r8_admitted","expose_reference","SGA5-TARGET-00573","sga5:V:expose:v","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000516","SGA5_English_sync_workpass.tex","8519","","VI","V","Exposé V","r8_admitted","expose_reference","SGA5-TARGET-00573","sga5:V:expose:v","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000517","SGA5_English_sync_workpass.tex","8601","","VI","VI","(1.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00669","sga5:VI:definition:1.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000518","SGA5_English_sync_workpass.tex","8639","","VI","VI","(1.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00671","sga5:VI:reminder:1.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000519","SGA5_English_sync_workpass.tex","8725","","VI","VI","(1.2.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00670","sga5:VI:example:1.2.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000520","SGA5_English_sync_workpass.tex","8848","","VI","VI","(1.2.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00670","sga5:VI:example:1.2.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000521","SGA5_English_sync_workpass.tex","8883","","VI","VI","(1.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00673","sga5:VI:subsubsection:1.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000522","SGA5_English_sync_workpass.tex","8883","","VI","VI","(1.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00673","sga5:VI:subsubsection:1.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000523","SGA5_English_sync_workpass.tex","8913","","VI","VI","(1.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00673","sga5:VI:subsubsection:1.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000524","SGA5_English_sync_workpass.tex","8917","","VI","VI","(1.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00673","sga5:VI:subsubsection:1.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000525","SGA5_English_sync_workpass.tex","8926","","VI","VI","(1.4.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00686","sga5:VI:paragraph:1.4.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000526","SGA5_English_sync_workpass.tex","8938","","VI","VI","(1.3.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00680","sga5:VI:proposition:1.3.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000527","SGA5_English_sync_workpass.tex","8944","","VI","VI","(1.3.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00681","sga5:VI:subsubsection:1.3.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000528","SGA5_English_sync_workpass.tex","8944","","VI","VI","(1.3.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00681","sga5:VI:subsubsection:1.3.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000529","SGA5_English_sync_workpass.tex","8963","","VI","VI","(1.3.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00680","sga5:VI:proposition:1.3.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000530","SGA5_English_sync_workpass.tex","8963","","VI","VI","(1.3.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00681","sga5:VI:subsubsection:1.3.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000531","SGA5_English_sync_workpass.tex","8993","","VI","VI","(1.4.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00690","sga5:VI:subsubsection:1.4.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000532","SGA5_English_sync_workpass.tex","8993","","VI","VI","(1.4.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00692","sga5:VI:subsubsection:1.4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000533","SGA5_English_sync_workpass.tex","8997","","VI","VI","(1.4.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00692","sga5:VI:subsubsection:1.4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000534","SGA5_English_sync_workpass.tex","8997","","VI","VI","(1.4.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00692","sga5:VI:subsubsection:1.4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000535","SGA5_English_sync_workpass.tex","9050","","VI","VI","1.1.3","r8_admitted","cued_internal_number","SGA5-TARGET-00666","sga5:VI:proposition:1.1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000536","SGA5_English_sync_workpass.tex","9069","","VI","VI","(1.5.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00698","sga5:VI:notation:1.5.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000537","SGA5_English_sync_workpass.tex","9078","","VI","VI","(1.5.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00699","sga5:VI:proposition:1.5.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000538","SGA5_English_sync_workpass.tex","9134","","VI","VI","(1.5.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00699","sga5:VI:proposition:1.5.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000539","SGA5_English_sync_workpass.tex","9148","","VI","VI","(2.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00703","sga5:VI:lemma:2.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000540","SGA5_English_sync_workpass.tex","9159","","VI","VI","(1.5.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00699","sga5:VI:proposition:1.5.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000541","SGA5_English_sync_workpass.tex","9168","","VI","VI","(2.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00703","sga5:VI:lemma:2.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000542","SGA5_English_sync_workpass.tex","9271","","VI","VI","(1.2.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00673","sga5:VI:subsubsection:1.2.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000543","SGA5_English_sync_workpass.tex","9296","","VI","VI","(1.3.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00684","sga5:VI:subsubsection:1.3.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000544","SGA5_English_sync_workpass.tex","9408","","VII","VII","(1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00723","sga5:VII:proposition:1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000545","SGA5_English_sync_workpass.tex","9491","","VII","VII","(1.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00725","sga5:VII:proposition:1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000546","SGA5_English_sync_workpass.tex","9539","","VII","VII","(2.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00731","sga5:VII:equation:2.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000547","SGA5_English_sync_workpass.tex","9564","","VII","VII","(2.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00734","sga5:VII:theorem:2.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000548","SGA5_English_sync_workpass.tex","9583","","VII","VII","(2.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00734","sga5:VII:theorem:2.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000549","SGA5_English_sync_workpass.tex","9638","","VII","VII","(1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00723","sga5:VII:proposition:1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000550","SGA5_English_sync_workpass.tex","9650","","VII","VII","(1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00723","sga5:VII:proposition:1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000551","SGA5_English_sync_workpass.tex","9658","","VII","VII","2.2.2","r8_admitted","cued_internal_number","SGA5-TARGET-00735","sga5:VII:proposition:2.2.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000552","SGA5_English_sync_workpass.tex","9658","","VII","VII","(2.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00736","sga5:VII:lemma:2.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000553","SGA5_English_sync_workpass.tex","9701","","VII","VII","(2.2.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00739","sga5:VII:corollary:2.2.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000554","SGA5_English_sync_workpass.tex","9797","","VII","VII","Lemma 3.6","r8_admitted","named_internal_reference","SGA5-TARGET-00746","sga5:VII:lemma:3.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000555","SGA5_English_sync_workpass.tex","9813","","VII","VII","(3.5.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00747","sga5:VII:equation:3.5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000556","SGA5_English_sync_workpass.tex","9813","","VII","VII","(2.2.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00738","sga5:VII:subsubsection:2.2.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000557","SGA5_English_sync_workpass.tex","9815","","VII","VII","Lemma 3.6","r8_admitted","named_internal_reference","SGA5-TARGET-00746","sga5:VII:lemma:3.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000558","SGA5_English_sync_workpass.tex","9827","","VII","VII","(3.6.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00748","sga5:VII:lemma:3.6.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000559","SGA5_English_sync_workpass.tex","9864","","VII","VII","(3.6.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00752","sga5:VII:equation:3.6.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000560","SGA5_English_sync_workpass.tex","9872","","VII","VII","(3.6.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00749","sga5:VII:equation:3.6.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000561","SGA5_English_sync_workpass.tex","9872","","VII","VII","(3.6.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00752","sga5:VII:equation:3.6.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000562","SGA5_English_sync_workpass.tex","9872","","VII","VII","(3.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00746","sga5:VII:lemma:3.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000563","SGA5_English_sync_workpass.tex","9876","","VII","VII","(3.6.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00752","sga5:VII:equation:3.6.5","preserved_r8_admitted_edge","compiled_resolved","R8"
