stable_id,latex_label,expose,target_kind,displayed_number,title,source_file,source_line,declaration_type,aux_number,pdf_page,status
SGA5-TARGET-00760,sga5:VII:equation:3.8.6,VII,equation,3.8.6,Equation 3.8.6,SGA5_English_sync_workpass.tex,9952,explicit_tag,{3.8.6},197,compiled_resolved
SGA5-TARGET-00761,sga5:VII:equation:3.8.7,VII,equation,3.8.7,Equation 3.8.7,SGA5_English_sync_workpass.tex,9962,explicit_tag,{3.8.7},197,compiled_resolved
SGA5-TARGET-00762,sga5:VII:equation:3.8.8,VII,equation,3.8.8,Equation 3.8.8,SGA5_English_sync_workpass.tex,9967,explicit_tag,{3.8.8},198,compiled_resolved
SGA5-TARGET-00763,sga5:VII:subsubsection:3.9,VII,subsubsection,3.9,3.9,SGA5_English_sync_workpass.tex,9987,subsubsection,5,198,compiled_resolved
SGA5-TARGET-00764,sga5:VII:section:4,VII,section,4,4. Self-intersection Formula and Applications,SGA5_English_sync_workpass.tex,10016,section,5,199,compiled_resolved
SGA5-TARGET-00765,sga5:VII:theorem:4.1,VII,theorem,4.1,Theorem 4.1,SGA5_English_sync_workpass.tex,10030,statement_environment,5,199,compiled_resolved
SGA5-TARGET-00766,sga5:VII:lemma:4.2,VII,lemma,4.2,Lemma 4.2,SGA5_English_sync_workpass.tex,10074,statement_environment,5,200,compiled_resolved
SGA5-TARGET-00767,sga5:VII:remark:4.3,VII,remark,4.3,Remark 4.3,SGA5_English_sync_workpass.tex,10092,statement_environment,5,200,compiled_resolved
SGA5-TARGET-00768,sga5:VII:equation:4.1.1,VII,equation,4.1.1,Equation 4.1.1,SGA5_English_sync_workpass.tex,10120,explicit_tag,{4.1.1},200,compiled_resolved
SGA5-TARGET-00769,sga5:VII:equation:4.1.2,VII,equation,4.1.2,Equation 4.1.2,SGA5_English_sync_workpass.tex,10129,explicit_tag,{4.1.2},201,compiled_resolved
SGA5-TARGET-00770,sga5:VII:equation:4.1.3,VII,equation,4.1.3,Equation 4.1.3,SGA5_English_sync_workpass.tex,10136,explicit_tag,{4.1.3},201,compiled_resolved
SGA5-TARGET-00771,sga5:VII:equation:4.1.4,VII,equation,4.1.4,Equation 4.1.4,SGA5_English_sync_workpass.tex,10141,explicit_tag,{4.1.4},201,compiled_resolved
SGA5-TARGET-00772,sga5:VII:equation:4.1.5,VII,equation,4.1.5,Equation 4.1.5,SGA5_English_sync_workpass.tex,10151,explicit_tag,{4.1.5},201,compiled_resolved
SGA5-TARGET-00773,sga5:VII:equation:4.1.6,VII,equation,4.1.6,Equation 4.1.6,SGA5_English_sync_workpass.tex,10164,explicit_tag,{4.1.6},201,compiled_resolved
SGA5-TARGET-00774,sga5:VII:equation:4.1.7,VII,equation,4.1.7,Equation 4.1.7,SGA5_English_sync_workpass.tex,10169,explicit_tag,{4.1.7},201,compiled_resolved
SGA5-TARGET-00775,sga5:VII:remark:4.4,VII,remark,4.4,Remarks 4.4,SGA5_English_sync_workpass.tex,10177,statement_environment,5,201,compiled_resolved
SGA5-TARGET-00776,sga5:VII:corollary:4.5,VII,corollary,4.5,Corollary 4.5,SGA5_English_sync_workpass.tex,10183,statement_environment,5,201,compiled_resolved
SGA5-TARGET-00777,sga5:VII:corollary:4.6,VII,corollary,4.6,Corollary 4.6,SGA5_English_sync_workpass.tex,10196,statement_environment,5,202,compiled_resolved
SGA5-TARGET-00778,sga5:VII:corollary:4.7,VII,corollary,4.7,Corollary 4.7,SGA5_English_sync_workpass.tex,10218,statement_environment,5,202,compiled_resolved
SGA5-TARGET-00779,sga5:VII:remark:4.8,VII,remark,4.8,Remark 4.8,SGA5_English_sync_workpass.tex,10236,statement_environment,5,202,compiled_resolved
SGA5-TARGET-00780,sga5:VII:corollary:4.9,VII,corollary,4.9,Corollary 4.9,SGA5_English_sync_workpass.tex,10245,statement_environment,5,203,compiled_resolved
SGA5-TARGET-00781,sga5:VII:subsubsection:4.10,VII,subsubsection,4.10,4.10,SGA5_English_sync_workpass.tex,10267,subsubsection,5,203,compiled_resolved
SGA5-TARGET-00782,sga5:VII:proposition:4.11,VII,proposition,4.11,Proposition 4.11,SGA5_English_sync_workpass.tex,10270,statement_environment,5,203,compiled_resolved
SGA5-TARGET-00783,sga5:VII:section:5,VII,section,5,5. Flag Schemes,SGA5_English_sync_workpass.tex,10287,section,5,204,compiled_resolved
SGA5-TARGET-00784,sga5:VII:equation:5.1,VII,equation,5.1,Equation 5.1,SGA5_English_sync_workpass.tex,10314,explicit_tag,{5.1},204,compiled_resolved
SGA5-TARGET-00785,sga5:VII:proposition:5.2,VII,proposition,5.2,Proposition 5.2,SGA5_English_sync_workpass.tex,10321,statement_environment,5,204,compiled_resolved
SGA5-TARGET-00786,sga5:VII:equation:q,VII,equation,Q,Equation Q,SGA5_English_sync_workpass.tex,10331,explicit_tag,{Q},204,compiled_resolved
SGA5-TARGET-00787,sga5:VII:equation:5.2.1,VII,equation,5.2.1,Equation 5.2.1,SGA5_English_sync_workpass.tex,10348,explicit_tag,{5.2.1},205,compiled_resolved
SGA5-TARGET-00788,sga5:VII:corollary:5.3,VII,corollary,5.3,Corollary 5.3,SGA5_English_sync_workpass.tex,10356,statement_environment,5,205,compiled_resolved
SGA5-TARGET-00789,sga5:VII:proposition:5.4,VII,proposition,5.4,Proposition 5.4,SGA5_English_sync_workpass.tex,10383,statement_environment,5,205,compiled_resolved
SGA5-TARGET-00790,sga5:VII:lemma:5.4.1,VII,lemma,5.4.1,Lemma 5.4.1,SGA5_English_sync_workpass.tex,10392,statement_environment,5,206,compiled_resolved
SGA5-TARGET-00791,sga5:VII:proposition:5.5,VII,proposition,5.5,Proposition 5.5,SGA5_English_sync_workpass.tex,10454,statement_environment,5,207,compiled_resolved
SGA5-TARGET-00792,sga5:VII:proposition:5.6,VII,proposition,5.6,Proposition 5.6,SGA5_English_sync_workpass.tex,10511,statement_environment,5,208,compiled_resolved
SGA5-TARGET-00793,sga5:VII:section:6,VII,section,6,6. Group Schemes,SGA5_English_sync_workpass.tex,10529,section,5,208,compiled_resolved
SGA5-TARGET-00794,sga5:VII:proposition:6.1,VII,proposition,6.1,Proposition 6.1,SGA5_English_sync_workpass.tex,10533,statement_environment,5,208,compiled_resolved
SGA5-TARGET-00795,sga5:VII:proposition:6.2,VII,proposition,6.2,Proposition 6.2,SGA5_English_sync_workpass.tex,10571,statement_environment,5,209,compiled_resolved
SGA5-TARGET-00796,sga5:VII:remark:6.3,VII,remark,6.3,Remark 6.3,SGA5_English_sync_workpass.tex,10592,statement_environment,5,210,compiled_resolved
SGA5-TARGET-00797,sga5:VII:corollary:6.4,VII,corollary,6.4,Corollary 6.4,SGA5_English_sync_workpass.tex,10596,statement_environment,5,210,compiled_resolved
SGA5-TARGET-00798,sga5:VII:corollary:6.5,VII,corollary,6.5,Corollary 6.5,SGA5_English_sync_workpass.tex,10606,statement_environment,5,210,compiled_resolved
SGA5-TARGET-00799,sga5:VII:section:7,VII,section,7,7. Complete Intersections,SGA5_English_sync_workpass.tex,10633,section,5,211,compiled_resolved
SGA5-TARGET-00800,sga5:VII:theorem:7.1,VII,theorem,7.1,Theorem 7.1,SGA5_English_sync_workpass.tex,10641,statement_environment,5,211,compiled_resolved
SGA5-TARGET-00801,sga5:VII:lemma:7.1.1,VII,lemma,7.1.1,Lemma 7.1.1,SGA5_English_sync_workpass.tex,10664,statement_environment,5,211,compiled_resolved
SGA5-TARGET-00802,sga5:VII:equation:7.1.2,VII,equation,7.1.2,Equation 7.1.2,SGA5_English_sync_workpass.tex,10687,explicit_tag,{7.1.2},212,compiled_resolved
SGA5-TARGET-00803,sga5:VII:remark:7.1.3,VII,remark,7.1.3,Remark 7.1.3,SGA5_English_sync_workpass.tex,10694,statement_environment,5,212,compiled_resolved
SGA5-TARGET-00804,sga5:VII:corollary:7.2,VII,corollary,7.2,Corollary 7.2,SGA5_English_sync_workpass.tex,10700,statement_environment,5,212,compiled_resolved
SGA5-TARGET-00805,sga5:VII:lemma:7.2.1,VII,lemma,7.2.1,Lemma 7.2.1,SGA5_English_sync_workpass.tex,10722,statement_environment,5,213,compiled_resolved
SGA5-TARGET-00806,sga5:VII:proposition:7.3,VII,proposition,7.3,Proposition 7.3,SGA5_English_sync_workpass.tex,10778,statement_environment,5,214,compiled_resolved
SGA5-TARGET-00807,sga5:VII:equation:7.3.1,VII,equation,7.3.1,Equation 7.3.1,SGA5_English_sync_workpass.tex,10789,explicit_tag,{7.3.1},214,compiled_resolved
SGA5-TARGET-00808,sga5:VII:equation:7.3.2,VII,equation,7.3.2,Equation 7.3.2,SGA5_English_sync_workpass.tex,10794,explicit_tag,{7.3.2},214,compiled_resolved
SGA5-TARGET-00809,sga5:VII:corollary:7.4,VII,corollary,7.4,Corollary 7.4,SGA5_English_sync_workpass.tex,10806,statement_environment,5,214,compiled_resolved
SGA5-TARGET-00810,sga5:VII:equation:7.4.1,VII,equation,7.4.1,Equation 7.4.1,SGA5_English_sync_workpass.tex,10810,explicit_tag,{7.4.1},214,compiled_resolved
SGA5-TARGET-00811,sga5:VII:equation:7.4.2,VII,equation,7.4.2,Equation 7.4.2,SGA5_English_sync_workpass.tex,10815,explicit_tag,{7.4.2},214,compiled_resolved
SGA5-TARGET-00812,sga5:VII:corollary:7.5,VII,corollary,7.5,Corollary 7.5,SGA5_English_sync_workpass.tex,10829,statement_environment,5,214,compiled_resolved
SGA5-TARGET-00813,sga5:VII:remark:7.6,VII,remark,7.6,Remark 7.6,SGA5_English_sync_workpass.tex,10872,statement_environment,5,215,compiled_resolved
SGA5-TARGET-00814,sga5:VII:subsection:7.7,VII,subsection,7.7,7.7,SGA5_English_sync_workpass.tex,10876,subsection,5,215,compiled_resolved
SGA5-TARGET-00815,sga5:VII:section:8,VII,section,8,8. Blown-up varieties,SGA5_English_sync_workpass.tex,10922,section,5,216,compiled_resolved
SGA5-TARGET-00816,sga5:VII:theorem:8.1,VII,theorem,8.1,Theorem 8.1,SGA5_English_sync_workpass.tex,10933,statement_environment,5,216,compiled_resolved
SGA5-TARGET-00817,sga5:VII:equation:8.1.1,VII,equation,8.1.1,Equation 8.1.1,SGA5_English_sync_workpass.tex,10938,explicit_tag,{8.1.1},216,compiled_resolved
SGA5-TARGET-00818,sga5:VII:lemma:8.2,VII,lemma,8.2,Lemma 8.2,SGA5_English_sync_workpass.tex,10952,statement_environment,5,217,compiled_resolved
SGA5-TARGET-00819,sga5:VII:corollary:8.3,VII,corollary,8.3,Corollary 8.3,SGA5_English_sync_workpass.tex,10978,statement_environment,5,217,compiled_resolved
SGA5-TARGET-00820,sga5:VII:equation:8.3.1,VII,equation,8.3.1,Equation 8.3.1,SGA5_English_sync_workpass.tex,10984,explicit_tag,{8.3.1},217,compiled_resolved
SGA5-TARGET-00821,sga5:VII:equation:8.3.2,VII,equation,8.3.2,Equation 8.3.2,SGA5_English_sync_workpass.tex,10991,explicit_tag,{8.3.2},217,compiled_resolved
SGA5-TARGET-00822,sga5:VII:subsection:8.4,VII,subsection,8.4,8.4,SGA5_English_sync_workpass.tex,11005,subsection,5,218,compiled_resolved
SGA5-TARGET-00823,sga5:VII:lemma:8.4.1,VII,lemma,8.4.1,Lemma 8.4.1,SGA5_English_sync_workpass.tex,11009,statement_environment,5,218,compiled_resolved
SGA5-TARGET-00824,sga5:VII:equation:8.4.2,VII,equation,8.4.2,Equation 8.4.2,SGA5_English_sync_workpass.tex,11031,explicit_tag,{8.4.2},218,compiled_resolved
SGA5-TARGET-00825,sga5:VII:lemma:8.4.3,VII,lemma,8.4.3,Lemma 8.4.3,SGA5_English_sync_workpass.tex,11035,statement_environment,5,218,compiled_resolved
SGA5-TARGET-00826,sga5:VII:equation:8.4.4,VII,equation,8.4.4,Equation 8.4.4,SGA5_English_sync_workpass.tex,11058,explicit_tag,{8.4.4},218,compiled_resolved
SGA5-TARGET-00827,sga5:VII:equation:8.4.5,VII,equation,8.4.5,Equation 8.4.5,SGA5_English_sync_workpass.tex,11067,explicit_tag,{8.4.5},218,compiled_resolved
SGA5-TARGET-00828,sga5:VII:proposition:8.5,VII,proposition,8.5,Proposition 8.5,SGA5_English_sync_workpass.tex,11083,statement_environment,5,219,compiled_resolved
SGA5-TARGET-00829,sga5:VII:equation:8.5.1,VII,equation,8.5.1,Equation 8.5.1,SGA5_English_sync_workpass.tex,11094,explicit_tag,{8.5.1},219,compiled_resolved
SGA5-TARGET-00830,sga5:VII:equation:8.5.2,VII,equation,8.5.2,Equation 8.5.2,SGA5_English_sync_workpass.tex,11099,explicit_tag,{8.5.2},219,compiled_resolved
SGA5-TARGET-00831,sga5:VII:equation:8.5.3,VII,equation,8.5.3,Equation 8.5.3,SGA5_English_sync_workpass.tex,11107,explicit_tag,{8.5.3},219,compiled_resolved
SGA5-TARGET-00832,sga5:VII:equation:8.5.4,VII,equation,8.5.4,Equation 8.5.4,SGA5_English_sync_workpass.tex,11146,explicit_tag,{8.5.4},219,compiled_resolved
SGA5-TARGET-00833,sga5:VII:equation:8.5.5,VII,equation,8.5.5,Equation 8.5.5,SGA5_English_sync_workpass.tex,11151,explicit_tag,{8.5.5},219,compiled_resolved
SGA5-TARGET-00834,sga5:VII:subsection:8.6,VII,subsection,8.6,8.6,SGA5_English_sync_workpass.tex,11173,subsection,5,220,compiled_resolved
SGA5-TARGET-00835,sga5:VII:equation:8.6.1,VII,equation,8.6.1,Equation 8.6.1,SGA5_English_sync_workpass.tex,11183,explicit_tag,{8.6.1},220,compiled_resolved
SGA5-TARGET-00836,sga5:VII:equation:8.6.2,VII,equation,8.6.2,Equation 8.6.2,SGA5_English_sync_workpass.tex,11189,explicit_tag,{8.6.2},220,compiled_resolved
SGA5-TARGET-00837,sga5:VII:proposition:8.6.3,VII,proposition,8.6.3,Proposition 8.6.3,SGA5_English_sync_workpass.tex,11201,statement_environment,5,220,compiled_resolved
SGA5-TARGET-00838,sga5:VII:section:9,VII,section,9,9. Chow ring of a blown-up variety and the self-intersection formula in the Chow ring,SGA5_English_sync_workpass.tex,11273,section,5,222,compiled_resolved
SGA5-TARGET-00839,sga5:VII:lemma:9.1,VII,lemma,9.1,Lemma 9.1,SGA5_English_sync_workpass.tex,11279,statement_environment,5,222,compiled_resolved
SGA5-TARGET-00840,sga5:VII:equation:9.1.0,VII,equation,9.1.0,Equation 9.1.0,SGA5_English_sync_workpass.tex,11283,explicit_tag,{9.1.0},222,compiled_resolved
SGA5-TARGET-00841,sga5:VII:equation:9.1.1,VII,equation,9.1.1,Equation 9.1.1,SGA5_English_sync_workpass.tex,11290,explicit_tag,{9.1.1},222,compiled_resolved
SGA5-TARGET-00842,sga5:VII:equation:9.1.2,VII,equation,9.1.2,Equation 9.1.2,SGA5_English_sync_workpass.tex,11302,explicit_tag,{9.1.2},222,compiled_resolved
SGA5-TARGET-00843,sga5:VII:equation:9.1.3,VII,equation,9.1.3,Equation 9.1.3,SGA5_English_sync_workpass.tex,11306,explicit_tag,{9.1.3},222,compiled_resolved
SGA5-TARGET-00844,sga5:VII:equation:9.1.4,VII,equation,9.1.4,Equation 9.1.4,SGA5_English_sync_workpass.tex,11311,explicit_tag,{9.1.4},222,compiled_resolved
SGA5-TARGET-00845,sga5:VII:equation:9.1.2-bis,VII,equation,9.1.2 bis,Equation 9.1.2 bis,SGA5_English_sync_workpass.tex,11320,explicit_tag,{9.1.2 bis},222,compiled_resolved
SGA5-TARGET-00846,sga5:VII:equation:9.1.5,VII,equation,9.1.5,Equation 9.1.5,SGA5_English_sync_workpass.tex,11329,explicit_tag,{9.1.5},223,compiled_resolved
SGA5-TARGET-00847,sga5:VII:equation:9.1.6,VII,equation,9.1.6,Equation 9.1.6,SGA5_English_sync_workpass.tex,11338,explicit_tag,{9.1.6},223,compiled_resolved
SGA5-TARGET-00848,sga5:VII:theorem:9.2,VII,theorem,9.2,Theorem 9.2 (Mumford),SGA5_English_sync_workpass.tex,11348,statement_environment,5,223,compiled_resolved
SGA5-TARGET-00849,sga5:VII:equation:9.3.0,VII,equation,9.3.0,Equation 9.3.0,SGA5_English_sync_workpass.tex,11394,explicit_tag,{9.3.0},224,compiled_resolved
SGA5-TARGET-00850,sga5:VII:equation:9.3.1,VII,equation,9.3.1,Equation 9.3.1,SGA5_English_sync_workpass.tex,11399,explicit_tag,{9.3.1},224,compiled_resolved
SGA5-TARGET-00851,sga5:VII:lemma:9.3,VII,lemma,9.3,Lemma 9.3,SGA5_English_sync_workpass.tex,11402,statement_environment,5,224,compiled_resolved
SGA5-TARGET-00852,sga5:VII:equation:9.3.2,VII,equation,9.3.2,Equation 9.3.2,SGA5_English_sync_workpass.tex,11406,explicit_tag,{9.3.2},224,compiled_resolved
SGA5-TARGET-00853,sga5:VII:equation:9.3.3,VII,equation,9.3.3,Equation 9.3.3,SGA5_English_sync_workpass.tex,11410,explicit_tag,{9.3.3},224,compiled_resolved
SGA5-TARGET-00854,sga5:VII:equation:9.3.4,VII,equation,9.3.4,Equation 9.3.4,SGA5_English_sync_workpass.tex,11414,explicit_tag,{9.3.4},224,compiled_resolved
SGA5-TARGET-00855,sga5:VII:equation:9.3.5,VII,equation,9.3.5,Equation 9.3.5,SGA5_English_sync_workpass.tex,11428,explicit_tag,{9.3.5},225,compiled_resolved
SGA5-TARGET-00856,sga5:VII:equation:9.3.6,VII,equation,9.3.6,Equation 9.3.6,SGA5_English_sync_workpass.tex,11433,explicit_tag,{9.3.6},225,compiled_resolved
SGA5-TARGET-00857,sga5:VII:equation:9.3.7,VII,equation,9.3.7,Equation 9.3.7,SGA5_English_sync_workpass.tex,11438,explicit_tag,{9.3.7},225,compiled_resolved
SGA5-TARGET-00858,sga5:VII:equation:9.3.7-bis,VII,equation,9.3.7 bis,Equation 9.3.7 bis,SGA5_English_sync_workpass.tex,11443,explicit_tag,{9.3.7 bis},225,compiled_resolved
SGA5-TARGET-00859,sga5:VII:lemma:9.4,VII,lemma,9.4,Lemma 9.4,SGA5_English_sync_workpass.tex,11457,statement_environment,5,225,compiled_resolved
SGA5-TARGET-00860,sga5:VII:equation:9.4.1,VII,equation,9.4.1,Equation 9.4.1,SGA5_English_sync_workpass.tex,11471,explicit_tag,{9.4.1},225,compiled_resolved
SGA5-TARGET-00861,sga5:VII:equation:9.4.2,VII,equation,9.4.2,Equation 9.4.2,SGA5_English_sync_workpass.tex,11480,explicit_tag,{9.4.2},226,compiled_resolved
SGA5-TARGET-00862,sga5:VII:equation:9.4.3,VII,equation,9.4.3,Equation 9.4.3,SGA5_English_sync_workpass.tex,11485,explicit_tag,{9.4.3},226,compiled_resolved
SGA5-TARGET-00863,sga5:VII:equation:9.4.4,VII,equation,9.4.4,Equation 9.4.4,SGA5_English_sync_workpass.tex,11490,explicit_tag,{9.4.4},226,compiled_resolved
SGA5-TARGET-00864,sga5:VII:equation:9.4.5,VII,equation,9.4.5,Equation 9.4.5,SGA5_English_sync_workpass.tex,11496,explicit_tag,{9.4.5},226,compiled_resolved
SGA5-TARGET-00865,sga5:VII:equation:9.4.6,VII,equation,9.4.6,Equation 9.4.6,SGA5_English_sync_workpass.tex,11501,explicit_tag,{9.4.6},226,compiled_resolved
SGA5-TARGET-00866,sga5:VII:equation:9.4.7,VII,equation,9.4.7,Equation 9.4.7,SGA5_English_sync_workpass.tex,11506,explicit_tag,{9.4.7},226,compiled_resolved
SGA5-TARGET-00867,sga5:VII:equation:9.4.8,VII,equation,9.4.8,Equation 9.4.8,SGA5_English_sync_workpass.tex,11511,explicit_tag,{9.4.8},226,compiled_resolved
SGA5-TARGET-00868,sga5:VII:equation:9.4.9,VII,equation,9.4.9,Equation 9.4.9,SGA5_English_sync_workpass.tex,11516,explicit_tag,{9.4.9},226,compiled_resolved
SGA5-TARGET-00869,sga5:VII:subsection:9.5,VII,subsection,9.5,9.5,SGA5_English_sync_workpass.tex,11520,subsection,5,226,compiled_resolved
SGA5-TARGET-00870,sga5:VII:equation:9.5.1,VII,equation,9.5.1,Equation 9.5.1,SGA5_English_sync_workpass.tex,11525,explicit_tag,{9.5.1},226,compiled_resolved
SGA5-TARGET-00871,sga5:VII:equation:9.5.2,VII,equation,9.5.2,Equation 9.5.2,SGA5_English_sync_workpass.tex,11534,explicit_tag,{9.5.2},226,compiled_resolved
SGA5-TARGET-00872,sga5:VII:equation:9.5.3,VII,equation,9.5.3,Equation 9.5.3,SGA5_English_sync_workpass.tex,11539,explicit_tag,{9.5.3},227,compiled_resolved
SGA5-TARGET-00873,sga5:VII:equation:9.5.4,VII,equation,9.5.4,Equation 9.5.4,SGA5_English_sync_workpass.tex,11544,explicit_tag,{9.5.4},227,compiled_resolved
SGA5-TARGET-00874,sga5:VII:equation:9.5.5,VII,equation,9.5.5,Equation 9.5.5,SGA5_English_sync_workpass.tex,11549,explicit_tag,{9.5.5},227,compiled_resolved
SGA5-TARGET-00875,sga5:VII:proposition:9.6,VII,proposition,9.6,Proposition 9.6,SGA5_English_sync_workpass.tex,11559,statement_environment,5,227,compiled_resolved
SGA5-TARGET-00876,sga5:VII:equation:9.6.1,VII,equation,9.6.1,Equation 9.6.1,SGA5_English_sync_workpass.tex,11570,explicit_tag,{9.6.1},227,compiled_resolved
SGA5-TARGET-00877,sga5:VII:equation:9.6.2,VII,equation,9.6.2,Equation 9.6.2,SGA5_English_sync_workpass.tex,11575,explicit_tag,{9.6.2},227,compiled_resolved
SGA5-TARGET-00878,sga5:VII:lemma:9.7,VII,lemma,9.7,Lemma 9.7,SGA5_English_sync_workpass.tex,11582,statement_environment,5,227,compiled_resolved
SGA5-TARGET-00879,sga5:VII:equation:9.7-i,VII,equation,9.7 i,Equation 9.7 i,SGA5_English_sync_workpass.tex,11586,explicit_tag,{9.7 i},227,compiled_resolved
SGA5-TARGET-00880,sga5:VII:equation:9.7-ii,VII,equation,9.7 ii,Equation 9.7 ii,SGA5_English_sync_workpass.tex,11590,explicit_tag,{9.7 ii},227,compiled_resolved
SGA5-TARGET-00881,sga5:VII:equation:9.7-iii,VII,equation,9.7 iii,Equation 9.7 iii,SGA5_English_sync_workpass.tex,11594,explicit_tag,{9.7 iii},227,compiled_resolved
SGA5-TARGET-00882,sga5:VII:equation:9.7.1,VII,equation,9.7.1,Equation 9.7.1,SGA5_English_sync_workpass.tex,11601,explicit_tag,{9.7.1},228,compiled_resolved
SGA5-TARGET-00883,sga5:VII:equation:9.7.2,VII,equation,9.7.2,Equation 9.7.2,SGA5_English_sync_workpass.tex,11605,explicit_tag,{9.7.2},228,compiled_resolved
SGA5-TARGET-00884,sga5:VII:equation:9.7.3,VII,equation,9.7.3,Equation 9.7.3,SGA5_English_sync_workpass.tex,11615,explicit_tag,{9.7.3},228,compiled_resolved
SGA5-TARGET-00885,sga5:VII:equation:9.7.4,VII,equation,9.7.4,Equation 9.7.4,SGA5_English_sync_workpass.tex,11620,explicit_tag,{9.7.4},228,compiled_resolved
SGA5-TARGET-00886,sga5:VII:equation:9.7.5,VII,equation,9.7.5,Equation 9.7.5,SGA5_English_sync_workpass.tex,11625,explicit_tag,{9.7.5},228,compiled_resolved
SGA5-TARGET-00887,sga5:VII:equation:9.7.6,VII,equation,9.7.6,Equation 9.7.6,SGA5_English_sync_workpass.tex,11630,explicit_tag,{9.7.6},228,compiled_resolved
SGA5-TARGET-00888,sga5:VII:equation:9.7.7,VII,equation,9.7.7,Equation 9.7.7,SGA5_English_sync_workpass.tex,11635,explicit_tag,{9.7.7},228,compiled_resolved
SGA5-TARGET-00889,sga5:VII:subsection:9.8,VII,subsection,9.8,9.8,SGA5_English_sync_workpass.tex,11639,subsection,5,228,compiled_resolved
SGA5-TARGET-00890,sga5:VII:equation:9.8.1,VII,equation,9.8.1,Equation 9.8.1,SGA5_English_sync_workpass.tex,11644,explicit_tag,{9.8.1},228,compiled_resolved
SGA5-TARGET-00891,sga5:VII:equation:9.8.2,VII,equation,9.8.2,Equation 9.8.2,SGA5_English_sync_workpass.tex,11653,explicit_tag,{9.8.2},228,compiled_resolved
SGA5-TARGET-00892,sga5:VII:equation:9.8.3,VII,equation,9.8.3,Equation 9.8.3,SGA5_English_sync_workpass.tex,11669,explicit_tag,{9.8.3},229,compiled_resolved
SGA5-TARGET-00893,sga5:VII:equation:9.8.4,VII,equation,9.8.4,Equation 9.8.4,SGA5_English_sync_workpass.tex,11674,explicit_tag,{9.8.4},229,compiled_resolved
SGA5-TARGET-00894,sga5:VII:equation:9.8.5,VII,equation,9.8.5,Equation 9.8.5,SGA5_English_sync_workpass.tex,11683,explicit_tag,{9.8.5},229,compiled_resolved
SGA5-TARGET-00895,sga5:VII:equation:9.8.6,VII,equation,9.8.6,Equation 9.8.6,SGA5_English_sync_workpass.tex,11688,explicit_tag,{9.8.6},229,compiled_resolved
SGA5-TARGET-00896,sga5:VII:lemma:9.8.7,VII,lemma,9.8.7,Lemma 9.8.7,SGA5_English_sync_workpass.tex,11692,statement_environment,5,229,compiled_resolved
SGA5-TARGET-00897,sga5:VII:equation:9.8.8,VII,equation,9.8.8,Equation 9.8.8,SGA5_English_sync_workpass.tex,11706,explicit_tag,{9.8.8},229,compiled_resolved
SGA5-TARGET-00898,sga5:VII:theorem:9.9,VII,theorem,9.9,Theorem 9.9,SGA5_English_sync_workpass.tex,11727,statement_environment,5,230,compiled_resolved
SGA5-TARGET-00899,sga5:VII:equation:9.9.1,VII,equation,9.9.1,Equation 9.9.1,SGA5_English_sync_workpass.tex,11747,explicit_tag,{9.9.1},230,compiled_resolved
SGA5-TARGET-00900,sga5:VII:equation:9.9.2,VII,equation,9.9.2,Equation 9.9.2,SGA5_English_sync_workpass.tex,11761,explicit_tag,{9.9.2},230,compiled_resolved
SGA5-TARGET-00901,sga5:VII:equation:9.9.3,VII,equation,9.9.3,Equation 9.9.3,SGA5_English_sync_workpass.tex,11770,explicit_tag,{9.9.3},231,compiled_resolved
SGA5-TARGET-00902,sga5:VII:equation:9.9.4,VII,equation,9.9.4,Equation 9.9.4,SGA5_English_sync_workpass.tex,11775,explicit_tag,{9.9.4},231,compiled_resolved
SGA5-TARGET-00903,sga5:VII:subsection:9.10,VII,subsection,9.10,9.10,SGA5_English_sync_workpass.tex,11807,subsection,5,231,compiled_resolved
SGA5-TARGET-00904,sga5:VII:equation:9.10.1,VII,equation,9.10.1,Equation 9.10.1,SGA5_English_sync_workpass.tex,11820,explicit_tag,{9.10.1},231,compiled_resolved
SGA5-TARGET-00905,sga5:VII:equation:9.10.2,VII,equation,9.10.2,Equation 9.10.2,SGA5_English_sync_workpass.tex,11838,explicit_tag,{9.10.2},232,compiled_resolved
SGA5-TARGET-00906,sga5:VIII:expose:viii,VIII,expose,VIII,Exposé VIII,SGA5_English_sync_workpass.tex,11861,expose_heading,5,233,compiled_resolved
SGA5-TARGET-00907,sga5:VIII:subsection:1,VIII,subsection,1,1. The case of abelian categories,SGA5_English_sync_workpass.tex,11871,subsection,5,233,compiled_resolved
SGA5-TARGET-00908,sga5:VIII:subsection:2,VIII,subsection,2,2. The case of triangulated categories,SGA5_English_sync_workpass.tex,11958,subsection,5,234,compiled_resolved
SGA5-TARGET-00909,sga5:VIII:subsection:3,VIII,subsection,3,3. Functorial character,SGA5_English_sync_workpass.tex,12018,subsection,5,235,compiled_resolved
SGA5-TARGET-00910,sga5:VIII:proposition:3.1,VIII,proposition,3.1,Proposition 3.1,SGA5_English_sync_workpass.tex,12053,statement_environment,5,236,compiled_resolved
SGA5-TARGET-00911,sga5:VIII:subsection:4,VIII,subsection,4,4. Comparison with the case of abelian categories,SGA5_English_sync_workpass.tex,12088,subsection,5,237,compiled_resolved
SGA5-TARGET-00912,sga5:VIII:proposition:4.1,VIII,proposition,4.1,Proposition 4.1,SGA5_English_sync_workpass.tex,12134,statement_environment,5,237,compiled_resolved
