language_code,language_name,scripts,arxiv_id,title,authors,published,updated,categories,abs_url,pdf_url,eprint_url,license_url,license_policy,metadata_language_evidence_terms,topic_tags,api_query,candidate_role,boundary
sk,Slovak,Latin,1212.2222v2,Categorified invariants and the braid group,John A. Baldwin; J. Elisenda Grigsby,2012-12-10T21:12:31Z,2013-07-26T17:53:25Z,math.GT;math.QA;math.RT,http://arxiv.org/abs/1212.2222v2,https://arxiv.org/pdf/1212.2222v2,https://arxiv.org/e-print/1212.2222v2,,missing_arxiv_license,invariant,group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1912.06443v1,Parabolic Verma Modules and Invariant Differential Operators,V. K. Dobrev,2019-12-13T12:47:06Z,2019-12-13T12:47:06Z,math.RT,http://arxiv.org/abs/1912.06443v1,https://arxiv.org/pdf/1912.06443v1,https://arxiv.org/e-print/1912.06443v1,,missing_arxiv_license,modul; invariant; algebra,algebra;module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,0411094v2,Moduli schemes of generically simple Azumaya modules,Norbert Hoffmann; Ulrich Stuhler,2004-11-04T16:42:11Z,2004-12-15T20:54:47Z,math.AG,http://arxiv.org/abs/math/0411094v2,https://arxiv.org/pdf/math/0411094v2,https://arxiv.org/e-print/0411094v2,,missing_arxiv_license,modul; algebra,algebra;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,2204.02551v1,Ribbon Yetter--Drinfeld modules and tangle invariants,Kazuo Habiro; Yuka Kotorii,2022-04-06T03:04:41Z,2022-04-06T03:04:41Z,math.QA;math.CT,http://arxiv.org/abs/2204.02551v1,https://arxiv.org/pdf/2204.02551v1,https://arxiv.org/e-print/2204.02551v1,,missing_arxiv_license,modul; invariant; algebra,algebra;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1711.08296v2,Moduli spaces of anti-invariant vector bundles and twisted conformal blocks,Hacen Zelaci,2017-11-22T14:35:57Z,2018-07-02T08:24:48Z,math.AG,http://arxiv.org/abs/1711.08296v2,https://arxiv.org/pdf/1711.08296v2,https://arxiv.org/e-print/1711.08296v2,,missing_arxiv_license,modul; invariant; algebra,algebra;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,2303.02359v1,Hitchin map for the moduli space of $Λ$-modules in positive characteristic,David Alfaya; Christian Pauly,2023-03-04T08:50:57Z,2023-03-04T08:50:57Z,math.AG,http://arxiv.org/abs/2303.02359v1,https://arxiv.org/pdf/2303.02359v1,https://arxiv.org/e-print/2303.02359v1,,missing_arxiv_license,modul,ring;module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1806.01702v2,Topological invariants of groups and Koszul modules,Marian Aprodu; Gavril Farkas; Stefan Papadima; Claudiu Raicu; Jerzy Weyman,2018-06-05T14:07:39Z,2021-07-07T23:11:28Z,math.GR;math.AG;math.AT,http://arxiv.org/abs/1806.01702v2,https://arxiv.org/pdf/1806.01702v2,https://arxiv.org/e-print/1806.01702v2,,missing_arxiv_license,modul; invariant; algebra,algebra;module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1404.7090v1,Modules invariant under automorphisms of their covers and envelopes,Pedro A. Guil Asensio; Derya Keskin Tütüncü; Ashish K. Srivastava,2014-04-28T18:49:53Z,2014-04-28T18:49:53Z,math.RA,http://arxiv.org/abs/1404.7090v1,https://arxiv.org/pdf/1404.7090v1,https://arxiv.org/e-print/1404.7090v1,,missing_arxiv_license,modul; invariant,ring;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1702.04801v1,The FKMM-invariant in low dimension,Giuseppe De Nittis; Kiyonori Gomi,2017-02-15T22:22:23Z,2017-02-15T22:22:23Z,math-ph;cond-mat.mes-hall;math.AT,http://arxiv.org/abs/1702.04801v1,https://arxiv.org/pdf/1702.04801v1,https://arxiv.org/e-print/1702.04801v1,,missing_arxiv_license,invariant,invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1411.4062v2,Donaldson-Thomas invariants versus intersection cohomology of quiver moduli,Sven Meinhardt; Markus Reineke,2014-11-14T21:20:12Z,2016-01-14T18:23:46Z,math.AG;math.RT,http://arxiv.org/abs/1411.4062v2,https://arxiv.org/pdf/1411.4062v2,https://arxiv.org/e-print/1411.4062v2,,missing_arxiv_license,modul; invariant,module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1608.08815v2,Invariant forms on irreducible modules of simple algebraic groups,Mikko Korhonen,2016-08-31T12:08:20Z,2017-03-17T13:57:14Z,math.GR,http://arxiv.org/abs/1608.08815v2,https://arxiv.org/pdf/1608.08815v2,https://arxiv.org/e-print/1608.08815v2,,missing_arxiv_license,modul; invariant; algebra,algebra;module;group;field;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1002.1618v2,Second variation of Zhang's lambda-invariant on the moduli space of curves,Robin de Jong,2010-02-08T15:00:06Z,2011-11-29T10:12:08Z,math.AG,http://arxiv.org/abs/1002.1618v2,https://arxiv.org/pdf/1002.1618v2,https://arxiv.org/e-print/1002.1618v2,,missing_arxiv_license,modul; invariant,module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1912.00797v1,On a Projective Space Invariant of a Co-torsion Module of Rank Two over a Dedekind Domain,C P Anil Kumar,2019-11-29T04:45:41Z,2019-11-29T04:45:41Z,math.NT;math.AC,http://arxiv.org/abs/1912.00797v1,https://arxiv.org/pdf/1912.00797v1,https://arxiv.org/e-print/1912.00797v1,,missing_arxiv_license,modul; invariant,ring;module;field;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,2112.15204v1,Unified invariant of knots from homological braid action on Verma modules,Jules Martel; Sonny Willetts,2021-12-30T20:52:28Z,2021-12-30T20:52:28Z,math.GT;math.QA,http://arxiv.org/abs/2112.15204v1,https://arxiv.org/pdf/2112.15204v1,https://arxiv.org/e-print/2112.15204v1,,missing_arxiv_license,modul; invariant,ring;module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,0410379v2,Real Gromov-Witten invariants on the moduli space of genus 0 stable maps to a smooth rational projective space,Seongchun Kwon,2004-10-18T06:11:01Z,2007-12-14T19:32:47Z,math.AG;math.SG,http://arxiv.org/abs/math/0410379v2,https://arxiv.org/pdf/math/0410379v2,https://arxiv.org/e-print/0410379v2,,missing_arxiv_license,modul; invariant; algebra,algebra;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,0903.0261v1,"Cohomology of quiver moduli, functional equations, and integrality of Donaldson-Thomas type invariants",Markus Reineke,2009-03-02T11:17:39Z,2009-03-02T11:17:39Z,math.AG;math.RT,http://arxiv.org/abs/0903.0261v1,https://arxiv.org/pdf/0903.0261v1,https://arxiv.org/e-print/0903.0261v1,,missing_arxiv_license,modul; invariant,module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,2401.16358v3,On the asymptotic behaviour of the Vasconcelos invariant for graded modules,Luca Fiorindo; Dipankar Ghosh,2024-01-29T18:00:47Z,2025-01-10T11:51:02Z,math.AC,http://arxiv.org/abs/2401.16358v3,https://arxiv.org/pdf/2401.16358v3,https://arxiv.org/e-print/2401.16358v3,,missing_arxiv_license,modul; invariant,ring;module;field;invariant;noether,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1811.00332v2,Harish-Chandra modules over invariant subalgebras in a skew-group ring,Volodymyr Mazorchuk; Elizaveta Vishnyakova,2018-11-01T11:58:42Z,2018-12-09T15:06:43Z,math.RT,http://arxiv.org/abs/1811.00332v2,https://arxiv.org/pdf/1811.00332v2,https://arxiv.org/e-print/1811.00332v2,,missing_arxiv_license,modul; invariant; algebra,algebra;ring;module;group;invariant;galois,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,2402.17340v2,A D-module approach to invariant distributions with finitely many orbits,Hiroyuki Ochiai,2024-02-27T09:14:38Z,2024-07-08T08:39:02Z,math.RT,http://arxiv.org/abs/2402.17340v2,https://arxiv.org/pdf/2402.17340v2,https://arxiv.org/e-print/2402.17340v2,,missing_arxiv_license,modul; invariant; algebra,algebra;module;group;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,2604.26000v1,Cut and paste invariants of moduli spaces of stable maps to toric surfaces,Cat Rust,2026-04-28T18:00:02Z,2026-04-28T18:00:02Z,math.AG,http://arxiv.org/abs/2604.26000v1,https://arxiv.org/pdf/2604.26000v1,https://arxiv.org/e-print/2604.26000v1,,missing_arxiv_license,modul; invariant,ring;module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sk,Slovak,Latin,1702.06107v3,Moduli of weighted stable elliptic surfaces and invariance of log plurigenera,Kenneth Ascher; Dori Bejleri; Giovanni Inchiostro,2017-02-20T18:47:29Z,2018-05-04T21:02:41Z,math.AG,http://arxiv.org/abs/1702.06107v3,https://arxiv.org/pdf/1702.06107v3,https://arxiv.org/e-print/1702.06107v3,,missing_arxiv_license,modul,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""okruh"" OR all:""okruhy"" OR all:""teleso"" OR all:""telesá"" OR all:""grupa"" OR all:""grupy"" OR all:""modul"" OR all:""moduly"" OR all:""invariant"" OR all:""komutatívna algebra"" OR all:""teória grúp"" OR all:""noetherovský"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
