"record_id","work_id","structure_type","label","parent_id","order","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","target_units","target_locators_json","relations_json","source_language","target_language","authority_state","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"NOE-P41-KO-U10-NOTE-001","NOE-P41","footnote","Proof and references for the local similarity relation","NOE-P41-KO-U10-DISPLAY-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","124","124","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","95E514782BF7722EF8B90561D359428AC89E11B69BC24D1B41698D57FD9EC3EF","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""A10A24041463017865869C13609F4E753F6FBA90CDFC3601971DEDD92A7E2466""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-DISPLAY-001""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U10-DISPLAY-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","DB5EC58FD693D016E2A5AF9FD4D370C7FDFF939D3C9238AEF689050F3CBFAA6F"
"NOE-P41-KO-U10-BIB-001","NOE-P41","bibliography_item","Hasse cyclic algebras section 14","NOE-P41-KO-U10-NOTE-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","124","124","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","95E514782BF7722EF8B90561D359428AC89E11B69BC24D1B41698D57FD9EC3EF","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""A10A24041463017865869C13609F4E753F6FBA90CDFC3601971DEDD92A7E2466""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-NOTE-001""},{""relation"":""bibliography_for"",""target_id"":""NOE-P41-KO-U10-NOTE-001""},{""relation"":""cites"",""target_id"":""NOE-P41-KO-U02-BIB-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","FA8417DFC69630B502D66C987490AAF55340550E4676E4C37D6659E9F6E61FD1"
"NOE-P41-KO-U10-BIB-002","NOE-P41","bibliography_item","van der Waerden volume II page 210","NOE-P41-KO-U10-NOTE-001","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","124","124","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","95E514782BF7722EF8B90561D359428AC89E11B69BC24D1B41698D57FD9EC3EF","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""A10A24041463017865869C13609F4E753F6FBA90CDFC3601971DEDD92A7E2466""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-NOTE-001""},{""relation"":""bibliography_for"",""target_id"":""NOE-P41-KO-U10-NOTE-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","F2BB200F1F1E0F648E48416DE581C955084FAEFC9971352359BABC2E30306C89"
"NOE-P41-KO-U10-BIB-003","NOE-P41","bibliography_item","Noether forthcoming noncommutative algebra paper","NOE-P41-KO-U10-NOTE-001","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","124","124","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","95E514782BF7722EF8B90561D359428AC89E11B69BC24D1B41698D57FD9EC3EF","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""A10A24041463017865869C13609F4E753F6FBA90CDFC3601971DEDD92A7E2466""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-NOTE-001""},{""relation"":""bibliography_for"",""target_id"":""NOE-P41-KO-U10-NOTE-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","11D4534731AE5986A66E644CD6D4A6FE6971E2146E09E64832EC1B30E1BDA91E"
"NOE-P41-KO-U10-PARA-002","NOE-P41","paragraph","Unramified inertia-field representation","NOE-P41-KO-U10-PROOF-001","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","127","127","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","88F615FDCD653CA9CDD890C3D2C964F5308634071F410709EE096A86B55196EA","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":17,""line_end"":17,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""DB60129BD690C161711504B7116D271C3A5D66F7DC0579E3A31DA38CE3CD0D9A""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-PROOF-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","75961F079B04D6E7B9430B93225E39AF0B1EC647FBEF184699B1F731BBF4936C"
"NOE-P41-KO-U10-NOTE-002","NOE-P41","footnote","Hasse reference for the inertia field","NOE-P41-KO-U10-PARA-002","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","127","127","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","88F615FDCD653CA9CDD890C3D2C964F5308634071F410709EE096A86B55196EA","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":17,""line_end"":17,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""DB60129BD690C161711504B7116D271C3A5D66F7DC0579E3A31DA38CE3CD0D9A""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-PARA-002""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U10-PARA-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","FAC5D1330430F14536DE417033461DE20F515BEE3F459B415E1EC64B176F43D1"
"NOE-P41-KO-U10-BIB-004","NOE-P41","bibliography_item","Hasse p-adic division algebras section 3","NOE-P41-KO-U10-NOTE-002","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","127","127","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","88F615FDCD653CA9CDD890C3D2C964F5308634071F410709EE096A86B55196EA","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":17,""line_end"":17,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""DB60129BD690C161711504B7116D271C3A5D66F7DC0579E3A31DA38CE3CD0D9A""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-NOTE-002""},{""relation"":""bibliography_for"",""target_id"":""NOE-P41-KO-U10-NOTE-002""},{""relation"":""cites"",""target_id"":""NOE-P41-KO-U01-BIB-004""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","904D8EDF5ADAB5F04A6EAE809C5BBBD8C69C62398A934048989DB5DD1E9AE623"
"NOE-P41-KO-U10-PARA-003","NOE-P41","paragraph","Reduction to a unit-valued factor system","NOE-P41-KO-U10-PROOF-001","4","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","129","129","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","02F55E5B381942F0FAEBFE4CDF617D38E3C9A25086901CEEADDF74DC10E7FCDF","U10","{""unit_id"":""U10"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U10_UNCHECKED.tex"",""line_start"":19,""line_end"":19,""file_sha256"":""B3A79835C998F7C056C6C7721C432EEE4DE6ED5D54B652FC242B7C3C814EC7A0"",""slice_sha256_lf"":""7108FC5467847D92DDD001DE3DD72F1E6B1276000B2B0B45982C380721356FDF""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U10-PROOF-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 131 / Korean U11","0FE42F9F04BB2CFC1B54AA04E0771B6A9AFD40039385933EBE347CE885014607"
"NOE-P41-KO-U11-PROOF-002","NOE-P41","proof","Proof of auxiliary lemma 2, cyclic normalization and conclusion","NOE-P41-KO-U09-LEMMA-002","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","131","143","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","6F8C5A72030ED3C658C0C0CA0D99077E88F9C4B967BEA672D1F3CE148DE1C2F9","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":12,""line_end"":24,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""AA1A96F4F0059355DCCCC241460BAA084CBB0C1F98448906C41679957B9A091D""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U09-LEMMA-002""},{""relation"":""proves"",""target_id"":""NOE-P41-KO-U09-LEMMA-002""},{""relation"":""continues"",""target_id"":""NOE-P41-KO-U10-PROOF-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","844EC7FE4755FECE86DB0F3195A001CBCCC70FB2FE05D03BFACB01EAA5BC6A61"
"NOE-P41-KO-U11-PARA-001","NOE-P41","paragraph","Preservation under normalized cyclic representation","NOE-P41-KO-U11-PROOF-002","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","131","131","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","A72B3C84DC04C6ED4F7194E1BC300F15B98FD1B96C687ED5BDF8902FEE94AEBB","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""451C9E87FDCF28A15F74FABC5058264F2DDEEA95E93E7044AC3BDC78C7A0FAAF""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U11-PROOF-002""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","4CB2046388758EFCFCA0DD06AF46FFAAE71A7BA5EB71912ECA2533792CB2147B"
"NOE-P41-KO-U11-DISPLAY-001","NOE-P41","display","Unit-valued factor-system relation","NOE-P41-KO-U11-PROOF-002","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","132","134","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","348AF118929B38CEDCEB5E48D853E9993C96FF301622A111834A8B60CC84FAE6","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":13,""line_end"":15,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""348AF118929B38CEDCEB5E48D853E9993C96FF301622A111834A8B60CC84FAE6""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U11-PROOF-002""},{""relation"":""equation_for"",""target_id"":""NOE-P41-KO-U11-PROOF-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","4DD7AE40FF84FA4A437D4CB1417585E4BC2253519D9D81FFA45590A8E5B83703"
"NOE-P41-KO-U11-PARA-002","NOE-P41","paragraph","Substitution of the cyclic generator","NOE-P41-KO-U11-PROOF-002","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","135","135","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","816798A6B21F4144FB6F7E42F8CFD17702B1187F08D2FD7BB35CBB25CA7A603A","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""08211843D42EF11D41DA2BAE473B4A67BC4885923E36A69C1EAA529D26C72A53""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U11-PROOF-002""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","57704EBFB9E5AD2F6C163C0974D628566D799D68F2A40D1B8D89E20DA9DE8A03"
"NOE-P41-KO-U11-DISPLAY-002","NOE-P41","display","Formula for powers of the cyclic generator","NOE-P41-KO-U11-PROOF-002","4","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","136","138","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","4AAD2DF4C1EB13A4579540246827EB93EC7530E2535672F7250D89763C1A31F2","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":17,""line_end"":19,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""4AAD2DF4C1EB13A4579540246827EB93EC7530E2535672F7250D89763C1A31F2""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U11-PROOF-002""},{""relation"":""equation_for"",""target_id"":""NOE-P41-KO-U11-PROOF-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","EDAA1E64904A93B339A1BCAD9D099116367DB1BA488A225181E58354018E8F14"
"NOE-P41-KO-U11-PARA-003","NOE-P41","paragraph","Transition to group order f","NOE-P41-KO-U11-PROOF-002","5","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","139","139","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","E618D3CB9699EFE44D3C292CC7E0F247E7A63481FD7191E4BC0D98873D353FC7","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":20,""line_end"":20,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""7A4551C8A96C28832E3D78796FBD774B5951CD864ADC699DFFBE5041B79B8C54""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U11-PROOF-002""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","E23B97F905ACE2348230D4BD3212B8EAF8D9D9518D393FE2BBEE7560480CDE30"
"NOE-P41-KO-U11-DISPLAY-003","NOE-P41","display","Formula for alpha as a product of units","NOE-P41-KO-U11-PROOF-002","6","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","140","142","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","FC432AA00C59511953A5D96C4015113C9F4001DBB51A8075CF530D83497A4E86","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":21,""line_end"":23,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""FC432AA00C59511953A5D96C4015113C9F4001DBB51A8075CF530D83497A4E86""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U11-PROOF-002""},{""relation"":""equation_for"",""target_id"":""NOE-P41-KO-U11-PROOF-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","BE0BF238E47E010429C6EE611AD6CB61BA6AB4FA59ACE88D7A4F09BA8EC5F7BE"
"NOE-P41-KO-U11-PARA-004","NOE-P41","paragraph","Splitting conclusion and converse","NOE-P41-KO-U11-PROOF-002","7","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","143","143","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","8E519CABEF95A3F2DB5B6079C240D5C052E44A173EB18D092EEC1BCB63DE6F35","U11","{""unit_id"":""U11"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U11_UNCHECKED.tex"",""line_start"":24,""line_end"":24,""file_sha256"":""A0DD197BA74A1C065B18652C1C8EA830E56461C5C23A73E1020011ECA9E1FE84"",""slice_sha256_lf"":""3841759D77B8E487D176E66D2020631823D5BC429F1B37A48A578169BDB544A8""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U11-PROOF-002""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 145 / Korean U12","EF28DA99821208B5FECA03924BD3B1E128419B0E7FCACF811110662B3A0FDB3E"
"NOE-P41-KO-U12-PROOF-001","NOE-P41","proof","Final proof of the principal genus theorem","NOE-P41-KO-U08-THEOREM-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","145","145","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","F4B9166ED5597E6221C0721B7C9B037AF13618F97422F71EAC7A920A0F465B2F","U12","{""unit_id"":""U12"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U12_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""33E5D1EBE1620A9AD2E3E4E22EB6E3689D0CBDC238010306CF62083A8DA517E3"",""slice_sha256_lf"":""360EAAF16E661F73E73C5E50036B762F455D6CC53F9D798113A7C2D83D63205C""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""},{""relation"":""proves"",""target_id"":""NOE-P41-KO-U08-THEOREM-001""},{""relation"":""cross_reference"",""target_id"":""NOE-P41-KO-U09-LEMMA-001""},{""relation"":""cross_reference"",""target_id"":""NOE-P41-KO-U09-LEMMA-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 41 substantive interval exhausted at line 151; source controls 153--154 excluded; await independent Korean checker","A374CD66F766E18E3F5633B70FCD6875847E05EE12AD08F182DC0F086D0A9FF3"
"NOE-P41-KO-U12-PARA-001","NOE-P41","paragraph","Combination of the two auxiliary lemmas","NOE-P41-KO-U12-PROOF-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","145","145","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","F4B9166ED5597E6221C0721B7C9B037AF13618F97422F71EAC7A920A0F465B2F","U12","{""unit_id"":""U12"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U12_UNCHECKED.tex"",""line_start"":12,""line_end"":12,""file_sha256"":""33E5D1EBE1620A9AD2E3E4E22EB6E3689D0CBDC238010306CF62083A8DA517E3"",""slice_sha256_lf"":""360EAAF16E661F73E73C5E50036B762F455D6CC53F9D798113A7C2D83D63205C""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U12-PROOF-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 41 substantive interval exhausted at line 151; source controls 153--154 excluded; await independent Korean checker","D15FE9634B608B7F3CE994F20644ADE0610A33BE6CDE148EC8C32AE9BF0A6BF1"
"NOE-P41-KO-U12-PARA-002","NOE-P41","paragraph","Cyclic specialization through norm residues","NOE-P41-KO-U12","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","147","147","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","9851EF5EBFF4A6D9F5B256BD6DDFC19A54882C92E948742B1B498BEE4954C45E","U12","{""unit_id"":""U12"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U12_UNCHECKED.tex"",""line_start"":14,""line_end"":14,""file_sha256"":""33E5D1EBE1620A9AD2E3E4E22EB6E3689D0CBDC238010306CF62083A8DA517E3"",""slice_sha256_lf"":""EC8257341596D2B6DD69B5589C5513F55DB3FC160542ABD19C1E80FC42B49F09""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U12""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 41 substantive interval exhausted at line 151; source controls 153--154 excluded; await independent Korean checker","85C3212362D1BD4E2CD2E1952CE21254D03AC6578B2E3C55F935FA41F49DE281"
