"branch_head","branch_path","branch_blob_bytes","category","branch_presence_status"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/generated-draft/non-canonical/ARABIC_ACTIVE_ROW_DRAFT_SUPPORT_20260705.md","11102","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/generated-draft/non-canonical/README.md","887","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/logs/LOGBOOK_EXCERPT_20260705.md","3432","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/manifest.json","244494","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_pdf_download_probe.bin","619610","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_pdf_download_probe.bin","433859","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf_alt.bin","3570","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_public_rights_file_52.bin","1881807","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.epub.blocked.txt","79","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.epub.blocked.txt","79","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf_download_probe.bin","811098","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.curl.err.txt","547","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdftotext.err.txt","0","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.curl.err.txt","469","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdftotext.err.txt","0","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.curl.err.txt","469","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdftotext.err.txt","0","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.curl.err.txt","704","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.blocker.txt","1818","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.curl.err.txt","1688","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.blocker.txt","1070","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.curl.err.txt","994","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.curl.err.txt","469","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.curl.err.txt","547","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.pandoc.err.txt","151","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.curl.err.txt","547","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt","0","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/jmilne_gt_metadata.html","5153","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_metadata.html","25667","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_ring_theory_metadata.html","547664","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1_metadata.html","546856","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_full_metadata.html","547496","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_metadata.html","72789","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_metadata.html","74114","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_article_page.html","37499","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_article_page.html","33753","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_article_page.html","30330","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_download_probe.html","80","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_metadata_page.html","236526","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_show_pdf_probe.html","155134","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_article_page.html","38960","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/almanhal_invariant_phrase_page.html","0","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/researchgate_invariant_theory_sections_probe.html","80","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/shamra_invariance_metadata_refresh.html","236526","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/html/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.html","268299","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.headers.txt","1031","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.headers.txt","699","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.headers.txt","836","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.headers.txt","2028","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.headers.txt","2360","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.headers.txt","993","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.headers.txt","817","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.headers.txt","915","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","language-source-bodies/arabic-rtl-source-bodies-20260705/ar/provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.headers.txt","1017","branch-visible adjacent source-canon path","present-on-target-branch-head"
