concept,pattern,package,lang_hint,file,verdict,window
resultant,résultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Estadistica II/tex/EstII_sec3.tex,sense_uncertain,"$ se conoce como coeficiente de correlación y aparece en una de las múltiples expresiones del coeficiente $ β _1$ de la regresión: $ β _1 = r· S_y {S_x} β _1^2 = r^2· {S_{yy}}{S_{xx}}$. Expandiendo la expresión se obtiene: \[r = r_{xy} = { ^n _{i=1}(x_i - x )(y_i - y )}{ { ^n _{i=1}(x_i - x )^2} { ^n _{i=1}(y_i - y )^2}}\] defn example Contrastes de hipótesis lineales Queremos contrastar $H_0 : Aβ = 0$, donde $A$ es una matriz $p×(k+1)$ con $ (A) = p < k+1$. example En el modelo $Y_"
resultant,résultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Estadistica II/tex/EstII_sec3.tex,sense_uncertain,"482&0.637\\ Dose[-3]&1.484877&3.713064&0.400&0.695 tabular center Conclusión Una única observación hace que cambien totalmente las conclusiones respecto a si las variables son o no significativas. Variable regresora cualitativa Este es un tema que da para libros enteros. También se llama ``diseño de experimentos''. Nosotros vamos a ver el Modelo\IS unifactorial , un caso concreto del tema para entender el fundamento matemático que hay detrás. Todo lo demás en lo que se profundiza en los libros son caso"
resultant,resultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Estadistica II/tex/EstII_sec3.tex,sense_uncertain,"$ se conoce como coeficiente de correlación y aparece en una de las múltiples expresiones del coeficiente $ β _1$ de la regresión: $ β _1 = r· S_y {S_x} β _1^2 = r^2· {S_{yy}}{S_{xx}}$. Expandiendo la expresión se obtiene: \[r = r_{xy} = { ^n _{i=1}(x_i - x )(y_i - y )}{ { ^n _{i=1}(x_i - x )^2} { ^n _{i=1}(y_i - y )^2}}\] defn example Contrastes de hipótesis lineales Queremos contrastar $H_0 : Aβ = 0$, donde $A$ es una matriz $p×(k+1)$ con $ (A) = p < k+1$. example En el modelo $Y_"
resultant,resultante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Estadistica II/tex/EstII_sec3.tex,sense_uncertain,"482&0.637\\ Dose[-3]&1.484877&3.713064&0.400&0.695 tabular center Conclusión Una única observación hace que cambien totalmente las conclusiones respecto a si las variables son o no significativas. Variable regresora cualitativa Este es un tema que da para libros enteros. También se llama ``diseño de experimentos''. Nosotros vamos a ver el Modelo\IS unifactorial , un caso concreto del tema para entender el fundamento matemático que hay detrás. Todo lo demás en lo que se profundiza en los libros son caso"
covariant,covariant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"amar ``álgebra multilineal''. A por ello. Definición Consideraremos un espacio vectorial $E$ sobre un cuerpo $ $ con dimensión finita $n$, y su espacio dual $E^*$ de la misma dimensión con una base $e^*_i$ tal que $e_i^*(e_j) = δ_{ij}$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covaria"
covariant,covariant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"al] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contravariantes y $b$ veces covaria"
covariant,covariante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"amar ``álgebra multilineal''. A por ello. Definición Consideraremos un espacio vectorial $E$ sobre un cuerpo $ $ con dimensión finita $n$, y su espacio dual $E^*$ de la misma dimensión con una base $e^*_i$ tal que $e_i^*(e_j) = δ_{ij}$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covaria"
covariant,covariante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"al] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contravariantes y $b$ veces covaria"
covariant,covariantes,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"al] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contravariantes y $b$ veces covaria"
covariant,covariantes,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,reject_false_sense,". def:ProdTensorial defn Este producto tiene propiedades deseables, como el hecho de que sea distributivo ($Φ_1 (Φ_2 + Φ_3) = Φ_1 Φ_2 + Φ_1 Φ_3$) al ser $ $ un cuerpo con el producto distributivo respecto a la suma. Lo que nos interesará es ver bases en estos espacios de tensores de dimensión finita, y también operaciones naturales con los tensores. Bases del espacio de tensores Es un proyecto complicado, así que vamos a dividir la tarea de escribir una base en tres partes. Primero, buscaremos l"
contravariant,contravariant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"originalidad lo vamos a llamar ``álgebra multilineal''. A por ello. Definición Consideraremos un espacio vectorial $E$ sobre un cuerpo $ $ con dimensión finita $n$, y su espacio dual $E^*$ de la misma dimensión con una base $e^*_i$ tal que $e_i^*(e_j) = δ_{ij}$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contrav"
contravariant,contravariant,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contrav"
contravariant,contravariante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"originalidad lo vamos a llamar ``álgebra multilineal''. A por ello. Definición Consideraremos un espacio vectorial $E$ sobre un cuerpo $ $ con dimensión finita $n$, y su espacio dual $E^*$ de la misma dimensión con una base $e^*_i$ tal que $e_i^*(e_j) = δ_{ij}$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contrav"
contravariant,contravariante,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contrav"
contravariant,contravariantes,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,candidate_positive_sense,"$. defn [Forma multilineal] Una forma ``Forma'' indica que los valores son escalares. multilineal es una función \[ F { E^* × \dotsb × E^* _{a} × E × \dotsb × E _{b}}{ } \] lineal en cada variable. Por convención, se dirá que es $a$ veces contravariante y $b$ veces covariante. defn Por ejemplo, el determinante de una matriz se puede considerar como una forma multilineal: es una aplicación de $n$ veces $E$ a $ $. Una cosa interesante es que el conjunto de todas las formas multilineales $a$ veces contrav"
contravariant,contravariantes,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_I_FormasDiferenciales.tex,reject_false_sense,"s deseables, como el hecho de que sea distributivo ($Φ_1 (Φ_2 + Φ_3) = Φ_1 Φ_2 + Φ_1 Φ_3$) al ser $ $ un cuerpo con el producto distributivo respecto a la suma. Lo que nos interesará es ver bases en estos espacios de tensores de dimensión finita, y también operaciones naturales con los tensores. Bases del espacio de tensores Es un proyecto complicado, así que vamos a dividir la tarea de escribir una base en tres partes. Primero, buscaremos la base para tensores covariantes ($(b,0)$ ó $ _0^a (E)$), d"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_V_GeometriaRiemann.tex,sense_uncertain,"egida. theorem proof Sean $e_1, e_2$ campos ortonormales en un abierto $U ⊂ M_2$ que contiene a $p$. Consideramos las formas duales $ω_1, ω_2$ de estos campos, que son iguales independientemente de la inmersión elegida, dado que las métricas son la misma. Usando el lema II de Cartan ( lem:CartanII ), tenemos que align* ω_{12} &= ω_{12}' \\ -K ω_1 ω_2 &= -K' ω_1' ω_2' \\ -K ω_1 ω_2 &= -K' ω_1 ω_2 \\ -K &= -K' align* proof Formas fundamentales Vamos a revisar las formas fundamentales"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria Diferencial/tex/GD_V_GeometriaRiemann.tex,reject_false_sense,"do el lema II de Cartan ( lem:CartanII ), tenemos que align* ω_{12} &= ω_{12}' \\ -K ω_1 ω_2 &= -K' ω_1' ω_2' \\ -K ω_1 ω_2 &= -K' ω_1 ω_2 \\ -K &= -K' align* proof Formas fundamentales Vamos a revisar las formas fundamentales que veíamos en Geometría de Curvas y Superficies. La primera forma fundamental era $I_p( ) = \vv, \vv _p$, la métrica en el espacio tangente. Como podemos escribir \[ = ω_1( ) e_1 + ω_2 ( ) \], entonces podemos decir que \[ ω_1 ( ) · ω_1 ( ) + ω_2( ) · ω_"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/GeometriaCurvasSuperficies.tex,sense_uncertain,"& k & \\ '(s) &= & -k & + & \\ '(s) &= & & - & matrix \] donde τ es la torsión, que nos da una medida de lo no plana que es la curva. De hecho, si $τ = 0$, la curva es plana. defn [Curva birregular] Se dice que una curva $ α {I}{ℝ^3}$ es birregular si $α'(t)$ y $α''(t)$ son linealmente independientes (no se anulan) para todo $t∈I$. defn Superficies: primera forma fundamental En esta sección vamos a pasar a estudiar las superficies en el espacio, más concretamente las superficies s"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/GeometriaCurvasSuperficies.tex,sense_uncertain,"u}=Φ_u$ y $ Φ {v} = Φ_v$. Por lo tanto, podemos reescribir $ = a_1Φ_u + a_2Φ_v$ y $ = b_1Φ_u + b_2Φ_v$. Si calculamos su producto escalar: align* \va, \vb &= a_1Φ_u + a_2Φ_v, b_1Φ_u+b_2Φ_v = \\ &= a_1b_1 Φ_u, Φ_u + (a_1b_2 + a_2b_1) Φ_u,Φ_v + a_2b_2 Φ_v, Φ_v = \\ &= a_1b_1E + (a_1b_2 + a_2b_1) F + a_2b_2G align* Esta métrica, que hemos hallado a partir del producto escalar euclídeo, se llama la primera forma fundamental Primera forma fundamental , denotada como $I_Φ$ y comprime todas las prop"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja5.tex,sense_uncertain,"Hoja 5 Primera forma fundamental Tenemos una superficie $S$, una forma cuadrática align* I_p {T_pS&}{ℝ} \\ v v,v align* y una parametrización $ Φ {U}{S}$ que lleva un punto $(u,v)$ a $p=Φ(u,v)$. $\{Φ_u(u,v),Φ_v(u,v)\}$ es una base del plano tangente $T_pS$. Para"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja5.tex,sense_uncertain,"undamental Tenemos una superficie $S$, una forma cuadrática align* I_p {T_pS&}{ℝ} \\ v v,v align* y una parametrización $ Φ {U}{S}$ que lleva un punto $(u,v)$ a $p=Φ(u,v)$. $\{Φ_u(u,v),Φ_v(u,v)\}$ es una base del plano tangente $T_pS$. Para hallar la forma fundamental, hallamos ese producto escalar \[ I_p(v) = aΦ_u + bΦ_v, aΦ_u + bΦ_v = a^2 { Φ_u,Φ_u }_{E(u,v)} + 2ab { Φ_u, Φ_v }_{F(u,v)} + b^2 { Φ_v,Φ_v }_{G(u,v)} \] Cálculo del ángulo entre curvas Si tenemos dos curvas $ α,β {I}{S}$ que"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja6.tex,reject_false_sense,"en ningún momento y por lo tanto la 1FF de $Φ$ es siempre la misma. problem problem [3] Sea $Σ$ parametrizada por \[ Φ(u,v) = (r(u) v,r(u) v,z(u) ) \]. Además, la normal unitaria es \[ N = (-z'(u) v, -z'(v) v, r'(u) ) \] Calcular la primera y segunda forma fundamental, y algo sobre las curvaturas principales. Podemos ver que $Σ$ es una superficie de revolución de la curva $(r(u), 0, z(u))$. Además, viendo la normal unitaria tenemos que $z'^2 + r'^2 = 1$, y por lo tanto la curva de rev"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja6.tex,sense_uncertain,"0 ) \\ Φ_{vv} &= (-r v, -r v, 0 ) align* lo que nos da los coeficientes align* E &= r'^2 + z'^2 = 1 \\ F &= 0 \\ G &= r^2 \\ e &= {N,Φ_{uu}} = -r''z' + r'z''\\ f &= {N,Φ_{uv}} = rz'\\ g &= {N,Φ_{vv}} = rz' \\ align* Pero además, al haber calculado antes la primera forma fundamental, podríamos sacar que \[ N = Φ_u × Φ_v { Φ_u×Φ_v } = Φ_u × Φ_v { EG-F^2 } \] y que además \[ e = {N,Φ_{uu}} = 1 { EG-F^2 } [ Φ_u | Φ_v | Φ_{uu} ] \] De esta forma evitamos realizar cuentas excesivamente c"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja7.tex,reject_false_sense,"orma $Φ(u,v_0)$ se pueden expresar como \[ Φ(u,v_0) = (u,uv_0, v_0^2) = u(1,v_0,0) + (0,0,v_0^2) \] lo que nos dice que efectivamente esas curvas son rectas. Además, son curvas asintóticas. Recordamos que las curvas asintóticas cumplen que $II_α(t)(α'(t))= α''(t), N $. Dado que $α$ son rectas en este caso, $α''(t) = 0$ y por lo tanto la segunda forma fundamental se anula y son curvas asintóticas. Vamos a ver mejor de dónde viene esa expresión de la 2FF. Sabemos que \[ II(α'(t) = \dif N(α'(t)),α'(t) \]. Podemo"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja9.tex,reject_false_sense,"Hoja 9 problem [1] Dadas las siguientes superficies $S$ y $Q$ sus métricas Riemannianas, halla la curvatura gaussiana $K$. $Q = a^2 u ^2 + b^2 v ^2$. Si $S$ estuviese dada como parametrización y $Q$ fuese la primera forma fundamental, ya sabríamos cómo obtener la curvatura. Pero no lo sabemos. Escribimos la métrica como la suma de dos formas Formas de adsafdsf \[ Q = ω_1^2 + ω_2^2 \], y hallamos un $ω_3$ tal que\[ ω_1 = ω_2 ω_3 ω_2 = ω_3 ω_1 \]. De esta fo"
ground form,forma fundamental,romance_es_fr,es,sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja9.tex,sense_uncertain,"oblem [2] Dado \[ \dif x^2 + \dif y^2 {(x^2+y^2+C)^2} \] di en qué lugar del plano $XY$ esto define una métrica, y calcula su curvatura gaussiana. Podemos reexpresar la fórmula así: \[ 1 {(x^2+y^2+C)^2} x^2 + 1 {(x^2+y^2+C)^2} y^2\] Que se parece bastante a la primera forma fundamental $E x^2 + 2F x y + G y^2$. Podemos entonces escribir la matriz de esa forma fundamental: cuando esté definida positiva, será una métrica. Estudiamos \[Q = pmatrix 1 {(x^2+y^2+C)^2} & 0 \\ 0 & 1 {("
