route_key,rows_routed,package,lang_hint,file,window,use_boundary
normal,4,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"susjedne klase su enumerate $eH=H=\{e, c, c^2\}$ \; i $bH=\{b, bc, bc^2\}$ \;, enumerate a kvocijentni skup je $ D _3/ C _3=\{eH, bH\}$. Postoji i kvocijentni skup $ D _3/ C _2$ primjer definicija [Normalna podgrupa] Normalna podgrupa {Invarijantna podgrupa|see{Normalna podgrupa}} {Podgrupa!normalna|see{Normalna podgrupa}} {Podgrupa!invarijantna|see{Normalna po",stem_hit_only_requires_context_review
racional,4,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"etne grupe koje imaju prebrojivo {Beskonačan skup je prebrojiv Prebrojiv skup ukoliko je moguće uspostaviti bijektivno preslikavanje između tog skupa i skupa prirodnih brojeva $ N $. Npr. skup racionalnih brojeva $ Q $ jest prebrojiv, dok skup realnih brojeva $ R $ to nije.} beskonačan broj elemenata. Primjer je ($ Z $, +). Beskonačne kontinuirane grupe koje imaju neprebrojiv broj",stem_hit_only_requires_context_review
element,3,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"3 g_1, g_2, g_3 G$ (asocijativnost) Asocijativnost!kao aksiom grupe $ e G g e = e g = g g G$ (egzistencija identiteta) Identitet!kao aksiom grupe {Element!jedinični|see{Identitet}} $ g G \;\; g^{-1} g g^{-1} = g^{-1} g =e$ (egzistencija inverza za svaki element) Inverz!kao aksiom grupe {Element!suprotni|see{Inverz}}",stem_hit_only_requires_context_review
homomorf,3,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"$ i $180^ $. Konjugirajući elementi preslikavaju međusobno osi rotacije. Normalna podgrupa $ C _3$ se sastoji od cijelih klasa (prve dvije), dok podgrupa $ C _2=\{e,b\}$ nema to svojstvo i nije normalna. primjer Homomorfizam i izomorfizam grupa Vidjeli smo u primjeru pr:D3oC3 kako kvocijentna grupa $ D _3/ C _3$ ima isti broj elemenata i istu tablicu množenja kao grupa $ C _2$. Dakle u",stem_hit_only_requires_context_review
transform,2,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"h:lie . poglavlje, ove grupe se nazivaju Liejeve grupe. Liejeva grupa!beskonačna kontinuirana Primjeri su ($ R \{0\}$, $ $) i GL(2). itemize primjer [Grupa simetrija] Grupa!simetrija Skup svih transformacija simetrije nekog konkretnog objekta tj. transformacija koje ostavljaju taj objekt nepromijenjen nužno tvore grupu obzirom na binarnu operaciju kompozicije transformacija $ $: enume",stem_hit_only_requires_context_review
maksimal,2,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"ije zamagliti strukturu tako da ni ne znamo što radimo, nego izdvojiti bitna svojstva koja su zajednička mnogim različitim objektima matematike i fizike. Stoga je poželjno prvo definirati pojam grupe maksimalno apstraktno, bez pozivanja na njene konkretne primjere i realizacije: definicija [Grupa] def:grupa Grupa!definicija Grupa $(G, )$ je skup objekata $G$ na kojem je definirana bina",stem_hit_only_requires_context_review
konstru,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"e uvjeriti se da za svaku transformaciju objekta postoji suprotna) enumerate primjer Činjenica da transformacije simetrije čine grupu nam je od velikog značaja. To će nam kao prvo omogućiti elegantnu konstrukciju mnogih važnih apstraktnih grupa, a kasnije ćemo često promatrati grupe simetrija konkretnih fizikalnih objekata. ""Objekt"" na kojeg djeluju transformacije grupe simetrija može biti ne",stem_hit_only_requires_context_review
determinant,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"u obzirom na uobičajeno množenje matrica. Promotrimo li pak skup svih $2 2$ matrica vidimo da on ne čini grupu jer nije zadovoljen aksiom egzistencije inverza. Naime, neregularne matrice (one čija determinanta iščezava) nisu invertibilne. Međutim, ukoliko se ograničimo samo na skup regularnih $2 2$ matrica dobivamo grupu koja se naziva opća linearna grupa u dvije dimenzije i označava grup",stem_hit_only_requires_context_review
simetri,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"adovoljeni neki dodatni uvjeti, vidi ch:lie . poglavlje, ove grupe se nazivaju Liejeve grupe. Liejeva grupa!beskonačna kontinuirana Primjeri su ($ R \{0\}$, $ $) i GL(2). itemize primjer [Grupa simetrija] Grupa!simetrija Skup svih transformacija simetrije nekog konkretnog objekta tj. transformacija koje ostavljaju taj objekt nepromijenjen nužno tvore grupu obzirom na binarnu operaciju",stem_hit_only_requires_context_review
regular,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"pmatrix \} \] čini grupu obzirom na uobičajeno množenje matrica. Promotrimo li pak skup svih $2 2$ matrica vidimo da on ne čini grupu jer nije zadovoljen aksiom egzistencije inverza. Naime, neregularne matrice (one čija determinanta iščezava) nisu invertibilne. Međutim, ukoliko se ograničimo samo na skup regularnih $2 2$ matrica dobivamo grupu koja se naziva opća linearna grupa u dvi",stem_hit_only_requires_context_review
matric,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,"grupe nužno specificirati i skup i binarnu operaciju. U praksi, često je iz konteksta očito na koju se binarnu operaciju misli pa se njeno navođenje izostavlja. primjer th:dvijemat Skup dvije matrice \[ \{ pmatrix 1 & 0 \\ 0 & 1 pmatrix , \; pmatrix 0 & 1 \\ 1 & 0 pmatrix \} \] čini grupu obzirom na uobičajeno množenje matrica. Promotrimo li pak skup svih $2 2$ matrica vidim",stem_hit_only_requires_context_review
kvadrat,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/1_grupe.tex,ostavnije zapisati samo kao 1ex equation array {|ccc} e & c & c^2 \\ c & c^2 & e \\ c^2 & e & c array eq:cntabsimple equation Grupne tablice množenja zadovoljavaju tzv. svojstvo latinskog kvadrata poznato i kao Latinski kvadrat Teorem!o razmještaju teorem [Teorem o razmještaju] Svaki element grupe se pojavljuje jednom i samo jednom u svakom stupcu ili retku grupne tablice m,stem_hit_only_requires_context_review
teorem,19,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"ektora koji razapinju $V$ tj. svaki vektor iz $V$ se može prikazati kao linearna kombinacija vektora baze $\{ e _{i}\}$. Dimenzija vektorskog prostora definirana je kao broj vektora njegove baze (teorem je da sve baze imaju isti broj vektora). primjer [3D euklidski prostor] Euklidski prostor Riječ je o ""klasičnom"" realnom vektorskom prostoru u kojem vrijedi osnovnoškolska geometrija. Jed",stem_hit_only_requires_context_review
form,16,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"rav grupe apstraktna, potpuno definirana svojstvima binarne operacije nad elementima skupa. No prava moć teorije grupa, i ne samo u fizici, ipak dolazi kroz konkretne realizacije grupe kao skupa transformacija nekog sustava. Za te potrebe, sustave ćemo prikazivati kao elemente vektorskih prostora, a elementi grupe će biti operatori nad tim prostorima. To pokriva sve važne situacije u fizici, a naj",stem_hit_only_requires_context_review
linear,12,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"itaoc već upoznat s osnovama matematičke teorije vektorskih prostora, no u ovom ćemo odjeljku ipak ponoviti osnovne pojmove. definicija [Vektorski prostor] Vektorski prostor Vektorski prostor (ili linearni prostor) $V$ nad poljem $F$ je aditivna grupa (grupna operacija je komutativno zbrajanje vektora $ x + y $) na kojoj je definirana operacija množenja skalarom iz $F$ tako da su zadovoljeni",stem_hit_only_requires_context_review
grup,7,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"% Correcting the title chapter page plain {% \bfseries \thepage \rightmark \leftmark \headrulewidth {0.4pt}} Reprezentacije grupa Premda smo glavne primjere grupa u prošlom poglavlju, cikličke grupe $ C _n$ i dihedralne grupe $ D _n$, definirali kao grupe simetrija poligona, naglašavali smo da je to samo pomoćni korak i",stem_hit_only_requires_context_review
izomorf,7,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"čke riječi "" Darstellung "" (reprezentacija). Primjenu teorije reprezentacija grupa na fiziku je u velikoj mjeri razvio E. P. Wigner. {Wigner, Eugene 1902 {1995}} Ukoliko je grupa operatora $ $ izomorfna grupi $G$, reprezentaciju zovemo vjerna . Reprezentacija grupe!vjerna primjer [Reprezentacija grupe C$_3$ na 3D euklidskom prostoru] pr:repC3 C$_3$ C$_3=\{e, c, c^2\",stem_hit_only_requires_context_review
funkci,4,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"y )$. Ona se u fizici rijetko rabi, ali je dominantna u matematičkim tekstovima. Primjeri skalarnog produkta su standardno množenje vektora $ x y $ u 3D euklidskom prostoru ili ""preklop"" valnih funkcija $( _1, _2) = ^3 x\, _{1}^{*}( x ) _{2}( x )$ u Hilbertovom prostoru kvantnomehaničkih stanja. Skalarni produkt omogućuje prirodnu definiciju norme vektora kao $ x (x",stem_hit_only_requires_context_review
algebr,4,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"i je obično zanemaruju. teorem Svojstvene vrijednosti hermitskog operatora su realne. teorem Dokaz: Uzmimo $ x 0 $ za koji je% Egzistencija takvog vektora slijedi iz fundamentalnog teorema algebre. $A x = x $. Skalarnim množenjem s $ x $ imamo $ ( x , x ) = ( x , A x ) = (A x , x ) = ^{ }( x , x )$, iz čega slijedi $ ^{ }= $ jer je kraćenje ( x , x ) omogućeno trećim sv",stem_hit_only_requires_context_review
element,3,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"edralne grupe $ D _n$, definirali kao grupe simetrija poligona, naglašavali smo da je to samo pomoćni korak i da je stvarna narav grupe apstraktna, potpuno definirana svojstvima binarne operacije nad elementima skupa. No prava moć teorije grupa, i ne samo u fizici, ipak dolazi kroz konkretne realizacije grupe kao skupa transformacija nekog sustava. Za te potrebe, sustave ćemo prikazivati kao eleme",stem_hit_only_requires_context_review
homomorf,3,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"$ unitarna matrica. Definicija reprezentacije i osnovna svojstva sec:reprezentacije definicija [Reprezentacija grupe] Reprezentacija grupe!definicija Reprezentacija grupe $G=\{g_{i}\}$ je homomorfizam s $G$ na grupu linearnih operatora $ =\{D(g_{i})\}$, na nekom vektorskom prostoru $V$. definicija Dakle, reprezentacija je preslikavanje $G $, gdje se pojedini elementi preslik",stem_hit_only_requires_context_review
transform,2,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"na narav grupe apstraktna, potpuno definirana svojstvima binarne operacije nad elementima skupa. No prava moć teorije grupa, i ne samo u fizici, ipak dolazi kroz konkretne realizacije grupe kao skupa transformacija nekog sustava. Za te potrebe, sustave ćemo prikazivati kao elemente vektorskih prostora, a elementi grupe će biti operatori nad tim prostorima. To pokriva sve važne situacije u fizici,",stem_hit_only_requires_context_review
konstru,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"ezanih elektrona i protona (kontinuum pozitivnih energija). Vodikov atom Kad bismo zanemarili interakciju, ovaj drugi prostor bi bio produkt dva ravna vala. U ovom trenutku još nemamo dovoljno znanja konstruirati općenitu reprezentaciju grupe $ C _3$ na ovom prostoru ili diskutirati njenu reducibilnost na zbroj manjih reprezentacija, ali očito je riječ o beskonačnodimenzionalnoj reprezentaciji",stem_hit_only_requires_context_review
simetri,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"rk \leftmark \headrulewidth {0.4pt}} Reprezentacije grupa Premda smo glavne primjere grupa u prošlom poglavlju, cikličke grupe $ C _n$ i dihedralne grupe $ D _n$, definirali kao grupe simetrija poligona, naglašavali smo da je to samo pomoćni korak i da je stvarna narav grupe apstraktna, potpuno definirana svojstvima binarne operacije nad elementima skupa. No prava moć teorije grupa",stem_hit_only_requires_context_review
regular,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"sformacije kod koji se mijenjaju vektori, a baza ostaje ista, te pasivne kod kojih vektori ostaju isti, a baza se mijenja, vidi sliku fig:aktivne . Transformacija!aktivna i pasivna Oba pristupa su regularna, ali tipično vode do razlika u nekim predznacima u izrazima pa treba pripaziti. figure [htpb] figures/aktivne.tex %{ pics/aktivne } Aktivne transformacije (lijevo) i",stem_hit_only_requires_context_review
matric,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,"svojstvom displaymath T(a x + b y ) = a T x + b T y displaymath $ a,b F,\; x , y V$, je linearan . definicija U datoj bazi $\{ e _{i}\}$, operator $T$ možemo prikazati kao matricu s elementima $T_{ij}$ definiranu relacijom $ T e _j = _{i} T_{ij} e _i T_{ij} e _i$, gdje uvodimo tzv. Einsteinovu sumacijsku konvenciju po kojoj se zbrajanje po dvaput ponovljenom in",stem_hit_only_requires_context_review
kvadrat,1,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/2_reprezentacije.tex,dovoditi do zabune. Dimenzija reprezentacije je dimenzija vektorskog prostora $V$ na koji operatori djeluju. Reprezentacija grupe!dimenzija Kako se operatori mogu u nekoj bazi predstaviti kao kvadratne matrice u literaturi se često rabi alternativna definicija reprezentacije kao preslikavanja s apstraktne grupe na grupu matrica. Iz uvjeta homomorfizma displaymath D(g_1) D(,stem_hit_only_requires_context_review
teorem,19,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/3_irreps.tex,"{0.4pt}} Svojstva ireducibilnih reprezentacija Schurove leme Sva ključna svojstva ireducibilnih reprezentacija slijede iz dvije Schurove leme. Schurova lema {Schur, Issai 1875 {1941}} teorem [Prva Schurova lema] Neka operator S povezuje dvije ireducibilne reprezentacije $ =\{D(g)\}$ i $ '=\{D'(g)\}$ u smislu da je displaymath SD(g)=D'(g)S g G \;, displaymath kako",stem_hit_only_requires_context_review
form,16,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/3_irreps.tex,"$ $ & $ $ & $ $ & $ $ & $ $ & $ $ & $ $ \\ $ $ & $ $ & $ $ & $ $ & $ $ & $ $ & $ $ \\ tabular \arraystretch {1.0} center Vidjet ćemo da tablica često daje dovoljno informacija za praktične primjene, a može se, pomoću slijedećih pravila, konstruirati i bez eksplicitnog poznavanja samih matrica reprezentacija. Pravila za konstrukciju tablice karaktera enum",stem_hit_only_requires_context_review
linear,12,expanded_non_ru_uk_slavic,hr,payload/recovered_focused_slavic_algebra/hr/hr/kkumer_simetrije/3_irreps.tex,"jeluju $ $ i $ '$. Slika $S(V)$ prostora $V$, $S(V)=\{S x x V \}$, je potprostor od $V'$. Sva potrebna svojstva $S(V)$ nasljeđuje od $V'$, a zatvorenost i egzistencija inverza su posljedice linearnosti operatora $S$. Dodatno, $S(V)$ je invarijantni potprostor od $V'$ jer Invarijantni potprostor $$D'(g)S x =SD(g) x S(V)\,.$$ Kako je $\{D'(g)\}$ ireducibilna, iz definicije ireduc",stem_hit_only_requires_context_review
