"language","bcp47","branch","lexeme_id","searched_form","package_relative_path","body_id","source_use_label","source_type","source_url","line_number","occurrence_snippet","evidence_boundary","non_claim_boundary"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen2.txt","TR-TEX-001-file-004","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","2565","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_egitmen2.txt","TR-TEX-001-file-004","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","2587","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log.txt","TR-TEX-001-file-005","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","174","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log.txt","TR-TEX-001-file-005","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","176","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log.txt","TR-TEX-001-file-005","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","198","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log2.txt","TR-TEX-001-file-006","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","174","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log2.txt","TR-TEX-001-file-006","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","176","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log2.txt","TR-TEX-001-file-006","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","198","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log3.txt","TR-TEX-001-file-007","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","174","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log3.txt","TR-TEX-001-file-007","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","176","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log3.txt","TR-TEX-001-file-007","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","198","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log4.txt","TR-TEX-001-file-008","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","174","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log4.txt","TR-TEX-001-file-008","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","176","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modul","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/compile_log4.txt","TR-TEX-001-file-008","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","198","(C:\Users\Kadirhan\AppData\Local\Programs\MiKTeX\tex/generic/pgf/modules\pgfmod","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-MODULE","modül","bodies/tr/tex-source/kadirhanpolat_probability-statistics/source/probability-statistics-master/bolumler/part1_olasilik/bolum01_olcum_teorisi.tex","TR-TEX-001-file-021","native-source-body","tex-source-tree-file","https://github.com/kadirhanpolat/probability-statistics.git","628","\item \textbf{Modül eşitsizliği:} $\left|\int f \, d\mu\right| \leq \int |f| \, d\mu$.","source witness for scaffold only; no accepted terminology claim","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-POLYNOMIAL","polinom","ocr-witnesses/tr/TR-EXP-001_ankara_acikders_bolum_9_polynomial_rings.txt","TR-EXP-001-text","OCR-witness","pdf-text-witness","https://acikders.ankara.edu.tr/mod/resource/view.php?id=39292","3","Polinom Halkaları","base polynomial source witness; not a polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-POLYNOMIAL","polinom","ocr-witnesses/tr/TR-EXP-001_ankara_acikders_bolum_9_polynomial_rings.txt","TR-EXP-001-text","OCR-witness","pdf-text-witness","https://acikders.ankara.edu.tr/mod/resource/view.php?id=39292","5","Bu bölümde birimli halkalar üzerine kurulmuş polinomlar halkası ele alınacak ve bu halkanın","base polynomial source witness; not a polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-POLYNOMIAL","polinom","ocr-witnesses/tr/TR-EXP-001_ankara_acikders_bolum_9_polynomial_rings.txt","TR-EXP-001-text","OCR-witness","pdf-text-witness","https://acikders.ankara.edu.tr/mod/resource/view.php?id=39292","9","9.1 Polinom Halkaları","base polynomial source witness; not a polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-POLYNOMIAL","polinom","ocr-witnesses/tr/TR-EXP-001_ankara_acikders_bolum_9_polynomial_rings.txt","TR-EXP-001-text","OCR-witness","pdf-text-witness","https://acikders.ankara.edu.tr/mod/resource/view.php?id=39292","14","ifadesine R katsayılı x e göre bir polinom denir. 0 ≤ i ≤ n için ai ∈ R elemanlarına","base polynomial source witness; not a polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-POLYNOMIAL","polinom","ocr-witnesses/tr/TR-EXP-001_ankara_acikders_bolum_9_polynomial_rings.txt","TR-EXP-001-text","OCR-witness","pdf-text-witness","https://acikders.ankara.edu.tr/mod/resource/view.php?id=39292","15","f (x) polinomunun katsayıları ve ai xi ye de f (x) polinomunun terimleri adı verilir. R","base polynomial source witness; not a polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Turkish","tr","Oghuz","L-POLYNOMIAL","polinom","ocr-witnesses/tr/TR-EXP-001_ankara_acikders_bolum_9_polynomial_rings.txt","TR-EXP-001-text","OCR-witness","pdf-text-witness","https://acikders.ankara.edu.tr/mod/resource/view.php?id=39292","16","üzerinde x belirsizine göre bütün polinomların kümesi R[x] ile gösterilir.","base polynomial source witness; not a polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
