precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,parent_original_precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,parent_precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_return_criteria_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,return_fields_filled,return_received,resolution_evidence_pointer_reviewed,source_text_prohibition_confirmed,precondition_blocker_resolved_after_return,query_execution_allowed_after_return,source_text_allowed_after_return,surface_gate_opened,translation_gate_opened,return_status
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05005,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05005,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05005,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05006,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05006,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05006,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05007,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05007,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05007,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05008,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05008,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05008,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05009,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05009,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05009,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05010,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05010,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05010,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05011,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05011,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05011,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05012,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05012,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05012,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05013,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05013,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05013,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05014,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05014,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05014,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05015,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05015,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05015,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05016,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05016,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05016,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0418,DMOI-RF-LSS-BCRPBEDPBRL-RET-0418,DMOI-RF-LSS-BCRPBEDPBRER-RET-0418,capture_policy_return_received,capture_policy_return_owner,authority_role_validated,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05017,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05017,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05017,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05018,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05018,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05018,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05019,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05019,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05019,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05020,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05020,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05020,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05021,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05021,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05021,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05022,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05022,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05022,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05023,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05023,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05023,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05024,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05024,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05024,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05025,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05025,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05025,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05026,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05026,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05026,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05027,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05027,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05027,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05028,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05028,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05028,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0419,DMOI-RF-LSS-BCRPBEDPBRL-RET-0419,DMOI-RF-LSS-BCRPBEDPBRER-RET-0419,capture_policy_return_received,capture_policy_return_owner,downstream_query_gate_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05029,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05029,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05029,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05030,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05030,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05030,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05031,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05031,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05031,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05032,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05032,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05032,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05033,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05033,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05033,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05034,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05034,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05034,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05035,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05035,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05035,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05036,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05036,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05036,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05037,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05037,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05037,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05038,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05038,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05038,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05039,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05039,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05039,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05040,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05040,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05040,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0420,DMOI-RF-LSS-BCRPBEDPBRL-RET-0420,DMOI-RF-LSS-BCRPBEDPBRER-RET-0420,capture_policy_return_received,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05041,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05041,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05041,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRL-RET-0421,DMOI-RF-LSS-BCRPBEDPBRER-RET-0421,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05042,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05042,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05042,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRL-RET-0421,DMOI-RF-LSS-BCRPBEDPBRER-RET-0421,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05043,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05043,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05043,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRL-RET-0421,DMOI-RF-LSS-BCRPBEDPBRER-RET-0421,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05044,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05044,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05044,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRL-RET-0421,DMOI-RF-LSS-BCRPBEDPBRER-RET-0421,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05045,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05045,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05045,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRL-RET-0421,DMOI-RF-LSS-BCRPBEDPBRER-RET-0421,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05046,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05046,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05046,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRL-RET-0421,DMOI-RF-LSS-BCRPBEDPBRER-RET-0421,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-05047,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-05047,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-05047,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0421,DMOI-RF-LSS-BCRPBEDPBRL-RET-0421,DMOI-RF-LSS-BCRPBEDPBRER-RET-0421,capture_policy_return_received,capture_policy_return_owner,decision_row_linkage_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
