decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_return_evidence_criteria_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,criterion_type,source_systems_implicated,precondition_name,parent_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,source_text_capture_allowed_after_resolution,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCB-0001,ODRF-RSCOPE-DPC-001,ODRF-RSCOPE-EVID-DEC-001,ODRF-RSCOPE-EVID-001,ODRF-RSCOPE-ECR-CRIT-001,ODRF-RSCOPE-ECR-01,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0195,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0196,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0197,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0198,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0199,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0200,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0201,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0202,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0203,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0204,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0205,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0206,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0207,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0208,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0209,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0210,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0211,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0212,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0213,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0214,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0215,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0216,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0217,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0218,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0219,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0220,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0221,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0222,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0223,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0224,ODRF-RSCOPE-DPC-028,ODRF-RSCOPE-EVID-DEC-028,ODRF-RSCOPE-EVID-028,ODRF-RSCOPE-ECR-CRIT-028,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0225,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0226,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0227,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0228,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0229,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0230,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0231,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0232,ODRF-RSCOPE-DPC-029,ODRF-RSCOPE-EVID-DEC-029,ODRF-RSCOPE-EVID-029,ODRF-RSCOPE-ECR-CRIT-029,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0233,ODRF-RSCOPE-DPC-030,ODRF-RSCOPE-EVID-DEC-030,ODRF-RSCOPE-EVID-030,ODRF-RSCOPE-ECR-CRIT-030,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0234,ODRF-RSCOPE-DPC-030,ODRF-RSCOPE-EVID-DEC-030,ODRF-RSCOPE-EVID-030,ODRF-RSCOPE-ECR-CRIT-030,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0235,ODRF-RSCOPE-DPC-030,ODRF-RSCOPE-EVID-DEC-030,ODRF-RSCOPE-EVID-030,ODRF-RSCOPE-ECR-CRIT-030,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0236,ODRF-RSCOPE-DPC-030,ODRF-RSCOPE-EVID-DEC-030,ODRF-RSCOPE-EVID-030,ODRF-RSCOPE-ECR-CRIT-030,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0237,ODRF-RSCOPE-DPC-030,ODRF-RSCOPE-EVID-DEC-030,ODRF-RSCOPE-EVID-030,ODRF-RSCOPE-ECR-CRIT-030,ODRF-RSCOPE-ECR-04,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
