decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,criterion_type,source_systems_implicated,precondition_name,blank_request_fields,request_fields_filled,request_packet_started,request_dispatched,return_received,blocker_resolved_after_return,source_text_capture_allowed_after_return,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRR-0001,ODRF-RSCOPE-DPCB-0001,ODRF-RSCOPE-DPC-001,ODRF-RSCOPE-EVID-DEC-001,ODRF-RSCOPE-EVID-001,ODRF-RSCOPE-ECR-CRIT-001,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0173,ODRF-RSCOPE-DPCB-0173,ODRF-RSCOPE-DPC-022,ODRF-RSCOPE-EVID-DEC-022,ODRF-RSCOPE-EVID-022,ODRF-RSCOPE-ECR-CRIT-022,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0174,ODRF-RSCOPE-DPCB-0174,ODRF-RSCOPE-DPC-022,ODRF-RSCOPE-EVID-DEC-022,ODRF-RSCOPE-EVID-022,ODRF-RSCOPE-ECR-CRIT-022,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0175,ODRF-RSCOPE-DPCB-0175,ODRF-RSCOPE-DPC-022,ODRF-RSCOPE-EVID-DEC-022,ODRF-RSCOPE-EVID-022,ODRF-RSCOPE-ECR-CRIT-022,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0176,ODRF-RSCOPE-DPCB-0176,ODRF-RSCOPE-DPC-022,ODRF-RSCOPE-EVID-DEC-022,ODRF-RSCOPE-EVID-022,ODRF-RSCOPE-ECR-CRIT-022,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0177,ODRF-RSCOPE-DPCB-0177,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0178,ODRF-RSCOPE-DPCB-0178,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0179,ODRF-RSCOPE-DPCB-0179,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0180,ODRF-RSCOPE-DPCB-0180,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0181,ODRF-RSCOPE-DPCB-0181,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0182,ODRF-RSCOPE-DPCB-0182,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0183,ODRF-RSCOPE-DPCB-0183,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0184,ODRF-RSCOPE-DPCB-0184,ODRF-RSCOPE-DPC-023,ODRF-RSCOPE-EVID-DEC-023,ODRF-RSCOPE-EVID-023,ODRF-RSCOPE-ECR-CRIT-023,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0185,ODRF-RSCOPE-DPCB-0185,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0186,ODRF-RSCOPE-DPCB-0186,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0187,ODRF-RSCOPE-DPCB-0187,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0188,ODRF-RSCOPE-DPCB-0188,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0189,ODRF-RSCOPE-DPCB-0189,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0190,ODRF-RSCOPE-DPCB-0190,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0191,ODRF-RSCOPE-DPCB-0191,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0192,ODRF-RSCOPE-DPCB-0192,ODRF-RSCOPE-DPC-024,ODRF-RSCOPE-EVID-DEC-024,ODRF-RSCOPE-EVID-024,ODRF-RSCOPE-ECR-CRIT-024,ODRF-RSCOPE-LEDGER-03,ODRF-RSCOPE-03,ODRF-ATTR-GAP-03,ODRF-PTR-03,domain_codomain_range,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0193,ODRF-RSCOPE-DPCB-0193,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0194,ODRF-RSCOPE-DPCB-0194,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0195,ODRF-RSCOPE-DPCB-0195,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0196,ODRF-RSCOPE-DPCB-0196,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0197,ODRF-RSCOPE-DPCB-0197,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0198,ODRF-RSCOPE-DPCB-0198,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0199,ODRF-RSCOPE-DPCB-0199,ODRF-RSCOPE-DPC-025,ODRF-RSCOPE-EVID-DEC-025,ODRF-RSCOPE-EVID-025,ODRF-RSCOPE-ECR-CRIT-025,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
