criterion_row_id,parent_decision_precondition_blocker_resolution_return_evidence_criteria_row_id,parent_decision_precondition_blocker_resolution_return_row_id,parent_decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,parent_criterion_type,precondition_name,criterion_type,required_future_evidence_class,evidence_value,evidence_source_pointer,evidence_date,criterion_passed,criterion_failed,criterion_unfilled,source_text_capture_allowed_after_pass,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00823,ODRF-RSCOPE-DPCBRT-ECR-0206,ODRF-RSCOPE-DPCBRT-0206,ODRF-RSCOPE-DPCBRR-0206,ODRF-RSCOPE-DPCB-0206,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,source_system_scope_decision_bounded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00824,ODRF-RSCOPE-DPCBRT-ECR-0206,ODRF-RSCOPE-DPCBRT-0206,ODRF-RSCOPE-DPCBRR-0206,ODRF-RSCOPE-DPCB-0206,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,source_system_scope_decision_bounded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00825,ODRF-RSCOPE-DPCBRT-ECR-0207,ODRF-RSCOPE-DPCBRT-0207,ODRF-RSCOPE-DPCBRR-0207,ODRF-RSCOPE-DPCB-0207,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00826,ODRF-RSCOPE-DPCBRT-ECR-0207,ODRF-RSCOPE-DPCBRT-0207,ODRF-RSCOPE-DPCBRR-0207,ODRF-RSCOPE-DPCB-0207,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00827,ODRF-RSCOPE-DPCBRT-ECR-0207,ODRF-RSCOPE-DPCBRT-0207,ODRF-RSCOPE-DPCBRR-0207,ODRF-RSCOPE-DPCB-0207,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00828,ODRF-RSCOPE-DPCBRT-ECR-0207,ODRF-RSCOPE-DPCBRT-0207,ODRF-RSCOPE-DPCBRR-0207,ODRF-RSCOPE-DPCB-0207,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_line_span_gate_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00829,ODRF-RSCOPE-DPCBRT-ECR-0208,ODRF-RSCOPE-DPCBRT-0208,ODRF-RSCOPE-DPCBRR-0208,ODRF-RSCOPE-DPCB-0208,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00830,ODRF-RSCOPE-DPCBRT-ECR-0208,ODRF-RSCOPE-DPCBRT-0208,ODRF-RSCOPE-DPCBRR-0208,ODRF-RSCOPE-DPCB-0208,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00831,ODRF-RSCOPE-DPCBRT-ECR-0208,ODRF-RSCOPE-DPCBRT-0208,ODRF-RSCOPE-DPCBRR-0208,ODRF-RSCOPE-DPCB-0208,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00832,ODRF-RSCOPE-DPCBRT-ECR-0208,ODRF-RSCOPE-DPCBRT-0208,ODRF-RSCOPE-DPCBRR-0208,ODRF-RSCOPE-DPCB-0208,ODRF-RSCOPE-DPC-026,ODRF-RSCOPE-EVID-DEC-026,ODRF-RSCOPE-EVID-026,ODRF-RSCOPE-ECR-CRIT-026,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,reviewer_scope_row_match,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00833,ODRF-RSCOPE-DPCBRT-ECR-0209,ODRF-RSCOPE-DPCBRT-0209,ODRF-RSCOPE-DPCBRR-0209,ODRF-RSCOPE-DPCB-0209,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,decision_row_linkage_validated,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00834,ODRF-RSCOPE-DPCBRT-ECR-0209,ODRF-RSCOPE-DPCBRT-0209,ODRF-RSCOPE-DPCBRR-0209,ODRF-RSCOPE-DPCB-0209,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,decision_row_linkage_validated,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00835,ODRF-RSCOPE-DPCBRT-ECR-0209,ODRF-RSCOPE-DPCBRT-0209,ODRF-RSCOPE-DPCBRR-0209,ODRF-RSCOPE-DPCB-0209,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,decision_row_linkage_validated,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00836,ODRF-RSCOPE-DPCBRT-ECR-0209,ODRF-RSCOPE-DPCBRT-0209,ODRF-RSCOPE-DPCBRR-0209,ODRF-RSCOPE-DPCB-0209,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00837,ODRF-RSCOPE-DPCBRT-ECR-0210,ODRF-RSCOPE-DPCBRT-0210,ODRF-RSCOPE-DPCBRR-0210,ODRF-RSCOPE-DPCB-0210,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_decision_fields_filled,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00838,ODRF-RSCOPE-DPCBRT-ECR-0210,ODRF-RSCOPE-DPCBRT-0210,ODRF-RSCOPE-DPCBRR-0210,ODRF-RSCOPE-DPCB-0210,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_decision_fields_filled,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00839,ODRF-RSCOPE-DPCBRT-ECR-0210,ODRF-RSCOPE-DPCBRT-0210,ODRF-RSCOPE-DPCBRR-0210,ODRF-RSCOPE-DPCB-0210,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_decision_fields_filled,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00840,ODRF-RSCOPE-DPCBRT-ECR-0210,ODRF-RSCOPE-DPCBRT-0210,ODRF-RSCOPE-DPCBRR-0210,ODRF-RSCOPE-DPCB-0210,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00841,ODRF-RSCOPE-DPCBRT-ECR-0211,ODRF-RSCOPE-DPCBRT-0211,ODRF-RSCOPE-DPCBRR-0211,ODRF-RSCOPE-DPCB-0211,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_criteria_decisions_recorded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00842,ODRF-RSCOPE-DPCBRT-ECR-0211,ODRF-RSCOPE-DPCBRT-0211,ODRF-RSCOPE-DPCBRR-0211,ODRF-RSCOPE-DPCB-0211,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_criteria_decisions_recorded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00843,ODRF-RSCOPE-DPCBRT-ECR-0211,ODRF-RSCOPE-DPCBRT-0211,ODRF-RSCOPE-DPCBRR-0211,ODRF-RSCOPE-DPCB-0211,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_criteria_decisions_recorded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00844,ODRF-RSCOPE-DPCBRT-ECR-0211,ODRF-RSCOPE-DPCBRT-0211,ODRF-RSCOPE-DPCBRR-0211,ODRF-RSCOPE-DPCB-0211,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00845,ODRF-RSCOPE-DPCBRT-ECR-0212,ODRF-RSCOPE-DPCBRT-0212,ODRF-RSCOPE-DPCBRR-0212,ODRF-RSCOPE-DPCB-0212,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,evidence_value_reviewed_or_explicitly_absent,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00846,ODRF-RSCOPE-DPCBRT-ECR-0212,ODRF-RSCOPE-DPCBRT-0212,ODRF-RSCOPE-DPCBRR-0212,ODRF-RSCOPE-DPCB-0212,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,evidence_value_reviewed_or_explicitly_absent,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00847,ODRF-RSCOPE-DPCBRT-ECR-0212,ODRF-RSCOPE-DPCBRT-0212,ODRF-RSCOPE-DPCBRR-0212,ODRF-RSCOPE-DPCB-0212,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,evidence_value_reviewed_or_explicitly_absent,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00848,ODRF-RSCOPE-DPCBRT-ECR-0212,ODRF-RSCOPE-DPCBRT-0212,ODRF-RSCOPE-DPCBRR-0212,ODRF-RSCOPE-DPCB-0212,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,evidence_value_reviewed_or_explicitly_absent,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00849,ODRF-RSCOPE-DPCBRT-ECR-0213,ODRF-RSCOPE-DPCBRT-0213,ODRF-RSCOPE-DPCBRR-0213,ODRF-RSCOPE-DPCB-0213,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_text_prohibition_confirmed,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00850,ODRF-RSCOPE-DPCBRT-ECR-0213,ODRF-RSCOPE-DPCBRT-0213,ODRF-RSCOPE-DPCBRR-0213,ODRF-RSCOPE-DPCB-0213,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_text_prohibition_confirmed,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00851,ODRF-RSCOPE-DPCBRT-ECR-0213,ODRF-RSCOPE-DPCBRT-0213,ODRF-RSCOPE-DPCBRR-0213,ODRF-RSCOPE-DPCB-0213,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_text_prohibition_confirmed,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00852,ODRF-RSCOPE-DPCBRT-ECR-0213,ODRF-RSCOPE-DPCBRT-0213,ODRF-RSCOPE-DPCBRR-0213,ODRF-RSCOPE-DPCB-0213,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00853,ODRF-RSCOPE-DPCBRT-ECR-0214,ODRF-RSCOPE-DPCBRT-0214,ODRF-RSCOPE-DPCBRR-0214,ODRF-RSCOPE-DPCB-0214,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_system_scope_decision_bounded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00854,ODRF-RSCOPE-DPCBRT-ECR-0214,ODRF-RSCOPE-DPCBRT-0214,ODRF-RSCOPE-DPCBRR-0214,ODRF-RSCOPE-DPCB-0214,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_system_scope_decision_bounded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00855,ODRF-RSCOPE-DPCBRT-ECR-0214,ODRF-RSCOPE-DPCBRT-0214,ODRF-RSCOPE-DPCBRR-0214,ODRF-RSCOPE-DPCB-0214,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_system_scope_decision_bounded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00856,ODRF-RSCOPE-DPCBRT-ECR-0214,ODRF-RSCOPE-DPCBRT-0214,ODRF-RSCOPE-DPCBRR-0214,ODRF-RSCOPE-DPCB-0214,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,source_system_scope_decision_bounded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00857,ODRF-RSCOPE-DPCBRT-ECR-0215,ODRF-RSCOPE-DPCBRT-0215,ODRF-RSCOPE-DPCBRR-0215,ODRF-RSCOPE-DPCB-0215,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,downstream_line_span_gate_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00858,ODRF-RSCOPE-DPCBRT-ECR-0215,ODRF-RSCOPE-DPCBRT-0215,ODRF-RSCOPE-DPCBRR-0215,ODRF-RSCOPE-DPCB-0215,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,downstream_line_span_gate_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-00859,ODRF-RSCOPE-DPCBRT-ECR-0215,ODRF-RSCOPE-DPCBRT-0215,ODRF-RSCOPE-DPCBRR-0215,ODRF-RSCOPE-DPCB-0215,ODRF-RSCOPE-DPC-027,ODRF-RSCOPE-EVID-DEC-027,ODRF-RSCOPE-EVID-027,ODRF-RSCOPE-ECR-CRIT-027,ODRF-RSCOPE-LEDGER-04,ODRF-RSCOPE-04,ODRF-ATTR-GAP-04,ODRF-PTR-04,function_as_relation_boundary,domain_mathematics_reviewer,scope_decision_completeness,downstream_line_span_gate_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
