term_id,sense_id,concept,decision_id,candidate_surfaces,cohort_id,cohort_name,cohort_standard,dominant_standard_forms,candidate_to_cohort_orthographic_proxy,Spanish_to_cohort_orthographic_proxy,French_to_cohort_orthographic_proxy,proxy_delta_over_Spanish,proxy_delta_over_French,beats_both_dominant_forms_by_0_05,proxy_interpretation,penalties,supporting_evidence_ids,adverse_evidence,human_n,human_correct,human_incorrect,human_abstain,human_latency_ms,human_confidence,effect_interval,review_status,pilot_eligible,reviewed_occurrence_support_ids,reviewed_occurrence_adverse_ids,occurrence_review_status,method_version,reviewed_occurrence_held_ids
T33,T33-S3,complement,D-T33-S3-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,complemento,,1.0,0.9091,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-FR-STD,adult readers literate in standard French,standard French,complement,,0.9091,1.0,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,complemento,,1.0,0.9091,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,complement,,0.9091,1.0,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-IT-STD,adult readers literate in standard Italian,standard Italian,complemento,,1.0,0.9091,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,complement,,0.9091,1.0,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,cumplement,,0.8182,0.9,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T33,T33-S3,complement,D-T33-S3-V3,,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T33-es-UNION;E-T33-fr-UNION,"Set complement, grammatical complement, and ordinary completion are distinct.",,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,ideal unitario,1.0,1.0,0.6923,0.0,0.3077,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-FR-STD,adult readers literate in standard French,standard French,ideal unite,1.0,0.6923,1.0,0.3077,0.0,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-GL-STD,adult readers literate in standard Galician,standard Galician,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-IT-STD,adult readers literate in standard Italian,standard Italian,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T34,T34-S1,unit ideal,D-T34-S1-V3,ideal unite | ideal unitario,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T34-es-UNION;E-T34-fr-UNION,Can be misread as an ideal that has its own identity or as a principal ideal generated by a unit without noting it equals R.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,congruencia,0.8182,1.0,0.8182,-0.1818,0.0,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;Spanish_form_outscores_candidate,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-FR-STD,adult readers literate in standard French,standard French,congruence,0.8,0.8182,1.0,-0.0182,-0.2,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;French_form_outscores_candidate,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,congruencia,0.8182,1.0,0.8182,-0.1818,0.0,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;Spanish_form_outscores_candidate,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-GL-STD,adult readers literate in standard Galician,standard Galician,congruencia,0.8182,1.0,0.8182,-0.1818,0.0,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;Spanish_form_outscores_candidate,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,congruencia,0.8182,1.0,0.8182,-0.1818,0.0,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;Spanish_form_outscores_candidate,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-IT-STD,adult readers literate in standard Italian,standard Italian,congruenza,1.0,0.8182,0.8,0.1818,0.2,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,congruenta,0.9,0.8182,0.8,0.0818,0.1,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,congruenza,1.0,0.8182,0.8,0.1818,0.2,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S1,congruence,D-T35-S1-V3,congruenza,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T35,T35-S2,congruence,D-T35-S2-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,congruencia,,1.0,0.8182,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T35-es-UNION;E-T35-fr-UNION,Geometric congruence is a different mathematical sense.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
