"unit_id","source_document_sha256","source_lines","source_unit_sha256_lf","target_path","target_unit_sha256_raw","target_document_sha256_expanded_lf","status","review_evidence"
"EXPOSE_V_S5_5_3_1_PROOF_AND_5_3_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","7875-7900","210A5E7966DE4805C87212621A1F294A9AD37471DB3BA8BA717C2EE1DA2B71D5","units/EXPOSE_V_S5_5_3_1_PROOF_AND_5_3_2_ES.tex","250F764CFC3B9655ECF2D043F0367E103BEE06F7CF6F6CCC5DF95F88237B9A05","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent semantic/formula audit and clean isolated compile/render 2026-07-18; complete Proposition 5.3.1 proof and Corollary 5.3.2 retained; 26/26 lines, 12/12 math spans, five display skeletons and 81/81 commands verified; translation reduction, strict graded noetherianity, Shih and Artin-Rees steps, exact delta-functor extension and passage to quotient checked"
"EXPOSE_V_APPENDIX_TITLE_A1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","7902-7939","D69A55245C59CD0BC621D6214218687D043EB710581E6B31D3B4995666122B71","units/EXPOSE_V_APPENDIX_TITLE_A1_ES.tex","750A27C29A99B505590480594D6F02C900B9DB2834262E7D369C1BF01AFE775D","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent full semantic/formula audit, two Spanish clarity corrections and clean isolated compile/render 2026-07-18; appendix title, terminology, A.1 construction and functoriality retained; 38/38 lines, 38/38 math spans, 117/117 commands and six displays verified; spectral filter versus spectral sequence, exact-couple construction, convergence, filtration identity and bigraded endomorphism checked; source typography quirks preserved"
"EXPOSE_V_APPENDIX_A2_A_B","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","7941-8004","83105A84B934AA41FCFD517F10A66F0FAFD67B43E1BA9A5E5818139284567FC7","units/EXPOSE_V_APPENDIX_A2_A_B_ES.tex","EAB8B9AD15094841F512B721F630B56EA2E7EC7A4F24E00C482A79368BFDD899","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent full semantic/formula/TikZ audit and clean isolated compile/render 2026-07-18; Appendix A.2(a)-(b) retained; 64/64 lines, 28/28 math spans, ten displays, one cases block and byte-identical five-draw/five-node diagram verified; exact delta-functor extension, induced spectral sequences, abutment filtration, E_infinity monomorphism and both stabilization bounds checked; overlapping source case boundary preserved"
"EXPOSE_V_APPENDIX_A2_C_OPENING","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8006-8032","D816C832D849C16A36D6E182BFDAAC7EF82B0ACFA26CAED366CA1FCBD3155474","units/EXPOSE_V_APPENDIX_A2_C_OPENING_ES.tex","85D673C48A6542765F205DFC5255AC269E5C1C7F10A3288EDD46E4D7548C3812","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent semantic/formula audit and clean isolated compile/render 2026-07-18; Appendix A.2(c) opening retained; 27/27 lines, 16/16 math spans, 66/66 commands, five displays and tagged inclusion chain S verified; essentially constant graded systems, calligraphic inverse limits, induced spectral filter, B_infinity definition and canonical monomorphisms checked; terse source limit-existence assumptions recorded"
"EXPOSE_V_APPENDIX_A2_STRICT","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8033-8097","88CD3754F56B8DBECD471203797782923D656E2D8BEA5054457D42A2C32EBAF2","units/EXPOSE_V_APPENDIX_A2_STRICT_ES.tex","D47CB28A8785A3178BA7523F08EEE233A13134A1C699FB20A47F88B8A9C11425","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent full semantic/formula audit, one idiomatic Spanish correction and clean isolated compile/render 2026-07-18; strict continuation of Appendix A.2(c) retained; 65/65 lines, 11/11 math spans, 126/126 commands, five bracket displays, four equation skeletons, three arrays and tags d1 d2 S bis d3 verified; Z/B images, stabilization thresholds, theta epimorphisms, hook chain and commutative family checked"
"EXPOSE_V_APPENDIX_A3_OPENING_THEOREM","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8099-8124","EF2524A34327F372D0BE48352A72E232CE94B184CC6794B5D35848CAE28FD5F5","units/EXPOSE_V_APPENDIX_A3_OPENING_THEOREM_ES.tex","CC0E2EB5E26B9F42C818652923D2D114275E6885036386E05D95F135A6EACDC4","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent semantic/formula audit, one canonical-Spanish correction and clean isolated compile/render 2026-07-18; Appendix A.3 setup and theorem retained; 26/26 lines, 27/27 math spans, 100/100 commands, three displays, one statement and two items verified; filtered-ring action, total-degree graded modules, strict graded limits, both noetherian hypotheses and MLAR/noetherian conclusions checked"
"EXPOSE_V_APPENDIX_A3_PROOF_I","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8126-8164","6C2FD852E409545566D91D7D14E4807AAEC29CCE5A894F1898C051625043B4C1","units/EXPOSE_V_APPENDIX_A3_PROOF_I_ES.tex","0A92A6B9F3EAB0BD03FB404FCB097363D70D3340C0719548830F1682A7828564","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent full noetherian spectral-filter audit and clean isolated compile/render 2026-07-18; part (i) of Theorem A.3 proof retained; 39/39 lines, 25/25 math spans, six displays, tagged equation A.3.1 and complete d3 array verified; stationary B chains, vanishing differentials, page isomorphisms, epi/mono transition and reindexed MLAR conclusion checked"
"EXPOSE_V_APPENDIX_A3_PROOF_II","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8166-8181","1E762766360B4732820D4B8D5B252651C7859A22B7F6D7CC8F3CE299723DEA36","units/EXPOSE_V_APPENDIX_A3_PROOF_II_ES.tex","494236F295B68F959B835CA8E821331750B568A187F7752B15CAD4A974827F10","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent semantic/formula and cross-unit environment audit with clean isolated compile/render 2026-07-18; part (ii) and proof closure retained; 16/16 lines, four inline math spans, three byte-identical displays and balanced prooftext closure verified; stabilized limit objects, noetherian submodule quotient and A.2(a) identification with strict graded T^n checked"
"EXPOSE_VI_TITLE_S1_1_1_TO_1_1_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8183-8230","F41B63BFCB6A6A26BE964326AAAE3D8956128FA161EB0A6F61E6D598F1AC2CAF","units/EXPOSE_VI_TITLE_S1_1_1_TO_1_1_2_ES.tex","0291267EB69E7A7005E487F8742262D08FA499DEDB0FD4978D64DE7A08828472","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent semantic/formula audit and clean isolated compile/render 2026-07-18; Exposé VI title, §1 opening, Definition 1.1.1, notation, Proposition 1.1.2 and proof retained; 48/48 lines, 35/35 math spans, 136/136 commands, four displays, two statements and one proof verified; étale-local constructibility, category identifications and F_0 criterion checked"
"EXPOSE_VI_S1_1_1_3_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8232-8256","95E75542675714C61477C786CA07F206356C0A0F2C4CDFF7A8AC5B97DBEC99FE","units/EXPOSE_VI_S1_1_1_3_PROOF_ES.tex","4F88C43AC9B5F1CE4B919BDAF98871A521B9D2149D827298052157263AD1E5E5","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent full categorical audit and clean isolated compile/render 2026-07-18; Proposition 1.1.3 and proof retained; 25/25 lines, 36/36 math spans and four byte-identical displays verified; abelian/noetherian claims, local kernel construction, MLAR universal-image replacement, restriction compatibility and canonical gluing checked; implicit cocycle argument recorded"
"EXPOSE_VI_S1_1_1_4_AND_1_2_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8258-8286","6DA621E422BFCB32AFE35A74FDE891B4547A6E6294B4EDA1D14C4BC5142F6269","units/EXPOSE_VI_S1_1_1_4_AND_1_2_1_ES.tex","0F4299883B23540EBBFB145A7FF6DD6C23A31429A931B4687DAE33AF67F671ED","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent semantic/formula audit and clean isolated compile/render 2026-07-18; §1.1.4 terminology and Definition 1.2.1 retained; 29/29 lines, 25/25 math-span multiset, three displays and two statements verified; Z_l category action, coined Z_l-sheaf name, explicit distinction from constant-ring-sheaf modules and componentwise twisted-constant condition checked; natural Spanish formula reordering recorded"
"EXPOSE_VI_S1_1_2_2_TO_1_2_3","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8288-8338","4F52799C2A4D632B91AC16C1AC1BF07FB0B8A5766FDF8EDFC0AFAEEC1FA8A2BF","units/EXPOSE_VI_S1_1_2_2_TO_1_2_3_ES.tex","A1B8D2D23E879BACD8F27FC4ED20EBC968FE8C230D8300152C4B21A303ABCF1E","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated compile/render 2026-07-18; Example 1.2.2 and fundamental-group recollections retained; 51/51 aligned body lines, 55/55 ordered math spans, 174/174 control-sequence occurrences, seven displays and three statements verified; roots-of-unity system, finite étale covers, geometric fibers, continuous actions and both categorical equivalences checked; authority X/T group-label quirk preserved and recorded"
"EXPOSE_VI_S1_1_2_4_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8340-8349","AD37FA9A7FAA3422E8F7D0DEC6485D7D399CFC9F7F9267959195C0AA7BF2384D","units/EXPOSE_VI_S1_1_2_4_1_ES.tex","E569507B1FF94D88E07B48C0F9AFFDA7B4C1D6A217253F545CC38DA26BA1896D","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact categorical/formula audit and clean isolated compile/render 2026-07-18; §1.2.4 heading and Lemma 1.2.4.1 retained; 10/10 body lines, five byte-exact inline math spans, one byte-exact display and one statement verified; extension of the fiber functor to N-indexed projective systems and equivalence with the ell-adic finite-module category checked"
"EXPOSE_VI_S1_1_2_4_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8351-8419","8841856F359FA37F7BF453B5CA7A93708DEC381C27A5B0B56B4C41A2E45E2196","units/EXPOSE_VI_S1_1_2_4_2_ES.tex","2FEE9BA3979E0CEE65D2AEFAB3E919551C461AEE6E9D705211B8F2E7874FC464","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated compile/render 2026-07-18; construction of the inverse-limit representation and Lemma 1.2.4.2 proof retained; 69/69 body lines, 57/57 inline formulas, 14/14 displays, 282/282 command occurrences and four environments verified; continuous profinite action, GL topology, object-surjectivity, equivariant Hom invariants and full faithfulness checked; authority's nonstandard generically-surjective phrase rendered by its categorical meaning"
"EXPOSE_VI_S1_1_2_5_AND_REMARK","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8421-8433","508C59EAF6B535F04D95DFEF56843AF53DDBF21C724164C758937BFE8154436D","units/EXPOSE_VI_S1_1_2_5_AND_REMARK_ES.tex","3D354895A1A21D1EECB52A3F9008600E43903E78A8EA70BBBAF7D207DA2B9C9E","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, two canonical-Spanish attachment/order corrections and clean isolated compile/render 2026-07-18; Proposition 1.2.5 and its normal-scheme remark retained; 13/13 body lines, 26/26 ordered math spans, 81/81 control-sequence occurrences, one display and two statements verified; continuous representation, finite quotient criterion, generic finite separable trivialization and finite-index kernel argument checked"
"EXPOSE_VI_S1_1_2_6","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8435-8450","4A57036E095ED8F2A70FF5D68C459608C6785E6CFB0E6A41EB6DE5FB9F03CC54","units/EXPOSE_VI_S1_1_2_6_ES.tex","EAF072022E7783A6A9F573ED6DE284E69EC4E1DEDD30BD012C318923F65F5066","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated compile/render 2026-07-18; Proposition 1.2.6 and proof retained; 16/16 body lines, 31/31 inline formulas, three items and matching statement/proof environments verified; noetherian-open covering, finite locally closed stratification, geometric-fiber ell-adicity, component constructibility, strict graded module and extension-stability argument checked"
"EXPOSE_VI_S1_1_3_1_OPENING","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8452-8467","8B7836885F03B40C0EF8FE0CC85387C293871BCD87564C2C385A14A07B456C72","units/EXPOSE_VI_S1_1_3_1_OPENING_ES.tex","D058AD546E6F08584AC7CB430D0FD98BBF070523F2123703BA1089EAD864358A","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one canonical right-exactness correction and clean isolated compile/render 2026-07-18; §1.3 and componentwise tensor-product opening retained; 16/16 body lines, nine byte-exact inline formulas, three display skeletons and 59/59 command occurrences verified; projective-system components, arrow action and additive right-exact bifunctor checked"
"EXPOSE_VI_S1_1_3_2_AND_1_3_3","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8469-8520","FEC4FE537EABD22BFC9DF911D3052F466918DA99D910B5BC0DE9E962B73D74FC","units/EXPOSE_VI_S1_1_3_2_AND_1_3_3_ES.tex","DE1963CC6DB56B69156798EC0967CE77B13DE51932A41EF1E71C1574F9B33BF6","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one canonical right-exactness correction and clean isolated compile/render 2026-07-18; tensor constructibility result and internal-Hom construction retained; 52/52 body lines, 26/26 ordered math spans, 129/129 command occurrences, eight displays, two tags, one statement and one proof verified; ell-adicity, constructibility, reverse Hom transition and source index quirk checked"
"EXPOSE_VI_S1_1_3_4","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8522-8555","F87EB4B3090CDE9E75FAB96AF41B28BAEF92BC1C5D56CB9D6F90A23006001234","units/EXPOSE_VI_S1_1_3_4_ES.tex","B2AC21B6EB24195C6A941AF8A13E8E1F383B79733B12FC1756AA4C0015247426","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated compile/render 2026-07-18; invertible ell-adic sheaves, duals, tensor powers and Tate-twist example retained; 34/34 body lines, 24/24 inline formulas, six displays and one statement verified; rank-one local freeness, componentwise evaluation, negative powers, canonical multiplication and Z-graded algebra structure checked"
"EXPOSE_VI_S1_1_4_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8557-8586","81AE3CCC64A575BA6FE099C7B5ED8E20871A4F31C6748B7DD679B334A3ABA10D","units/EXPOSE_VI_S1_1_4_1_ES.tex","257888224DC00ED6F84B49AEB7E79513FE41A516F34F402FA916F66E0FB0CDFD","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated compile/render 2026-07-18; §1.4 heading and finite-coefficient-algebra sheaf category retained; 30/30 body lines, 31/31 ordered inline formulas, four displays, 109/109 command occurrences and the two-item definition verified; algebra action, equivariant morphism square, twisted-constant subcategory and connected fundamental-group classification checked"
"EXPOSE_VI_S1_1_4_2_3","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8588-8629","50B9DA7DA9A61E2BC4BF3DA9D0D250FC7763222C76E94CF5694318ECCBD06426","units/EXPOSE_VI_S1_1_4_2_3_ES.tex","B5EB853B6F03D8C6DEDEC69BA29417481975A0979F44F6FA6C64AB504CE85281","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one canonical Spanish word-order correction and clean isolated compile/render 2026-07-18; Q_ell quotient category and finite Q_ell-algebra coefficient category retained; 42/42 body lines, 58/58 ordered math spans, 231/231 command occurrences, six displays, one statement and two paragraph headings verified; thick torsion subcategory, Hom scalar extension, universal quotient property and continuous finite-dimensional representations checked; authority's nonzero-element omission and general-L vector-space wording preserved and recorded"
"EXPOSE_VI_S1_1_4_4","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8631-8647","2D9796B5CB687760C33AA9D07AB732170115E4E87513B19412D98C9118DB6262","units/EXPOSE_VI_S1_1_4_4_ES.tex","542F860057549AAFF0FE907A2B62CF5E20D624A270AD40170D1E701CD3673499","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, volume-wide canonical right-exactness correction and clean isolated compile/render 2026-07-18; tensor product, internal Hom and invertibility for finite commutative A-coefficients retained; 17/17 body lines, 23/23 inline formulas, three displays and exact subsection skeleton verified; componentwise A-actions and transitions checked; authority's shifted §1.3.2/1.3.3 cross-references and natural-number exponent scope preserved"
"EXPOSE_VI_S1_1_4_5","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","8649-8663","9E38A4D14D326A4C86D9F930BFEB98A885E31BEA07330B41B695E61BA50FDA76","units/EXPOSE_VI_S1_1_4_5_ES.tex","A3C8E9FEA4D7DD5FBC219519CDCE49A845FF21978B6125D4A357E4AEA665C1D0","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, two canonical right-exactness corrections and clean isolated compile/render 2026-07-18; tensor product on Q_ell-constructible sheaves retained; 15/15 body lines, 19/19 ordered math fragments, 83/83 control occurrences, three displays and one subsection verified; scalar localization, bifunctor descent and diagonal fundamental-group representation checked; authority's nonzero-element omission preserved"
