"document_id","language","bcp47","branch","file_type","source_use_label","witness_category","package_relative_path","original_local_path","provenance_url","sha256","license_or_availability_note","topic_tags"
"UG-CUR-052-005-body","Uyghur","ug","Karluk","html-capture","native-source-body","source-witness","bodies/ug/current-source-gate/UG-CUR-052-005.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-005_ewlat_4551_polynomial.html","https://www.ewlat.biz/turkum-4551","b411227af3e2d3dde76d2f6db4d08732d5a476b500757d11d700043cf30a68c1","current source gate capture; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-005-text","Uyghur","ug","Karluk","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-005.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-005_ewlat_4551_polynomial.txt","https://www.ewlat.biz/turkum-4551","e3d034469241ae2b3a9eff593fbae4ea312857615b38097ad766011c022bc6b9","text extraction/workpass; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-006-body","Uyghur","ug","Karluk","html-capture","native-source-body","source-witness","bodies/ug/current-source-gate/UG-CUR-052-006.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-006_ewlat_4704_noether.html","https://www.ewlat.biz/turkum-4704","a98c51b94d00aaadb85c645ac260d1afbd223d67adc2370079645c204d79b679","current source gate capture; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-006-text","Uyghur","ug","Karluk","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-006.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-006_ewlat_4704_noether.txt","https://www.ewlat.biz/turkum-4704","8517a1b5ce0aee7cfddb59845bb9bb47a39411e7e415a62856d959cd39d0fcaa","text extraction/workpass; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-007-body","Uyghur","ug","Karluk","html-capture","native-source-body","source-witness","bodies/ug/current-source-gate/UG-CUR-052-007.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-007_ewlat_4891_left_noether.html","https://www.ewlat.biz/turkum-4891","55aed73a8427b687572e9ccf4a870ddcdee28f88fbf6081b064645abfdc14641","current source gate capture; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-007-text","Uyghur","ug","Karluk","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-007.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-007_ewlat_4891_left_noether.txt","https://www.ewlat.biz/turkum-4891","a1e81cb3f2d049c902ab5b499fd94994b562dc8765fc9527965691bd929ad914","text extraction/workpass; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-008-body","Uyghur","ug","Karluk","html-capture","native-source-body","source-witness","bodies/ug/current-source-gate/UG-CUR-052-008.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-008_ewlat_4847_right_noether.html","https://www.ewlat.biz/turkum-4847","ebed267b9168a03b8ce4af6950e46320c55409ac8a82aa0a5755de0cf9c838e1","current source gate capture; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-008-text","Uyghur","ug","Karluk","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-008.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-008_ewlat_4847_right_noether.txt","https://www.ewlat.biz/turkum-4847","237cac5e341abdc75924c725a84d264802691a1b54a83ba22579c22c30c4ea13","text extraction/workpass; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-009-body","Uyghur","ug","Karluk","html-capture","native-source-body","source-witness","bodies/ug/current-source-gate/UG-CUR-052-009.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-009_adax_halqa_ring_article.html","https://adax.com.cn/index.php?s=%2Fpc%2Fwiki.index%2Fdetail%2Fid%2F12036","03eb2e84ada8149081e7b83d12d1e8d8f5b3a472a625948362d1fcf368bae101","current source gate capture; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"UG-CUR-052-009-text","Uyghur","ug","Karluk","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ug/current-source-gate/UG-CUR-052-009.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-009_adax_halqa_ring_article.txt","https://adax.com.cn/index.php?s=%2Fpc%2Fwiki.index%2Fdetail%2Fid%2F12036","3cfa3c9dd6ae45d0c8414ae90a9333acff9b80a74ea6f09567a36db1dd3cb043","text extraction/workpass; license not cleared","Uyghur;Noetherian ring;polynomial ring;source-canon authority gate"
"PRIOR-azerbaijani_wikisun_module_riyaziyyat-body","Azerbaijani","az","Oghuz","html-or-text-capture","native-source-body","source-witness","bodies/az/prior-retry/azerbaijani_wikisun_module_riyaziyyat.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_azerbaijani\azerbaijani_wikisun_module_riyaziyyat.html","https://wikisun.az/post-detail/modul-riyaziyyat","8b9e4c08dca9e9672be4028f1200e746eae71ae28a10c6d35c164099672ae650","source access recorded; license not cleared in this package","Azerbaijani; Ring; Field; Module; Ideal; Group; algebra/math source retry"
"PRIOR-azerbaijani_wikisun_module_riyaziyyat-text","Azerbaijani","az","Oghuz","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/az/prior-retry/azerbaijani_wikisun_module_riyaziyyat.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_azerbaijani\azerbaijani_wikisun_module_riyaziyyat.txt","https://wikisun.az/post-detail/modul-riyaziyyat","1c130f5bb121b9f211986d55ab13fe3b823e7b3b4809c1cf7fd48d682784bbbe","text extraction/workpass; source access recorded; license not cleared","Azerbaijani; Ring; Field; Module; Ideal; Group; algebra/math source retry"
"PRIOR-azerbaijani_kitabyurdu_cebr_muhazireler-body","Azerbaijani","az","Oghuz","html-or-text-capture","pointer-only","consistency-shelf","pointer-only/az/prior-retry/azerbaijani_kitabyurdu_cebr_muhazireler.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_azerbaijani\azerbaijani_kitabyurdu_cebr_muhazireler.html","https://www.kitabyurdu.org/muhazire/m-riyaziyyat/876-cebr-muhazireler.html","e63f167632ccc2b2779f352bd6d088dcc3336f5bb926a257c45a74d0daf4f892","source access recorded; license not cleared in this package","Azerbaijani; Quotient group; Ring; Field; Group; algebra/math source retry"
"PRIOR-azerbaijani_kitabyurdu_cebr_muhazireler-text","Azerbaijani","az","Oghuz","text-extraction-workpass","pointer-only","consistency-shelf","source-rescribe-workpass/az/prior-retry/azerbaijani_kitabyurdu_cebr_muhazireler.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_azerbaijani\azerbaijani_kitabyurdu_cebr_muhazireler.txt","https://www.kitabyurdu.org/muhazire/m-riyaziyyat/876-cebr-muhazireler.html","0279b9b7b965749ee0ce149e839b4897d22df9024dc535da9ee329fe0dee18d8","text extraction/workpass; source access recorded; license not cleared","Azerbaijani; Quotient group; Ring; Field; Group; algebra/math source retry"
"PRIOR-turkmen_scribd_komekow_algebra_dynamic_html-body","Turkmen","tk","Oghuz","html-or-text-capture","pointer-only","consistency-shelf","pointer-only/tk/prior-retry/turkmen_scribd_komekow_algebra_dynamic_html.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_turkmen\turkmen_scribd_komekow_algebra_dynamic_html.html","https://www.scribd.com/document/868629110/Komekow-B-Algebra-2010-TDU","2b7f1d6bad0cca19f6e3759d8d513b2ffd25c294b537dce7c04a0b061126514c","source access recorded; license not cleared in this package","Turkmen; algebra/math source retry"
"PRIOR-turkmen_scribd_komekow_algebra_dynamic_html-text","Turkmen","tk","Oghuz","text-extraction-workpass","pointer-only","consistency-shelf","source-rescribe-workpass/tk/prior-retry/turkmen_scribd_komekow_algebra_dynamic_html.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_turkmen\turkmen_scribd_komekow_algebra_dynamic_html.txt","https://www.scribd.com/document/868629110/Komekow-B-Algebra-2010-TDU","4aaf4afda1cf281dbc17b833abca87c13f0be45e6c9b77916e6c9fcfc1e50353","text extraction/workpass; source access recorded; license not cleared","Turkmen; algebra/math source retry"
"PRIOR-turkmen_kitaphana_yokary_matematika_i-body","Turkmen","tk","Oghuz","html-or-text-capture","native-source-body","source-witness","bodies/tk/prior-retry/turkmen_kitaphana_yokary_matematika_i.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_turkmen\turkmen_kitaphana_yokary_matematika_i.html","https://kitaphana.net/book/1207/read","099496e59b76c7f6825828c34ca3e5aaf2dd767b65172e10952f83e8cf0456ad","source access recorded; license not cleared in this package","Turkmen; algebra/math source retry"
"PRIOR-turkmen_kitaphana_yokary_matematika_i-text","Turkmen","tk","Oghuz","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/tk/prior-retry/turkmen_kitaphana_yokary_matematika_i.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_turkmen\turkmen_kitaphana_yokary_matematika_i.txt","https://kitaphana.net/book/1207/read","b6d147d09f38baf39ed232d28cd8df56ef1201e71a223dfbf21fbeb50067a9ec","text extraction/workpass; source access recorded; license not cleared","Turkmen; algebra/math source retry"
"PRIOR-bashkir_bashenc_algebra-body","Bashkir","ba","Kipchak","html-or-text-capture","native-source-body","source-witness","bodies/ba/prior-retry/bashkir_bashenc_algebra.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_bashkir\bashkir_bashenc_algebra.html","https://bashenc.online/ba/articles/82137/","5f99d95fe529c45e234f95fd51aa7380e40d48cf3472e6e013e0138739ef108a","source access recorded; license not cleared in this package","Bashkir; Ring; Field; Module; Ideal; Automorphism; Group; algebra/math source retry"
"PRIOR-bashkir_bashenc_algebra-text","Bashkir","ba","Kipchak","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ba/prior-retry/bashkir_bashenc_algebra.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_bashkir\bashkir_bashenc_algebra.txt","https://bashenc.online/ba/articles/82137/","d4707b4678224cab6ac974c30b47f1da6d955ea411be5e7864dc53ebfa63afd2","text extraction/workpass; source access recorded; license not cleared","Bashkir; Ring; Field; Module; Ideal; Automorphism; Group; algebra/math source retry"
"PRIOR-bashkir_wikibooks_math_dictionary_a-body","Bashkir","ba","Kipchak","html-or-text-capture","native-source-body","source-witness","bodies/ba/prior-retry/bashkir_wikibooks_math_dictionary_a.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_bashkir\bashkir_wikibooks_math_dictionary_a.html","https://ba.wikibooks.org/wiki/%D0%91%D0%B0%D1%88%D2%A1%D0%BE%D1%80%D1%82_%D1%82%D0%B5%D0%BB%D0%B5/%D2%BA%D2%AF%D2%99%D0%BB%D0%B5%D0%BA%D1%82%D3%99%D1%80/%D0%9C%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0/%D0%90","d53e91d492880c927e69babfc9abf2e2844e6591699076f6115a3d76099433ae","source access recorded; license not cleared in this package","Bashkir; Module; Group; algebra/math source retry"
"PRIOR-bashkir_wikibooks_math_dictionary_a-text","Bashkir","ba","Kipchak","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ba/prior-retry/bashkir_wikibooks_math_dictionary_a.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_bashkir\bashkir_wikibooks_math_dictionary_a.txt","https://ba.wikibooks.org/wiki/%D0%91%D0%B0%D1%88%D2%A1%D0%BE%D1%80%D1%82_%D1%82%D0%B5%D0%BB%D0%B5/%D2%BA%D2%AF%D2%99%D0%BB%D0%B5%D0%BA%D1%82%D3%99%D1%80/%D0%9C%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0/%D0%90","baf26fe7a2714440ab4344f0ac7c908e3731bd9afb520f5275f3d660d5ce9afc","text extraction/workpass; source access recorded; license not cleared","Bashkir; Module; Group; algebra/math source retry"
"PRIOR-tatar_kpfu_methodical_sources_dictionary_lead-body","Tatar","tt","Kipchak","html-or-text-capture","native-source-body","source-witness","bodies/tt/prior-retry/tatar_kpfu_methodical_sources_dictionary_lead.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_tatar\tatar_kpfu_methodical_sources_dictionary_lead.html","https://kpfu.ru/math/strctre/teach/hmnmm/metodicheskie-posobiya","41b5a97c751407766d9a2db961617a5ac0c2cd42b867cf8a464240ca706babd4","source access recorded; license not cleared in this package","Tatar; algebra/math source retry"
"PRIOR-tatar_kpfu_methodical_sources_dictionary_lead-text","Tatar","tt","Kipchak","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/tt/prior-retry/tatar_kpfu_methodical_sources_dictionary_lead.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_tatar\tatar_kpfu_methodical_sources_dictionary_lead.txt","https://kpfu.ru/math/strctre/teach/hmnmm/metodicheskie-posobiya","0d7b3bb8ac01b6feb28fb8c06d23d525c827bb6d6d1f8ffda6be0ac1923fbf02","text extraction/workpass; source access recorded; license not cleared","Tatar; algebra/math source retry"
"PRIOR-uyghur_tarim_algebra_math_dictionary-body","Uyghur","ug","Karluk","html-or-text-capture","native-source-body","source-witness","bodies/ug/prior-retry/uyghur_tarim_algebra_math_dictionary.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_uyghur\uyghur_tarim_algebra_math_dictionary.html","https://www.uyghur-archive.com/tarim68/logs_24944853.html","d0b5ff3114c7d059c33202c69449fd1a1427a7cfaeae151b2d85619e00e78bb8","source access recorded; license not cleared in this package","Uyghur; Ring; Field; Group; algebra/math source retry"
"PRIOR-uyghur_tarim_algebra_math_dictionary-text","Uyghur","ug","Karluk","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ug/prior-retry/uyghur_tarim_algebra_math_dictionary.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_uyghur\uyghur_tarim_algebra_math_dictionary.txt","https://www.uyghur-archive.com/tarim68/logs_24944853.html","7896296ea30ce1d5e9e54e6116da5c8ce49430abec961cc39754e9b61d9a7197","text extraction/workpass; source access recorded; license not cleared","Uyghur; Ring; Field; Group; algebra/math source retry"
"PRIOR-uyghur_ewlat_math_terms_category-body","Uyghur","ug","Karluk","html-or-text-capture","native-source-body","source-witness","bodies/ug/prior-retry/uyghur_ewlat_math_terms_category.html","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_uyghur\uyghur_ewlat_math_terms_category.html","https://www.ewlat.biz/turkum-4879","0c6831088ba4835fde9f67949461ba7bed7131d7ef15a27e3856bb91bbb2f53f","source access recorded; license not cleared in this package","Uyghur; Ring; Field; Module; Group; algebra/math source retry"
"PRIOR-uyghur_ewlat_math_terms_category-text","Uyghur","ug","Karluk","text-extraction-workpass","source-rescribe-workpass","consistency-shelf","source-rescribe-workpass/ug/prior-retry/uyghur_ewlat_math_terms_category.txt","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\text\pan_turkic_uyghur\uyghur_ewlat_math_terms_category.txt","https://www.ewlat.biz/turkum-4879","e3a8ec3bad7fe80db45212da6d077029423ab2c516bb2563a0ae700e6b2edb81","text extraction/workpass; source access recorded; license not cleared","Uyghur; Ring; Field; Module; Group; algebra/math source retry"
