visual_id,root_id,relative_path,bytes,sha256,width_px,height_px,color_mode,image_format,pixel_scope,modified_local,parent_pdf_sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,page_resolution_method,page_resolution_confidence,expose,linked_tex_file,linked_tex_sha256,parent_page_rotation_deg,parent_scan_width_px,parent_scan_height_px,parent_scan_effective_dpi_x,parent_scan_effective_dpi_y,generator_root_id,generator_script,generator_script_sha256,generator_match_method,generator_source_class,generator_timestamp_utc,generator_tool,generator_execution_sha256,evidence_class,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_parameter,provenance_description,manual_review_link,qa_disposition,read_count,first_read_timestamp,last_read_timestamp,read_session_labels,duplicate_instance_count,publication_disposition
SGA7I-VIS-01788,claude_history,d154_11a.png,14173,1F69BA873840E2063BFB144D57D01C1C6EC3642684295199117985C470207A2B,8480,704,L,PNG,targeted_region_or_detail,2026-07-30T11:23:55,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,154,155,143,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,claude_history,prof2_g1156.py,E858294D4FC0842DEB05753E800A69482D52BCFE1664D76FE490381FA674C3B8,nearest_preceding_90s,source_or_derived_dynamic_input,,,,other,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01789,claude_current,k3508_508.png,515870,1F6DAFBCB2A605D401205769E5E392E36376FF8665B92F23737EA744C85BBDA9,2600,4131,L,PNG,targeted_region_or_detail,2026-07-30T18:45:56,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,508,509,497,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,render_520.py,11D555FE05CD7763406BAD06BCA0B26544168E3D3B37910EFDE005CEA94EA582,nearest_preceding_90s,controlling_540_page_scan,,,,routine_render,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01790,claude_current,c386_53.png,77755,1F703DCFE04D4B078CF9118540E8EC3569116EF3CFADED8FED6120416BF0254A,6045,1343,L,PNG,targeted_region_or_detail,2026-07-30T18:13:29,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,386,387,375,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,batch4.py,71FFE1D212D4DFE497E809C01A317CA8DDE3B5B458B513E68FC510CE9ED111F4,nearest_preceding_90s,non_image_helper,,,,other,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01791,claude_current,c_328_fondam.png,181630,1F7427F2FA3011CED39B3AECC3C93DDD0C6C2062DC1A098FE4467F1C137DD889,3900,540,L,PNG,targeted_region_or_detail,2026-07-30T13:13:13,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,328,329,317,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,claude_current,crop3269.py,5D0FFBCD97ECFF9528D326150769B7DE81357B2F5D0D2734078323529E63343F,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,6000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01792,claude_history,c116_a.png,161801,1F777BCA85011B11853E640F11EEE7C7A8476573D8068D212BB7012EFCB39106,3000,525,L,PNG,targeted_region_or_detail,2026-07-29T14:01:51,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,116,117,105,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,claude_history,crop_f6128.py,616B9983AEBD6F7FAB3547E92D5DFECC620F42987336D19ED832329B8D9892DA,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,5200,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01793,claude_history,c8446_447_z_disp2.png,17955,1F7C4BA65C05C4CCF822F330500172FE30697A269D20DFF96069839463A7DE25,4400,405,L,PNG,targeted_region_or_detail,2026-07-30T18:26:05,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,447,448,436,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_history,crop_j8446_b.py,D945A009C449873D97EF1994240B8F37732122D59788D23174849F889F109375,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.18,0.482,0.98,0.528,4400,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01794,claude_history,c_88_cor36b.png,13376,1F81357ECD76A1434B813201F1C532B0C0AE3E9BB2CE485E358716DC7B095B52,6160,813,L,PNG,targeted_region_or_detail,2026-07-29T13:31:19,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,88,89,77,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01795,claude_history,x_115_fin2.png,13067,1F831310AE8655550CE3AA7AD7D011E02BDAC7066AA4FF5F7DB30354C9FFE243,1900,290,L,PNG,targeted_region_or_detail,2026-07-29T13:52:52,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,115,116,104,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop_p115e.py,8DFB21C7D9D069693022433A8F11D73C75297513E5D8126386E8B99A91006241,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.45,0.838,0.9,0.882,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01796,claude_current,c304_e.png,22290,1F86ECFDEC37E4D22F89441CE4FA5EDF6F3FC3B16DA363AC18C1999CACFD12DA,4500,574,L,PNG,targeted_region_or_detail,2026-07-30T17:25:45,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,304,305,293,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2195,3495,360.0,360.0,claude_current,crop_9d1d_323.py,57D788DFE42E2026A71B70235C56585B80B33641370093CCA690937B4155BD45,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,4000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01797,claude_current,i1229_230.png,694721,1F8AF9ED01AAF9EDD8022B7FF665E56098402FACDD7C6114916E5367C6489452,2600,4081,L,PNG,targeted_region_or_detail,2026-07-30T12:19:55,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,230,231,219,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3486,360.0,360.0,claude_current,render1229.py,C4BF7B18DFE442ADD5014D1EF399964B698B74C2FBF054FB439E15DFD54133CA,output_pattern,controlling_540_page_scan,,,,routine_render,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01798,claude_current,c428_AK.png,11167,1F8ED812B6180540716049CE2FA8DC4C2B8E130027D75507FBEAFA36AB527590,2401,278,L,PNG,targeted_region_or_detail,2026-07-30T18:11:39,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,428,429,417,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,batch1.py,02A16E77C0F6671BDDC6F59C52D2D6FC256437D1A425B9D80C7C6F90792D0405,output_pattern,non_image_helper,,,,other,0.05,0.52,0.6,0.56,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01799,claude_current,y_imm.png,7048,1F9310E8BD988D421E57402D7B9F8F4B041D51F202C5E954A42F1F4388E6A74F,5760,649,L,PNG,targeted_region_or_detail,2026-07-30T18:31:59,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,464,465,453,single_generator_page,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop464e.py,54D5ACBB582040DC6B4B8DD6639FB6E04D099E854B959650021F04CA894200D6,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,8000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01800,claude_current,m256_ex2.png,10862,1F95E36BB867680B44D964CDEFD1D295323B3571BFFBAE16B2B899AB51595AE2,2001,367,L,PNG,targeted_region_or_detail,2026-07-30T12:46:35,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,256,257,245,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3486,360.0,360.0,claude_current,crop13_256.py,98535D1C0C0536CCD8D8B6668233A922A397C758EF81E9E145A3EE7A65513B94,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.05,0.35,0.74,0.775,2000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01801,claude_current,c434_gx.png,9578,1F9692634F50DA07501400D3B507D22061A92A2D0FA920267444CB5408955070,3250,1198,L,PNG,targeted_region_or_detail,2026-07-30T18:26:33,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,434,435,423,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_history,crop_j8442_b.py,B84053193BAE8A3EBED660DD3DE81CA96E510C3C6970BDCEE932ED5FAC943391,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,3200,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01802,claude_history,h141.png,20360,1F9B5E359A245F3352568F1676018DBB25CC688159599ABC945BBCF53EA60B5D,3000,212,L,PNG,targeted_region_or_detail,2026-07-29T14:37:08,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,141,142,130,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01803,claude_history,p119_b.png,115874,1F9FF1DDD1371BFCFB561DBC47E40775983FAF21475ACE3CAFD36CE93E482250,3000,615,L,PNG,targeted_region_or_detail,2026-07-29T14:09:09,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,119,120,108,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,glyph2.py,2A36A66BE05D1A43C859A80DA06BFDD9B51CA421D8483DE476D32FDFAF81C251,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01804,claude_history,c63_iff2.png,4270,1FA0C58C1E6514F46A996291AF4728D6C2A6227164E1AC01E822896E275C68A9,1945,973,L,PNG,targeted_region_or_detail,2026-07-29T12:43:26,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,63,64,52,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop_f265_d.py,66B20F62E27C3B692BB14A1A80C2D1A5D2F31CE6AC0BC83E7CE728D67D6FA2F6,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01805,claude_current,crop_207_psibr.png,3389,1FA7388C5448A0395A2DE37BA9AA5E8759677CE4B2C48FFF63AA46E5BF795902,2001,333,L,PNG,targeted_region_or_detail,2026-07-30T12:08:23,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,207,208,196,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_current,crop_h1202.py,F1C1972B8FEA85AB30A1EC06B86EF2968D9DA14B9709E11C23752AF32D573C95,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,4200,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01806,claude_current,e_396_tail2.png,78297,1FA8AA5DE41BA7B303320D0F6AD656A968A731FBD2ABE1AD947A37027C082233,3601,336,L,PNG,targeted_region_or_detail,2026-07-30T18:13:11,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,396,397,385,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop5_j5394.py,717D6DE125A045D3FA1C30F31D3DA8B3D43B425893C758A71B2BAC03D54E5B9E,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,11000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01807,claude_current,crop_357_rem.png,248959,1FA9404782F3087991B222492FA407DEA571B5C13337A39BBF31C9C26F6D7E4E,3780,720,L,PNG,targeted_region_or_detail,2026-07-30T17:43:14,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,357,358,346,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,claude_current,crop_c.py,906A5EE1E4ED940E2C611FDE3F8A6672D41123C8A913361815B408711D800263,output_pattern,source_or_derived_dynamic_input,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01808,claude_history,z153_phipp.png,29463,1FB28B5FBBDF03B7F6895835A865FEC75ECC882B361C06A35DD13EA0FF3C923E,3000,461,L,PNG,targeted_region_or_detail,2026-07-29T14:49:17,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,153,154,142,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,crop7_f8154.py,4180DD17E5D1119EAA815AD94009D1CCAFE0A0CC770AF198617DDD8130294F74,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01809,claude_current,geq2.png,25617,1FB2E0798E87DE4633D6B9AF3451511FE4ED5E9585351A0AD64C8D09E5260D66,3680,475,L,PNG,targeted_region_or_detail,2026-07-30T12:09:26,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,205,206,194,single_generator_page,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_current,crop21_h1204.py,365A62C9EF8B0E67883529DA67CC73BCE698CFD77603558D1690518B715B4B3F,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01810,claude_current,crop_254_punct1.png,2649,1FB94D57DF4B489A2A4D89DE75E70995671C908822551FE0EE51DDBB09B1202D,1801,203,L,PNG,targeted_region_or_detail,2026-07-30T12:42:55,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,254,255,243,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3486,360.0,360.0,claude_current,crop_h2216.py,4F0107538B1D32419ADED4587250E235E98E53ED265E1C8E822BD5A136301A7F,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,7000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01811,claude_history,g125_ideals.png,28717,1FC087927B668CC4313259C36F21B8DBF189C3D866AE8CBFC88B6BCA07AB3A6F,2414,121,L,PNG,targeted_region_or_detail,2026-07-29T14:07:50,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,125,126,114,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,f6124_pilcrop4.py,049C62D041A24332AE1909C3EE33BEC8E929EF81DFACFBABEA5EFE893D4E4032,nearest_preceding_90s,source_or_derived_dynamic_input,,,,targeted_crop,,,,,1240,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01812,claude_history,j6400_401.png,678091,1FCD8002046E670D828ACAE68605136086161BF8883C41BCD6FF09E5C0862933,2600,4148,L,PNG,targeted_region_or_detail,2026-07-30T18:11:04,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,401,402,390,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_history,render_j5382.py,178C7CAD124A0826D871D4B6E5FDC7A6E1588C46E20EB1851437F81EE9F2B6A2,nearest_preceding_90s,controlling_540_page_scan,,,,routine_render,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01813,claude_history,crop_28_intro.png,582655,1FCD961B90FCAF6B4A5256CC1E61BAE86B1E3B81471AAF9DC43D370C884D312F,5390,1144,L,PNG,targeted_region_or_detail,2026-07-28T21:38:07,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,28,29,17,numeric_filename_inference,medium_filename_inference,I,expose_I_body.tex,9C67987E9ED7DFC3A13511BDDDD0D2657DA9A2E6756442FE431A1B6E1FCAB503,0,2265,3486,360.0,360.0,claude_history,crop_tyC.py,FEAA2EA634CF15C5AF48C7DC4C66CE7ACDCA53F1DC95730C05CA72B58D8DB398,output_pattern,source_or_derived_dynamic_input,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01814,claude_current,z_467_M_1163.png,11433,1FD1E098458A6F3ADCCD038B3011631ACC0997256039AA2044FB34AEE4A9CC15,1700,112,L,PNG,targeted_region_or_detail,2026-07-30T18:30:39,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,467,468,456,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,crop2_j9466.py,4D4440F82F596EE5966D27FA8F763A40C032DF95E3962777B24139AECA2EC6AB,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.05,0.563,0.9,0.598,1700,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01815,claude_history,p19.png,32962,1FD3CEAF6BE1D700C0BBEC7AB54698A06EC139FC64E860454E3598D04083DEC8,5340,421,L,PNG,routine_full_page_or_near_full_page,2026-07-28T22:28:07,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,19,20,8,explicit_page_filename,high,I,expose_I_body.tex,9C67987E9ED7DFC3A13511BDDDD0D2657DA9A2E6756442FE431A1B6E1FCAB503,0,2221,3460,360.0,360.0,claude_history,crop45.py,F80F3B87D5E602D3954BAB1BD53932E82F8A3857AC305E1700C646E57DEE48C1,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.1,0.695,0.99,0.74,7000,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01816,claude_current,j9466_466.png,529244,1FD7008F4EA98DD1E7966030F85D6045D86C118EF25D1BE1262B150AC6A99621,2600,4131,L,PNG,targeted_region_or_detail,2026-07-30T18:28:57,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,466,467,455,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,render_j9466.py,7234B1FCCCE956A1B90619D3BD1509AC58D9C8B86402DB4E57C96ADC1F93334A,output_pattern,controlling_540_page_scan,,,,routine_render,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01817,claude_history,f6118_118.png,717811,1FDA4703BC7B00724DB2D36B3EBAB60A438F5BA35E5E2EE2A97339AFE029325B,2600,4081,L,PNG,targeted_region_or_detail,2026-07-29T14:01:29,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,118,119,107,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,claude_history,render_f6118.py,71865E222A54930448ED185794438F23A8D1964F836D324F3257F72D7F0B6C44,output_pattern,controlling_540_page_scan,,,,routine_render,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-01818,claude_history,z_114_M2.png,15854,1FE05C2180CF0AFB511D90ED19175BAD54802BB2FD5E8A7B46982A2C176A5F26,1901,300,L,PNG,targeted_region_or_detail,2026-07-29T13:38:47,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,114,115,103,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,claude_history,crop2_f5114.py,AC1EA7F270B7372999E100906473CDD13776E12C479ED529A8671245319C2F37,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.55,0.44,1.0,0.485,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
