application_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega3.application.sha256.04cef5f5082cc780b04c3dfa65b0bdfdea38ff0b9d6d93cebab5598cc32f8010,ega3.ega3.candidate.sha256.04cef5f5082cc780b04c3dfa65b0bdfdea38ff0b9d6d93cebab5598cc32f8010,ega3,sref,ega3/ega3-4.tex,3323,23,III.4.8.1,\sref{III.4.8.1},"(with the notation of \sref{III.4.8.1}), which is precisely",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.8.1,subsection*.146,ega3.ega3.target.sha256.736f80943018af1e579206ae0ea790e3bb475296ba5a7cf448f9df691d3b8038,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.5a14539bc2dc53b520f24cc17bd6fee56dc9ec616f1ea82421da4d501c394bd2,ega3.ega3.candidate.sha256.5a14539bc2dc53b520f24cc17bd6fee56dc9ec616f1ea82421da4d501c394bd2,ega3,sref,ega3/ega3-4.tex,3324,1,III.4.4.2,\sref{III.4.4.2},\sref{III.4.4.2}.,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.4.2,subsection*.135,ega3.ega3.target.sha256.583d5409025c77a2fa99b5f62a7c51d9ea6974bbf84fc13f8c63b2f55fe59f02,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.1c56551dff9b50527fe1eab9bae8e729e73b9ade2537a6baeae9b14370c4fedc,ega3.ega3.candidate.sha256.1c56551dff9b50527fe1eab9bae8e729e73b9ade2537a6baeae9b14370c4fedc,ega3,hyperref,ega3/ega3-4.tex,328,36,3.4.2.2,\hyperref[III.3.4.2.2]{3.4.2.2},homomorphism already defined in (\hyperref[III.3.4.2.2]{3.4.2.2}):,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.3.4.2.2,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,explicit_same_reader_reference,applied_local_link,exact active local aux label or named destination
ega3.ega3.application.sha256.b59d7f97e99c0a5e714d5968e0307aa75f735bf1a71f728ea9cb09ffbbae0e4e,ega3.ega3.candidate.sha256.b59d7f97e99c0a5e714d5968e0307aa75f735bf1a71f728ea9cb09ffbbae0e4e,ega3,eqref,ega3/ega3-4.tex,73,26,III.4.1.2.1,\eqref{III.4.1.2.1},We therefore deduce from \eqref{III.4.1.2.1} a homomorphism,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.2.1,AMS.103,ega3.ega3.target.sha256.4ef80dac438e1b46f04c5296338c336ded0f9abe1a88da3fab6581d46013d4bf,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.b477e9f4c26ce1d1f26306198e9c107fa6355fa866f6507f1c3d34e5cdf56f40,ega3.ega3.candidate.sha256.b477e9f4c26ce1d1f26306198e9c107fa6355fa866f6507f1c3d34e5cdf56f40,ega3,eqref,ega3/ega3-4.tex,82,18,III.4.1.2.2,\eqref{III.4.1.2.2},The two sides of \eqref{III.4.1.2.2} form projective systems.,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.2.2,AMS.104,ega3.ega3.target.sha256.af9255003a3ade090b6ef6f4ea09a12d4695473252acd49d289a0faf2be24b9d,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.05e65d102829b831f6a62ceaa983468a24697dbdbc939e18cd329973acf8d5eb,ega3.ega3.candidate.sha256.05e65d102829b831f6a62ceaa983468a24697dbdbc939e18cd329973acf8d5eb,ega3,eqref,ega3/ega3-4.tex,91,19,III.4.1.2.2,\eqref{III.4.1.2.2},The homomorphisms \eqref{III.4.1.2.2} are compatible with the projective,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.2.2,AMS.104,ega3.ega3.target.sha256.af9255003a3ade090b6ef6f4ea09a12d4695473252acd49d289a0faf2be24b9d,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.a390edc54be481eac9dfa6deb5a20db12cffd8485c57fb8d6b2a1794976e2fe4,ega3.ega3.candidate.sha256.a390edc54be481eac9dfa6deb5a20db12cffd8485c57fb8d6b2a1794976e2fe4,ega3,eqref,ega3/ega3-4.tex,102,11,III.4.1.2.2,\eqref{III.4.1.2.2},"Moreover, \eqref{III.4.1.2.2} is a homomorphism of",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.2.2,AMS.104,ega3.ega3.target.sha256.af9255003a3ade090b6ef6f4ea09a12d4695473252acd49d289a0faf2be24b9d,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.e652753406cd3f714a2b99044409c22cec9dbff3d346d0034190c88a8ed0d469,ega3.ega3.candidate.sha256.e652753406cd3f714a2b99044409c22cec9dbff3d346d0034190c88a8ed0d469,ega3,eqref,ega3/ega3-4.tex,267,22,III.4.1.3.1,\eqref{III.4.1.3.1},"The commutativity of \eqref{III.4.1.3.1}, together with the relations",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.3.1,AMS.106,ega3.ega3.target.sha256.089db2562b0bb0f7538337530aa008e5e4a9e637ae302e0501ad741c98e33eb9,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.74041ab332ddaec51bb4f04352e4874106ab1cd73cc155a35c11be8128ddfece,ega3.ega3.candidate.sha256.74041ab332ddaec51bb4f04352e4874106ab1cd73cc155a35c11be8128ddfece,ega3,eqref,ega3/ega3-4.tex,288,22,III.4.1.4.3,\eqref{III.4.1.4.3},The commutativity of \eqref{III.4.1.4.3} follows immediately.,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.4.3,AMS.114,ega3.ega3.target.sha256.deeaa9072500e557fb2a0bb839b6ae5e99f61ee71c5adc8cc2a9fdceb1b7bf3e,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.2759e0bd83f9a1c256540edd76c106ecb2da6188977565c67430fe9b0eb565ef,ega3.ega3.candidate.sha256.2759e0bd83f9a1c256540edd76c106ecb2da6188977565c67430fe9b0eb565ef,ega3,eqref,ega3/ega3-4.tex,301,1,III.4.1.4.2,\eqref{III.4.1.4.2},\eqref{III.4.1.4.2} are topological isomorphisms.,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.4.2,AMS.113,ega3.ega3.target.sha256.b63053a6e91dcb8552ef6188ae19bab7887ece04762739ef6a4b23e7bee25d63,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.930a8fa576ea19bdd784b1677064ae2fa5d8c9d79918a4663d9f97112b5d68cb,ega3.ega3.candidate.sha256.930a8fa576ea19bdd784b1677064ae2fa5d8c9d79918a4663d9f97112b5d68cb,ega3,eqref,ega3/ega3-4.tex,327,34,III.4.1.3.6,\eqref{III.4.1.3.6},and the canonical homomorphism \eqref{III.4.1.3.6} is precisely the,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.3.6,AMS.111,ega3.ega3.target.sha256.cd382c09956d5f1257da159ad02d6a4fce82f1f5c9aca63fcf58e8d83ae06981,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.7f7ef9bde39e1a6f170dc68b6aee833026f760a26a68526d4fa1cd9f956ab482,ega3.ega3.candidate.sha256.7f7ef9bde39e1a6f170dc68b6aee833026f760a26a68526d4fa1cd9f956ab482,ega3,eqref,ega3/ega3-4.tex,578,18,III.4.1.7.10,\eqref{III.4.1.7.10},therefore proves \eqref{III.4.1.7.10}.,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.7.10,AMS.124,ega3.ega3.target.sha256.4525506ca1b740269896aa2efa76e65b907cead8edc62642406ed0441632ca5c,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.16c1b72f41621f15255d14a6d77191a45a67cb94751c6065b601da36b922fc0c,ega3.ega3.candidate.sha256.16c1b72f41621f15255d14a6d77191a45a67cb94751c6065b601da36b922fc0c,ega3,eqref,ega3/ega3-4.tex,606,15,III.4.1.7.8,\eqref{III.4.1.7.8},defined as in \eqref{III.4.1.7.8}.,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.7.8,AMS.123,ega3.ega3.target.sha256.9391ed16cd0eb477628cd575e9438039d014c925d8e71e105b141512eb601d95,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.47c05717ef742e0994fb6d482c8764c68f343b67442e5c655be72373ff7481bf,ega3.ega3.candidate.sha256.47c05717ef742e0994fb6d482c8764c68f343b67442e5c655be72373ff7481bf,ega3,eqref,ega3/ega3-4.tex,608,4,III.4.1.7.5,\eqref{III.4.1.7.5},"By \eqref{III.4.1.7.5}, we have",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.7.5,AMS.121,ega3.ega3.target.sha256.6e3c96ba81da900ac87a2abcce1e2e11bd17cfb003fec2a829379b8d72643376,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.74afc73400a5d5d91ef90e036cbb9650851a8a5a913daa40c08be06baa5fcf1f,ega3.ega3.candidate.sha256.74afc73400a5d5d91ef90e036cbb9650851a8a5a913daa40c08be06baa5fcf1f,ega3,eqref,ega3/ega3-4.tex,610,1,III.4.1.7.11,\eqref{III.4.1.7.11},"\eqref{III.4.1.7.11}, with $n$ replaced by $n+1$, shows that",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.7.11,AMS.125,ega3.ega3.target.sha256.5e41e5f9c010f1def27462b2aba196df3ac88a933e5834f7f3923788ed7b12f0,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.6c4a7871f33dabde28c5dcc7b8574be81db94373034c2d9a127a6c90e9910e03,ega3.ega3.candidate.sha256.6c4a7871f33dabde28c5dcc7b8574be81db94373034c2d9a127a6c90e9910e03,ega3,eqref,ega3/ega3-4.tex,651,19,III.4.1.7.14,\eqref{III.4.1.7.14},This relation and \eqref{III.4.1.7.14} imply that there exists an,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.7.14,AMS.126,ega3.ega3.target.sha256.492eaccb4eb67042d2c825a4112faa36aee59fd505b23c86e1eb86aa602d2de1,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.0259bdf9117d10c78cab00f9be322276bc60b4f9bab34aeaa38a7911d97f5009,ega3.ega3.candidate.sha256.0259bdf9117d10c78cab00f9be322276bc60b4f9bab34aeaa38a7911d97f5009,ega3,eqref,ega3/ega3-4.tex,723,11,III.4.1.7.19,\eqref{III.4.1.7.19},relations \eqref{III.4.1.7.19} and \eqref{III.4.1.7.15} give,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.7.19,AMS.130,ega3.ega3.target.sha256.7a5975db741af258d99fb4241048c27fe41d068d4473e9a16231899807c486a8,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.b2e6858f9b07957673094380ff983ca1b233182a65cc526a9b14205f2e2977fe,ega3.ega3.candidate.sha256.b2e6858f9b07957673094380ff983ca1b233182a65cc526a9b14205f2e2977fe,ega3,eqref,ega3/ega3-4.tex,723,36,III.4.1.7.15,\eqref{III.4.1.7.15},relations \eqref{III.4.1.7.19} and \eqref{III.4.1.7.15} give,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.7.15,AMS.127,ega3.ega3.target.sha256.676179bdd78c4afbdc85cfd6955f956ba0fff5317cdefc2bfa51e3f20dfb3417,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.43715790745cebe9e354c7dec6b11371f672a0b08d92fe6789195231707877fe,ega3.ega3.candidate.sha256.43715790745cebe9e354c7dec6b11371f672a0b08d92fe6789195231707877fe,ega3,eqref,ega3/ega3-4.tex,923,30,III.4.1.3.5,\eqref{III.4.1.3.5},"homomorphism $\psi_{n,V}$ of \eqref{III.4.1.3.5} is an isomorphism.",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.1.3.5,AMS.110,ega3.ega3.target.sha256.0aa8d80f23bf754a441140ba36b7a886e7326359fb7706aaa27e1fe9dbcd0521,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.5bc77eab09b82e15f0a2656a064d25f06f9d4d99fcf07360ec025607027d418f,ega3.ega3.candidate.sha256.5bc77eab09b82e15f0a2656a064d25f06f9d4d99fcf07360ec025607027d418f,ega3,eqref,ega3/ega3-4.tex,2288,1,III.4.6.1.1,\eqref{III.4.6.1.1},\eqref{III.4.6.1.1}.,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.6.1.1,AMS.139,ega3.ega3.target.sha256.6e848b59555b83a6438561f671b98bd17927c303fdfe290e037d43c7879d2e0e,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.db74bcf40fad51a8d877154c468bd28b21670775bec0e8ddbd603f0b29a7e971,ega3.ega3.candidate.sha256.db74bcf40fad51a8d877154c468bd28b21670775bec0e8ddbd603f0b29a7e971,ega3,eqref,ega3/ega3-4.tex,2291,6,III.4.6.1.2,\eqref{III.4.6.1.2},that \eqref{III.4.6.1.2} is bijective. The question is pointwise on,23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,III.4.6.1.2,AMS.140,ega3.ega3.target.sha256.329819443893cd00867425c6ff3d1e4511b11055f83a2f53eec673d7c0ac8819,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.48c286dbe0c53ac8bcab618696c494af573fe620c2eca7abf06b3f26631cebab,ega3.ega3.candidate.sha256.48c286dbe0c53ac8bcab618696c494af573fe620c2eca7abf06b3f26631cebab,ega3,cite,ega3/ega3-4.tex,1392,1,I-13,"\cite[vol.~I, pp.~257 and 259]{I-13}","\cite[vol.~I, pp.~257 and 259]{I-13}, proving the proposition.",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,I-13,cite.I-13,ega3.ega3.target.sha256.1503c6bfd1f5518f6b0f13225c41bdaaf7c6c5044868afd81b0b3f1f2150ca48,compiled_bibliography_citation,applied_local_link,compiled bibliography named destination
ega3.ega3.application.sha256.77eeadeced6f6f9690a0efa0e492208337c28a56417e8e364a68bbcbb96fcd59,ega3.ega3.candidate.sha256.77eeadeced6f6f9690a0efa0e492208337c28a56417e8e364a68bbcbb96fcd59,ega3,cite,ega3/ega3-4.tex,1460,1,I-13,"\cite[vol.~I, p.~289, Theorem~22]{I-13}","\cite[vol.~I, p.~289, Theorem~22]{I-13}.",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,I-13,cite.I-13,ega3.ega3.target.sha256.1503c6bfd1f5518f6b0f13225c41bdaaf7c6c5044868afd81b0b3f1f2150ca48,compiled_bibliography_citation,applied_local_link,compiled bibliography named destination
ega3.ega3.application.sha256.5c837fd9764c4432d7ef95b893cec57f4cad4b2793a344edd37685c57b632a2c,ega3.ega3.candidate.sha256.5c837fd9764c4432d7ef95b893cec57f4cad4b2793a344edd37685c57b632a2c,ega3,cite,ega3/ega3-4.tex,1557,1,I-20,\cite{I-20},"\cite{I-20}, except that in his setting one may take for $A$ the",23E9BBF84E3F413D60E083DA9D773AEF58280BBA5045F3D67E3B99D7FECB4FF4,I-20,cite.I-20,ega3.ega3.target.sha256.f44941baeeffa7ca93e506e03250be739a32490f5f7d6699f378b6e7c6f094a1,compiled_bibliography_citation,applied_local_link,compiled bibliography named destination
ega3.ega3.application.sha256.9ebc9d802e48ebfe1369f61f800515eb7cf613fb3aa814a90766c92e2a937750,ega3.ega3.candidate.sha256.9ebc9d802e48ebfe1369f61f800515eb7cf613fb3aa814a90766c92e2a937750,ega3,sref,ega3/ega3-5.tex,29,37,III.5.1.1,\sref{III.5.1.1},"With the hypotheses and notation of \sref{III.5.1.1}, let $\sh{F}$",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.1,subsection*.148,ega3.ega3.target.sha256.8cc168bb220b55fb6d6265b193487efc74ea4c03d20d8d4694915155f395daba,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.ff7b3345c9b8940b961ca9a67345bba190f16be8372cb711655903b2984a00fe,ega3.ega3.candidate.sha256.ff7b3345c9b8940b961ca9a67345bba190f16be8372cb711655903b2984a00fe,ega3,sref,ega3/ega3-5.tex,32,1,III.4.1.4,\sref{III.4.1.4},\sref{III.4.1.4},AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.4.1.4,AMS.111,ega3.ega3.target.sha256.cd382c09956d5f1257da159ad02d6a4fce82f1f5c9aca63fcf58e8d83ae06981,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.ac97bc0eb0345872130276d04a32dca34750e54e7a7f2a5621656b1ce1e679e2,ega3.ega3.candidate.sha256.ac97bc0eb0345872130276d04a32dca34750e54e7a7f2a5621656b1ce1e679e2,ega3,sref,ega3/ega3-5.tex,44,1,III.3.2.4,\sref{III.3.2.4},"\sref{III.3.2.4}, and is therefore identical with its separated",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.3.2.4,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.b6404af250b2a43c238b4e34ccf3988845a6fde94a08520b0311fa8e58584ead,ega3.ega3.candidate.sha256.b6404af250b2a43c238b4e34ccf3988845a6fde94a08520b0311fa8e58584ead,ega3,sref,ega3/ega3-5.tex,47,4,III.4.1.10,\sref{III.4.1.10},of \sref{III.4.1.10}.,AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.4.1.10,AMS.131,ega3.ega3.target.sha256.e394b1fbcd1203b402cddd537365161cad9382fac0627e5be944c0c8097a0e75,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.476c73101b994e5446e5d7b7352568ac5780e579f3edca734dea784c99b8f0c5,ega3.ega3.candidate.sha256.476c73101b994e5446e5d7b7352568ac5780e579f3edca734dea784c99b8f0c5,ega3,sref,ega3/ega3-5.tex,82,42,III.4.5.3,\sref{III.4.5.3},The first assertion is a special case of \sref{III.4.5.3}; it also,AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.4.5.3,subsection*.136,ega3.ega3.target.sha256.13a1984a71bb88abb53b99f3cf61bab06957c3302a893515fb4d6a0babae410c,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.772681faef012f7e0f2ff1d3391549c9e3fe4c03e321f784677d5bdda8c98662,ega3.ega3.candidate.sha256.772681faef012f7e0f2ff1d3391549c9e3fe4c03e321f784677d5bdda8c98662,ega3,sref,ega3/ega3-5.tex,96,25,III.5.1.1,\sref{III.5.1.1},"Under the hypotheses of \sref{III.5.1.1}, suppose in addition that",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.1,subsection*.148,ega3.ega3.target.sha256.8cc168bb220b55fb6d6265b193487efc74ea4c03d20d8d4694915155f395daba,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.5f677e775ac8e081206edaef57443aecdc4c9740a97fb77ca16d90f86a79b1ac,ega3.ega3.candidate.sha256.5f677e775ac8e081206edaef57443aecdc4c9740a97fb77ca16d90f86a79b1ac,ega3,sref,ega3/ega3-5.tex,118,29,III.5.1.3,\sref{III.5.1.3},"support is proper over $Y$, \sref{III.5.1.3} says, in categorical",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.3,subsection*.148,ega3.ega3.target.sha256.8cc168bb220b55fb6d6265b193487efc74ea4c03d20d8d4694915155f395daba,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.4b7b713e8864f058e5037c5f0e776df477bcb2432bb5fc930b0ae21043711aab,ega3.ega3.candidate.sha256.4b7b713e8864f058e5037c5f0e776df477bcb2432bb5fc930b0ae21043711aab,ega3,sref,ega3/ega3-5.tex,153,28,III.5.1.3,\sref{III.5.1.3},"In other words, in view of \sref{III.5.1.3}:",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.3,subsection*.148,ega3.ega3.target.sha256.8cc168bb220b55fb6d6265b193487efc74ea4c03d20d8d4694915155f395daba,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.1d7c1d82654bc2efe607b2ea3ba6f009649e70e18366f8deb6a44bb35b0af90a,ega3.ega3.candidate.sha256.1d7c1d82654bc2efe607b2ea3ba6f009649e70e18366f8deb6a44bb35b0af90a,ega3,sref,ega3/ega3-5.tex,178,15,III.5.1.1,\sref{III.5.1.1},"conditions of \sref{III.5.1.1}, giving a coherent",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.1,subsection*.148,ega3.ega3.target.sha256.8cc168bb220b55fb6d6265b193487efc74ea4c03d20d8d4694915155f395daba,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.0cffa0113055a62633e07d5ed251cf6e24f60eb61c83be8be100bf04886c46a8,ega3.ega3.candidate.sha256.0cffa0113055a62633e07d5ed251cf6e24f60eb61c83be8be100bf04886c46a8,ega3,sref,ega3/ega3-5.tex,213,25,III.5.1.4,\sref{III.5.1.4},"Under the hypotheses of \sref{III.5.1.4}, the map",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.4,AMS.149,ega3.ega3.target.sha256.fd0d859b4be6a6ed824afbdd5e4cdc977bd7f070245f7a40c360bb3976a684f4,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.c3cf72032ded88127fe4be9d7b4a51217fd31ae580f5a2286d4d7a7c36694a3d,ega3.ega3.candidate.sha256.c3cf72032ded88127fe4be9d7b4a51217fd31ae580f5a2286d4d7a7c36694a3d,ega3,sref,ega3/ega3-5.tex,231,16,III.5.1.4,\sref{III.5.1.4},"$\widehat{Y}$, \sref{III.5.1.4} shows that",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.4,AMS.149,ega3.ega3.target.sha256.fd0d859b4be6a6ed824afbdd5e4cdc977bd7f070245f7a40c360bb3976a684f4,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.48c5bcdb50db4f2d3368464a12add8d125e0dfbb8bb084b168a26df34067a153,ega3.ega3.candidate.sha256.48c5bcdb50db4f2d3368464a12add8d125e0dfbb8bb084b168a26df34067a153,ega3,sref,ega3/ega3-5.tex,236,1,III.5.1.3,\sref{III.5.1.3},\sref{III.5.1.3} shows that the canonical homomorphism,AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.3,subsection*.148,ega3.ega3.target.sha256.8cc168bb220b55fb6d6265b193487efc74ea4c03d20d8d4694915155f395daba,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.cfd6655ced5d9e1f6c0dc6b042c076564f2cba4537ae24e95a4269973bf534f0,ega3.ega3.candidate.sha256.cfd6655ced5d9e1f6c0dc6b042c076564f2cba4537ae24e95a4269973bf534f0,ega3,sref,ega3/ega3-5.tex,257,25,III.5.1.4,\sref{III.5.1.4},"Under the conditions of \sref{III.5.1.4}, we shall say",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.4,AMS.149,ega3.ega3.target.sha256.fd0d859b4be6a6ed824afbdd5e4cdc977bd7f070245f7a40c360bb3976a684f4,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.68e3c300cbd258a63937ae9993d27637c58db68a152c47c29ed1d698149d676b,ega3.ega3.candidate.sha256.68e3c300cbd258a63937ae9993d27637c58db68a152c47c29ed1d698149d676b,ega3,sref,ega3/ega3-5.tex,279,35,III.5.1.3,\sref{III.5.1.3},"supports are proper over $Y$. By \sref{III.5.1.3},",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.1.3,subsection*.148,ega3.ega3.target.sha256.8cc168bb220b55fb6d6265b193487efc74ea4c03d20d8d4694915155f395daba,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.42befc00b7654a7c9e755abc9a7b2dfe02993e62e6613813979b255f02b2939c,ega3.ega3.candidate.sha256.42befc00b7654a7c9e755abc9a7b2dfe02993e62e6613813979b255f02b2939c,ega3,sref,ega3/ega3-5.tex,370,1,III.2.4.1,\sref{III.2.4.1},"\sref{III.2.4.1},~\emph{(ii)}, therefore gives an integer $n_0$",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.2.4.1,subsection*.78,ega3.ega3.target.sha256.2afab6ea55907949c15db216ac859ed90e0fad700ce3e17f45e0522bcbc4f3a5,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.fbf25a51e2a3ce36053231c77007edf1cdf61bcd173a29b80ffbaea5436e67a3,ega3.ega3.candidate.sha256.fbf25a51e2a3ce36053231c77007edf1cdf61bcd173a29b80ffbaea5436e67a3,ega3,sref,ega3/ega3-5.tex,487,25,III.5.2.3,\sref{III.5.2.3},"Under the hypotheses of \sref{III.5.2.3}, for every coherent",AD3B7830CD406C5746B3F2D5474AFC0C0009BB4650EC1D8A2E8351E69B1D0F35,III.5.2.3,subsection*.150,ega3.ega3.target.sha256.e6195fd985edb7b9360908912d70acec44d78cb89494d540a549130074c5dd24,explicit_same_reader_reference,applied_local_link,exact active local aux label
