residual_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega0.residual.sha256.6cc8072800304caa506743462ddee1472e5c992c56cdd5fd677c7c5cb9a14c53,ega3.ega0.candidate.sha256.6cc8072800304caa506743462ddee1472e5c992c56cdd5fd677c7c5cb9a14c53,ega0,named_chapter_locator,ega0/ega0-14.tex,23,135,IV,Chapter~IV,Almost all of the preceding sections have been focused on the exposition of ideas of commutative algebra that will be used throughout Chapter~IV.,F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,,,,external_work_or_cross_volume_section,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.f498c61f0fadfec54de324ddad879bd6f685a06c340cc32a67de83bfcbd1e69a,ega3.ega0.candidate.sha256.f498c61f0fadfec54de324ddad879bd6f685a06c340cc32a67de83bfcbd1e69a,ega0,named_chapter_locator,ega0/ega0-14.tex,25,54,IV,Chapter~IV,"Together with \textsection\textsection5,~6, and~7 of Chapter~IV (where we use the language of schemes), these sections constitute, in the middle of our treatise, a miniature special treatise, somewhat independent of Chapters~I to~III, and one that aims to present, in a coherent manner, the properties of rings that ``behave well'' with respect to operations such as completion, or integral closure, by systematically associating these properties to more general ideas.\footnote{The majority of properties which we discuss were discovered by Chevalley, Zariski, Nagata, and Serre. The method used here was first developed in the autumn of 1961, in a course taught at Harvard University by A.~Grothendieck.}",F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,,,,external_work_or_cross_volume_section,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega0.residual.sha256.30aa9b4b16362b4ca5f39fd84cc7ffd550ff39c058fb4bcbce42a6eefb9b959d,ega3.ega0.candidate.sha256.30aa9b4b16362b4ca5f39fd84cc7ffd550ff39c058fb4bcbce42a6eefb9b959d,ega0,named_chapter_locator,ega0/ega0-14.tex,25,217,I,Chapters~I,"Together with \textsection\textsection5,~6, and~7 of Chapter~IV (where we use the language of schemes), these sections constitute, in the middle of our treatise, a miniature special treatise, somewhat independent of Chapters~I to~III, and one that aims to present, in a coherent manner, the properties of rings that ``behave well'' with respect to operations such as completion, or integral closure, by systematically associating these properties to more general ideas.\footnote{The majority of properties which we discuss were discovered by Chevalley, Zariski, Nagata, and Serre. The method used here was first developed in the autumn of 1961, in a course taught at Harvard University by A.~Grothendieck.}",F6D5459A817092956CF5756A2105F5EF141D5C5BF1ACF410C6A952AC758CDA65,,,,external_work_or_cross_volume_section,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega3.residual.sha256.da69e6484c5ed2d0cb9fc0e49a9b398b950bd040931ac2b65dc5dc94da929180,ega3.ega3.candidate.sha256.da69e6484c5ed2d0cb9fc0e49a9b398b950bd040931ac2b65dc5dc94da929180,ega3,plain_dotted_locator,ega3.tex,43,156,13.4,13.4,"We draw attention to the fact that the results of n\textsuperscript{o}\hyperref[subsection:III.3.4]{3.4} (and the preliminary propositions of (\textbf{0},~13.4 to 13.7)) will not be used in what follows \hyperref[section:ega3]{Chapter~III}, and can thus be skipped in a first reading.",2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega3.residual.sha256.70345805c72698ce25c39ba5b8a33c762c66ad4de7ded3deb77e82da0dd41121,ega3.ega3.candidate.sha256.70345805c72698ce25c39ba5b8a33c762c66ad4de7ded3deb77e82da0dd41121,ega3,plain_dotted_locator,ega3.tex,43,164,13.7,13.7,"We draw attention to the fact that the results of n\textsuperscript{o}\hyperref[subsection:III.3.4]{3.4} (and the preliminary propositions of (\textbf{0},~13.4 to 13.7)) will not be used in what follows \hyperref[section:ega3]{Chapter~III}, and can thus be skipped in a first reading.",2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,external_work_or_cross_volume_locator,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega3.residual.sha256.487a9f7ac7e6124e08d31506171221560c4776f84daf2d77e17ee8710247c48f,ega3.ega3.candidate.sha256.487a9f7ac7e6124e08d31506171221560c4776f84daf2d77e17ee8710247c48f,ega3,textsection_locator,ega3.tex,25,3,8,\textsection8,\textsection8. & The duality theorem for projective bundles\\,2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,structural_section_heading,reviewed_positive_residual,number is the visible source structural heading and is not a use edge
ega3.ega3.residual.sha256.53fa48e0c3c9cca691f634d4530dfe0d1aca08c341b02faad365a6e9c04d55a6,ega3.ega3.candidate.sha256.53fa48e0c3c9cca691f634d4530dfe0d1aca08c341b02faad365a6e9c04d55a6,ega3,textsection_locator,ega3.tex,26,3,9,\textsection9,\textsection9. & Relative cohomology and local cohomology; local duality\\,2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,structural_section_heading,reviewed_positive_residual,number is the visible source structural heading and is not a use edge
ega3.ega3.residual.sha256.de813d6dbabdaa0470c0a5f64347b3d44931fe3e77f6a956e9602460f819b1b4,ega3.ega3.candidate.sha256.de813d6dbabdaa0470c0a5f64347b3d44931fe3e77f6a956e9602460f819b1b4,ega3,textsection_locator,ega3.tex,27,3,10,\textsection10,\textsection10. & Relations between projective cohomology and local cohomology. Formal completion technique along a divisor\\,2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,structural_section_heading,reviewed_positive_residual,number is the visible source structural heading and is not a use edge
ega3.ega3.residual.sha256.9891a001c641446f63da2850b04b13a7556cacc958e6c2dd107e968d9b0135e2,ega3.ega3.candidate.sha256.9891a001c641446f63da2850b04b13a7556cacc958e6c2dd107e968d9b0135e2,ega3,textsection_locator,ega3.tex,28,3,11,\textsection11,"\textsection11. & Global and local Picard groups\footnote{EGA IV does not depend on \textsection\textsection8--11, and will probably be published before these chapters. \emph{[Trans.] These last four chapters were never published.}}",2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,structural_section_heading,reviewed_positive_residual,number is the visible source structural heading and is not a use edge
ega3.ega3.residual.sha256.d68cc64a7355aa35308076578d4a626e4d6a15fe1aad6171f0cc907e98f0c166,ega3.ega3.candidate.sha256.d68cc64a7355aa35308076578d4a626e4d6a15fe1aad6171f0cc907e98f0c166,ega3,textsection_locator,ega3.tex,28,99,8,\textsection8,"\textsection11. & Global and local Picard groups\footnote{EGA IV does not depend on \textsection\textsection8--11, and will probably be published before these chapters. \emph{[Trans.] These last four chapters were never published.}}",2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,structural_section_heading,reviewed_positive_residual,number is the visible source structural heading and is not a use edge
ega3.ega3.residual.sha256.d80018cc95059c6eaea28d83f1ce91ff03443c0ddc249917188633c93860de6c,ega3.ega3.candidate.sha256.d80018cc95059c6eaea28d83f1ce91ff03443c0ddc249917188633c93860de6c,ega3,textsection_locator,ega3.tex,37,25,8,\textsection8,"Finally, in \textsection\textsection8--11, we will develop certain results, related to the duality of coherent sheaves, that are particularly important for applications, and which can be explained even before the introduction of the full general theory of residues.",2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,unpublished_or_nonlocal_section_locator,reviewed_positive_residual,no exact same-reader published section target exists
ega3.ega3.residual.sha256.85e4de2047fd517759788d58c79516707bc3c4457219833fb51536497aa248b1,ega3.ega3.candidate.sha256.85e4de2047fd517759788d58c79516707bc3c4457219833fb51536497aa248b1,ega3,textsection_locator,ega3.tex,40,1,8,\textsection8,"\textsection8 and 9 are equally inspired by (FAC) (the changes necessitated by the different contexts, however, being less evident).",2E8CD9D4E8528B52F67325DD14DB9A6F5F08A39BCC330AEC941A5E16C07C50A6,,,,external_work_or_cross_volume_section,reviewed_positive_residual,same-line source syntax explicitly identifies an external work or volume
ega3.ega3.residual.sha256.7b03169b875d6a33d3baefd2ac0a99a674c72947b97e7ece43b01187f1b75206,ega3.ega3.candidate.sha256.7b03169b875d6a33d3baefd2ac0a99a674c72947b97e7ece43b01187f1b75206,ega3,sref,ega3/ega3-1.tex,223,37,0.5.5.2,\sref[0]{0.5.5.2},"\item $U_i=X_{f_i}$, the open set \sref[0]{0.5.5.2} of the $x\in X$ such that $f_i(x)\neq 0$;",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,0.5.5.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.ca18c68d4dcfd2018dc96e96df4f5fe96f3a5eb05ea73e3a57d0780dc13b0201,ega3.ega3.candidate.sha256.ca18c68d4dcfd2018dc96e96df4f5fe96f3a5eb05ea73e3a57d0780dc13b0201,ega3,sref,ega3/ega3-1.tex,232,14,I.9.3.3,\sref[I]{I.9.3.3},"We then know \sref[I]{I.9.3.3} that we have $\Gamma(U_i,\sh{F})=M_{f_i}$.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.9.3.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d2ecbd6be4c8dd32298f172450f377ce4e333c5aef3e4be211d96aef53bb5365,ega3.ega3.candidate.sha256.d2ecbd6be4c8dd32298f172450f377ce4e333c5aef3e4be211d96aef53bb5365,ega3,sref,ega3/ega3-1.tex,237,1,0.5.5.3,\sref[0]{0.5.5.3},\sref[0]{0.5.5.3}; so we also have,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,0.5.5.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.3df9acb1b62c52cc58458bb794c4bead3814376881e44753238729a212a1e1ca,ega3.ega3.candidate.sha256.3df9acb1b62c52cc58458bb794c4bead3814376881e44753238729a212a1e1ca,ega3,sref,ega3/ega3-1.tex,243,9,0.1.6.1,\sref[0]{0.1.6.1},"We have \sref[0]{0.1.6.1} that $M_{f_{i_0}f_{i_1}\cdots f_{i_p}}$ identifies with the inductive limit $\varinjlim_n M_{i_0 i_1\cdots i_p}^{(n)}$, where the inductive system is formed by the $M_{i_0 i_1\cdots i_p}^{(n)}=M$, the homomorphisms $\vphi_{nm}:M_{i_0 i_1\cdots i_p}^{(m)}\to M_{i_0 i_1\cdots i_p}^{(n)}$ being multiplication by $(f_{i_0}f_{i_1}\cdots f_{i_p})^{n-m}$ for $m\leq n$.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,0.1.6.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.a0a7e95b8102bb3988b1ec196d1f7bac00d168c33f0b36274bcbce12230e905a,ega3.ega3.candidate.sha256.a0a7e95b8102bb3988b1ec196d1f7bac00d168c33f0b36274bcbce12230e905a,ega3,sref,ega3/ega3-1.tex,293,102,I.1.3.7,\sref[I]{I.1.3.7},"We note that since $\HH^0(\mathfrak{U},\sh{F})=\HH^0(U,\sh{F})$ (G, II, 5.2.2), we have again proved \sref[I]{I.1.3.7} as a special case.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.1.3.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.b54ff59f47e39f492d108895ed6e45b1530c19ab729569aaec01e43844e45a44,ega3.ega3.candidate.sha256.b54ff59f47e39f492d108895ed6e45b1530c19ab729569aaec01e43844e45a44,ega3,sref,ega3/ega3-1.tex,298,112,I.1.3.11,\sref[I]{I.1.3.11},"In this case, the functors $\Gamma(X,\sh{F})$ and $\Gamma(U_{i_0 i_1\cdots i_p},\sh{F})$ are exact in $\sh{F}$ \sref[I]{I.1.3.11}.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.1.3.11,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c8ebb6542464c189b450935fd34c34f532b54a546ee4cfc7c59ac36411f6b831,ega3.ega3.candidate.sha256.c8ebb6542464c189b450935fd34c34f532b54a546ee4cfc7c59ac36411f6b831,ega3,sref,ega3/ega3-1.tex,353,82,I.1.1.10,\sref[I]{I.1.1.10},"As there are finite covers of $X$ by affine open sets which are arbitrarily fine \sref[I]{I.1.1.10}, the definition of \v Cech cohomology (G, II, 5.8) shows that we also have $\CHH^p(X,\sh{F})=0$ for $p>0$.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.1.1.10,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.1c0c058ea8f96997b753bdc457d488c6147f769aaea44f2840a8e4ab66a1cfed,ega3.ega3.candidate.sha256.1c0c058ea8f96997b753bdc457d488c6147f769aaea44f2840a8e4ab66a1cfed,ega3,sref,ega3/ega3-1.tex,354,61,I.1.3.6,\sref[I]{I.1.3.6},"But this also applies to every prescheme $X_f$ for $f\in A$ \sref[I]{I.1.3.6}, hence $\CHH^p(X_f,\sh{F})=0$ for $p>0$.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.1.3.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.286ea693688c4dd35f18f92462703010ea8e7fc46ceef0a20cec3763a22d61d6,ega3.ega3.candidate.sha256.286ea693688c4dd35f18f92462703010ea8e7fc46ceef0a20cec3763a22d61d6,ega3,sref,ega3/ega3-1.tex,360,55,II.1.6.1,\sref[II]{II.1.6.1},"Let $Y$ be a prescheme, $f:X\to Y$ an affine morphism \sref[II]{II.1.6.1}.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,II.1.6.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.5ba98a73d3b7f100e619cd97dd356ac01fe15524634f46fc825a2388227832f2,ega3.ega3.candidate.sha256.5ba98a73d3b7f100e619cd97dd356ac01fe15524634f46fc825a2388227832f2,ega3,sref,ega3/ega3-1.tex,366,100,II.1.3.2,\sref[II]{II.1.3.2},"But the affine open sets form a basis for $Y$, and for such an open set $U$, $f^{-1}(U)$ is affine \sref[II]{II.1.3.2}, hence $\HH^q(f^{-1}(U),\sh{F})=0$ by Theorem~\sref{III.1.3.1}, which proves the corollary.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,II.1.3.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.7935cdcf3ecc023cc9026a9b4df61c596295a073579228aba02b93ba01c76f19,ega3.ega3.candidate.sha256.7935cdcf3ecc023cc9026a9b4df61c596295a073579228aba02b93ba01c76f19,ega3,sref,ega3/ega3-1.tex,376,17,0.12.1.7,\sref[0]{0.12.1.7},"It suffices (by \sref[0]{0.12.1.7}) to show that the edge homomorphisms $''E_2^{p0}=\HH^p(Y,f_*(\sh{F}))\to\HH^p(X,\sh{F})$ of the second spectral sequence of the composite functor $\Gamma f_*$ are bijective.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,0.12.1.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.91a712aee9548accac2d7ba4ca14ed5ff244152fdd5faae606dd9b1ea30de710,ega3.ega3.candidate.sha256.91a712aee9548accac2d7ba4ca14ed5ff244152fdd5faae606dd9b1ea30de710,ega3,sref,ega3/ega3-1.tex,377,251,0.11.1.6,\sref[0]{0.11.1.6},"But the $E_2$-term of this spectral sequence is given by $''E_2^{pq}=\HH^p(Y,\RR^q f_*(\sh{F}))$ (G, II, 4.17.1), so it follows from Corollary~\sref{III.1.3.2} that $''E_2^{pq}=0$ for $q>0$, and the spectral sequence degenerates; hence our assertion \sref[0]{0.11.1.6}.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,0.11.1.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e5149a25427c4c79217a2cccc9c0f4290354b3b89c1c267edbcfaf454c23601a,ega3.ega3.candidate.sha256.e5149a25427c4c79217a2cccc9c0f4290354b3b89c1c267edbcfaf454c23601a,ega3,sref,ega3/ega3-1.tex,388,365,0.12.2.5,\sref[0]{0.12.2.5},"It suffices to note that, according to Corollary~\sref{III.1.3.3}, for every affine open subset $W$ of $Z$, the canonical homomorphism $\HH^p(g^{-1}(W),f_*(\sh{F}))\to\HH^p(f^{-1}(g^{-1}(W)),\sh{F})$ is bijective; this proves that the homomorphism of presheaves defining the canonical homomorphism $\RR^p g_*(f_*(\sh{F}))\to\RR^p(g\circ f)_*(\sh{F})$ is bijective \sref[0]{0.12.2.5}.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,0.12.2.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.97ded5abfe4c34fb40267d1cbf529e09c1f108ba424d34ed0a1a85707a258c79,ega3.ega3.candidate.sha256.97ded5abfe4c34fb40267d1cbf529e09c1f108ba424d34ed0a1a85707a258c79,ega3,sref,ega3/ega3-1.tex,401,102,I.5.5.6,\sref[I]{I.5.5.6},"As $X$ is a scheme, every finite intersection $V$ of open sets in the cover $\mathfrak{U}$ is affine \sref[I]{I.5.5.6}, so $\HH^q(V,\sh{F})=0$ for $g\geq 1$ by Theorem~\sref{III.1.3.1}.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.5.5.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.3ed372648458a9cd45dc99e95c00c4cdf33ee4d3611f4e62056bf4defc97c397,ega3.ega3.candidate.sha256.3ed372648458a9cd45dc99e95c00c4cdf33ee4d3611f4e62056bf4defc97c397,ega3,sref,ega3/ega3-1.tex,447,142,0.5.4.6,\sref[0]{0.5.4.6},"Let $X$ be a quasi-compact scheme, $\sh{L}$ an invertible $\sh{O}_X$-module, and consider the graded ring $A_\bullet=\Gamma_\bullet(\sh{L})$ \sref[0]{0.5.4.6}; then $\HH^\bullet(\sh{F},\sh{L})=\bigoplus_{n\in\bb{Z}}\HH^\bullet(X,\sh{F}\otimes\sh{L}^{\otimes n})$ is a graded $A_\bullet$-module, and for all $f\in A_n$, we have a canonical isomorphism",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,0.5.4.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e6d9e3573614ba74070388bed8aa92701ce25dd49261d5e6c815f5dfc3212ac6,ega3.ega3.candidate.sha256.e6d9e3573614ba74070388bed8aa92701ce25dd49261d5e6c815f5dfc3212ac6,ega3,sref,ega3/ega3-1.tex,457,66,I.1.3.6,\sref[I]{I.1.3.6},"It is then immediate that the $U_i\cap X_f$ are affine open sets \sref[I]{I.1.3.6}, and we can thus calculate the cohomology $\HH^\bullet(X_f,\sh{F}\otimes\sh{L}^{\otimes n})$ using the cover $\mathfrak{U}|X_f=(U_i\cap X_f)$ \sref{III.1.4.1}.",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.1.3.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d93440083092540fd5685609e47fc7f50a261549b09b76d98e281ca983120017,ega3.ega3.candidate.sha256.d93440083092540fd5685609e47fc7f50a261549b09b76d98e281ca983120017,ega3,sref,ega3/ega3-1.tex,459,60,I.9.3.2,\sref[I]{I.9.3.2},"On the other hand, for a given $f\in A_n$, it follows from \sref[I]{I.9.3.2} that we have an isomorphism of complexes of $(A_\bullet)_{(f)}$-modules",54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,I.9.3.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
