edge_id,reader,pdf_page,annotation_index,rect_x0,rect_y0,rect_x1,rect_y1,pdf_destination,target_id,target_pdf_page,origin_class,status
ega3.ega0.edge.sha256.7132f27d4979eb79ff6ae894e5d16067b3bd42995e0f20b3ec41e46f5911419e,ega0,80,6,220.902,361.990,254.594,373.999,AMS.146,ega3.ega0.target.sha256.2c7b4c04008a08554809586460ba92a6f755c88cc682e4bd50136f7e4e8a4ee9,78,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.1da8842bbc794020fb8be4174e5787492fb34b716e85f4396bb666042941677d,ega0,80,7,347.634,361.990,381.326,373.999,subsection*.149,ega3.ega0.target.sha256.af8bcf8c25ffab0a8d4fd7249d0025df4d5e2026753f6007c3126f6ec8cb0b9a,78,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.89829804374c2c51b141fd319e18f6157ea45773bf6ccde05a5cdc6b1df87c8f,ega0,81,0,464.669,520.636,497.951,533.228,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d606f836275dc97f0255461a03393403a1875226115185c3f75cbe3b616eeff9,ega0,81,1,105.860,265.355,140.231,276.642,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b096e59de7976d5f4785bb36cfb8c274f53520c8e74f28f8620b7cf87e03046b,ega0,81,2,315.645,162.970,350.017,174.257,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.60f9bb0b6141609cb40fc4f701b5bf047ceaa23ee6d72d639b5a80b4fd5f218d,ega0,81,3,215.947,131.726,249.481,143.014,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.c317eb5df508b53f68a876885cd0f511316b8a71b7d30876cdde8b98841127da,ega0,82,0,297.460,456.150,330.994,468.160,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.2317033cf8dd2107df956d51caead8035f107400afdd45cf0eb06462b37b71ac,ega0,82,1,488.591,408.338,521.778,421.132,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.eccdaf2fd26330cfd39e922898cfbb79bfc77f1bf1c273d5213731ba758b7340,ega0,82,2,276.976,367.837,311.347,379.125,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.eb17f4ee82da1df406eb95405cd518756de57a2f7ddaa1b7804ea972d1885d27,ega0,82,3,181.457,346.658,215.622,361.204,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e8cca27895cc975c9d51d2d0f72c0395dc51a42d8ed5cfa3a135a53106ec4b84,ega0,82,4,264.922,50.194,298.456,62.204,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.03f002d518f6f5fde4edcd2c65c7f21d824e1819c858b64cd690f9e7b97f0017,ega0,83,0,242.067,528.740,276.232,541.333,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.ba124eea6ca2d783faeab60f4a2f009dfb9e9768ac1aa3dd1221493c79b153ad,ega0,83,1,149.318,516.187,183.483,528.780,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.c3b970e6363282410ef0c525027f094da00ed2bc6b2403e0c4a8b017f26a0292,ega0,83,2,318.395,516.909,352.766,528.197,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d7153bc2ff25e413bc83f93ae32a275f761bb11279bae0ef30b955112a3e84f1,ega0,83,3,467.317,516.187,501.482,528.780,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.53640d2c16198f90f790d792814dc3be2e00fa869c4b263c4d346e117b9042d0,ega0,83,4,329.868,472.415,363.402,484.425,subsection*.150,ega3.ega0.target.sha256.32893d876a56dfc764c644cf2dbe4a778388a54718c2c069f5bc56215e626602,80,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.8343ae3435f1facc8ed7252984c7193f29f9e391ca0d1e7fe4fdfe0dbccb2747,ega0,83,5,88.675,154.249,122.209,166.259,AMS.122,ega3.ega0.target.sha256.34cbae1314524b195037720ef51788efddf5f327a4fa69b89d5c008877855db4,69,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.43fc43e0cb345b9e7643c9d13a659590ca11b895810d21183c79541cd874b852,ega0,83,6,205.740,85.465,239.274,97.520,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.7ea6fa84de65a674ab28c304c239a2b9d12280a24cc536bf27e35a71d4409c9f,ega0,83,7,268.508,50.194,302.042,62.204,AMS.116,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,64,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.10cfe2d12fa05859a417d0a67c63035e70c0f37b95dd0b0cd887ff6939835caa,ega0,84,0,261.672,724.232,294.796,736.242,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e4577aa34e74104970f14725c209b4ac288a6c4df3bdd3bb0d3075f1edef3135,ega0,84,1,283.072,687.520,316.859,699.530,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.39d4ec1dc9aa747c432fff5e1ef0a48f842fb08e86f103f99912436dcef20293,ega0,84,2,369.252,687.520,403.038,699.530,AMS.151,ega3.ega0.target.sha256.24519025742d1af81631d358452203732b268bb056c4e209405c4131604ee1d2,81,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d0caca9ad64efd5c0a5f40b83e8410e6b29af421c3ad9d9eb1b3d2482984a507,ega0,85,0,464.988,78.611,499.359,89.898,AMS.156,ega3.ega0.target.sha256.8efdd7c3843058b3ee2d7e82e19365663be25cd99b10dea1ab08e4ea6edbb9f0,85,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.5dd4e19a5fdc5f64d0cf5525b68643eecf7e2873a880412f5a9fb14564e36567,ega0,85,1,91.992,66.058,126.364,77.345,AMS.157,ega3.ega0.target.sha256.7e2a12618e70774038a272608f357c0b1485edf1443fcf50444b06782172df48,85,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.442f1cb5aa7c1c667ccf8521151837a2a01a19c5b9ff8461a378d1f7273ea83b,ega0,86,0,148.725,473.614,182.890,486.409,subsection*.153,ega3.ega0.target.sha256.8f604fcd62a1e61ce9ba3edf8b1b5ab466a8d7f07129dbb3cf3cb1a1e3d7bf03,84,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f16406559f1b0c360c466346343278dd3431c4964e6daf5d1f2bcd89f568f02c,ega0,86,1,88.675,448.508,122.209,460.518,subsection*.153,ega3.ega0.target.sha256.8f604fcd62a1e61ce9ba3edf8b1b5ab466a8d7f07129dbb3cf3cb1a1e3d7bf03,84,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.864c590e9044686fffcba63cda1f6c04fe18632a355483c008e1d5bcd06a3095,ega0,86,2,235.335,411.335,269.500,423.345,AMS.157,ega3.ega0.target.sha256.7e2a12618e70774038a272608f357c0b1485edf1443fcf50444b06782172df48,85,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b921da0e233943021c8f06222086eea1e13e163bdaac9dd5d5437602fd26a07b,ega0,86,3,202.151,309.736,235.528,321.746,AMS.157,ega3.ega0.target.sha256.7e2a12618e70774038a272608f357c0b1485edf1443fcf50444b06782172df48,85,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e2f37bd3e2e09f7e002b19ef0a0590414cb2e71cb9f1671b5dc27fc46b9a0ad1,ega0,86,4,470.861,63.470,510.213,74.757,AMS.159,ega3.ega0.target.sha256.9e36e493fb04e59c0d0b13950d3a126237625b222a377a40afde5f89b7e598c0,86,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d21b58d2d1b5c32914889c07b0ec76eb36b3f47d0b60e93c57569183576b58fb,ega0,87,0,98.687,390.156,132.221,402.106,subsection*.113,ega3.ega0.target.sha256.6e3be53e6004b7647b2f8662d306d6ac186fa1f80a9ee2592ad1d19d0707392e,64,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.6321d430bca36ecf592133a718bc2f921a35f03140f580e768ee060fe9bb23aa,ega0,87,1,189.944,199.553,228.460,211.562,AMS.160,ega3.ega0.target.sha256.469285fa4b762d93b5549b920ffb914a41ab40836a9d6a18ac4c23e3b84df847,86,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.279e26e644ab676b80554519520ad372bcfb812eef468a37a65c503d225357c2,ega0,88,0,423.153,359.112,465.219,371.907,subsection*.50,ega3.ega0.target.sha256.d5b3dce395dc63a9f6a7f5a381d940f4f2e3bd8c0d84861e2c5dcbb09aab93e5,25,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.292d8ecb65dcb176f88ea8b097e863191e638466fb0afdaf59439cb6b5cc9c58,ega0,88,1,147.982,77.438,188.988,89.448,AMS.166,ega3.ega0.target.sha256.499b3b15fbb3ef8b0460b0f2d8a2d9a17809ff14efd2f1cbc6a347476eba427d,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.56ab4b43917ba90034e2003b727b0783fa5601b185ebd7c04c1072751f235bb3,ega0,88,2,277.933,77.438,318.940,89.448,AMS.165,ega3.ega0.target.sha256.dae222ab80933ecf79fc6d0ff38a19680b42ea96cba103fde289a42e0bf78eda,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f54abb28216e16e67ad6e387bbc292f94688440fac564df20186c2151f67d9c1,ega0,89,0,459.643,636.815,501.430,649.610,AMS.165,ega3.ega0.target.sha256.dae222ab80933ecf79fc6d0ff38a19680b42ea96cba103fde289a42e0bf78eda,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e529c30fcb30a3c33821009d4657a206b6832673f6a6ede1dd2515f974742de6,ega0,89,1,191.199,542.277,232.206,554.287,AMS.168,ega3.ega0.target.sha256.4866856e92e699c9f03078f46bb5f4b14357f3fad68f4575261946c73995dc8e,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.210972e48d81e493d7f2f404e70e8df80b9be2436502caa1a18c8ef4c722756c,ega0,89,2,260.748,542.277,301.754,554.287,AMS.164,ega3.ega0.target.sha256.228338af7d3bc2fc67de962fbad90504475b7d49dfda55ccedf613eefcb824cd,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.ed654490580934b13352d6c791177661ce0d4289ca1cd48540712d29df7a4844,ega0,89,3,88.675,504.618,130.634,516.628,AMS.48,ega3.ega0.target.sha256.a6424d56ed183dc62aaf4adc2fe191b55535591f5a8527587e266903b2c03bb8,24,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.ed4eafbb0b42966a2e0e15b0c7742bf19a4d19174a15e445f9167bcdddff0c50,ega0,89,4,111.330,467.186,152.336,479.196,AMS.168,ega3.ega0.target.sha256.4866856e92e699c9f03078f46bb5f4b14357f3fad68f4575261946c73995dc8e,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.89af13b12076fdc9ae6a1363792bf428c56753c90670b948d35a5076aea92305,ega0,89,5,304.651,428.977,344.877,440.987,AMS.165,ega3.ega0.target.sha256.dae222ab80933ecf79fc6d0ff38a19680b42ea96cba103fde289a42e0bf78eda,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f32eec60fd7c0a5d34fd5e8cea62ba46da0b51db75ebacdb2c7c03b5a4a2e836,ega0,89,6,188.449,259.995,229.456,272.005,AMS.165,ega3.ega0.target.sha256.dae222ab80933ecf79fc6d0ff38a19680b42ea96cba103fde289a42e0bf78eda,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.64dde6be3b6a6624946c9d1e582e57333839f6c27254247215e12938bf4e5679,ega0,90,0,113.644,711.679,153.869,724.271,AMS.170,ega3.ega0.target.sha256.22a5c3fa0608fbb73041abc0cf4aa70e989348c083f0e127fe37ae8aab28299b,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.24e57274a29934f22308ae9db58e5a9cfcd96d833c50bc409a9c340b4c64ce4a,ega0,90,1,363.412,328.345,404.418,340.355,AMS.170,ega3.ega0.target.sha256.22a5c3fa0608fbb73041abc0cf4aa70e989348c083f0e127fe37ae8aab28299b,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.293d6094784b626f390270b693a779b4ddff4c3c2847817ffa6251ba19c71ad1,ega0,90,2,331.370,315.792,371.596,328.587,AMS.169,ega3.ega0.target.sha256.240aa9557ea89b608d0b5c6ff21724f3330e91913fbfc1eb293a10fa21dececb,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.8ee05f83cb6543d5150219c252792d5b51d6bf579eadf58c328a0a72b8079ad2,ega0,90,3,406.741,303.239,447.825,316.034,AMS.169,ega3.ega0.target.sha256.240aa9557ea89b608d0b5c6ff21724f3330e91913fbfc1eb293a10fa21dececb,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.2c9a38433aca0ad46877eaaeda279439594d491e266b70c3ba929b0d0517d9fe,ega0,90,4,316.124,290.686,357.832,302.696,AMS.168,ega3.ega0.target.sha256.4866856e92e699c9f03078f46bb5f4b14357f3fad68f4575261946c73995dc8e,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.40f6c76ac79c0067f812601adbda6b40beadece83877e44ca358ef1505d5d750,ega0,90,5,223.839,144.228,264.104,156.238,AMS.163,ega3.ega0.target.sha256.3f82b36671419cafa9e40b23c75926544b82a0e27ecb24a56fe7db4e91f16560,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.7a9e508e21c6b170cbcebc5816f204e3c05b8d7c4803535c15184317043947ec,ega0,90,6,100.251,131.675,133.786,143.685,AMS.163,ega3.ega0.target.sha256.3f82b36671419cafa9e40b23c75926544b82a0e27ecb24a56fe7db4e91f16560,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b8666b41b6bc537205e2e6078a880950af6faec2da99c163d8b81ac4e4f2a447,ega0,90,7,471.077,50.194,512.083,62.204,AMS.168,ega3.ega0.target.sha256.4866856e92e699c9f03078f46bb5f4b14357f3fad68f4575261946c73995dc8e,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.98f1d421445e9b8eb92c5751b1b6e936257c8e8f3f62d2fdddd629e8690a38ea,ega0,91,0,224.692,724.232,266.478,736.242,AMS.171,ega3.ega0.target.sha256.cf065bc62cb6d63d7e61e2400b268f004da56f929cb28567f6cde4c7dcea57cf,90,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.7d76490e0440b93374c53d07674cc85bfa4a1596f8832ff2a638188fb727a7d0,ega0,91,1,228.657,247.095,270.366,259.105,AMS.174,ega3.ega0.target.sha256.06ef4671a5fab8c2e4c24abbfba5c63e514b8b47e517b2c5797af180498c6257,91,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.90579fba4bc8b52c96231f1c39019210ce8e6ebf1830ee8288739d740ec2bb33,ega0,91,2,273.413,247.095,315.122,259.105,AMS.175,ega3.ega0.target.sha256.0e73cbd3e4cbfc7182d41bb5a9c20196deab85ae65930f588914266dc5f6d4bd,91,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.b9e59d38fce52e5783710fa6f7c546c5413e251c0e788651a6984302b35574b6,ega0,91,3,337.841,247.095,379.550,259.105,AMS.176,ega3.ega0.target.sha256.8aebf2d5cf7b592a9d49d19507dedd64bbed4fa690a6e318e0c2258fbcf7cac9,91,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.465be3708a7078f9074ff7c9f1e275b16e81bd58a41c556bd42e3d459835c8f8,ega0,91,4,128.715,234.542,169.721,246.552,AMS.172,ega3.ega0.target.sha256.db0713fc2b5b45077615119ab8e33aabb8fe4bf124c52b76c6373082de56e224,90,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.34d4d9af62d1291420b6c3ad70c6058c8c71f939c5666b71a4a4372dca9db06b,ega0,91,5,270.282,214.460,303.817,229.006,AMS.163,ega3.ega0.target.sha256.3f82b36671419cafa9e40b23c75926544b82a0e27ecb24a56fe7db4e91f16560,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.6f38e25b948ebdd8305922ce2b7e4a1f18e09240996038fa2376a3bc874608be,ega0,92,0,198.293,724.954,239.299,736.242,AMS.177,ega3.ega0.target.sha256.c946616ba409d3c750106da6add78acf67e12e0fbd7a5b361c3b0624a9bea08c,91,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.8877d1dd6a0260386c159315944f2913d62790b1b85950118222802a7c2d90c2,ega0,92,1,234.207,629.419,278.232,641.429,subsection*.39,ega3.ega0.target.sha256.537efaeea5dda8d0cedb3ec97d7f0a35ee22b6211bbde0f8b9cc47a372549f64,19,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.6faa5e1d6be4b3e3025cde3623e97cc6bcb20ed62d9b9532472b6d6c06f4da58,ega0,92,2,461.111,629.419,502.898,641.429,AMS.165,ega3.ega0.target.sha256.dae222ab80933ecf79fc6d0ff38a19680b42ea96cba103fde289a42e0bf78eda,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.1e01e379d7647acd7e2b7f8576f140845bae5ca99c61babe93f8c4e740482374,ega0,92,3,287.597,598.165,321.131,610.174,AMS.163,ega3.ega0.target.sha256.3f82b36671419cafa9e40b23c75926544b82a0e27ecb24a56fe7db4e91f16560,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.4d0168b281735a10673019af99ee782d920dfbdc78b0ce1dabde8fe395a1d6d2,ega0,92,4,313.808,563.642,347.343,575.652,AMS.163,ega3.ega0.target.sha256.3f82b36671419cafa9e40b23c75926544b82a0e27ecb24a56fe7db4e91f16560,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.7fe20169f91e609c919bffb4c3957825630fdf3254eef8aac5f798698ed37f97,ega0,92,5,208.743,482.045,250.529,494.055,AMS.179,ega3.ega0.target.sha256.37d380e3e40f3856e8c6a5ac9f28d8aaf259569bbcecf0b7ab2c8b412c44ec5c,92,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.97b743fe7047fcab51ac9517573ecd0d83c013861bbab9d43e41e67777e48b1c,ega0,92,6,290.149,482.045,324.314,494.055,AMS.168,ega3.ega0.target.sha256.4866856e92e699c9f03078f46bb5f4b14357f3fad68f4575261946c73995dc8e,89,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.3f650c2287fdf69e5e1401ab8e791c6c506284e799c6d1cb9486eb61baf991c1,ega0,92,7,88.675,312.192,130.634,324.202,subsection*.39,ega3.ega0.target.sha256.537efaeea5dda8d0cedb3ec97d7f0a35ee22b6211bbde0f8b9cc47a372549f64,19,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.70f0f7d8cf03c91e3e9c4e9389b4ea4fe794d956fabe7939c5b195652d11183c,ega0,92,8,152.980,312.192,193.986,324.202,AMS.179,ega3.ega0.target.sha256.37d380e3e40f3856e8c6a5ac9f28d8aaf259569bbcecf0b7ab2c8b412c44ec5c,92,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.267cf0bbe181116bd608f078338a4e90dca2aaccadb46911f869e967d2a55d1a,ega0,92,9,374.617,312.192,415.623,324.202,AMS.180,ega3.ega0.target.sha256.5302d765d353f7da328381b2713d1b51c10a0be8ecb5e6e6b308b0650fb199bd,92,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.6602dc12cf9d9cf7297e6ceb45db474d7b85f2d5e04ee467802845912dd359fd,ega0,92,10,391.646,154.206,425.180,166.216,AMS.116,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,64,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.54f0d45157eed3405f87de09bc2712c016879f3aa8b60e151e632763d9a8dc32,ega0,92,11,150.599,114.857,183.597,126.867,AMS.122,ega3.ega0.target.sha256.34cbae1314524b195037720ef51788efddf5f327a4fa69b89d5c008877855db4,69,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.9c92e1d7679d74813061c415f29f142952a717f3057e4f19392447b80b39e2ce,ega0,93,0,144.226,685.512,177.760,697.522,AMS.122,ega3.ega0.target.sha256.34cbae1314524b195037720ef51788efddf5f327a4fa69b89d5c008877855db4,69,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.f7e55157d36d1fe2889f8f576bed98e1f2a3c28684de5a540f854e6195cc2301,ega0,93,1,347.850,615.082,381.384,627.091,subsection*.125,ega3.ega0.target.sha256.c5489452103667016e5780acbe6e48a08609a39ba46f1b436c93138da2dae7a4,70,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d0005422cda87ba06c5f8cab55833466664719566501d62a9a5b3e3e20fc99b0,ega0,93,2,293.465,335.613,334.471,347.623,AMS.183,ega3.ega0.target.sha256.2b984242af0101172f452ffb2c016ce23d369d590f8310f34273f39a7eeaa297,93,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.0d08266bbc13c9932e8730540455f73e86a58d9e27bfc1e3b4ffa206082fcd98,ega0,93,3,173.894,301.720,214.900,313.730,AMS.179,ega3.ega0.target.sha256.37d380e3e40f3856e8c6a5ac9f28d8aaf259569bbcecf0b7ab2c8b412c44ec5c,92,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.e301b73f895c4fa4e64a3d6a14be17e0c46a37dafddf289414a5b7b093bd3912,ega0,93,4,234.756,301.720,275.762,313.730,AMS.181,ega3.ega0.target.sha256.5589bc432f674b6a12f024cabf0704e33e5f5c55caa9caa4f07d0d2f48691033,92,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d79042a642eb0bb504501f14ca31f76f1be3d40486c5e110fb8095cf072f38c5,ega0,94,0,144.039,298.813,166.355,311.406,subsection*.24,ega3.ega0.target.sha256.12952a7ebf96523f41ca20173d2bdc3251e52e2cd667ef8db5d08e260607baf4,15,reviewed_reference_only_application,resolved_internal_goto
ega3.ega0.edge.sha256.a7257ff2c4f9d8ddcf7cd0b69cc64f42ead4e73b4a814b425f935a0a36cb1aa6,ega0,94,1,368.169,267.653,401.703,279.663,subsection*.184,ega3.ega0.target.sha256.b50386ea7fba22ecd2eb0ace85105bc7e2f7d830803ff65c9428239b960562b7,93,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.d1a70c29de2d293171ecbd2acb3eae9b45158d23c121f093d776452bbb1c4f41,ega0,94,2,280.145,255.100,321.151,267.110,AMS.163,ega3.ega0.target.sha256.3f82b36671419cafa9e40b23c75926544b82a0e27ecb24a56fe7db4e91f16560,88,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.4b2b7c4972b37bb1023e74a421d50d2181bf9122ab24c9f6fc71fe1fa9d069e8,ega0,95,0,294.930,724.232,344.361,736.242,AMS.44,ega3.ega0.target.sha256.63e46477787ace47d618ae375dfc43ba52e6c998b3706d83ecf86cad0aeedebf,23,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega0.edge.sha256.451c1d316e4794605a2c13bb92128b972d58c4676118dd99b690d37ca0044ca9,ega0,95,1,214.073,656.502,255.859,668.512,AMS.186,ega3.ega0.target.sha256.3565021dcd128fb079cd416df0340e93f328527791529e906d135c14726594be,95,inherited_internal_pdf_link,resolved_internal_goto
